time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/actor_loss,rollout/success_rate,train/ent_coef,train/n_updates,time/total_timesteps,time/fps,train/ent_coef_loss,time/episodes
80931,43.91,-43.86,,,,0.05,,,684800,8,,8448
80934,43.89,-43.84,,,,0.05,,,684960,8,,8452
80939,43.87,-43.82,,,,0.05,,,685216,8,,8456
80941,44.19,-44.14,,,,0.05,,,685312,8,,8460
80943,44.32,-44.27,,,,0.05,,,685376,8,,8464
80950,44.29,-44.24,,,,0.05,,,685760,8,,8468
80954,44.0,-43.95,,,,0.05,,,685984,8,,8472
80954,44.0,-43.95,,,,0.05,,,685984,8,,8476
81160,44.0,-43.95,0.1465652114711702,0.0001,8.25010696053505,0.05,0.12022394558880478,21440,686112,8,-7.685546509921551,8480
81165,44.07,-44.03,,,,0.04,,,686368,8,,8484
81169,44.03,-43.99,,,,0.04,,,686592,8,,8488
81173,44.07,-44.03,,,,0.04,,,686816,8,,8492
81176,44.01,-43.97,,,,0.04,,,686976,8,,8496
81180,43.61,-43.57,,,,0.04,,,687168,8,,8500
81182,43.5,-43.46,,,,0.04,,,687296,8,,8504
81184,43.35,-43.31,,,,0.04,,,687360,8,,8508
81189,43.62,-43.58,,,,0.04,,,687584,8,,8512
81193,43.72,-43.69,,,,0.03,,,687808,8,,8516
81197,43.65,-43.62,,,,0.03,,,688096,8,,8520
81404,43.63,-43.6,0.14743373054079711,0.0001,8.16063617169857,0.03,0.11953776655718684,21504,688320,8,-7.617910861968994,8524
81407,44.27,-44.25,,,,0.02,,,688448,8,,8528
81408,44.48,-44.47,,,,0.01,,,688512,8,,8532
81412,44.52,-44.51,,,,0.01,,,688672,8,,8536
81416,44.52,-44.51,,,,0.01,,,688896,8,,8540
81421,44.63,-44.62,,,,0.01,,,689120,8,,8544
81425,44.67,-44.65,,,,0.02,,,689280,8,,8548
81428,44.53,-44.5,,,,0.03,,,689472,8,,8552
81431,44.5,-44.47,,,,0.03,,,689632,8,,8556
81435,44.44,-44.41,,,,0.03,,,689824,8,,8560
81438,44.46,-44.43,,,,0.03,,,689984,8,,8564
81645,44.57,-44.54,0.14631920331157744,0.0001,8.092663265764713,0.03,0.11885830969549716,21568,690208,8,-7.5699563547968864,8568
81647,44.57,-44.54,,,,0.03,,,690336,8,,8572
81651,44.4,-44.37,,,,0.03,,,690528,8,,8576
81653,44.45,-44.41,,,,0.04,,,690624,8,,8580
81660,44.54,-44.49,,,,0.05,,,690944,8,,8584
81662,44.54,-44.49,,,,0.05,,,691008,8,,8588
81665,44.28,-44.23,,,,0.05,,,691168,8,,8592
81670,44.19,-44.14,,,,0.05,,,691456,8,,8596
81674,44.86,-44.81,,,,0.05,,,691616,8,,8600
81677,44.9,-44.84,,,,0.06,,,691744,8,,8604
81679,44.85,-44.79,,,,0.06,,,691840,8,,8608
81683,44.31,-44.25,,,,0.06,,,692128,8,,8612
81889,44.36,-44.3,0.15799291257280856,0.0001,8.060749739408493,0.06,0.11818058975040913,21632,692288,8,-7.615350253880024,8616
81896,44.65,-44.59,,,,0.06,,,692576,8,,8620
81900,44.8,-44.74,,,,0.06,,,692768,8,,8624
81902,44.41,-44.35,,,,0.06,,,692896,8,,8628
81904,44.66,-44.6,,,,0.06,,,692992,8,,8632
81905,44.54,-44.48,,,,0.06,,,693024,8,,8636
81909,44.78,-44.73,,,,0.05,,,693248,8,,8640
81913,44.66,-44.61,,,,0.05,,,693472,8,,8644
81918,44.67,-44.63,,,,0.04,,,693760,8,,8648
81921,44.85,-44.82,,,,0.03,,,693920,8,,8652
81927,44.37,-44.34,,,,0.03,,,694144,8,,8656
81928,44.36,-44.33,,,,0.03,,,694208,8,,8660
82132,44.24,-44.21,0.15858874924015254,0.0001,7.994050398468971,0.03,0.11750539811328053,21696,694336,8,-7.5463070794939995,8664
82136,43.75,-43.72,,,,0.03,,,694496,8,,8668
82138,43.89,-43.86,,,,0.03,,,694592,8,,8672
82144,43.79,-43.75,,,,0.04,,,694848,8,,8676
82148,43.7,-43.67,,,,0.03,,,695040,8,,8680
82151,43.79,-43.77,,,,0.02,,,695168,8,,8684
82155,43.32,-43.29,,,,0.03,,,695360,8,,8688
82160,43.24,-43.21,,,,0.03,,,695616,8,,8692
82162,43.24,-43.21,,,,0.03,,,695712,8,,8696
82164,42.74,-42.71,,,,0.03,,,695808,8,,8700
82167,42.61,-42.58,,,,0.03,,,695968,8,,8704
82169,42.84,-42.81,,,,0.03,,,696064,8,,8708
82378,42.96,-42.93,0.17615231685340405,0.0001,7.916273340582848,0.03,0.11683548078872263,21760,696416,8,-7.503859043121338,8712
82381,42.99,-42.96,,,,0.03,,,696512,8,,8716
82387,42.88,-42.85,,,,0.03,,,696800,8,,8720
82389,42.26,-42.22,,,,0.04,,,696896,8,,8724
82392,42.31,-42.27,,,,0.04,,,697056,8,,8728
82394,41.94,-41.9,,,,0.04,,,697184,8,,8732
82396,41.95,-41.91,,,,0.04,,,697248,8,,8736
82401,42.02,-41.98,,,,0.04,,,697568,8,,8740
82402,41.93,-41.89,,,,0.04,,,697632,8,,8744
82407,41.94,-41.9,,,,0.04,,,697952,8,,8748
82410,41.75,-41.71,,,,0.04,,,698080,8,,8752
82415,42.07,-42.03,,,,0.04,,,698272,8,,8756
82620,41.84,-41.8,0.17317654215730727,0.0001,7.8716486766934395,0.04,0.11617070320062339,21824,698432,8,-7.4867285415530205,8760
82622,42.15,-42.11,,,,0.04,,,698528,8,,8764
82624,42.18,-42.14,,,,0.04,,,698624,8,,8768
82628,42.03,-42.0,,,,0.03,,,698784,8,,8772
82633,41.92,-41.89,,,,0.03,,,699072,8,,8776
82637,41.99,-41.96,,,,0.03,,,699296,8,,8780
82640,42.11,-42.08,,,,0.03,,,699456,8,,8784
82642,42.33,-42.31,,,,0.02,,,699584,8,,8788
82643,42.36,-42.34,,,,0.02,,,699648,8,,8792
82647,42.11,-42.08,,,,0.03,,,699840,8,,8796
82651,41.99,-41.96,,,,0.03,,,699968,8,,8800
82654,42.34,-42.32,,,,0.02,,,700128,8,,8804
82659,42.26,-42.24,,,,0.02,,,700416,8,,8808
