train/ent_coef_loss,train/critic_loss,time/episodes,time/total_timesteps,train/learning_rate,time/fps,time/time_elapsed,rollout/ep_len_mean,train/ent_coef,train/n_updates,rollout/ep_rew_mean,train/actor_loss,rollout/success_rate
,,6024,534336,,10,48837,56.46,,,-56.39,,0.07
-7.281865127384663,0.18618221569340676,6028,534848,0.0001,10,48984,57.12,0.19020713842473924,16704,-57.07,8.159800939261913,0.05
,,6032,535040,,10,48988,57.7,,,-57.65,,0.05
,,6036,535168,,10,48992,57.69,,,-57.64,,0.05
,,6040,535328,,10,48997,57.33,,,-57.28,,0.05
,,6044,535872,,10,49008,57.57,,,-57.53,,0.04
,,6048,536160,,10,49014,57.96,,,-57.92,,0.04
,,6052,536256,,10,49017,58.13,,,-58.09,,0.04
,,6056,536544,,10,49024,58.39,,,-58.34,,0.05
-7.281795516610146,0.1920512622455135,6060,536800,0.0001,10,49165,58.91,0.1890683921519667,16768,-58.86,8.141574993729591,0.05
,,6064,536928,,10,49169,59.16,,,-59.12,,0.04
,,6068,537152,,10,49174,58.78,,,-58.74,,0.04
,,6072,537440,,10,49181,59.06,,,-59.02,,0.04
,,6076,537856,,10,49190,59.84,,,-59.8,,0.04
,,6080,537984,,10,49194,60.19,,,-60.16,,0.03
,,6084,538528,,10,49206,60.58,,,-60.55,,0.03
-7.270534530282021,0.18992954865098,6088,538752,0.0001,10,49346,60.44,0.18793708155862987,16832,-60.41,8.072508566081524,0.03
,,6092,538976,,10,49351,60.81,,,-60.78,,0.03
,,6096,539072,,10,49354,60.97,,,-60.94,,0.03
,,6100,539296,,10,49359,60.55,,,-60.51,,0.04
,,6104,539360,,10,49361,61.93,,,-61.9,,0.03
,,6108,539776,,10,49371,62.29,,,-62.26,,0.03
,,6112,539872,,10,49374,62.5,,,-62.46,,0.04
,,6116,540096,,10,49380,62.36,,,-62.32,,0.04
,,6120,540480,,10,49389,61.99,,,-61.94,,0.05
-7.294742800295353,0.24817191588226706,6124,540896,0.0001,10,49534,62.01,0.18681174260564148,16896,-61.97,8.145848996937275,0.04
,,6128,541088,,10,49539,62.5,,,-62.46,,0.04
,,6132,541312,,10,49544,62.2,,,-62.16,,0.04
,,6136,541472,,10,49548,61.43,,,-61.38,,0.05
,,6140,541792,,10,49556,61.2,,,-61.15,,0.05
,,6144,542016,,10,49561,62.18,,,-62.13,,0.05
,,6148,542304,,10,49568,63.4,,,-63.35,,0.05
,,6152,542464,,10,49572,62.95,,,-62.9,,0.05
,,6156,542624,,10,49576,63.77,,,-63.73,,0.04
-7.311708398163319,0.19104670721571892,6160,542976,0.0001,10,49719,63.18,0.18569015781395137,16960,-63.14,8.217121943831444,0.04
,,6164,543168,,10,49724,62.92,,,-62.88,,0.04
,,6168,543456,,10,49731,62.8,,,-62.76,,0.04
,,6172,543648,,10,49736,62.07,,,-62.03,,0.04
,,6176,543776,,10,49739,61.27,,,-61.22,,0.05
,,6180,544160,,10,49748,61.1,,,-61.05,,0.05
,,6184,544256,,10,49750,60.9,,,-60.85,,0.05
,,6188,544384,,10,49753,60.69,,,-60.64,,0.05
,,6192,544480,,10,49756,60.74,,,-60.69,,0.05
-7.293733350932598,0.18707657104823738,6196,544960,0.0001,10,49902,60.24,0.18457415234297514,17024,-60.19,8.184860423207283,0.05
,,6200,545248,,10,49908,60.82,,,-60.78,,0.04
,,6204,545504,,10,49914,59.48,,,-59.44,,0.04
,,6208,545728,,10,49920,60.17,,,-60.14,,0.03
,,6212,545792,,10,49922,59.7,,,-59.67,,0.03
,,6216,546048,,10,49928,59.26,,,-59.23,,0.03
,,6220,546208,,10,49932,59.2,,,-59.17,,0.03
,,6224,546624,,10,49941,59.13,,,-59.1,,0.03
,,6228,546784,,10,49945,58.32,,,-58.28,,0.04
-7.25584239512682,0.19078116572927684,6232,547072,0.0001,10,50087,58.91,0.1834688396193087,17088,-58.88,8.174415498971939,0.03
,,6236,547200,,10,50090,58.92,,,-58.89,,0.03
,,6240,547424,,10,50096,58.69,,,-58.66,,0.03
,,6244,547616,,10,50101,57.44,,,-57.41,,0.03
,,6248,547776,,10,50105,56.6,,,-56.57,,0.03
,,6252,548032,,10,50111,56.15,,,-56.11,,0.04
,,6256,548256,,10,50117,55.02,,,-54.97,,0.05
,,6260,548480,,10,50123,55.11,,,-55.06,,0.05
-7.286644898355007,0.19374528585467488,6264,548896,0.0001,10,50267,55.18,0.1823714377824217,17152,-55.12,8.15945353358984,0.06
,,6268,549024,,10,50271,55.5,,,-55.44,,0.06
,,6272,549152,,10,50274,55.19,,,-55.12,,0.07
,,6276,549280,,10,50278,55.3,,,-55.24,,0.06
,,6280,549376,,10,50281,54.7,,,-54.63,,0.07
,,6284,549504,,10,50284,54.61,,,-54.53,,0.08
,,6288,549856,,10,50292,54.9,,,-54.81,,0.09
,,6292,549984,,10,50296,54.39,,,-54.28,,0.11
,,6296,550176,,10,50301,54.29,,,-54.18,,0.11
,,6300,550624,,10,50310,53.69,,,-53.58,,0.11
-7.254573188722134,0.20481541496701539,6304,550944,0.0001,10,50454,53.59,0.1812791172415018,17216,-53.48,8.136499501764774,0.11
,,6308,551104,,10,50458,53.07,,,-52.96,,0.11
,,6312,551232,,10,50461,52.48,,,-52.35,,0.13
,,6316,551296,,10,50463,52.93,,,-52.8,,0.13
,,6320,551424,,10,50466,52.89,,,-52.77,,0.12
,,6324,551776,,10,50474,53.28,,,-53.16,,0.12
,,6328,552192,,10,50483,53.63,,,-53.51,,0.12
,,6332,552608,,10,50492,53.83,,,-53.71,,0.12
,,6336,552704,,10,50495,53.47,,,-53.35,,0.12
,,6340,552832,,10,50498,53.32,,,-53.2,,0.12
-7.245347812771797,0.19904835580382496,6344,553120,0.0001,10,50641,53.22,0.18019710155203938,17280,-53.1,8.08838476985693,0.12
,,6348,553248,,10,50644,52.93,,,-52.81,,0.12
,,6352,553472,,10,50649,54.13,,,-54.02,,0.11
,,6356,553952,,10,50659,54.51,,,-54.41,,0.1
,,6360,554176,,10,50665,54.71,,,-54.61,,0.1
,,6364,554336,,10,50669,55.78,,,-55.68,,0.1
,,6368,554560,,10,50674,55.35,,,-55.25,,0.1
,,6372,554784,,10,50680,55.63,,,-55.54,,0.09
-7.271849080920219,0.18958679062779993,6376,555200,0.0001,10,50824,56.16,0.17912002024240792,17344,-56.07,8.122036300599575,0.09
,,6380,555584,,10,50833,57.31,,,-57.23,,0.08
,,6384,555840,,10,50839,57.74,,,-57.67,,0.07
,,6388,555936,,10,50841,58.36,,,-58.3,,0.06
,,6392,556128,,10,50846,58.59,,,-58.55,,0.04
,,6396,556224,,10,50849,58.87,,,-58.83,,0.04
,,6400,556416,,10,50854,59.76,,,-59.71,,0.05
,,6404,556800,,10,50863,59.73,,,-59.66,,0.07
,,6408,556864,,10,50865,60.0,,,-59.93,,0.07
-7.278672784566879,0.23165012546814978,6412,557504,0.0001,10,51014,60.92,0.1780452646780759,17408,-60.87,8.139676220715046,0.05
,,6416,557728,,10,51020,61.04,,,-60.99,,0.05
,,6420,557824,,10,51023,61.12,,,-61.07,,0.05
,,6424,557952,,10,51026,60.39,,,-60.33,,0.06
,,6428,558272,,10,51034,60.48,,,-60.42,,0.06
,,6432,558464,,10,51039,60.44,,,-60.38,,0.06
,,6436,558880,,10,51048,61.33,,,-61.27,,0.06
-7.298059068620205,0.21439664135687053,6440,559136,0.0001,10,51190,61.59,0.1769771024119109,17472,-61.52,8.174555853009224,0.07
,,6444,559328,,10,51194,62.33,,,-62.26,,0.07
,,6448,559520,,10,51199,62.38,,,-62.31,,0.07
,,6452,559680,,10,51203,61.1,,,-61.02,,0.08
,,6456,559904,,10,51208,61.01,,,-60.93,,0.08
,,6460,560160,,10,51214,61.83,,,-61.75,,0.08
,,6464,560288,,10,51218,60.77,,,-60.7,,0.07
,,6468,560704,,10,51227,60.88,,,-60.81,,0.07
,,6472,560928,,10,51233,61.0,,,-60.92,,0.08
,,6476,561056,,10,51236,59.92,,,-59.83,,0.09
-7.316785275936127,0.2241048099240288,6480,561184,0.0001,10,51375,59.86,0.1759104528464377,17536,-59.77,8.219479322433472,0.09
,,6484,561312,,10,51379,59.39,,,-59.3,,0.09
,,6488,561472,,10,51384,58.42,,,-58.32,,0.1
,,6492,561728,,10,51390,58.42,,,-58.32,,0.1
,,6496,562272,,10,51402,57.96,,,-57.86,,0.1
,,6500,562464,,10,51406,57.48,,,-57.38,,0.1
,,6504,562656,,10,51411,57.43,,,-57.34,,0.09
,,6508,562816,,10,51416,57.17,,,-57.09,,0.08
,,6512,563040,,10,51421,57.37,,,-57.29,,0.08
,,6516,563200,,10,51425,57.25,,,-57.17,,0.08
-7.315190106630325,0.24323809891939163,6520,563488,0.0001,10,51567,56.99,0.1748496312648058,17600,-56.89,8.216936230659485,0.1
,,6524,563872,,10,51576,56.74,,,-56.64,,0.1
,,6528,564192,,10,51583,56.7,,,-56.6,,0.1
,,6532,564384,,10,51589,57.06,,,-56.96,,0.1
,,6536,564512,,10,51592,57.65,,,-57.56,,0.09
,,6540,564832,,10,51600,58.35,,,-58.27,,0.08
,,6544,565056,,10,51605,58.11,,,-58.02,,0.09
-7.410543367266655,0.3104525920934975,6548,565280,0.0001,10,51746,56.95,0.17378865694627166,17664,-56.85,8.314321100711823,0.1
,,6552,565696,,10,51756,57.53,,,-57.44,,0.09
,,6556,565920,,10,51762,58.66,,,-58.57,,0.09
,,6560,566048,,10,51765,57.97,,,-57.88,,0.09
,,6564,566240,,10,51770,59.32,,,-59.23,,0.09
,,6568,566624,,10,51779,58.45,,,-58.35,,0.1
,,6572,566880,,10,51785,58.75,,,-58.65,,0.1
,,6576,567168,,10,51791,59.26,,,-59.17,,0.09
-7.411603815853596,0.21629434928763658,6580,567392,0.0001,10,51933,59.47,0.17272835271432996,17728,-59.38,8.382202565670013,0.09
,,6584,567520,,10,51936,58.69,,,-58.58,,0.11
,,6588,567712,,10,51941,59.31,,,-59.21,,0.1
,,6592,567904,,10,51945,59.5,,,-59.4,,0.1
,,6596,568160,,10,51952,60.59,,,-60.49,,0.1
,,6600,568480,,10,51958,61.31,,,-61.21,,0.1
,,6604,568640,,10,51962,60.91,,,-60.8,,0.11
,,6608,568864,,10,51968,61.08,,,-60.97,,0.11
,,6612,569088,,10,51973,60.96,,,-60.85,,0.11
,,6616,569344,,10,51980,60.59,,,-60.47,,0.12
-7.466275043785572,0.21613374934531748,6620,569472,0.0001,10,52119,61.23,0.17167237913236022,17792,-61.13,8.469832837581635,0.1
,,6624,569696,,10,52124,61.73,,,-61.64,,0.09
,,6628,570176,,10,52134,61.76,,,-61.67,,0.09
,,6632,570304,,10,52138,60.96,,,-60.87,,0.09
,,6636,570624,,10,52146,60.47,,,-60.38,,0.09
,,6640,570784,,10,52150,59.92,,,-59.83,,0.09
,,6644,570912,,10,52153,59.94,,,-59.86,,0.08
,,6648,571040,,10,52157,59.64,,,-59.55,,0.09
,,6652,571200,,10,52161,59.53,,,-59.44,,0.09
-7.449978068470955,0.2222340307198465,6656,571584,0.0001,10,52305,58.96,0.17061940161511302,17856,-58.87,8.455904677510262,0.09
,,6660,571968,,10,52314,58.39,,,-58.3,,0.09
,,6664,572288,,10,52322,58.21,,,-58.12,,0.09
,,6668,572544,,10,52328,58.98,,,-58.9,,0.08
,,6672,572640,,10,52331,58.66,,,-58.58,,0.08
,,6676,572896,,10,52337,58.23,,,-58.14,,0.09
,,6680,573120,,10,52343,57.37,,,-57.26,,0.11
,,6684,573248,,10,52346,57.77,,,-57.67,,0.1
,,6688,573408,,10,52350,57.4,,,-57.29,,0.11
-7.474367052316666,0.21978286479134113,6692,573696,0.0001,10,52492,57.85,0.16957386769354343,17920,-57.74,8.513928785920143,0.11
,,6696,574080,,10,52501,57.2,,,-57.07,,0.13
,,6700,574112,,10,52502,57.26,,,-57.14,,0.12
,,6704,574496,,10,52511,57.27,,,-57.16,,0.11
,,6708,574720,,10,52516,57.7,,,-57.59,,0.11
,,6712,575072,,10,52523,57.31,,,-57.2,,0.11
,,6716,575424,,10,52532,58.02,,,-57.92,,0.1
-7.50661451369524,0.2157234891783446,6720,575776,0.0001,10,52676,58.98,0.16853121342137456,17984,-58.87,8.61091959476471,0.11
,,6724,575936,,10,52680,59.13,,,-59.02,,0.11
,,6728,576288,,10,52687,59.5,,,-59.39,,0.11
,,6732,576480,,10,52692,60.46,,,-60.34,,0.12
,,6736,576704,,10,52697,61.17,,,-61.05,,0.12
,,6740,576736,,10,52698,61.18,,,-61.06,,0.12
,,6744,576832,,10,52701,60.55,,,-60.42,,0.13
,,6748,577408,,10,52714,61.93,,,-61.82,,0.11
-7.537460684776306,0.2330319145694375,6752,577760,0.0001,10,52857,61.79,0.16749419434927404,18048,-61.68,8.709174066781998,0.11
,,6756,577952,,10,52861,61.67,,,-61.56,,0.11
,,6760,578176,,10,52867,60.99,,,-60.88,,0.11
,,6764,578272,,10,52870,61.06,,,-60.95,,0.11
,,6768,578336,,10,52872,60.58,,,-60.47,,0.11
,,6772,578688,,10,52880,61.1,,,-60.99,,0.11
,,6776,579104,,10,52897,63.07,,,-62.96,,0.11
,,6780,579424,,10,52905,63.23,,,-63.13,,0.1
-7.578308179974556,0.24591893120668828,6784,579616,0.0001,10,53045,63.06,0.16645829658955336,18112,-62.96,8.790112033486366,0.1
,,6788,579808,,10,53050,63.16,,,-63.05,,0.11
,,6792,580032,,10,53056,62.67,,,-62.55,,0.12
,,6796,580576,,10,53068,62.52,,,-62.41,,0.11
,,6800,580864,,10,53075,62.49,,,-62.38,,0.11
,,6804,581344,,10,53085,63.31,,,-63.19,,0.12
,,6808,581472,,10,53089,64.14,,,-64.02,,0.12
,,6812,581504,,10,53090,65.2,,,-65.08,,0.12
-7.631249763071537,0.23364539991598576,6816,581760,0.0001,10,53231,64.39,0.1654258077032864,18176,-64.27,8.911553293466568,0.12
,,6820,581888,,10,53235,64.27,,,-64.15,,0.12
,,6824,582176,,10,53241,63.86,,,-63.72,,0.14
,,6828,582656,,10,53252,64.02,,,-63.88,,0.14
,,6832,582784,,10,53255,63.17,,,-63.04,,0.13
,,6836,583104,,10,53263,62.61,,,-62.47,,0.14
,,6840,583232,,10,53266,63.64,,,-63.5,,0.14
,,6844,583520,,10,53273,63.22,,,-63.08,,0.14
,,6848,583584,,10,53275,62.74,,,-62.6,,0.14
-7.632883086800575,0.24169809615705162,6852,584192,0.0001,10,53423,63.27,0.16439495515078306,18240,-63.11,8.99703073501587,0.16
,,6856,584416,,10,53429,62.97,,,-62.8,,0.17
,,6860,584544,,10,53432,64.16,,,-63.98,,0.18
,,6864,584800,,10,53438,63.51,,,-63.33,,0.18
,,6868,585216,,10,53448,63.5,,,-63.29,,0.21
,,6872,585504,,10,53454,64.08,,,-63.86,,0.22
-7.689829230308533,0.2474007570417598,6876,585984,0.0001,10,53601,64.64,0.16337050823494792,18304,-64.44,9.09580297768116,0.2
,,6880,586304,,10,53608,65.76,,,-65.56,,0.2
,,6884,586400,,10,53611,66.25,,,-66.05,,0.2
,,6888,586720,,10,53619,67.47,,,-67.29,,0.18
,,6892,587072,,10,53627,68.49,,,-68.31,,0.18
,,6896,587392,,10,53635,68.75,,,-68.56,,0.19
,,6900,587648,,10,53641,68.9,,,-68.69,,0.21
,,6904,587744,,10,53644,68.71,,,-68.49,,0.22
-7.702756531536579,0.28588581713847816,6908,588352,0.0001,10,53792,68.46,0.16235035611316562,18368,-68.23,9.190117046236992,0.23
,,6912,588576,,10,53798,66.85,,,-66.59,,0.26
,,6916,588640,,10,53800,67.09,,,-66.82,,0.27
,,6920,588864,,10,53806,67.83,,,-67.56,,0.27
,,6924,589344,,10,53817,69.66,,,-69.41,,0.25
,,6928,589440,,10,53819,67.87,,,-67.59,,0.28
,,6932,589632,,10,53824,68.83,,,-68.54,,0.29
-7.750160254538059,0.32608867646194994,6936,589984,0.0001,10,53968,68.58,0.16133417724631727,18432,-68.29,9.280452013015747,0.29
,,6940,590464,,10,53978,68.07,,,-67.77,,0.3
,,6944,590752,,10,53985,69.17,,,-68.86,,0.31
,,6948,590912,,10,53989,70.52,,,-70.2,,0.32
,,6952,591584,,10,54003,71.43,,,-71.12,,0.31
,,6956,591648,,10,54005,71.05,,,-70.72,,0.33
-7.8035766035318375,0.32501367200165987,6960,592000,0.0001,10,54149,71.83,0.16032159724272788,18496,-71.5,9.375974118709564,0.33
,,6964,592384,,10,54158,71.72,,,-71.37,,0.35
,,6968,592544,,10,54161,73.42,,,-73.09,,0.33
,,6972,592864,,10,54169,73.22,,,-72.9,,0.32
,,6976,593056,,10,54173,72.57,,,-72.23,,0.34
,,6980,593216,,10,54177,71.96,,,-71.61,,0.35
,,6984,593472,,10,54184,72.4,,,-72.04,,0.36
,,6988,593664,,10,54188,71.8,,,-71.42,,0.38
-7.8431305810809135,0.3236439395695925,6992,594016,0.0001,10,54332,70.46,0.1593106233049184,18560,-70.06,9.538764342665672,0.4
,,6996,594336,,10,54339,70.45,,,-70.05,,0.4
,,7000,594624,,10,54346,69.89,,,-69.48,,0.41
,,7004,594944,,10,54354,70.36,,,-69.95,,0.41
,,7008,595296,,10,54362,71.6,,,-71.19,,0.41
,,7012,595680,,10,54371,71.61,,,-71.2,,0.41
-7.898852244019508,0.3544515431858599,7016,596000,0.0001,10,54514,71.7,0.15830244706012309,18624,-71.29,9.631447359919548,0.41
,,7020,596064,,10,54516,71.32,,,-70.9,,0.42
,,7024,596480,,10,54526,71.1,,,-70.67,,0.43
,,7028,596736,,10,54532,73.13,,,-72.72,,0.41
,,7032,596992,,10,54537,71.61,,,-71.18,,0.43
,,7036,597344,,10,54546,72.38,,,-71.95,,0.43
,,7040,597824,,10,54556,72.2,,,-71.77,,0.43
,,7044,597952,,10,54559,72.22,,,-71.78,,0.44
-7.939847536385059,0.3949916090350598,7048,598144,0.0001,10,54699,72.07,0.15729844011366367,18688,-71.63,9.789202317595482,0.44
,,7052,598400,,10,54705,71.33,,,-70.88,,0.45
,,7056,598848,,10,54715,72.15,,,-71.71,,0.44
,,7060,599232,,10,54724,70.15,,,-69.69,,0.46
,,7064,599360,,10,54727,71.27,,,-70.82,,0.45
,,7068,599584,,10,54733,70.15,,,-69.68,,0.47
,,7072,599744,,10,54736,70.67,,,-70.2,,0.47
,,7076,599904,,10,54740,69.01,,,-68.53,,0.48
,,7080,600064,,10,54745,69.8,,,-69.33,,0.47
-8.022137850522995,0.4065734155010432,7084,600416,0.0001,10,54889,69.85,0.15629673842340708,18752,-69.37,9.918429613113403,0.48
,,7088,600800,,10,54898,69.41,,,-68.92,,0.49
,,7092,601152,,10,54905,69.89,,,-69.41,,0.48
,,7096,601344,,10,54910,69.29,,,-68.79,,0.5
,,7100,601472,,10,54914,69.54,,,-69.06,,0.48
,,7104,601600,,10,54918,68.49,,,-68.0,,0.49
,,7108,601952,,10,54926,68.12,,,-67.62,,0.5
-8.045564614236355,0.456573172705248,7112,602144,0.0001,10,55066,66.74,0.1552979105617851,18816,-66.23,9.961419358849525,0.51
,,7116,602496,,10,55074,66.45,,,-65.93,,0.52
,,7120,602656,,10,55077,65.74,,,-65.21,,0.53
,,7124,602912,,10,55083,65.27,,,-64.73,,0.54
,,7128,603040,,10,55087,63.85,,,-63.3,,0.55
,,7132,603200,,10,55092,63.87,,,-63.32,,0.55
,,7136,603456,,10,55098,62.91,,,-62.35,,0.56
,,7140,603840,,10,55108,62.58,,,-62.01,,0.57
,,7144,604000,,10,55112,61.33,,,-60.75,,0.58
-8.058349303901196,0.4925459388177842,7148,604320,0.0001,10,55255,61.09,0.15430563362315297,18880,-60.49,10.001023337244987,0.6
,,7152,604608,,10,55261,61.85,,,-61.25,,0.6
,,7156,604896,,10,55268,62.58,,,-61.99,,0.59
,,7160,605344,,10,55279,62.75,,,-62.15,,0.6
,,7164,605440,,10,55281,61.86,,,-61.25,,0.61
,,7168,605696,,10,55287,61.43,,,-60.82,,0.61
,,7172,605856,,10,55291,60.87,,,-60.25,,0.62
,,7176,606080,,10,55297,61.44,,,-60.82,,0.62
,,7180,606144,,10,55299,59.41,,,-58.77,,0.64
-8.073403276503086,0.49927497026510537,7184,606240,0.0001,10,55437,59.5,0.15332148410379887,18944,-58.87,10.047146588563919,0.63
,,7188,606304,,10,55438,58.43,,,-57.79,,0.64
,,7192,606560,,10,55445,58.02,,,-57.37,,0.65
,,7196,606688,,10,55448,58.39,,,-57.75,,0.64
,,7200,606880,,10,55453,57.37,,,-56.7,,0.67
,,7204,607200,,10,55460,57.76,,,-57.1,,0.66
,,7208,607328,,10,55464,57.34,,,-56.68,,0.66
,,7212,607360,,10,55465,56.96,,,-56.29,,0.67
,,7216,607584,,10,55471,55.93,,,-55.25,,0.68
,,7220,607808,,10,55477,54.79,,,-54.1,,0.69
,,7224,607936,,10,55481,52.9,,,-52.19,,0.71
,,7228,608192,,10,55486,52.33,,,-51.61,,0.72
-8.193640753626823,0.6709896856918931,7232,608448,0.0001,10,55628,51.33,0.15234368341043591,19008,-50.6,10.186700820922852,0.73
,,7236,608640,,10,55633,49.48,,,-48.72,,0.76
,,7240,608960,,10,55641,50.34,,,-49.59,,0.75
,,7244,609152,,10,55646,51.01,,,-50.26,,0.75
,,7248,609312,,10,55650,51.24,,,-50.51,,0.73
,,7252,609440,,10,55654,50.52,,,-49.79,,0.73
,,7256,609568,,10,55657,50.69,,,-49.96,,0.73
,,7260,609856,,10,55663,48.82,,,-48.07,,0.75
,,7264,610048,,10,55668,47.69,,,-46.94,,0.75
,,7268,610272,,10,55674,47.88,,,-47.12,,0.76
-8.336563616991043,0.6133891050703824,7272,610432,0.0001,10,55813,46.85,0.1513549208175391,19072,-46.08,10.46505568921566,0.77
,,7276,610656,,10,55819,45.82,,,-45.04,,0.78
,,7280,610816,,10,55823,47.1,,,-46.33,,0.77
,,7284,611040,,10,55828,46.72,,,-45.94,,0.78
,,7288,611520,,10,55839,48.43,,,-47.67,,0.76
,,7292,611616,,10,55842,47.34,,,-46.58,,0.76
,,7296,611776,,10,55846,47.68,,,-46.92,,0.76
,,7300,612096,,10,55854,48.75,,,-48.01,,0.74
,,7304,612320,,10,55859,48.43,,,-47.68,,0.75
-8.304327547550201,0.630838172044605,7308,612416,0.0001,10,55997,48.5,0.15037112310528755,19136,-47.75,10.444908201694489,0.75
,,7312,612640,,10,56002,48.86,,,-48.11,,0.75
,,7316,612928,,10,56009,49.71,,,-48.97,,0.74
,,7320,613248,,10,56017,50.88,,,-50.16,,0.72
,,7324,613408,,10,56022,52.72,,,-52.01,,0.71
,,7328,613632,,10,56027,54.6,,,-53.91,,0.69
,,7332,613824,,10,56031,55.41,,,-54.73,,0.68
,,7336,614080,,10,56038,56.88,,,-56.21,,0.67
,,7340,614272,,10,56043,55.41,,,-54.72,,0.69
-8.231275483965874,0.6485725571401417,7344,614624,0.0001,10,56186,54.73,0.14940262283198535,19200,-54.04,10.401442870497704,0.69
,,7348,614752,,10,56189,53.92,,,-53.21,,0.71
,,7352,614944,,10,56194,53.57,,,-52.85,,0.72
,,7356,615136,,10,56199,53.89,,,-53.17,,0.72
,,7360,615200,,10,56201,54.24,,,-53.52,,0.72
,,7364,615424,,10,56207,55.58,,,-54.87,,0.71
,,7368,615552,,10,56210,55.52,,,-54.82,,0.7
,,7372,615616,,10,56212,56.11,,,-55.42,,0.69
,,7376,615712,,10,56215,54.82,,,-54.11,,0.71
,,7380,615904,,10,56220,55.09,,,-54.39,,0.7
,,7384,616128,,10,56225,54.35,,,-53.64,,0.71
,,7388,616256,,10,56229,53.54,,,-52.82,,0.72
-8.203106343746185,0.6899735704064369,7392,616512,0.0001,10,56370,52.84,0.1484510307200253,19264,-52.11,10.31600584089756,0.73
,,7396,616672,,10,56374,50.6,,,-49.84,,0.76
,,7400,616800,,10,56377,50.64,,,-49.88,,0.76
,,7404,616992,,10,56382,50.04,,,-49.27,,0.77
,,7408,617088,,10,56385,49.0,,,-48.22,,0.78
,,7412,617152,,10,56387,48.58,,,-47.8,,0.78
,,7416,617344,,10,56391,48.12,,,-47.33,,0.79
,,7420,617632,,10,56398,46.8,,,-45.99,,0.81
,,7424,617760,,10,56401,45.12,,,-44.3,,0.82
,,7428,617888,,10,56405,44.39,,,-43.56,,0.83
,,7432,617952,,10,56407,42.75,,,-41.9,,0.85
,,7436,618144,,10,56412,42.44,,,-41.59,,0.85
,,7440,618336,,10,56416,43.05,,,-42.21,,0.84
,,7444,618400,,10,56418,43.0,,,-42.16,,0.84
-8.161506183445454,0.7120705111883581,7448,618560,0.0001,10,56557,41.72,0.1475113497581333,19328,-40.87,10.241280019283295,0.85
,,7452,618784,,10,56562,41.63,,,-40.78,,0.85
,,7456,618912,,10,56566,42.52,,,-41.69,,0.83
,,7460,619232,,10,56573,42.08,,,-41.24,,0.84
,,7464,619328,,10,56576,41.25,,,-40.4,,0.85
,,7468,619776,,10,56586,40.96,,,-40.1,,0.86
,,7472,619872,,10,56590,41.26,,,-40.39,,0.87
,,7476,620064,,10,56594,41.72,,,-40.85,,0.87
,,7480,620256,,10,56599,41.87,,,-40.99,,0.88
-8.191253691911697,0.6694118860177696,7484,620576,0.0001,10,56741,41.29,0.14658196410164237,19392,-40.4,10.211417898535728,0.89
,,7488,620704,,10,56744,41.23,,,-40.34,,0.89
,,7492,620896,,10,56749,42.68,,,-41.8,,0.88
,,7496,620992,,10,56752,42.85,,,-41.97,,0.88
,,7500,621120,,10,56755,42.83,,,-41.94,,0.89
,,7504,621248,,10,56759,41.27,,,-40.37,,0.9
,,7508,621312,,10,56761,42.19,,,-41.3,,0.89
,,7512,621536,,10,56767,42.48,,,-41.59,,0.89
,,7516,621728,,10,56771,42.93,,,-42.05,,0.88
,,7520,621824,,10,56774,43.4,,,-42.53,,0.87
,,7524,622016,,10,56779,43.06,,,-42.19,,0.87
,,7528,622304,,10,56786,43.11,,,-42.25,,0.86
,,7532,622464,,10,56790,44.07,,,-43.22,,0.85
-8.148675590753555,0.6910461946390569,7536,622784,0.0001,10,56932,43.36,0.1456615102943033,19456,-42.51,10.081438183784485,0.85
,,7540,622976,,10,56936,44.02,,,-43.18,,0.84
,,7544,623200,,10,56942,45.01,,,-44.18,,0.83
,,7548,623360,,10,56946,45.6,,,-44.78,,0.82
,,7552,623520,,10,56951,44.11,,,-43.27,,0.84
,,7556,623840,,10,56958,43.25,,,-42.4,,0.85
,,7560,623936,,10,56961,43.37,,,-42.53,,0.84
,,7564,624000,,10,56963,42.99,,,-42.15,,0.84
,,7568,624256,,10,56969,43.44,,,-42.62,,0.82
,,7572,624352,,10,56972,43.81,,,-43.0,,0.81
,,7576,624544,,10,56977,44.44,,,-43.65,,0.79
-8.125698544085026,0.7019831347279251,7580,624768,0.0001,10,57118,43.88,0.14475120860151947,19520,-43.09,9.95790633559227,0.79
,,7584,624960,,10,57123,44.26,,,-43.49,,0.77
,,7588,625152,,10,57128,44.49,,,-43.72,,0.77
,,7592,625248,,10,57131,45.45,,,-44.7,,0.75
,,7596,625504,,10,57136,44.82,,,-44.07,,0.75
,,7600,625696,,10,57141,44.91,,,-44.17,,0.74
,,7604,625888,,10,57146,45.81,,,-45.08,,0.73
,,7608,625984,,10,57149,46.12,,,-45.39,,0.73
,,7612,626048,,10,57151,46.38,,,-45.66,,0.72
,,7616,626208,,10,57155,45.88,,,-45.15,,0.73
,,7620,626336,,10,57159,45.26,,,-44.52,,0.74
,,7624,626592,,10,57166,46.09,,,-45.35,,0.74
-8.167207799851894,0.7025760728865862,7628,626720,0.0001,10,57304,46.64,0.14384890883229673,19584,-45.91,9.858069777488708,0.73
,,7632,627008,,10,57310,45.72,,,-44.98,,0.74
,,7636,627104,,10,57312,46.22,,,-45.48,,0.74
,,7640,627200,,10,57315,46.33,,,-45.59,,0.74
,,7644,627552,,10,57324,44.95,,,-44.2,,0.75
