time/episodes,train/ent_coef,train/ent_coef_loss,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/learning_rate,train/n_updates,train/actor_loss,rollout/ep_len_mean,rollout/success_rate,time/time_elapsed,train/critic_loss
4440,,,-90.82,428608,28,,,,90.9,0.08,15250,
4444,,,-90.69,428768,28,,,,90.77,0.08,15254,
4448,,,-90.68,429248,28,,,,90.76,0.08,15264,
4452,,,-89.63,429600,28,,,,89.73,0.1,15271,
4456,,,-89.02,429888,28,,,,89.12,0.1,15278,
4460,0.2617054171860218,-6.729458793997765,-88.43,430304,28,0.0001,13440,7.794184744358063,88.53,0.1,15316,0.12293995486106724
4464,,,-88.47,430624,28,,,,88.58,0.11,15323,
4468,,,-88.31,430976,28,,,,88.42,0.11,15330,
4472,,,-88.32,431360,28,,,,88.43,0.11,15339,
4476,,,-89.44,431808,28,,,,89.54,0.1,15349,
4480,0.26004052395001054,-6.7587872967123985,-89.39,432224,28,0.0001,13504,7.862057089805603,89.49,0.1,15386,0.12148867209907621
4484,,,-89.25,432384,28,,,,89.35,0.1,15390,
4488,,,-89.18,432672,28,,,,89.28,0.1,15396,
4492,,,-89.05,433152,28,,,,89.15,0.1,15406,
4496,,,-87.88,433376,28,,,,88.0,0.12,15412,
4500,,,-88.13,433760,28,,,,88.25,0.12,15420,
4504,0.2583867465145886,-6.788875088095665,-88.13,434304,28,0.0001,13568,7.920144110918045,88.25,0.12,15460,0.12328094721306115
4508,,,-88.33,434848,28,,,,88.45,0.12,15471,
4512,,,-89.02,435104,28,,,,89.13,0.11,15477,
4516,,,-89.08,435392,28,,,,89.19,0.11,15484,
4520,,,-89.23,435648,28,,,,89.34,0.11,15489,
4524,,,-88.97,436192,28,,,,89.08,0.11,15501,
4528,0.2567434646189213,-6.8204353004693985,-89.38,436544,28,0.0001,13632,7.985457003116608,89.48,0.1,15537,0.12160781072452664
4532,,,-89.55,436960,28,,,,89.65,0.1,15546,
4536,,,-89.77,437504,28,,,,89.87,0.1,15557,
4540,,,-89.52,437920,28,,,,89.62,0.1,15566,
4544,,,-89.8,438080,28,,,,89.9,0.1,15570,
4548,,,-90.53,438240,28,,,,90.63,0.1,15574,
4552,0.25511063961312175,-6.849109224975109,-90.76,438560,28,0.0001,13696,8.052053458988667,90.85,0.09,15610,0.12824533262755722
4556,,,-91.47,438848,28,,,,91.55,0.08,15617,
4560,,,-91.58,439392,28,,,,91.66,0.08,15628,
4564,,,-91.96,439776,28,,,,92.03,0.07,15636,
4568,,,-92.26,440256,28,,,,92.32,0.06,15646,
4572,0.25348835391923785,-6.878928504884243,-91.82,440704,28,0.0001,13760,8.115484029054642,91.88,0.06,15684,0.13040742045268416
4576,,,-91.64,441120,28,,,,91.7,0.06,15694,
4580,,,-91.33,441312,28,,,,91.39,0.06,15698,
4584,,,-91.66,441632,28,,,,91.72,0.06,15705,
4588,,,-91.54,441760,28,,,,91.6,0.06,15709,
4592,,,-91.37,441888,28,,,,91.43,0.06,15712,
4596,0.2518767244182527,-6.908971264958382,-92.03,442784,28,0.0001,13824,8.162732928991318,92.07,0.04,15759,0.139682826702483
4600,,,-91.95,443040,28,,,,91.99,0.04,15764,
4604,,,-91.54,443648,28,,,,91.58,0.04,15777,
4608,,,-91.03,443904,28,,,,91.08,0.05,15783,
4612,,,-90.56,444224,28,,,,90.62,0.06,15790,
4616,0.25027498649433255,-6.942445583641529,-90.69,444480,28,0.0001,13888,8.213503167033195,90.75,0.06,15824,0.13464277051389217
4620,,,-90.29,444736,28,,,,90.36,0.07,15831,
4624,,,-90.02,444928,28,,,,90.1,0.08,15835,
4628,,,-90.02,445088,28,,,,90.1,0.08,15839,
4632,,,-90.01,446144,28,,,,90.09,0.08,15860,
4636,,,-88.93,446240,28,,,,89.02,0.09,15863,
4640,,,-89.0,446464,28,,,,89.08,0.08,15868,
4644,0.24868361768312752,-6.9690297693014145,-88.53,447040,28,0.0001,13952,8.293159291148186,88.61,0.08,15909,0.14739573863334954
4648,,,-88.58,447424,28,,,,88.65,0.07,15917,
4652,,,-89.2,447712,28,,,,89.27,0.07,15923,
4656,,,-88.98,447808,28,,,,89.05,0.07,15926,
4660,,,-89.54,448096,28,,,,89.61,0.07,15932,
4664,0.24710269551724195,-6.9968408569693565,-88.5,448928,28,0.0001,14016,8.350590333342552,88.59,0.09,15977,0.13407178060151637
4668,,,-88.56,449184,28,,,,88.65,0.09,15983,
4672,,,-89.0,449408,28,,,,89.09,0.09,15988,
4676,,,-89.06,449664,28,,,,89.15,0.09,15994,
4680,,,-88.77,450144,28,,,,88.86,0.09,16003,
4684,,,-88.56,450368,28,,,,88.65,0.09,16009,
4688,0.2455327920615673,-7.024473801255226,-88.94,450880,28,0.0001,14080,8.395582765340805,89.03,0.09,16048,0.14665436942595989
4692,,,-89.81,451296,28,,,,89.89,0.08,16057,
4696,,,-89.74,452096,28,,,,89.82,0.08,16074,
4700,,,-90.08,452192,28,,,,90.16,0.08,16076,
4704,,,-89.91,452384,28,,,,89.99,0.08,16081,
4708,,,-90.43,452544,28,,,,90.5,0.07,16084,
4712,0.2439731815829873,-7.0526261404156685,-90.28,452832,28,0.0001,14144,8.445862889289856,90.35,0.07,16120,0.13962445443030447
4716,,,-89.55,453376,28,,,,89.63,0.08,16131,
4720,,,-89.48,453472,28,,,,89.55,0.07,16134,
4724,,,-89.64,453920,28,,,,89.7,0.06,16143,
4728,,,-88.57,454432,28,,,,88.64,0.07,16154,
4732,0.24242350342683494,-7.083595611155033,-88.13,454752,28,0.0001,14208,8.490454196929932,88.2,0.07,16190,0.15543343301396817
4736,,,-88.82,455296,28,,,,88.88,0.06,16201,
4740,,,-89.65,455744,28,,,,89.71,0.06,16210,
4744,,,-90.2,455936,28,,,,90.26,0.06,16215,
4748,,,-90.04,456512,28,,,,90.1,0.06,16227,
4752,,,-90.24,456672,28,,,,90.29,0.05,16231,
4756,0.24088401719927788,-7.110381096601486,-90.46,456768,28,0.0001,14272,8.542722836136818,90.51,0.05,16262,0.15275269572157413
4760,,,-89.77,457184,28,,,,89.82,0.05,16271,
4764,,,-90.13,457696,28,,,,90.17,0.04,16282,
4768,,,-90.68,457952,28,,,,90.71,0.03,16288,
4772,,,-89.76,458368,28,,,,89.8,0.04,16296,
4776,0.23935422278009355,-7.140893667936325,-89.99,458944,28,0.0001,14336,8.601174622774124,90.03,0.04,16337,0.1527196968672797
4780,,,-90.11,459360,28,,,,90.15,0.04,16346,
4784,,,-90.6,459776,28,,,,90.65,0.05,16355,
4788,,,-90.34,459872,28,,,,90.39,0.05,16357,
4792,,,-90.11,460160,28,,,,90.16,0.05,16363,
4796,,,-89.37,460352,28,,,,89.43,0.06,16368,
4800,,,-89.09,460608,28,,,,89.15,0.06,16374,
4804,0.23783398233354092,-7.17651654779911,-89.55,461248,28,0.0001,14400,8.680926203727722,89.62,0.07,16416,0.16036621981766075
4808,,,-89.29,461696,28,,,,89.36,0.07,16425,
4812,,,-88.41,462208,28,,,,88.49,0.08,16436,
4816,,,-88.83,462688,28,,,,88.9,0.07,16446,
4820,0.23632287373766303,-7.1995489820837975,-89.12,462944,28,0.0001,14464,8.736109465360641,89.19,0.07,16481,0.14846556156408042
4824,,,-89.31,463040,28,,,,89.38,0.07,16483,
4828,,,-89.98,463168,28,,,,90.05,0.07,16486,
4832,,,-90.67,463520,28,,,,90.73,0.06,16494,
4836,,,-90.73,463808,28,,,,90.79,0.06,16500,
4840,,,-89.78,464448,28,,,,89.85,0.07,16513,
4844,0.23482228280045092,-7.230583690106869,-89.58,464960,28,0.0001,14528,8.803804323077202,89.65,0.07,16553,0.17969336186069995
4848,,,-89.16,465408,28,,,,89.23,0.07,16563,
4852,,,-88.73,465472,28,,,,88.8,0.07,16564,
4856,,,-88.07,466112,28,,,,88.14,0.07,16577,
4860,,,-88.88,466240,28,,,,88.95,0.07,16581,
4864,,,-88.58,466656,28,,,,88.66,0.08,16590,
4868,,,-88.64,466752,28,,,,88.72,0.08,16593,
4872,0.23333094362169504,-7.259795434772968,-89.09,467232,28,0.0001,14592,8.840370059013367,89.16,0.07,16632,0.1729799045715481
4876,,,-88.58,467648,28,,,,88.66,0.08,16640,
4880,,,-88.28,468224,28,,,,88.36,0.08,16652,
4884,,,-88.39,468640,28,,,,88.46,0.07,16661,
4888,,,-88.46,468672,28,,,,88.53,0.07,16662,
4892,0.2318496908992529,-7.286197267472744,-88.06,469312,28,0.0001,14656,8.910414472222328,88.13,0.07,16704,0.15849361661821604
4896,,,-89.19,469504,28,,,,89.26,0.07,16709,
4900,,,-89.11,469728,28,,,,89.18,0.07,16714,
4904,,,-88.62,469888,28,,,,88.68,0.06,16718,
4908,,,-88.83,470176,28,,,,88.89,0.06,16724,
4912,,,-89.43,470976,28,,,,89.48,0.05,16740,
4916,0.23037825198844075,-7.312513321638107,-88.66,471168,28,0.0001,14720,8.959839582443237,88.72,0.06,16774,0.160930834710598
4920,,,-88.49,471552,28,,,,88.56,0.07,16782,
4924,,,-88.41,471840,28,,,,88.48,0.07,16788,
4928,,,-87.82,472000,28,,,,87.89,0.07,16792,
4932,,,-86.85,472512,28,,,,86.93,0.08,16803,
4936,,,-86.88,472864,28,,,,86.96,0.08,16810,
4940,,,-87.81,473088,28,,,,87.88,0.07,16815,
4944,0.22891667974181473,-7.340804271399975,-87.44,473280,28,0.0001,14784,8.995634749531746,87.52,0.08,16849,0.16575041331816465
4948,,,-86.65,473408,28,,,,86.73,0.08,16852,
4952,,,-86.37,474176,28,,,,86.45,0.08,16867,
4956,,,-86.48,474560,28,,,,86.56,0.08,16876,
4960,,,-86.15,475008,28,,,,86.24,0.09,16885,
4964,0.22746460000053048,-7.364732459187508,-86.56,475328,28,0.0001,14848,9.0464958101511,86.64,0.08,16921,0.17068315134383738
4968,,,-85.87,475616,28,,,,85.95,0.08,16927,
4972,,,-86.08,475840,28,,,,86.16,0.08,16933,
4976,,,-86.33,476160,28,,,,86.4,0.07,16940,
4980,,,-85.96,476256,28,,,,86.04,0.08,16943,
4984,,,-85.46,476608,28,,,,85.54,0.08,16950,
4988,,,-85.44,477088,28,,,,85.52,0.08,16960,
4992,0.22602281300351024,-7.393307663500309,-85.32,477728,28,0.0001,14912,9.076764792203903,85.4,0.08,17002,0.1760609446791932
4996,,,-84.9,478304,28,,,,84.97,0.07,17013,
5000,,,-84.95,478560,28,,,,85.02,0.07,17019,
5004,,,-84.9,478816,28,,,,84.97,0.07,17025,
5008,,,-85.63,478848,28,,,,85.69,0.06,17026,
5012,,,-85.28,478944,28,,,,85.34,0.06,17028,
5016,0.22459004214033484,-7.415574327111244,-85.68,479360,28,0.0001,14976,9.12228411436081,85.72,0.04,17067,0.15938583156093955
5020,,,-85.29,479680,28,,,,85.34,0.05,17073,
5024,,,-84.8,480224,28,,,,84.85,0.05,17084,
5028,,,-84.53,480512,28,,,,84.58,0.05,17091,
5032,,,-84.53,480960,28,,,,84.57,0.04,17100,
5036,,,-83.85,481216,28,,,,83.89,0.04,17106,
5040,0.22316711652092636,-7.444708935916424,-83.06,481536,28,0.0001,15040,9.166380897164345,83.1,0.04,17142,0.16739486961159855
5044,,,-83.82,482016,28,,,,83.85,0.03,17152,
5048,,,-84.75,482112,28,,,,84.78,0.03,17154,
5052,,,-84.99,482400,28,,,,85.02,0.03,17160,
5056,,,-84.57,482688,28,,,,84.6,0.03,17167,
5060,,,-83.84,483328,28,,,,83.86,0.02,17180,
5064,0.22175376396626234,-7.467626757919788,-83.84,483520,28,0.0001,15104,9.19204431772232,83.86,0.02,17214,0.16196885437238961
5068,,,-83.75,483808,28,,,,83.77,0.02,17220,
5072,,,-82.86,484224,28,,,,82.89,0.03,17228,
5076,,,-82.55,484416,28,,,,82.58,0.03,17232,
5080,,,-82.91,484640,28,,,,82.93,0.02,17238,
5084,,,-82.87,485216,28,,,,82.89,0.02,17249,
5088,0.2203502629417926,-7.488038904964924,-82.96,485600,28,0.0001,15168,9.208714932203293,82.98,0.02,17287,0.17131440027151257
5092,,,-83.71,485952,28,,,,83.73,0.02,17294,
5096,,,-83.57,486368,28,,,,83.59,0.02,17303,
5100,,,-83.52,486656,28,,,,83.54,0.02,17309,
5104,,,-82.92,487008,28,,,,82.94,0.02,17317,
5108,,,-82.72,487104,28,,,,82.74,0.02,17320,
5112,,,-83.03,487424,28,,,,83.05,0.02,17327,
5116,0.21895647794008255,-7.514545910060406,-82.74,487648,28,0.0001,15232,9.254220679402351,82.76,0.02,17361,0.15458814823068678
5120,,,-83.1,488352,28,,,,83.11,0.01,17375,
5124,,,-83.2,488416,28,,,,83.21,0.01,17377,
5128,,,-82.54,488736,28,,,,82.56,0.02,17384,
5132,,,-82.32,489280,28,,,,82.34,0.02,17395,
5136,,,-82.52,489440,28,,,,82.54,0.02,17399,
5140,0.21757148089818656,-7.543239630758762,-82.84,489664,28,0.0001,15296,9.276802018284798,82.86,0.02,17434,0.1556741672102362
5144,,,-82.25,489856,28,,,,82.27,0.02,17438,
5148,,,-81.92,490208,28,,,,81.94,0.02,17445,
5152,,,-81.59,490592,28,,,,81.61,0.02,17453,
5156,,,-81.18,491232,28,,,,81.21,0.03,17466,
5160,0.2161953612230718,-7.56724338978529,-82.15,491744,28,0.0001,15360,9.294706359505653,82.18,0.03,17506,0.1670318115502596
5164,,,-81.63,491936,28,,,,81.66,0.03,17510,
5168,,,-81.63,492064,28,,,,81.67,0.04,17513,
5172,,,-82.27,492448,28,,,,82.3,0.03,17522,
5176,,,-83.19,492640,28,,,,83.22,0.03,17527,
5180,,,-82.87,492736,28,,,,82.9,0.03,17529,
5184,,,-83.33,493536,28,,,,83.36,0.03,17545,
5188,0.21482851798646152,-7.589979991316795,-82.08,493792,28,0.0001,15424,9.335577324032784,82.12,0.04,17580,0.1556779434904456
5192,,,-81.13,494240,28,,,,81.17,0.04,17590,
5196,,,-81.31,494432,28,,,,81.35,0.04,17594,
5200,,,-80.96,494656,28,,,,81.0,0.04,17600,
5204,,,-81.03,494848,28,,,,81.07,0.04,17605,
5208,,,-81.3,495232,28,,,,81.34,0.04,17613,
5212,0.213470941176638,-7.61148627102375,-81.15,495872,28,0.0001,15488,9.373799473047256,81.19,0.04,17655,0.1550916605629027
5216,,,-81.63,496064,28,,,,81.67,0.04,17659,
5220,,,-81.19,496544,28,,,,81.24,0.05,17669,
5224,,,-80.76,496832,28,,,,80.81,0.05,17676,
5228,,,-81.6,496896,28,,,,81.64,0.04,17678,
5232,,,-82.56,497376,28,,,,82.6,0.04,17688,
5236,,,-82.22,497600,28,,,,82.28,0.06,17693,
5240,0.2121229274198413,-7.6394123286008835,-82.37,497888,28,0.0001,15552,9.410398229956627,82.43,0.06,17728,0.1772381558548659
5244,,,-82.2,498112,28,,,,82.26,0.06,17733,
5248,,,-81.39,498336,28,,,,81.46,0.07,17739,
5252,,,-81.26,498976,28,,,,81.33,0.07,17752,
5256,,,-82.21,499456,28,,,,82.27,0.06,17762,
5260,,,-81.93,499712,28,,,,81.99,0.06,17768,
5264,0.21078204968944192,-7.670824289321899,-81.96,499872,28,0.0001,15616,9.446948647499084,82.02,0.06,17801,0.15506742626894265
5268,,,-81.9,500448,28,,,,81.96,0.06,17813,
5272,,,-81.93,500640,28,,,,81.99,0.06,17817,
5276,,,-81.5,500992,28,,,,81.56,0.06,17825,
5280,,,-81.7,501184,28,,,,81.76,0.06,17830,
5284,,,-81.44,501312,28,,,,81.5,0.06,17833,
5288,,,-81.92,501600,28,,,,81.97,0.05,17840,
5292,0.20944935525767505,-7.707866460084915,-81.26,502016,28,0.0001,15680,9.505474328994751,81.33,0.07,17878,0.15865265124011785
5296,,,-81.13,502656,28,,,,81.2,0.07,17890,
5300,,,-81.71,503072,28,,,,81.78,0.07,17899,
5304,,,-81.06,503200,28,,,,81.13,0.07,17902,
5308,,,-81.14,503264,28,,,,81.21,0.07,17904,
5312,,,-80.38,503616,28,,,,80.45,0.07,17912,
5316,0.2081240697298199,-7.736686080694199,-79.93,503872,28,0.0001,15744,9.541944295167923,80.0,0.07,17947,0.14443312550429255
5320,,,-80.63,504224,28,,,,80.69,0.06,17954,
5324,,,-80.95,505056,28,,,,81.01,0.06,17971,
5328,,,-80.96,505216,28,,,,81.02,0.06,17975,
5332,,,-80.53,505472,28,,,,80.58,0.05,17981,
5336,,,-80.75,505696,28,,,,80.79,0.04,17986,
5340,,,-80.29,505856,28,,,,80.34,0.05,17989,
5344,0.20680662337690592,-7.7661337703466415,-80.93,506336,28,0.0001,15808,9.443539321422577,80.98,0.05,18029,0.3806159849045798
5348,,,-81.86,506688,28,,,,81.9,0.04,18036,
5352,,,-82.18,507040,28,,,,82.22,0.04,18044,
5356,,,-81.18,507232,28,,,,81.23,0.05,18048,
5360,,,-80.0,507552,28,,,,80.05,0.05,18055,
5364,,,-80.01,507744,28,,,,80.06,0.05,18059,
5368,0.2054957419168204,-7.8070880845189095,-80.1,508160,28,0.0001,15872,9.362987205386162,80.14,0.04,18097,0.15663197601679713
5372,,,-79.81,508416,28,,,,79.85,0.04,18102,
5376,,,-79.01,508672,28,,,,79.06,0.05,18108,
5380,,,-78.99,509184,28,,,,79.04,0.05,18119,
5384,,,-78.22,509408,28,,,,78.27,0.05,18124,
5388,,,-78.68,509664,28,,,,78.74,0.06,18129,
5392,0.20419337274506688,-7.819887265563011,-78.98,510080,28,0.0001,15936,9.405396655201912,79.03,0.05,18167,0.15369763795752078
5396,,,-79.03,510272,28,,,,79.08,0.05,18171,
5400,,,-78.74,510752,28,,,,78.79,0.05,18181,
5404,,,-79.61,511232,28,,,,79.66,0.05,18191,
5408,,,-79.46,511520,28,,,,79.51,0.05,18197,
5412,,,-79.58,511712,28,,,,79.63,0.05,18202,
5416,,,-79.87,511808,28,,,,79.92,0.05,18204,
5420,0.20290166116319597,-7.834641233086586,-79.88,512256,28,0.0001,16000,9.462849453091621,79.93,0.05,18243,0.1632061970885843
5424,,,-79.48,512416,28,,,,79.53,0.05,18246,
5428,,,-79.25,513088,28,,,,79.3,0.05,18260,
5432,,,-79.69,513536,28,,,,79.75,0.06,18269,
5436,,,-79.53,513888,28,,,,79.59,0.06,18277,
5440,0.20161914452910423,-7.860269643366337,-79.95,514240,28,0.0001,16064,9.54977285861969,80.0,0.05,18313,0.16058127558790147
5444,,,-79.62,514464,28,,,,79.67,0.05,18318,
5448,,,-79.1,514656,28,,,,79.15,0.05,18323,
5452,,,-78.54,514848,28,,,,78.61,0.07,18328,
5456,,,-79.46,514944,28,,,,79.53,0.07,18330,
5460,,,-80.17,515552,28,,,,80.25,0.08,18343,
5464,,,-80.76,516096,28,,,,80.84,0.08,18354,
5468,0.20034538744948804,-7.882689654827118,-80.77,516448,28,0.0001,16128,9.610724836587906,80.85,0.08,18390,0.1715152469696477
5472,,,-80.99,516960,28,,,,81.08,0.09,18401,
5476,,,-81.52,517056,28,,,,81.6,0.08,18404,
5480,,,-81.65,517440,28,,,,81.73,0.08,18412,
5484,,,-82.68,517824,28,,,,82.76,0.08,18420,
5488,,,-83.17,518016,28,,,,83.24,0.07,18424,
5492,0.1990796069148928,-7.911921858787537,-83.95,518240,28,0.0001,16192,9.653268650174141,84.01,0.06,18459,0.15932054503355175
5496,,,-83.18,518752,28,,,,83.25,0.07,18469,
5500,,,-82.72,519040,28,,,,82.79,0.07,18476,
5504,,,-82.13,519392,28,,,,82.2,0.07,18483,
5508,,,-82.53,519648,28,,,,82.6,0.07,18490,
5512,,,-82.39,519968,28,,,,82.46,0.07,18497,
5516,,,-82.07,520160,28,,,,82.14,0.07,18501,
5520,0.19782218243926764,-7.922659546136856,-82.27,520480,28,0.0001,16256,9.666580140590668,82.34,0.07,18537,0.15966761717572808
5524,,,-82.19,520704,28,,,,82.26,0.07,18542,
5528,,,-81.87,521344,28,,,,81.95,0.08,18555,
5532,,,-81.79,521760,28,,,,81.86,0.07,18564,
5536,,,-82.13,522016,28,,,,82.2,0.07,18570,
5540,,,-81.84,522144,28,,,,81.92,0.08,18574,
5544,0.19657433545216918,-7.949981227517128,-81.72,522496,28,0.0001,16320,9.706230506300926,81.8,0.08,18610,0.16012895153835416
5548,,,-81.72,522688,28,,,,81.8,0.08,18614,
5552,,,-82.13,523008,28,,,,82.19,0.06,18622,
5556,,,-82.03,523296,28,,,,82.08,0.05,18628,
5560,,,-81.58,523648,28,,,,81.62,0.04,18635,
5564,,,-81.02,524096,28,,,,81.06,0.04,18645,
5568,0.1953339111059904,-7.9774912893772125,-81.21,524480,28,0.0001,16384,9.73969192802906,81.25,0.04,18682,0.1661655562929809
5572,,,-81.0,524736,28,,,,81.03,0.03,18688,
5576,,,-80.84,524992,28,,,,80.87,0.03,18694,
5580,,,-80.1,525152,28,,,,80.13,0.03,18698,
5584,,,-79.2,525344,28,,,,79.23,0.03,18702,
5588,,,-78.85,525984,28,,,,78.88,0.03,18715,
5592,,,-78.83,526272,28,,,,78.86,0.03,18721,
5596,0.19410140719264746,-8.005043774843216,-79.35,526784,28,0.0001,16448,9.767551749944687,79.37,0.02,18760,0.17296494520269334
5600,,,-79.32,526976,28,,,,79.34,0.02,18765,
5604,,,-79.17,527328,28,,,,79.19,0.02,18773,
5608,,,-78.99,527520,28,,,,79.01,0.02,18777,
5612,,,-79.35,527744,28,,,,79.37,0.02,18782,
5616,,,-79.42,528096,28,,,,79.45,0.03,18790,
5620,0.19287635758519173,-8.02374292910099,-78.51,528640,28,0.0001,16512,9.82610559463501,78.56,0.05,18830,0.18199699418619275
5624,,,-78.8,528768,28,,,,78.85,0.05,18833,
5628,,,-79.24,528928,28,,,,79.28,0.04,18837,
5632,,,-79.28,529280,28,,,,79.32,0.04,18845,
5636,,,-78.53,529632,28,,,,78.58,0.05,18852,
5640,,,-78.21,530016,28,,,,78.26,0.05,18860,
5644,0.19165934016928077,-8.055682048201561,-78.61,530624,28,0.0001,16576,9.867187038064003,78.66,0.05,18902,0.18239017517771572
5648,,,-79.02,530720,28,,,,79.07,0.05,18904,
5652,,,-78.54,531040,28,,,,78.59,0.05,18911,
5656,,,-78.63,531200,28,,,,78.68,0.05,18915,
5660,,,-78.78,531488,28,,,,78.83,0.05,18922,
5664,,,-78.79,531872,28,,,,78.84,0.05,18930,
5668,,,-78.91,532192,28,,,,78.96,0.05,18937,
5672,,,-79.04,532480,28,,,,79.1,0.06,18943,
5676,0.1904494829941541,-8.084566175937653,-78.22,532800,28,0.0001,16640,9.913631737232208,78.29,0.07,18980,0.18021925364155322
5680,,,-78.29,533280,28,,,,78.36,0.07,18990,
5684,,,-78.25,533504,28,,,,78.32,0.07,18995,
5688,,,-78.1,533728,28,,,,78.17,0.07,19000,
5692,,,-77.78,533984,28,,,,77.85,0.07,19006,
5696,0.18924707546830177,-8.105825155973434,-77.65,534560,28,0.0001,16704,9.940233439207077,77.73,0.08,19046,0.1833171306643635
5700,,,-78.28,534816,28,,,,78.36,0.08,19052,
5704,,,-78.73,535104,28,,,,78.81,0.08,19058,
5708,,,-78.82,535520,28,,,,78.9,0.08,19068,
5712,,,-78.18,535712,28,,,,78.27,0.09,19072,
5716,,,-78.51,536128,28,,,,78.59,0.08,19081,
5720,,,-79.18,536416,28,,,,79.24,0.06,19087,
5724,,,-79.36,536576,28,,,,79.42,0.06,19091,
5728,0.18805274553596973,-8.13254201412201,-79.56,537088,28,0.0001,16768,9.975613713264465,79.62,0.06,19130,0.18540965870488435
5732,,,-79.68,537376,28,,,,79.74,0.06,19137,
5736,,,-79.78,537536,28,,,,79.83,0.05,19140,
5740,,,-80.03,537952,28,,,,80.08,0.05,19149,
5744,,,-80.32,538272,28,,,,80.36,0.04,19156,
5748,0.18686540145426989,-8.155038595199585,-79.03,538688,28,0.0001,16832,10.032132551074028,79.09,0.06,19194,0.16956952295731753
5752,,,-79.24,538912,28,,,,79.3,0.06,19200,
5756,,,-78.97,539136,28,,,,79.03,0.06,19204,
5760,,,-79.31,539552,28,,,,79.37,0.06,19213,
5764,,,-78.91,539744,28,,,,78.98,0.07,19218,
5768,,,-78.67,539904,28,,,,78.74,0.07,19221,
5772,,,-78.03,540256,28,,,,78.1,0.07,19229,
5776,0.1856865338049829,-8.175357818603516,-78.94,540928,28,0.0001,16896,10.031776696443558,79.0,0.06,19272,0.19077292561996728
5780,,,-79.32,541216,28,,,,79.38,0.06,19278,
5784,,,-80.05,541440,28,,,,80.11,0.06,19283,
5788,,,-79.4,541600,28,,,,79.46,0.06,19287,
5792,,,-79.35,541920,28,,,,79.41,0.06,19294,
5796,,,-79.33,542208,28,,,,79.38,0.05,19300,
5800,,,-79.26,542656,28,,,,79.31,0.05,19309,
5804,0.18451462243683636,-8.209037333726883,-78.81,543008,28,0.0001,16960,10.070621356368065,78.86,0.05,19346,0.1724305747775361
5808,,,-79.25,543328,28,,,,79.3,0.05,19353,
5812,,,-79.3,543712,28,,,,79.34,0.04,19361,
5816,,,-78.27,543904,28,,,,78.31,0.04,19366,
5820,,,-78.25,544000,28,,,,78.29,0.04,19368,
5824,,,-77.57,544576,28,,,,77.62,0.05,19381,
5828,,,-77.59,544672,28,,,,77.64,0.05,19384,
5832,0.18334977212361991,-8.228154078125954,-77.8,545088,28,0.0001,17024,10.080747127532959,77.85,0.05,19424,0.19424589723348618
5836,,,-77.6,545376,28,,,,77.65,0.05,19430,
5840,,,-76.74,545568,28,,,,76.8,0.06,19435,
5844,,,-76.04,545984,28,,,,76.1,0.06,19445,
5848,,,-76.78,546304,28,,,,76.82,0.04,19452,
5852,,,-76.89,546656,28,,,,76.93,0.04,19461,
5856,0.18219348741695285,-8.250221759080887,-77.18,546976,28,0.0001,17088,10.117619216442108,77.22,0.04,19498,0.2014211497735232
5860,,,-76.49,547136,28,,,,76.54,0.05,19502,
5864,,,-76.41,547424,28,,,,76.46,0.05,19509,
5868,,,-76.72,547840,28,,,,76.76,0.04,19517,
5872,,,-77.51,548192,28,,,,77.54,0.03,19526,
5876,,,-77.15,548480,28,,,,77.18,0.03,19533,
5880,,,-76.88,548704,28,,,,76.91,0.03,19538,
5884,0.18104466935619712,-8.264329358935356,-76.88,549088,28,0.0001,17152,10.148124158382416,76.91,0.03,19577,0.19668695924337953
5888,,,-76.88,549280,28,,,,76.91,0.03,19582,
5892,,,-76.61,549440,28,,,,76.64,0.03,19587,
5896,,,-76.45,549664,28,,,,76.48,0.03,19592,
5900,,,-75.98,550208,28,,,,76.01,0.03,19604,
5904,,,-75.9,550720,28,,,,75.93,0.03,19614,
5908,0.17990382155403495,-8.293353945016861,-75.49,550976,28,0.0001,17216,10.135389551520348,75.52,0.03,19651,0.1820352562936023
5912,,,-76.25,551264,28,,,,76.28,0.03,19658,
5916,,,-76.78,551488,28,,,,76.81,0.03,19663,
5920,,,-76.54,551776,28,,,,76.59,0.05,19670,
5924,,,-76.66,552192,28,,,,76.7,0.04,19680,
5928,,,-76.69,552416,28,,,,76.73,0.04,19686,
5932,,,-76.44,552640,28,,,,76.48,0.04,19691,
5936,,,-76.2,552928,28,,,,76.25,0.05,19697,
5940,0.17877089185640216,-8.294083639979362,-76.71,553184,28,0.0001,17280,10.156765475869179,76.75,0.04,19734,0.19209759158547968
5944,,,-77.01,553472,28,,,,77.05,0.04,19740,
5948,,,-76.09,553760,28,,,,76.14,0.05,19746,
5952,,,-75.38,554144,28,,,,75.43,0.05,19755,
5956,,,-75.13,554464,28,,,,75.18,0.05,19763,
5960,,,-74.89,554592,28,,,,74.94,0.05,19766,
5964,,,-75.4,554816,28,,,,75.44,0.04,19772,
5968,0.17764697619713843,-8.330085530877113,-74.56,555328,28,0.0001,17344,10.184081062674522,74.62,0.06,19813,0.2066036284668371
5972,,,-74.04,555520,28,,,,74.11,0.07,19818,
5976,,,-73.89,555680,28,,,,73.96,0.07,19822,
5980,,,-73.65,556096,28,,,,73.72,0.07,19831,
