train/ent_coef_loss,time/fps,train/n_updates,train/ent_coef,train/critic_loss,time/episodes,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/success_rate,train/actor_loss,rollout/ep_rew_mean,train/learning_rate
,31,,,,11624,17712,27.44,552512,0.94,,-26.5,
,31,,,,11628,17714,28.4,552640,0.93,,-27.47,
,31,,,,11632,17716,29.22,552768,0.92,,-28.3,
,31,,,,11636,17717,29.97,552832,0.92,,-29.05,
,31,,,,11640,17719,29.2,552896,0.93,,-28.27,
-5.93373666703701,31,17280,0.18422962352633476,0.23736870242282748,11644,17756,30.21,553120,0.92,5.656651578843594,-29.29,0.0001
,31,,,,11648,17758,30.51,553216,0.92,,-29.59,
,31,,,,11652,17760,30.3,553376,0.92,,-29.38,
,31,,,,11656,17763,31.21,553536,0.92,,-30.29,
,31,,,,11660,17765,31.28,553632,0.92,,-30.36,
,31,,,,11664,17767,30.34,553792,0.93,,-29.41,
,31,,,,11668,17768,30.15,553856,0.93,,-29.22,
,31,,,,11672,17772,31.44,554080,0.91,,-30.53,
,31,,,,11676,17772,30.3,554112,0.92,,-29.38,
,31,,,,11680,17774,30.38,554208,0.91,,-29.47,
,31,,,,11684,17776,30.34,554304,0.91,,-29.43,
,31,,,,11688,17778,30.55,554432,0.91,,-29.64,
,31,,,,11692,17779,31.33,554528,0.9,,-30.43,
,31,,,,11696,17780,30.25,554592,0.91,,-29.34,
,31,,,,11700,17782,30.59,554688,0.91,,-29.68,
,31,,,,11704,17784,30.35,554784,0.91,,-29.44,
,31,,,,11708,17786,30.41,554912,0.91,,-29.5,
,31,,,,11712,17788,30.64,555008,0.9,,-29.74,
-5.95324731618166,31,17344,0.18309466377831995,0.2428034774493426,11716,17823,30.67,555072,0.9,5.730607457458973,-29.77,0.0001
,31,,,,11720,17825,30.37,555200,0.9,,-29.47,
,31,,,,11724,17828,29.85,555392,0.9,,-28.95,
,31,,,,11728,17830,28.93,555488,0.91,,-28.02,
,31,,,,11732,17830,28.92,555520,0.91,,-28.01,
,31,,,,11736,17833,28.59,555712,0.91,,-27.68,
,31,,,,11740,17834,28.16,555776,0.91,,-27.25,
,31,,,,11744,17835,28.49,555840,0.91,,-27.58,
,31,,,,11748,17838,28.3,555968,0.91,,-27.39,
,31,,,,11752,17841,28.28,556160,0.91,,-27.37,
,31,,,,11756,17842,27.33,556256,0.91,,-26.42,
,31,,,,11760,17844,28.59,556384,0.89,,-27.7,
,31,,,,11764,17845,28.65,556416,0.89,,-27.76,
,31,,,,11768,17846,28.51,556480,0.89,,-27.62,
,31,,,,11772,17848,28.24,556608,0.9,,-27.34,
,31,,,,11776,17851,28.02,556768,0.9,,-27.12,
,31,,,,11780,17853,27.41,556864,0.91,,-26.5,
,31,,,,11784,17854,27.35,556960,0.91,,-26.44,
,31,,,,11788,17856,27.82,557056,0.9,,-26.92,
-5.971704803407192,31,17408,0.18196474737487733,0.24603675841353834,11792,17893,26.72,557248,0.91,5.795494966208935,-25.81,0.0001
,31,,,,11796,17896,27.02,557472,0.91,,-26.11,
,31,,,,11800,17897,27.4,557536,0.9,,-26.5,
,31,,,,11804,17899,27.93,557664,0.91,,-27.02,
,31,,,,11808,17901,27.95,557792,0.91,,-27.04,
,31,,,,11812,17903,27.74,557888,0.92,,-26.82,
,31,,,,11816,17905,28.23,558016,0.92,,-27.31,
,31,,,,11820,17906,28.53,558048,0.92,,-27.61,
,31,,,,11824,17908,29.09,558176,0.92,,-28.17,
,31,,,,11828,17910,29.36,558304,0.92,,-28.44,
,31,,,,11832,17913,29.12,558464,0.93,,-28.19,
,31,,,,11836,17914,28.94,558496,0.93,,-28.01,
,31,,,,11840,17917,29.0,558688,0.93,,-28.07,
,31,,,,11844,17918,28.36,558752,0.94,,-27.42,
,31,,,,11848,17921,29.19,558912,0.93,,-28.26,
,31,,,,11852,17922,28.6,559008,0.94,,-27.66,
-6.018369540572166,31,17472,0.18083959980867803,0.268332157516852,11856,17959,29.29,559168,0.94,5.871335573494434,-28.35,0.0001
,31,,,,11860,17961,29.12,559328,0.94,,-28.18,
,31,,,,11864,17965,28.1,559520,0.95,,-27.15,
,31,,,,11868,17967,29.76,559648,0.93,,-28.83,
,31,,,,11872,17968,29.75,559712,0.93,,-28.82,
,31,,,,11876,17970,30.32,559808,0.93,,-29.39,
,31,,,,11880,17973,30.62,560000,0.93,,-29.69,
,31,,,,11884,17975,31.05,560128,0.92,,-30.13,
,31,,,,11888,17976,30.34,560192,0.93,,-29.41,
,31,,,,11892,17979,30.35,560352,0.93,,-29.42,
,31,,,,11896,17982,30.18,560576,0.93,,-29.25,
,31,,,,11900,17984,29.28,560704,0.94,,-28.34,
,31,,,,11904,17986,28.72,560768,0.94,,-27.78,
,31,,,,11908,17988,28.23,560896,0.94,,-27.29,
,31,,,,11912,17990,29.15,561024,0.93,,-28.22,
,31,,,,11916,17991,29.64,561088,0.93,,-28.71,
-6.015136286616325,31,17536,0.1797173055820167,0.2778083134908229,11920,18027,30.14,561216,0.93,5.902312524616718,-29.21,0.0001
,31,,,,11924,18029,30.59,561344,0.92,,-29.67,
,31,,,,11928,18031,30.5,561440,0.92,,-29.58,
,31,,,,11932,18033,30.01,561568,0.92,,-29.09,
,31,,,,11936,18034,30.73,561632,0.91,,-29.82,
,31,,,,11940,18037,30.73,561824,0.91,,-29.82,
,31,,,,11944,18039,32.42,561920,0.9,,-31.52,
,31,,,,11948,18040,31.91,561984,0.9,,-31.01,
,31,,,,11952,18042,32.12,562112,0.9,,-31.22,
,31,,,,11956,18044,31.92,562272,0.9,,-31.02,
,31,,,,11960,18045,31.34,562304,0.91,,-30.43,
,31,,,,11964,18046,31.84,562368,0.9,,-30.94,
,31,,,,11968,18047,30.68,562400,0.91,,-29.77,
,31,,,,11972,18049,30.39,562528,0.91,,-29.48,
,31,,,,11976,18051,30.49,562624,0.91,,-29.58,
,31,,,,11980,18052,29.29,562720,0.92,,-28.37,
,31,,,,11984,18053,29.39,562784,0.92,,-28.47,
,31,,,,11988,18055,29.46,562848,0.92,,-28.54,
,31,,,,11992,18056,29.43,562944,0.92,,-28.51,
,31,,,,11996,18058,29.57,563008,0.92,,-28.65,
,31,,,,12000,18059,29.78,563104,0.92,,-28.86,
,31,,,,12004,18060,29.64,563168,0.92,,-28.72,
-5.993274010717869,31,17600,0.17860494297929108,0.2703434550203383,12008,18095,29.53,563232,0.92,5.957205601036549,-28.61,0.0001
,31,,,,12012,18097,29.31,563328,0.92,,-28.39,
,31,,,,12016,18100,26.78,563520,0.93,,-25.85,
,31,,,,12020,18101,26.81,563552,0.93,,-25.88,
,31,,,,12024,18102,26.05,563616,0.94,,-25.11,
,31,,,,12028,18103,25.99,563680,0.94,,-25.05,
,31,,,,12032,18105,26.19,563776,0.94,,-25.25,
,31,,,,12036,18108,25.33,563968,0.95,,-24.38,
,31,,,,12040,18109,24.38,564000,0.95,,-23.43,
,31,,,,12044,18110,22.46,564064,0.97,,-21.49,
,31,,,,12048,18112,22.55,564192,0.97,,-21.58,
,31,,,,12052,18114,22.44,564288,0.97,,-21.47,
,31,,,,12056,18115,22.12,564384,0.97,,-21.15,
,31,,,,12060,18116,21.53,564448,0.97,,-20.56,
,31,,,,12064,18117,20.72,564512,0.98,,-19.74,
,31,,,,12068,18120,20.83,564640,0.98,,-19.85,
,31,,,,12072,18123,20.55,564832,0.98,,-19.57,
,31,,,,12076,18124,19.62,564896,0.99,,-18.63,
,31,,,,12080,18126,19.5,564992,0.99,,-18.51,
,31,,,,12084,18127,19.97,565088,0.99,,-18.98,
,31,,,,12088,18128,20.99,565152,0.99,,-20.0,
-6.018956698477268,31,17664,0.1775040002539754,0.2666842225007713,12092,18165,20.62,565376,0.99,5.975368477404118,-19.63,0.0001
,31,,,,12096,18166,20.9,565440,0.99,,-19.91,
,31,,,,12100,18169,21.47,565568,0.98,,-20.49,
,31,,,,12104,18170,22.55,565632,0.98,,-21.57,
,31,,,,12108,18171,22.64,565728,0.98,,-21.66,
,31,,,,12112,18174,22.28,565888,0.98,,-21.3,
,31,,,,12116,18176,23.09,566016,0.97,,-22.12,
,31,,,,12120,18178,23.12,566112,0.97,,-22.15,
,31,,,,12124,18179,23.86,566208,0.96,,-22.9,
,31,,,,12128,18181,23.86,566304,0.96,,-22.9,
,31,,,,12132,18183,23.8,566432,0.96,,-22.84,
,31,,,,12136,18184,23.93,566496,0.96,,-22.97,
,31,,,,12140,18186,24.05,566624,0.96,,-23.09,
,31,,,,12144,18188,24.44,566688,0.96,,-23.48,
,31,,,,12148,18190,25.19,566816,0.95,,-24.24,
,31,,,,12152,18191,25.63,566912,0.95,,-24.68,
,31,,,,12156,18191,25.63,566912,0.95,,-24.68,
,31,,,,12160,18194,26.49,567072,0.95,,-25.54,
,31,,,,12164,18196,26.55,567200,0.95,,-25.6,
,31,,,,12168,18197,25.7,567264,0.96,,-24.74,
-6.025946415960789,31,17728,0.1764082065783441,0.28583047166466713,12172,18232,25.38,567328,0.96,6.0101607367396355,-24.42,0.0001
,31,,,,12176,18232,25.8,567360,0.96,,-24.84,
,31,,,,12180,18234,27.64,567456,0.95,,-26.69,
,31,,,,12184,18236,27.52,567584,0.95,,-26.57,
,31,,,,12188,18237,27.47,567648,0.95,,-26.52,
,31,,,,12192,18240,27.47,567808,0.95,,-26.52,
,31,,,,12196,18241,27.46,567840,0.95,,-26.51,
,31,,,,12200,18242,26.31,567904,0.96,,-25.35,
,31,,,,12204,18243,25.39,567936,0.96,,-24.43,
,31,,,,12208,18244,25.46,568032,0.96,,-24.5,
,31,,,,12212,18246,25.55,568160,0.96,,-24.59,
,31,,,,12216,18249,24.66,568288,0.97,,-23.69,
,31,,,,12220,18250,24.78,568384,0.97,,-23.81,
,31,,,,12224,18252,24.06,568480,0.98,,-23.08,
,31,,,,12228,18253,24.18,568512,0.98,,-23.2,
,31,,,,12232,18254,24.41,568608,0.98,,-23.43,
,31,,,,12236,18256,24.51,568704,0.98,,-23.53,
,31,,,,12240,18257,24.07,568768,0.98,,-23.09,
,31,,,,12244,18258,23.68,568800,0.99,,-22.69,
,31,,,,12248,18259,23.82,568864,0.99,,-22.83,
,31,,,,12252,18261,23.22,568960,0.99,,-22.23,
,31,,,,12256,18263,23.3,569088,0.99,,-22.31,
,31,,,,12260,18265,22.44,569184,0.99,,-21.45,
,31,,,,12264,18266,23.14,569280,0.99,,-22.15,
-6.028058134019375,31,17792,0.17531642504036427,0.2886751824989915,12268,18302,23.49,569408,0.99,6.070147342979908,-22.5,0.0001
,31,,,,12272,18303,23.7,569440,0.99,,-22.71,
,31,,,,12276,18303,23.51,569472,0.99,,-22.52,
,31,,,,12280,18305,21.87,569568,1.0,,-20.87,
,31,,,,12284,18307,21.42,569664,1.0,,-20.42,
,31,,,,12288,18308,20.65,569760,1.0,,-19.65,
,31,,,,12292,18310,20.81,569856,1.0,,-19.81,
,31,,,,12296,18312,20.79,569984,1.0,,-19.79,
,31,,,,12300,18314,20.79,570080,1.0,,-19.79,
,31,,,,12304,18315,20.97,570112,1.0,,-19.97,
,31,,,,12308,18316,20.59,570176,1.0,,-19.59,
,31,,,,12312,18318,20.55,570304,1.0,,-19.55,
,31,,,,12316,18320,20.6,570400,1.0,,-19.6,
,31,,,,12320,18322,20.36,570528,1.0,,-19.36,
,31,,,,12324,18323,20.37,570560,1.0,,-19.37,
,31,,,,12328,18323,20.34,570592,1.0,,-19.34,
,31,,,,12332,18325,20.93,570720,0.99,,-19.94,
,31,,,,12336,18327,20.99,570816,0.99,,-20.0,
,31,,,,12340,18329,20.92,570912,0.99,,-19.93,
,31,,,,12344,18330,20.24,570976,0.99,,-19.25,
,31,,,,12348,18331,20.26,571008,0.99,,-19.27,
,31,,,,12352,18332,21.05,571104,0.98,,-20.07,
,31,,,,12356,18334,20.52,571168,0.98,,-19.54,
,31,,,,12360,18336,20.48,571296,0.98,,-19.5,
-6.0718849375844,31,17856,0.17423227219842374,0.29481548932380974,12364,18372,19.72,571488,0.98,6.121377028524876,-18.74,0.0001
,31,,,,12368,18374,19.69,571552,0.98,,-18.71,
,31,,,,12372,18375,19.43,571616,0.98,,-18.45,
,31,,,,12376,18376,19.1,571680,0.98,,-18.12,
,31,,,,12380,18377,19.93,571776,0.97,,-18.96,
,31,,,,12384,18380,20.63,571904,0.96,,-19.67,
,31,,,,12388,18382,20.75,572064,0.96,,-19.79,
,31,,,,12392,18383,21.4,572096,0.96,,-20.44,
,31,,,,12396,18384,21.27,572128,0.96,,-20.31,
,31,,,,12400,18385,21.09,572192,0.96,,-20.13,
,31,,,,12404,18387,20.92,572320,0.96,,-19.96,
,31,,,,12408,18390,20.95,572512,0.96,,-19.99,
,31,,,,12412,18392,20.69,572608,0.96,,-19.73,
,31,,,,12416,18393,20.69,572704,0.96,,-19.73,
,31,,,,12420,18394,20.8,572768,0.96,,-19.84,
,31,,,,12424,18396,21.89,572832,0.96,,-20.93,
,31,,,,12428,18397,22.97,572928,0.96,,-22.01,
,31,,,,12432,18400,21.54,573120,0.97,,-20.57,
,31,,,,12436,18402,21.55,573184,0.97,,-20.58,
,31,,,,12440,18402,21.64,573216,0.97,,-20.67,
,31,,,,12444,18403,21.6,573280,0.97,,-20.63,
,31,,,,12448,18405,22.05,573376,0.97,,-21.08,
-6.027283847332001,31,17920,0.17315431335009634,0.2866049457807094,12452,18440,22.97,573472,0.96,6.148871973156929,-22.01,0.0001
,31,,,,12456,18442,23.29,573600,0.96,,-22.33,
,31,,,,12460,18443,23.32,573664,0.96,,-22.36,
,31,,,,12464,18445,23.37,573760,0.96,,-22.41,
,31,,,,12468,18447,23.9,573856,0.96,,-22.94,
,31,,,,12472,18449,23.84,573952,0.96,,-22.88,
,31,,,,12476,18450,23.75,574016,0.96,,-22.79,
,31,,,,12480,18451,22.77,574112,0.97,,-21.8,
,31,,,,12484,18453,22.74,574176,0.97,,-21.77,
,31,,,,12488,18455,23.45,574304,0.96,,-22.49,
,31,,,,12492,18456,22.79,574400,0.96,,-21.83,
,31,,,,12496,18459,22.79,574528,0.96,,-21.83,
,31,,,,12500,18461,23.19,574656,0.96,,-22.23,
,31,,,,12504,18462,23.43,574720,0.96,,-22.47,
,31,,,,12508,18464,24.38,574816,0.95,,-23.43,
,31,,,,12512,18465,24.53,574880,0.95,,-23.58,
,31,,,,12516,18466,24.95,574976,0.95,,-24.0,
,31,,,,12520,18468,25.11,575072,0.95,,-24.16,
,31,,,,12524,18470,24.49,575168,0.95,,-23.54,
,31,,,,12528,18470,23.39,575200,0.95,,-22.44,
,31,,,,12532,18473,23.46,575328,0.95,,-22.51,
,31,,,,12536,18473,23.46,575360,0.95,,-22.51,
,31,,,,12540,18476,24.13,575488,0.94,,-23.19,
-6.028271555900574,31,17984,0.17208983679302037,0.29725756752304733,12544,18510,25.11,575520,0.93,6.165966130793095,-24.18,0.0001
,31,,,,12548,18510,24.74,575552,0.93,,-23.81,
,31,,,,12552,18513,22.98,575680,0.95,,-22.03,
,31,,,,12556,18514,22.52,575776,0.95,,-21.57,
,31,,,,12560,18516,22.55,575840,0.95,,-21.6,
,31,,,,12564,18518,22.48,575968,0.95,,-21.53,
,31,,,,12568,18519,21.94,576032,0.95,,-20.99,
,31,,,,12572,18520,21.87,576128,0.95,,-20.92,
,31,,,,12576,18523,22.21,576256,0.95,,-21.26,
,31,,,,12580,18524,24.24,576320,0.93,,-23.31,
,31,,,,12584,18525,22.46,576416,0.95,,-21.51,
,31,,,,12588,18527,22.88,576512,0.95,,-21.93,
,31,,,,12592,18528,22.86,576544,0.95,,-21.91,
,31,,,,12596,18531,23.05,576736,0.95,,-22.1,
,31,,,,12600,18532,22.76,576768,0.95,,-21.81,
,31,,,,12604,18533,22.51,576864,0.95,,-21.56,
,31,,,,12608,18535,21.52,576960,0.96,,-20.56,
,31,,,,12612,18537,21.31,577088,0.96,,-20.35,
,31,,,,12616,18539,21.11,577184,0.96,,-20.15,
,31,,,,12620,18541,21.32,577280,0.96,,-20.36,
,31,,,,12624,18541,22.17,577312,0.95,,-21.22,
,31,,,,12628,18543,21.78,577440,0.95,,-20.83,
-6.000561997294426,31,18048,0.17103405366651714,0.2940615159459412,12632,18579,21.87,577568,0.95,6.147725373506546,-20.92,0.0001
,31,,,,12636,18581,21.96,577664,0.95,,-21.01,
,31,,,,12640,18583,20.23,577792,0.97,,-19.26,
,31,,,,12644,18584,20.25,577856,0.97,,-19.28,
,31,,,,12648,18586,20.36,577952,0.97,,-19.39,
,31,,,,12652,18588,20.65,578048,0.97,,-19.68,
,31,,,,12656,18590,21.87,578176,0.96,,-20.91,
,31,,,,12660,18591,23.29,578240,0.95,,-22.34,
,31,,,,12664,18594,23.34,578400,0.95,,-22.39,
,31,,,,12668,18594,23.58,578432,0.95,,-22.63,
,31,,,,12672,18595,23.63,578496,0.95,,-22.68,
,31,,,,12676,18597,24.08,578624,0.95,,-23.13,
,31,,,,12680,18598,23.01,578688,0.96,,-22.05,
,31,,,,12684,18600,22.48,578784,0.97,,-21.51,
,31,,,,12688,18602,23.43,578912,0.97,,-22.46,
,31,,,,12692,18604,24.14,579008,0.96,,-23.18,
,31,,,,12696,18605,24.15,579072,0.96,,-23.19,
,31,,,,12700,18607,24.55,579168,0.96,,-23.59,
,31,,,,12704,18608,24.64,579232,0.96,,-23.68,
,31,,,,12708,18609,24.68,579264,0.96,,-23.72,
,31,,,,12712,18612,25.63,579456,0.95,,-24.68,
,31,,,,12716,18613,25.6,579520,0.95,,-24.65,
,31,,,,12720,18614,25.39,579552,0.95,,-24.44,
-6.010621644556522,31,18112,0.16998918820172548,0.30429985211230814,12724,18650,24.54,579680,0.96,6.175683565437794,-23.58,0.0001
,31,,,,12728,18651,25.34,579744,0.96,,-24.38,
,31,,,,12732,18653,25.54,579872,0.96,,-24.58,
,31,,,,12736,18655,25.44,579968,0.96,,-24.48,
,31,,,,12740,18657,25.73,580096,0.96,,-24.77,
,31,,,,12744,18658,25.63,580160,0.96,,-24.67,
,31,,,,12748,18659,25.23,580224,0.96,,-24.27,
,31,,,,12752,18661,25.37,580288,0.96,,-24.41,
,31,,,,12756,18662,23.58,580384,0.98,,-22.6,
,31,,,,12760,18664,23.58,580480,0.98,,-22.6,
,31,,,,12764,18665,23.51,580544,0.98,,-22.53,
,31,,,,12768,18667,23.69,580640,0.98,,-22.71,
,31,,,,12772,18667,23.69,580640,0.98,,-22.71,
,31,,,,12776,18668,23.12,580736,0.98,,-22.14,
,31,,,,12780,18670,22.97,580832,0.98,,-21.99,
,31,,,,12784,18672,23.18,580992,0.98,,-22.2,
,31,,,,12788,18673,22.14,581024,0.98,,-21.16,
,31,,,,12792,18675,21.41,581120,0.99,,-20.42,
,31,,,,12796,18676,20.87,581184,0.99,,-19.88,
,31,,,,12800,18677,20.35,581248,0.99,,-19.36,
,31,,,,12804,18678,20.67,581312,0.99,,-19.68,
,31,,,,12808,18681,20.63,581472,0.99,,-19.64,
,31,,,,12812,18681,20.55,581504,0.99,,-19.56,
,31,,,,12816,18683,20.09,581600,0.99,,-19.1,
-6.013422831892967,31,18176,0.16895174398086965,0.3082927616778761,12820,18719,20.1,581728,0.99,6.145892351865768,-19.11,0.0001
,31,,,,12824,18722,19.84,581888,0.99,,-18.85,
,31,,,,12828,18722,19.25,581920,0.99,,-18.26,
,31,,,,12832,18724,19.68,582016,0.98,,-18.7,
,31,,,,12836,18727,19.82,582208,0.98,,-18.84,
,31,,,,12840,18728,20.06,582272,0.98,,-19.08,
,31,,,,12844,18730,20.3,582336,0.98,,-19.32,
,31,,,,12848,18730,20.74,582368,0.98,,-19.76,
,31,,,,12852,18731,21.2,582432,0.97,,-20.23,
,31,,,,12856,18733,21.19,582528,0.97,,-20.22,
,31,,,,12860,18734,21.84,582560,0.96,,-20.88,
,31,,,,12864,18736,21.78,582688,0.96,,-20.82,
,31,,,,12868,18737,21.38,582720,0.96,,-20.42,
,31,,,,12872,18738,21.22,582784,0.96,,-20.26,
,31,,,,12876,18740,20.86,582912,0.96,,-19.9,
,31,,,,12880,18741,21.4,582976,0.96,,-20.44,
,31,,,,12884,18743,21.55,583104,0.96,,-20.59,
,31,,,,12888,18744,21.67,583136,0.96,,-20.71,
,31,,,,12892,18745,21.53,583168,0.96,,-20.57,
,31,,,,12896,18746,21.42,583264,0.96,,-20.46,
,31,,,,12900,18749,21.45,583392,0.96,,-20.49,
,31,,,,12904,18750,21.38,583488,0.96,,-20.42,
,31,,,,12908,18751,20.42,583552,0.97,,-19.45,
,31,,,,12912,18752,20.39,583584,0.97,,-19.42,
,31,,,,12916,18753,20.54,583648,0.97,,-19.57,
-6.009878113865852,31,18240,0.16791953053325415,0.3092688280157745,12920,18789,20.61,583776,0.97,6.143396280705929,-19.64,0.0001
,31,,,,12924,18791,21.24,583872,0.96,,-20.28,
,31,,,,12928,18793,21.18,583968,0.96,,-20.22,
,31,,,,12932,18794,20.41,584032,0.97,,-19.44,
,31,,,,12936,18796,19.99,584160,0.97,,-19.02,
,31,,,,12940,18797,19.83,584192,0.97,,-18.86,
,31,,,,12944,18799,19.63,584352,0.97,,-18.66,
,31,,,,12948,18800,19.83,584416,0.97,,-18.86,
,31,,,,12952,18801,19.85,584480,0.97,,-18.88,
,31,,,,12956,18803,19.92,584544,0.97,,-18.95,
,31,,,,12960,18804,19.91,584640,0.97,,-18.94,
,31,,,,12964,18806,21.05,584704,0.97,,-20.08,
,31,,,,12968,18806,21.1,584736,0.97,,-20.13,
,31,,,,12972,18808,21.11,584832,0.97,,-20.14,
,31,,,,12976,18810,21.06,584960,0.97,,-20.09,
,31,,,,12980,18812,20.72,585056,0.97,,-19.75,
,31,,,,12984,18812,20.78,585088,0.97,,-19.81,
,31,,,,12988,18813,20.79,585120,0.97,,-19.82,
,31,,,,12992,18814,20.79,585152,0.97,,-19.82,
,31,,,,12996,18815,20.79,585248,0.97,,-19.82,
,31,,,,13000,18818,21.14,585440,0.97,,-20.17,
,31,,,,13004,18819,21.14,585472,0.97,,-20.17,
,31,,,,13008,18820,21.04,585536,0.97,,-20.07,
,31,,,,13012,18820,21.04,585536,0.97,,-20.07,
,31,,,,13016,18821,20.85,585600,0.97,,-19.88,
,31,,,,13020,18823,20.83,585696,0.97,,-19.86,
-6.0576071217656136,31,18304,0.16689084144309163,0.31637532357126474,13024,18859,20.15,585824,0.98,6.188884384930134,-19.17,0.0001
,31,,,,13028,18861,20.39,585952,0.98,,-19.41,
,31,,,,13032,18862,20.38,586016,0.98,,-19.4,
,31,,,,13036,18863,20.48,586048,0.98,,-19.5,
,31,,,,13040,18864,20.33,586112,0.98,,-19.35,
,31,,,,13044,18867,21.54,586304,0.97,,-20.57,
,31,,,,13048,18869,20.3,586400,0.98,,-19.32,
,31,,,,13052,18870,20.29,586464,0.98,,-19.31,
,31,,,,13056,18871,20.29,586496,0.98,,-19.31,
,31,,,,13060,18871,20.2,586528,0.98,,-19.22,
,31,,,,13064,18874,19.25,586656,0.99,,-18.26,
,31,,,,13068,18876,19.05,586816,0.99,,-18.06,
,31,,,,13072,18877,19.16,586880,0.99,,-18.17,
,31,,,,13076,18879,19.19,586976,0.99,,-18.2,
,31,,,,13080,18881,18.86,587072,0.99,,-17.87,
,31,,,,13084,18884,19.05,587232,0.99,,-18.06,
,31,,,,13088,18885,18.88,587296,0.99,,-17.89,
,31,,,,13092,18886,18.94,587360,0.99,,-17.95,
,31,,,,13096,18887,19.52,587424,0.99,,-18.53,
,31,,,,13100,18888,20.98,587488,0.99,,-19.99,
,31,,,,13104,18890,21.99,587584,0.99,,-21.0,
,31,,,,13108,18891,21.81,587648,0.99,,-20.82,
,31,,,,13112,18893,21.84,587776,0.99,,-20.85,
-6.074337914586067,31,18368,0.16586386552080512,0.31750032398849726,13116,18928,22.06,587840,0.99,6.222951762378216,-21.07,0.0001
,31,,,,13120,18930,22.65,587936,0.99,,-21.66,
,31,,,,13124,18932,22.61,588064,0.99,,-21.62,
,31,,,,13128,18934,22.44,588160,0.99,,-21.45,
,31,,,,13132,18935,22.43,588224,0.99,,-21.44,
,31,,,,13136,18936,22.63,588288,0.99,,-21.64,
,31,,,,13140,18937,23.39,588352,0.99,,-22.4,
,31,,,,13144,18939,23.18,588448,0.99,,-22.19,
,31,,,,13148,18941,22.63,588576,1.0,,-21.63,
,31,,,,13152,18942,22.34,588640,1.0,,-21.34,
,31,,,,13156,18943,22.25,588704,1.0,,-21.25,
,31,,,,13160,18944,22.11,588736,1.0,,-21.11,
,31,,,,13164,18947,21.86,588928,1.0,,-20.86,
,31,,,,13168,18948,21.29,588992,1.0,,-20.29,
,31,,,,13172,18949,21.36,589024,1.0,,-20.36,
,31,,,,13176,18951,21.5,589120,1.0,,-20.5,
,31,,,,13180,18951,21.75,589152,1.0,,-20.75,
,31,,,,13184,18954,21.69,589344,1.0,,-20.69,
,31,,,,13188,18955,21.87,589408,1.0,,-20.87,
,31,,,,13192,18956,21.79,589440,1.0,,-20.79,
,31,,,,13196,18959,21.03,589600,1.0,,-20.03,
,31,,,,13200,18960,20.48,589696,1.0,,-19.48,
,31,,,,13204,18962,19.64,589760,1.0,,-18.64,
,31,,,,13208,18963,19.43,589824,1.0,,-18.43,
,31,,,,13212,18963,19.43,589824,1.0,,-18.43,
-6.041703507304192,31,18432,0.16484385845251381,0.31923671206459403,13216,18997,19.54,589856,1.0,6.270148850977421,-18.54,0.0001
,31,,,,13220,18999,18.94,589984,1.0,,-17.94,
,31,,,,13224,19001,18.88,590048,1.0,,-17.88,
,31,,,,13228,19003,19.44,590176,1.0,,-18.44,
,31,,,,13232,19003,21.11,590208,0.98,,-20.13,
,31,,,,13236,19004,20.84,590272,0.98,,-19.86,
,31,,,,13240,19006,20.3,590336,0.98,,-19.32,
,31,,,,13244,19007,19.94,590400,0.98,,-18.96,
,31,,,,13248,19009,20.6,590496,0.97,,-19.63,
,31,,,,13252,19010,20.58,590592,0.97,,-19.61,
,31,,,,13256,19012,20.49,590688,0.97,,-19.52,
,31,,,,13260,19013,20.32,590752,0.97,,-19.35,
,31,,,,13264,19014,20.29,590816,0.97,,-19.32,
,31,,,,13268,19015,20.51,590880,0.97,,-19.54,
,31,,,,13272,19017,20.49,590944,0.97,,-19.52,
,31,,,,13276,19018,20.17,591008,0.97,,-19.2,
,31,,,,13280,19020,19.91,591168,0.97,,-18.94,
,31,,,,13284,19022,20.26,591232,0.97,,-19.29,
,31,,,,13288,19022,20.26,591232,0.97,,-19.29,
,31,,,,13292,19023,20.32,591328,0.97,,-19.35,
,31,,,,13296,19024,19.85,591392,0.97,,-18.88,
,31,,,,13300,19027,20.16,591520,0.97,,-19.19,
,31,,,,13304,19028,19.98,591616,0.97,,-19.01,
,31,,,,13308,19030,19.72,591680,0.97,,-18.75,
,31,,,,13312,19031,19.7,591744,0.97,,-18.73,
,31,,,,13316,19032,20.41,591840,0.96,,-19.45,
-6.097831942141056,31,18496,0.16383143397979438,0.3292169726919383,13320,19068,20.37,591904,0.96,6.2990076914429665,-19.41,0.0001
,31,,,,13324,19069,20.74,592000,0.96,,-19.78,
,31,,,,13328,19070,20.24,592064,0.97,,-19.27,
,31,,,,13332,19071,19.44,592128,0.98,,-18.46,
,31,,,,13336,19074,19.42,592256,0.98,,-18.44,
,31,,,,13340,19075,19.47,592320,0.98,,-18.49,
,31,,,,13344,19076,19.07,592384,0.99,,-18.08,
,31,,,,13348,19077,19.11,592448,0.99,,-18.12,
,31,,,,13352,19079,19.28,592576,0.99,,-18.29,
,31,,,,13356,19081,19.35,592640,0.99,,-18.36,
,31,,,,13360,19082,19.56,592704,0.99,,-18.57,
,31,,,,13364,19084,19.51,592800,0.99,,-18.52,
,31,,,,13368,19084,19.51,592800,0.99,,-18.52,
,31,,,,13372,19085,19.5,592896,0.99,,-18.51,
