train/critic_loss,train/actor_loss,rollout/success_rate,train/ent_coef_loss,train/n_updates,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/learning_rate,rollout/ep_len_mean,time/total_timesteps,train/ent_coef,time/fps
0.23339017119724303,-4.456777825951576,0.03125,-0.01595276742864371,64,121,-97.75,4,0.0001,97.78125,3200,0.9968469198793173,26
,,0.03125,,,121,-97.75,8,,97.78125,3200,,26
,,0.03125,,,121,-97.75,12,,97.78125,3200,,26
,,0.03125,,,121,-97.75,16,,97.78125,3200,,26
,,0.03125,,,121,-97.75,20,,97.78125,3200,,26
,,0.03125,,,121,-97.75,24,,97.78125,3200,,26
,,0.03125,,,121,-97.75,28,,97.78125,3200,,26
,,0.03125,,,121,-97.75,32,,97.78125,3200,,26
0.16985788277816027,-8.834460400044918,0.03125,-0.08073556108865887,192,296,-98.03125,36,0.0001,98.0625,6400,0.984144332818687,21
,,0.03125,,,296,-98.03125,40,,98.0625,6400,,21
,,0.03125,,,296,-98.03125,44,,98.0625,6400,,21
,,0.03125,,,296,-98.03125,48,,98.0625,6400,,21
,,0.03125,,,296,-98.03125,52,,98.0625,6400,,21
,,0.03125,,,296,-98.03125,56,,98.0625,6400,,21
,,0.03125,,,296,-98.03125,60,,98.0625,6400,,21
,,0.03125,,,296,-98.03125,64,,98.0625,6400,,21
0.13213611114770174,-10.577648490667343,0.058823529411764705,-0.11308129190001637,256,394,-96.58823529411765,68,0.0001,96.6470588235294,8256,0.9778607944026589,20
,,0.09722222222222222,,,413,-95.72222222222223,72,,95.81944444444444,9312,,22
,,0.07291666666666667,,,418,-96.79166666666667,76,,96.86458333333333,9600,,22
,,0.07291666666666667,,,418,-96.79166666666667,80,,96.86458333333333,9600,,22
,,0.07291666666666667,,,418,-96.79166666666667,84,,96.86458333333333,9600,,22
,,0.07291666666666667,,,418,-96.79166666666667,88,,96.86458333333333,9600,,22
,,0.07291666666666667,,,418,-96.79166666666667,92,,96.86458333333333,9600,,22
,,0.07291666666666667,,,418,-96.79166666666667,96,,96.86458333333333,9600,,22
0.19849161559250206,-12.062615051865578,0.08,-0.14542160765267909,320,510,-96.56,100,0.0001,96.64,11104,0.9716188246384263,21
,,0.09,,,526,-96.17,104,,96.26,11904,,22
0.21598385367542505,-13.251249939203262,0.09,-0.177707742433995,384,611,-96.17,108,0.0001,96.26,12800,0.965417880564928,20
,,0.09,,,611,-96.17,112,,96.26,12800,,20
,,0.09,,,611,-96.17,116,,96.26,12800,,20
,,0.09,,,611,-96.17,120,,96.26,12800,,20
,,0.09,,,611,-96.17,124,,96.26,12800,,20
,,0.09,,,611,-96.17,128,,96.26,12800,,20
,,0.1,,,629,-95.77,132,,95.87,14016,,22
0.24413567618466914,-14.262897327542305,0.1,-0.21006928500719368,448,707,-95.72,136,0.0001,95.82,14496,0.9592576520517468,20
,,0.12,,,717,-94.47,140,,94.59,15104,,21
,,0.14,,,731,-93.36,144,,93.5,16000,,21
,,0.14,,,731,-93.36,148,,93.5,16000,,21
,,0.14,,,731,-93.36,152,,93.5,16000,,21
,,0.14,,,731,-93.36,156,,93.5,16000,,21
,,0.14,,,731,-93.36,160,,93.5,16000,,21
0.3151078512892127,-15.030135348439217,0.15,-0.24244764330796897,512,803,-92.67,164,0.0001,92.82,17024,0.9531358554959297,21
,,0.13,,,812,-93.48,168,,93.61,17504,,21
,,0.12,,,817,-93.46,172,,93.58,17792,,21
,,0.12,,,828,-93.46,176,,93.58,18400,,22
0.3152228739345446,-15.645148798823357,0.12,-0.27479784516617656,576,912,-93.46,180,0.0001,93.58,19200,0.947052831761539,21
,,0.12,,,912,-93.46,184,,93.58,19200,,21
,,0.12,,,912,-93.46,188,,93.58,19200,,21
,,0.12,,,912,-93.46,192,,93.58,19200,,21
,,0.12,,,928,-93.46,196,,93.58,20224,,21
0.32138862181454897,-16.079996302723885,0.1,-0.3070824961178005,640,1002,-94.45,200,0.0001,94.55,20704,0.941009134054184,20
,,0.09,,,1008,-94.89,204,,94.98,20928,,20
,,0.1,,,1021,-94.55,208,,94.65,21504,,21
,,0.11,,,1034,-94.49,212,,94.6,22272,,21
,,0.12,,,1037,-94.0,216,,94.12,22400,,21
,,0.12,,,1037,-94.0,220,,94.12,22400,,21
,,0.12,,,1037,-94.0,224,,94.12,22400,,21
,,0.12,,,1037,-94.0,228,,94.12,22400,,21
0.34836742433253676,-16.400290966033936,0.12,-0.33943520626053214,704,1128,-93.89,232,0.0001,94.01,23616,0.9350051684305072,20
,,0.11,,,1136,-94.48,236,,94.59,24096,,21
,,0.11,,,1143,-95.2,240,,95.31,24416,,21
0.423851698404178,-16.786124050617218,0.1,-0.37169907381758094,768,1218,-95.63,244,0.0001,95.73,24800,0.9290396617725492,20
,,0.11,,,1230,-95.09,248,,95.2,25472,,20
,,0.11,,,1233,-95.09,252,,95.2,25600,,20
,,0.11,,,1233,-95.09,256,,95.2,25600,,20
,,0.11,,,1233,-95.09,260,,95.2,25600,,20
0.35432206478435546,-17.204905062913895,0.1,-0.4040681221522391,832,1314,-95.78,264,0.0001,95.88,26816,0.9231116650626063,20
,,0.1,,,1322,-95.78,268,,95.88,27296,,20
,,0.09,,,1326,-96.34,272,,96.43,27520,,20
,,0.1,,,1331,-96.01,276,,96.11,27776,,20
,,0.11,,,1337,-95.72,280,,95.83,28128,,21
0.33903232449665666,-17.36545267701149,0.11,-0.43638634448871017,896,1417,-95.72,284,0.0001,95.83,28768,0.9172221906483173,20
,,0.11,,,1418,-95.72,288,,95.83,28800,,20
,,0.11,,,1418,-95.72,292,,95.83,28800,,20
,,0.12,,,1436,-95.26,296,,95.38,29920,,20
,,0.12,,,1445,-95.26,300,,95.38,30400,,21
,,0.12,,,1448,-95.3,304,,95.42,30592,,21
0.3426154871704057,-17.45375496149063,0.11,-0.46869883639737964,960,1515,-95.64,308,0.0001,95.75,30944,0.9113698350265622,20
,,0.1,,,1523,-95.7,312,,95.8,31328,,20
,,0.09,,,1535,-96.19,316,,96.28,31968,,20
,,0.09,,,1536,-96.19,320,,96.28,32000,,20
,,0.09,,,1536,-96.19,324,,96.28,32000,,20
,,0.11,,,1538,-94.9,328,,95.01,32128,,20
0.32412055926397443,-17.482996881008148,0.11,-0.5010316749103367,1024,1629,-94.88,332,0.0001,94.99,33408,0.9055557353422046,20
,,0.11,,,1634,-94.88,336,,94.99,33696,,20
,,0.1,,,1636,-95.28,340,,95.38,33824,,20
,,0.09,,,1643,-95.66,344,,95.75,34176,,20
0.338786420179531,-17.472178995609283,0.08,-0.5333781782537699,1088,1726,-96.2,348,0.0001,96.28,35040,0.8997778035700321,20
,,0.08,,,1730,-96.2,352,,96.28,35200,,20
,,0.08,,,1730,-96.2,356,,96.28,35200,,20
,,0.09,,,1732,-95.77,360,,95.86,35328,,20
,,0.11,,,1745,-94.96,364,,95.07,36064,,20
,,0.11,,,1758,-94.96,368,,95.07,36704,,20
0.3793034360278398,-17.40090721845627,0.1,-0.5656403852626681,1152,1827,-95.43,372,0.0001,95.53,36992,0.8940371545031667,20
,,0.09,,,1835,-95.76,376,,95.85,37376,,20
,,0.08,,,1851,-96.05,380,,96.13,38240,,20
,,0.08,,,1853,-96.05,384,,96.13,38400,,20
,,0.08,,,1853,-96.05,388,,96.13,38400,,20
,,0.08,,,1856,-96.05,392,,96.13,38528,,20
0.32943480310495943,-17.341096192598343,0.08,-0.5979528203606606,1216,1938,-95.95,396,0.0001,96.03,39168,0.8883337983861566,20
,,0.08,,,1950,-95.95,400,,96.03,39904,,20
,,0.08,,,1954,-95.95,404,,96.03,40128,,20
,,0.08,,,1962,-95.95,408,,96.03,40576,,20
0.36095802346244454,-17.26956957578659,0.08,-0.6303478991612792,1280,2029,-95.87,412,0.0001,95.95,41344,0.8826667787507176,20
,,0.08,,,2034,-95.87,416,,95.95,41600,,20
,,0.08,,,2034,-95.87,420,,95.95,41600,,20
,,0.08,,,2037,-95.87,424,,95.95,41728,,20
,,0.07,,,2046,-96.65,428,,96.72,42272,,20
,,0.06,,,2054,-97.18,432,,97.24,42816,,20
0.33540219627320766,-17.239538967609406,0.07,-0.6625658664852381,1344,2130,-96.73,436,0.0001,96.8,43200,0.8770356494933367,20
,,0.06,,,2139,-97.16,440,,97.22,43616,,20
,,0.06,,,2152,-97.08,444,,97.14,44512,,20
,,0.06,,,2157,-97.08,448,,97.14,44800,,20
,,0.06,,,2157,-97.08,452,,97.14,44800,,20
,,0.06,,,2160,-97.08,456,,97.14,44928,,20
0.30139330099336803,-17.120305508375168,0.05,-0.695055109448731,1408,2233,-97.39,460,0.0001,97.44,45088,0.8714402560144663,20
,,0.04,,,2249,-97.85,464,,97.89,45920,,20
,,0.04,,,2257,-97.75,468,,97.79,46304,,20
,,0.05,,,2263,-97.23,472,,97.28,46560,,20
0.2956501089502126,-16.963033735752106,0.05,-0.7271798476576805,1472,2346,-97.23,476,0.0001,97.28,47328,0.8658803775906563,20
,,0.05,,,2356,-97.23,480,,97.28,48000,,20
,,0.05,,,2356,-97.23,484,,97.28,48000,,20
,,0.05,,,2358,-97.23,488,,97.28,48064,,20
,,0.05,,,2362,-97.23,492,,97.28,48288,,20
,,0.05,,,2372,-97.32,496,,97.37,48864,,20
0.3174420426366851,-16.786511927843094,0.06,-0.7595867989584804,1536,2452,-97.03,500,0.0001,97.09,49504,0.8603568654507399,20
,,0.06,,,2454,-97.03,504,,97.09,49600,,20
,,0.06,,,2470,-97.03,508,,97.09,50528,,20
,,0.06,,,2481,-97.11,512,,97.17,51200,,20
,,0.06,,,2481,-97.11,516,,97.17,51200,,20
0.2931276655290276,-16.59958565235138,0.06,-0.7920390600338578,1600,2536,-97.11,520,0.0001,97.17,51264,0.8548676986247301,20
,,0.07,,,2539,-96.63,524,,96.7,51424,,20
,,0.06,,,2548,-97.14,528,,97.2,51968,,20
,,0.06,,,2556,-97.14,532,,97.2,52480,,20
,,0.05,,,2560,-97.59,536,,97.64,52736,,20
0.310299607925117,-16.401374012231827,0.06,-0.8244238654151559,1664,2638,-97.19,540,0.0001,97.25,53280,0.8494130130857229,20
,,0.07,,,2654,-96.96,544,,97.03,54240,,20
,,0.07,,,2657,-96.96,548,,97.03,54400,,20
,,0.07,,,2657,-96.96,552,,97.03,54400,,20
,,0.07,,,2660,-96.96,556,,97.03,54528,,20
,,0.07,,,2671,-97.08,560,,97.15,55168,,20
0.39260261389426887,-16.204643115401268,0.07,-0.8566660629585385,1728,2748,-96.72,564,0.0001,96.79,55616,0.8439929392188787,20
,,0.07,,,2753,-96.82,568,,96.89,55904,,20
,,0.06,,,2764,-97.34,572,,97.4,56416,,20
,,0.06,,,2783,-97.34,576,,97.4,57312,,20
0.2660456494195387,-16.07095305621624,0.07,-0.8888327376917005,1792,2857,-97.05,580,0.0001,97.12,57600,0.838608518242836,20
,,0.07,,,2857,-97.05,584,,97.12,57600,,20
,,0.07,,,2859,-97.05,588,,97.12,57696,,20
,,0.07,,,2868,-97.05,592,,97.12,58272,,20
,,0.06,,,2878,-97.51,596,,97.57,58784,,20
,,0.05,,,2883,-97.8,600,,97.85,59104,,20
0.28879198315553367,-15.881459593772888,0.05,-0.9214513525366783,1856,2960,-97.8,604,0.0001,97.85,59616,0.8332585925236344,20
,,0.05,,,2976,-97.8,608,,97.85,60512,,20
,,0.05,,,2981,-97.75,612,,97.8,60800,,20
,,0.05,,,2981,-97.75,616,,97.8,60800,,20
,,0.05,,,2983,-97.75,620,,97.8,60896,,20
0.2674037021351978,-15.676345989108086,0.04,-0.9535657549276948,1920,3046,-98.23,624,0.0001,98.27,61472,0.8279418284073472,20
,,0.04,,,3055,-98.23,628,,98.27,61984,,20
,,0.05,,,3060,-97.67,632,,97.72,62304,,20
,,0.05,,,3065,-97.67,636,,97.72,62560,,20
,,0.05,,,3078,-97.41,640,,97.46,63328,,20
0.26399377081543207,-15.45542560517788,0.04,-0.9859071765094995,1984,3155,-97.72,644,0.0001,97.76,63840,0.8226599078625441,20
,,0.04,,,3158,-97.72,648,,97.76,64000,,20
,,0.04,,,3159,-97.72,652,,97.76,64064,,20
,,0.04,,,3163,-97.7,656,,97.74,64224,,20
,,0.04,,,3179,-97.7,660,,97.74,65120,,20
,,0.03,,,3185,-98.41,664,,98.44,65504,,20
0.2439152910374105,-15.227103218436241,0.03,-1.0182715263217688,2048,3255,-98.41,668,0.0001,98.44,65760,0.817411407828331,20
,,0.04,,,3266,-97.76,672,,97.8,66304,,20
,,0.05,,,3280,-97.12,676,,97.17,66912,,20
,,0.04,,,3286,-97.41,680,,97.45,67200,,20
,,0.04,,,3286,-97.41,684,,97.45,67200,,20
,,0.04,,,3289,-97.41,688,,97.45,67328,,20
0.23738266516011208,-15.006418362259865,0.04,-1.0505552403628826,2112,3368,-97.41,692,0.0001,97.45,67968,0.812196790240705,20
,,0.04,,,3381,-97.42,696,,97.46,68704,,20
,,0.05,,,3385,-96.96,700,,97.01,68960,,20
,,0.05,,,3392,-96.96,704,,97.01,69472,,20
0.19617597467731684,-14.796392485499382,0.05,-1.0829084813594818,2176,3472,-96.96,708,0.0001,97.01,70112,0.8070151237770915,20
,,0.05,,,3477,-96.99,712,,97.04,70336,,20
,,0.05,,,3479,-96.99,716,,97.04,70400,,20
,,0.05,,,3482,-96.99,720,,97.04,70528,,20
,,0.06,,,3490,-96.72,724,,96.78,71072,,20
0.2215396595420316,-14.57519607245922,0.05,-1.1153002586215734,2240,3562,-97.28,728,0.0001,97.33,71904,0.8018668154254556,20
,,0.06,,,3562,-97.1,732,,97.16,71936,,20
,,0.08,,,3568,-96.14,736,,96.22,72256,,20
,,0.07,,,3580,-96.8,740,,96.87,72928,,20
,,0.07,,,3588,-96.8,744,,96.87,73440,,20
,,0.07,,,3591,-96.8,748,,96.87,73600,,20
,,0.07,,,3593,-96.8,752,,96.87,73696,,20
0.19926633115392178,-14.410872787237167,0.07,-1.147784585133195,2304,3671,-96.82,756,0.0001,96.89,74272,0.7967502120882273,20
,,0.07,,,3686,-96.82,760,,96.89,75104,,20
,,0.07,,,3687,-96.82,764,,96.89,75136,,20
,,0.08,,,3691,-96.3,768,,96.38,75392,,20
0.1969498748658225,-14.207739606499672,0.07,-1.179850136861205,2368,3761,-96.95,772,0.0001,97.02,75904,0.7916667349636555,20
,,0.06,,,3773,-97.59,776,,97.65,76512,,20
,,0.08,,,3779,-96.48,780,,96.56,76736,,20
,,0.08,,,3781,-96.48,784,,96.56,76800,,20
,,0.08,,,3784,-96.48,788,,96.56,76928,,20
,,0.08,,,3797,-96.48,792,,96.56,77760,,20
0.19322581018786877,-13.993425890803337,0.09,-1.2124674152582884,2432,3875,-95.83,796,0.0001,95.92,78304,0.7866157414391637,20
,,0.08,,,3881,-96.29,800,,96.37,78560,,20
,,0.09,,,3885,-95.95,804,,96.04,78816,,20
,,0.1,,,3897,-95.59,808,,95.69,79552,,20
0.19048848061356694,-13.772498592734337,0.1,-1.2444670666009188,2496,3972,-95.61,812,0.0001,95.71,79936,0.7815967565402389,20
,,0.1,,,3974,-95.61,816,,95.71,80000,,20
,,0.1,,,3976,-95.61,820,,95.71,80096,,20
,,0.09,,,3992,-95.86,824,,95.95,80960,,20
,,0.09,,,4002,-95.86,828,,95.95,81504,,20
,,0.07,,,4007,-96.42,832,,96.49,81760,,20
0.1833474829327315,-13.55555772781372,0.06,-1.2771528530865908,2560,4072,-96.92,836,0.0001,96.98,82016,0.7766105160117149,20
,,0.06,,,4086,-96.92,840,,96.98,82752,,20
,,0.06,,,4093,-96.92,844,,96.98,83136,,20
,,0.06,,,4094,-96.92,848,,96.98,83200,,20
,,0.06,,,4096,-96.92,852,,96.98,83296,,20
0.1647067329613492,-13.35038810968399,0.06,-1.3093316555023193,2624,4181,-96.92,856,0.0001,96.98,84160,0.7716553555801511,20
,,0.06,,,4190,-96.92,860,,96.98,84704,,20
,,0.06,,,4195,-96.92,864,,96.98,84960,,20
,,0.05,,,4199,-97.44,868,,97.49,85216,,20
,,0.05,,,4212,-97.44,872,,97.49,85952,,20
0.15360480395611376,-13.15731294453144,0.06,-1.3416175656020641,2688,4273,-97.04,876,0.0001,97.1,86240,0.7667322866618633,20
,,0.05,,,4277,-97.65,880,,97.7,86368,,20
,,0.04,,,4279,-98.15,884,,98.19,86464,,20
,,0.04,,,4291,-98.15,888,,98.19,87104,,20
,,0.04,,,4302,-98.15,892,,98.19,87904,,20
0.1515412910375744,-12.96310156583786,0.04,-1.3735793866217136,2752,4375,-98.63,896,0.0001,98.67,88160,0.7618415765464306,20
,,0.04,,,4376,-98.63,900,,98.67,88192,,20
,,0.03,,,4394,-98.97,904,,99.0,89152,,20
,,0.03,,,4398,-98.7,908,,98.73,89376,,20
,,0.03,,,4400,-98.7,912,,98.73,89536,,20
,,0.03,,,4403,-98.7,916,,98.73,89632,,20
,,0.04,,,4405,-98.09,920,,98.13,89728,,20
0.16126329684630036,-12.749234274029732,0.05,-1.40580521710217,2816,4494,-97.64,924,0.0001,97.69,90880,0.7569819362834096,20
,,0.05,,,4499,-97.72,928,,97.77,91136,,20
,,0.06,,,4504,-97.18,932,,97.24,91360,,20
,,0.06,,,4515,-97.18,936,,97.24,91904,,20
0.1587074714479968,-12.543760061264038,0.06,-1.438618466258049,2880,4591,-97.18,940,0.0001,97.24,92512,0.7521532606333494,20
,,0.06,,,4595,-97.18,944,,97.24,92736,,20
,,0.06,,,4597,-97.18,948,,97.24,92800,,20
,,0.06,,,4600,-97.18,952,,97.24,92928,,20
,,0.07,,,4614,-96.74,956,,96.81,93792,,20
0.1684332089498639,-12.370233848690987,0.08,-1.4708035998046398,2944,4692,-96.14,960,0.0001,96.22,94304,0.7473548650741577,20
,,0.08,,,4693,-96.14,964,,96.22,94336,,20
,,0.08,,,4698,-96.14,968,,96.22,94592,,20
,,0.09,,,4716,-95.87,972,,95.96,95712,,20
,,0.09,,,4721,-95.72,976,,95.81,95936,,20
,,0.09,,,4722,-95.72,980,,95.81,96000,,20
,,0.09,,,4724,-95.72,984,,95.81,96096,,20
0.14587484183721244,-12.185252279043198,0.09,-1.5030944254249334,3008,4784,-95.65,988,0.0001,95.74,96608,0.7425867356359959,20
,,0.09,,,4795,-95.65,992,,95.74,97280,,20
,,0.09,,,4799,-95.65,996,,95.74,97536,,20
,,0.09,,,4803,-95.27,1000,,95.36,97760,,20
0.1447303169989027,-11.981189578771591,0.09,-1.5357454642653465,3072,4884,-95.27,1004,0.0001,95.36,98528,0.7378490408882499,20
,,0.09,,,4892,-95.28,1008,,95.37,98976,,20
,,0.09,,,4895,-95.28,1012,,95.37,99136,,20
,,0.09,,,4897,-95.28,1016,,95.37,99232,,20
,,0.09,,,4905,-95.12,1020,,95.21,99680,,20
,,0.09,,,4915,-95.12,1024,,95.21,100352,,20
0.14585518673993647,-11.792314693331718,0.09,-1.5671483166515827,3136,4992,-95.02,1028,0.0001,95.11,100704,0.7331422185525298,20
,,0.09,,,4995,-95.04,1032,,95.13,100800,,20
,,0.09,,,4999,-95.04,1036,,95.13,100992,,20
,,0.09,,,5017,-94.98,1040,,95.07,101920,,20
,,0.09,,,5027,-94.98,1044,,95.07,102336,,20
0.14103114570025355,-11.60183946788311,0.09,-1.599869504570961,3200,5097,-94.98,1048,0.0001,95.07,102432,0.7284661680459976,20
,,0.08,,,5105,-95.42,1052,,95.5,102880,,20
,,0.08,,,5116,-95.42,1056,,95.5,103552,,20
,,0.07,,,5123,-96.02,1060,,96.09,103904,,20
,,0.07,,,5125,-96.02,1064,,96.09,104000,,20
,,0.07,,,5129,-96.02,1068,,96.09,104192,,20
0.1362876712810248,-11.408575773239136,0.06,-1.6323413513600826,3264,5213,-96.29,1072,0.0001,96.35,105120,0.7238193014636636,20
,,0.05,,,5220,-96.84,1076,,96.89,105536,,20
,,0.05,,,5223,-96.84,1080,,96.89,105632,,20
,,0.05,,,5231,-96.84,1084,,96.89,106080,,20
0.1299751470796764,-11.219698771834373,0.05,-1.6646236926317215,3328,5295,-96.91,1088,0.0001,96.96,106752,0.7192015834152699,20
,,0.05,,,5301,-96.91,1092,,96.96,107104,,20
,,0.05,,,5304,-96.91,1096,,96.96,107200,,20
,,0.05,,,5306,-97.14,1100,,97.19,107360,,20
,,0.05,,,5318,-97.14,1104,,97.19,108128,,20
0.12500274379272014,-11.030152916908264,0.04,-1.6970212012529373,3392,5398,-97.76,1108,0.0001,97.8,108736,0.7146134488284588,20
,,0.04,,,5400,-97.76,1112,,97.8,108832,,20
,,0.05,,,5406,-97.3,1116,,97.35,109184,,20
,,0.06,,,5410,-97.13,1120,,97.19,109344,,20
,,0.06,,,5422,-97.13,1124,,97.19,110080,,20
,,0.05,,,5427,-97.7,1128,,97.75,110336,,20
,,0.04,,,5431,-98.22,1132,,98.26,110560,,20
0.13025027757976204,-10.828345119953156,0.05,-1.7293816711753607,3456,5502,-97.66,1136,0.0001,97.71,110880,0.7100549740716815,20
,,0.06,,,5520,-97.44,1140,,97.5,111776,,20
,,0.06,,,5527,-97.44,1144,,97.5,112000,,20
,,0.06,,,5531,-97.44,1148,,97.5,112160,,20
,,0.06,,,5537,-97.44,1152,,97.5,112544,,20
0.13784852577373385,-10.632915556430817,0.07,-1.7619490511715412,3520,5619,-97.05,1156,0.0001,97.12,113280,0.7055246094241738,20
,,0.07,,,5623,-97.05,1160,,97.12,113536,,20
,,0.07,,,5628,-97.05,1164,,97.12,113728,,20
,,0.08,,,5630,-96.59,1168,,96.67,113824,,20
,,0.1,,,5636,-95.95,1172,,96.05,114176,,20
0.12972237973008305,-10.451614364981651,0.1,-1.7937661651521921,3584,5721,-95.95,1176,0.0001,96.05,115136,0.7010235590860248,20
,,0.1,,,5727,-95.95,1180,,96.05,115360,,20
,,0.1,,,5733,-95.95,1184,,96.05,115744,,20
,,0.1,,,5747,-95.95,1188,,96.05,116480,,20
,,0.1,,,5752,-95.95,1192,,96.05,116736,,20
0.14613201067550108,-10.271566689014435,0.1,-1.8264068346470594,3648,5814,-95.95,1196,0.0001,96.05,116928,0.6965511636808515,20
,,0.09,,,5816,-96.27,1200,,96.36,117024,,20
,,0.09,,,5823,-96.27,1204,,96.36,117376,,20
,,0.09,,,5840,-96.27,1208,,96.36,118336,,20
,,0.09,,,5844,-96.27,1212,,96.36,118560,,20
0.12247932516038418,-10.131686687469482,0.08,-1.857982374727726,3712,5919,-96.73,1216,0.0001,96.81,118944,0.6921079251915216,20
,,0.06,,,5933,-97.67,1220,,97.73,119680,,20
,,0.06,,,5937,-97.67,1224,,97.73,119936,,20
,,0.06,,,5941,-97.67,1228,,97.73,120128,,20
,,0.06,,,5943,-97.67,1232,,97.73,120224,,20
,,0.05,,,5949,-98.23,1236,,98.28,120576,,20
0.11490543151739985,-9.94681641459465,0.05,-1.8903920706361532,3776,6021,-97.79,1240,0.0001,97.84,121376,0.6876940215006471,20
,,0.07,,,6028,-96.72,1244,,96.79,121632,,20
,,0.08,,,6033,-96.16,1248,,96.24,121920,,20
,,0.08,,,6036,-96.11,1252,,96.19,122080,,20
,,0.07,,,6048,-96.5,1256,,96.57,122880,,20
0.13147553976159543,-9.752745136618614,0.07,-1.922872232273221,3840,6122,-96.5,1260,0.0001,96.57,123136,0.6833082688972354,20
,,0.07,,,6126,-96.5,1264,,96.57,123360,,20
,,0.06,,,6134,-96.96,1268,,97.02,123776,,20
,,0.04,,,6146,-97.6,1272,,97.64,124576,,20
,,0.04,,,6149,-97.53,1276,,97.57,124736,,20
0.12352456292137504,-9.579810366034508,0.04,-1.954823762178421,3904,6225,-97.53,1280,0.0001,97.57,125120,0.6789498031139374,20
,,0.04,,,6228,-97.53,1284,,97.57,125280,,20
,,0.05,,,6242,-96.93,1288,,96.98,125920,,20
,,0.06,,,6250,-96.26,1292,,96.32,126304,,20
,,0.06,,,6253,-96.26,1296,,96.32,126400,,20
,,0.06,,,6265,-96.26,1300,,96.32,126912,,20
0.11467784701380879,-9.408842876553535,0.06,-1.9874853007495403,3968,6337,-96.26,1304,0.0001,96.32,127328,0.6746192593127489,20
,,0.06,,,6346,-96.26,1308,,96.32,127872,,20
,,0.07,,,6349,-95.6,1312,,95.67,128064,,20
,,0.08,,,6356,-95.21,1316,,95.29,128448,,20
,,0.08,,,6358,-95.17,1320,,95.25,128544,,20
0.11416626843856648,-9.233441084623337,0.09,-2.0196332558989525,4032,6439,-94.44,1324,0.0001,94.53,129280,0.6703165117651224,20
,,0.09,,,6444,-94.44,1328,,94.53,129536,,20
,,0.09,,,6448,-94.44,1332,,94.53,129760,,20
,,0.1,,,6455,-93.85,1336,,93.95,130176,,20
,,0.09,,,6470,-94.57,1340,,94.66,130976,,20
0.11937644274439663,-9.054412141442299,0.08,-2.0524604208767414,4096,6525,-95.1,1344,0.0001,95.18,131136,0.666040520183742,20
,,0.07,,,6529,-95.66,1348,,95.73,131360,,20
,,0.07,,,6536,-95.49,1352,,95.56,131680,,20
,,0.08,,,6542,-95.11,1356,,95.19,132128,,20
,,0.09,,,6550,-94.75,1360,,94.84,132608,,20
,,0.09,,,6553,-94.75,1364,,94.84,132768,,20
,,0.1,,,6558,-94.19,1368,,94.29,133088,,20
0.11144420993514359,-8.862911358475685,0.11,-2.08446291834116,4160,6639,-93.74,1372,0.0001,93.85,133728,0.6617914093658328,20
,,0.12,,,6648,-93.71,1376,,93.83,134272,,20
,,0.12,,,6652,-93.71,1380,,93.83,134464,,20
,,0.12,,,6658,-93.71,1384,,93.83,134816,,20
0.1107316694688052,-8.685407653450966,0.11,-2.1168428994715214,4224,6736,-94.31,1388,0.0001,94.42,135328,0.6575697278603911,20
,,0.1,,,6746,-94.98,1392,,95.08,135808,,20
,,0.1,,,6750,-94.98,1396,,95.08,135968,,20
,,0.11,,,6757,-94.53,1400,,94.64,136288,,20
,,0.11,,,6769,-94.53,1404,,94.64,136768,,20
0.11564749688841403,-8.513710856437683,0.11,-2.148990824818611,4288,6851,-94.53,1408,0.0001,94.64,137472,0.6533753210678697,20
,,0.1,,,6855,-95.19,1412,,95.29,137664,,20
,,0.1,,,6859,-95.04,1416,,95.14,137888,,20
,,0.1,,,6862,-95.08,1420,,95.18,138080,,20
,,0.1,,,6874,-95.32,1424,,95.42,138720,,20
,,0.1,,,6881,-95.32,1428,,95.42,139136,,20
0.09999632142717019,-8.353146120905876,0.1,-2.181260973215103,4352,6953,-95.32,1432,0.0001,95.42,139328,0.6492076208814979,20
,,0.1,,,6961,-95.52,1436,,95.62,139776,,20
,,0.12,,,6967,-94.81,1440,,94.93,140128,,20
,,0.11,,,6978,-95.35,1444,,95.46,140704,,20
,,0.11,,,6982,-95.35,1448,,95.46,140960,,20
,,0.11,,,6988,-95.57,1452,,95.68,141280,,20
0.10833233292214572,-8.193443223834038,0.1,-2.2133153043687344,4416,7054,-95.95,1456,0.0001,96.05,141920,0.6450668936595321,20
,,0.09,,,7062,-96.31,1460,,96.4,142336,,20
,,0.09,,,7065,-96.31,1464,,96.4,142528,,20
,,0.08,,,7074,-96.87,1468,,96.95,142976,,20
,,0.07,,,7079,-97.32,1472,,97.39,143328,,20
0.10593802173389122,-8.039254136383533,0.06,-2.2459240332245827,4480,7158,-97.42,1476,0.0001,97.48,143904,0.6409521400928497,20
,,0.06,,,7163,-97.39,1480,,97.45,144160,,20
,,0.06,,,7169,-97.39,1484,,97.45,144480,,20
,,0.06,,,7180,-97.39,1488,,97.45,145120,,20
0.10143624321790412,-7.87103395909071,0.06,-2.2782658897340298,4544,7250,-97.39,1492,0.0001,97.45,145536,0.6368634449318051,20
,,0.07,,,7254,-97.05,1496,,97.12,145696,,20
,,0.06,,,7264,-97.5,1500,,97.56,146176,,20
,,0.06,,,7273,-97.5,1504,,97.56,146528,,20
,,0.07,,,7281,-97.26,1508,,97.33,147072,,20
,,0.07,,,7286,-97.26,1512,,97.33,147328,,20
