train/actor_loss,rollout/ep_len_mean,rollout/ep_rew_mean,train/ent_coef_loss,rollout/success_rate,train/learning_rate,train/ent_coef,time/episodes,train/critic_loss,time/time_elapsed,time/total_timesteps,train/n_updates,time/fps
,35.99,-35.12,,0.87,,,12188,,102072,605344,,5
,35.33,-34.46,,0.87,,,12192,,102073,605440,,5
,35.6,-34.73,,0.87,,,12196,,102076,605600,,5
,36.12,-35.25,,0.87,,,12200,,102078,605696,,5
,35.69,-34.82,,0.87,,,12204,,102080,605792,,5
,35.06,-34.18,,0.88,,,12208,,102083,605984,,5
,35.19,-34.31,,0.88,,,12212,,102086,606048,,5
,35.17,-34.29,,0.88,,,12216,,102087,606112,,5
6.4956221878528595,34.09,-33.2,-6.186030596494675,0.89,0.0001,0.15680332318879664,12220,0.34060570457950234,102397,606240,18944,5
,33.93,-33.04,,0.89,,,12224,,102400,606400,,5
,33.93,-33.04,,0.89,,,12228,,102401,606432,,5
,33.79,-32.9,,0.89,,,12232,,102403,606560,,5
,33.91,-33.03,,0.88,,,12236,,102408,606784,,5
,33.89,-33.01,,0.88,,,12240,,102409,606848,,5
,33.41,-32.53,,0.88,,,12244,,102412,607008,,5
,32.51,-31.62,,0.89,,,12248,,102415,607104,,5
,31.23,-30.33,,0.9,,,12252,,102417,607200,,5
,31.29,-30.39,,0.9,,,12256,,102422,607392,,5
,29.96,-29.04,,0.92,,,12260,,102424,607520,,5
,29.14,-28.22,,0.92,,,12264,,102426,607584,,5
,28.29,-27.36,,0.93,,,12268,,102427,607616,,5
,29.69,-28.76,,0.93,,,12272,,102429,607744,,5
,29.36,-28.43,,0.93,,,12276,,102432,607872,,5
,29.65,-28.72,,0.93,,,12280,,102433,607904,,5
,30.24,-29.32,,0.92,,,12284,,102434,607936,,5
,30.98,-30.06,,0.92,,,12288,,102436,608032,,5
,30.07,-29.14,,0.93,,,12292,,102438,608128,,5
,29.74,-28.81,,0.93,,,12296,,102440,608224,,5
6.567182146012783,28.88,-27.95,-6.228601083159447,0.93,0.0001,0.1558334610890597,12300,0.36167349107563496,102750,608352,19008,5
,28.67,-27.74,,0.93,,,12304,,102751,608416,,5
,28.06,-27.13,,0.93,,,12308,,102753,608512,,5
,28.1,-27.17,,0.93,,,12312,,102755,608576,,5
,27.58,-26.65,,0.93,,,12316,,102759,608704,,5
,26.71,-25.78,,0.93,,,12320,,102761,608800,,5
,27.37,-26.45,,0.92,,,12324,,102763,608928,,5
,26.61,-25.68,,0.93,,,12328,,102766,609056,,5
,26.36,-25.43,,0.93,,,12332,,102768,609152,,5
,26.93,-26.0,,0.93,,,12336,,102769,609216,,5
,26.69,-25.75,,0.94,,,12340,,102771,609312,,5
,26.36,-25.42,,0.94,,,12344,,102775,609472,,5
,26.91,-25.97,,0.94,,,12348,,102778,609632,,5
,26.64,-25.7,,0.94,,,12352,,102780,609728,,5
,26.45,-25.51,,0.94,,,12356,,102782,609856,,5
,25.88,-24.94,,0.94,,,12360,,102783,609920,,5
,26.55,-25.62,,0.93,,,12364,,102790,610208,,5
,26.59,-25.66,,0.93,,,12368,,102791,610272,,5
,26.14,-25.21,,0.93,,,12372,,102792,610304,,5
6.586651735007763,26.19,-25.26,-6.21162723749876,0.93,0.0001,0.15486986585892737,12376,0.34982870426028967,103102,610528,19072,5
,26.06,-25.13,,0.93,,,12380,,103105,610656,,5
,24.71,-23.77,,0.94,,,12384,,103109,610752,,5
,23.02,-22.07,,0.95,,,12388,,103110,610784,,5
,23.95,-23.01,,0.94,,,12392,,103113,610944,,5
,23.41,-22.47,,0.94,,,12396,,103116,611104,,5
,23.78,-22.84,,0.94,,,12400,,103118,611168,,5
,24.43,-23.49,,0.94,,,12404,,103120,611264,,5
,24.48,-23.54,,0.94,,,12408,,103123,611424,,5
,24.46,-23.52,,0.94,,,12412,,103126,611584,,5
,25.86,-24.93,,0.93,,,12416,,103127,611648,,5
,27.4,-26.48,,0.92,,,12420,,103130,611776,,5
,26.35,-25.42,,0.93,,,12424,,103132,611904,,5
,27.96,-27.05,,0.91,,,12428,,103134,611968,,5
,28.28,-27.38,,0.9,,,12432,,103136,612128,,5
,29.08,-28.19,,0.89,,,12436,,103138,612192,,5
,27.72,-26.82,,0.9,,,12440,,103140,612288,,5
6.625932015478611,29.4,-28.52,-6.231975361704826,0.88,0.0001,0.15391358057968318,12444,0.3508684504777193,103450,612416,19136,5
,28.78,-27.9,,0.88,,,12448,,103452,612512,,5
,28.81,-27.93,,0.88,,,12452,,103455,612640,,5
,27.86,-26.97,,0.89,,,12456,,103458,612800,,5
,28.05,-27.16,,0.89,,,12460,,103462,612896,,5
,28.88,-28.0,,0.88,,,12464,,103463,612960,,5
,28.8,-27.91,,0.89,,,12468,,103466,613120,,5
,28.03,-27.14,,0.89,,,12472,,103469,613280,,5
,28.06,-27.17,,0.89,,,12476,,103472,613408,,5
,28.6,-27.71,,0.89,,,12480,,103475,613568,,5
,29.27,-28.38,,0.89,,,12484,,103477,613696,,5
,28.85,-27.95,,0.9,,,12488,,103479,613792,,5
,29.04,-28.14,,0.9,,,12492,,103481,613888,,5
,29.22,-28.32,,0.9,,,12496,,103482,613920,,5
,29.93,-29.04,,0.89,,,12500,,103484,614016,,5
,30.42,-29.54,,0.88,,,12504,,103486,614112,,5
,32.02,-31.16,,0.86,,,12508,,103489,614304,,5
,32.1,-31.24,,0.86,,,12512,,103490,614336,,5
,32.25,-31.4,,0.85,,,12516,,103491,614400,,5
6.733740948140621,31.18,-30.32,-6.282230891287327,0.86,0.0001,0.15295970113947988,12520,0.36971210362389684,103802,614560,19200,5
,31.2,-30.34,,0.86,,,12524,,103805,614752,,5
,31.17,-30.31,,0.86,,,12528,,103808,614880,,5
,30.35,-29.48,,0.87,,,12532,,103810,614976,,5
,29.92,-29.04,,0.88,,,12536,,103812,615072,,5
,29.5,-28.61,,0.89,,,12540,,103816,615264,,5
,29.24,-28.34,,0.9,,,12544,,103818,615392,,5
,29.89,-28.99,,0.9,,,12548,,103820,615456,,5
,29.9,-29.0,,0.9,,,12552,,103821,615488,,5
,30.36,-29.46,,0.9,,,12556,,103823,615616,,5
,29.98,-29.07,,0.91,,,12560,,103826,615776,,5
,28.92,-28.0,,0.92,,,12564,,103830,615904,,5
,29.0,-28.08,,0.92,,,12568,,103831,615936,,5
,30.57,-29.66,,0.91,,,12572,,103833,616032,,5
,30.48,-29.57,,0.91,,,12576,,103836,616160,,5
,29.84,-28.93,,0.91,,,12580,,103837,616192,,5
,29.34,-28.43,,0.91,,,12584,,103839,616320,,5
,29.14,-28.23,,0.91,,,12588,,103841,616384,,5
,29.04,-28.13,,0.91,,,12592,,103842,616448,,5
6.750769466161728,28.65,-27.74,-6.249113313853741,0.91,0.0001,0.15200913627631962,12596,0.38571306597441435,104151,616544,19264,5
,28.29,-27.38,,0.91,,,12600,,104153,616608,,5
,27.4,-26.48,,0.92,,,12604,,104155,616704,,5
,26.54,-25.61,,0.93,,,12608,,104157,616832,,5
,25.88,-24.94,,0.94,,,12612,,104160,616960,,5
,24.14,-23.18,,0.96,,,12616,,104161,616992,,5
,25.56,-24.62,,0.94,,,12620,,104163,617088,,5
,26.57,-25.63,,0.94,,,12624,,104165,617184,,5
,26.63,-25.69,,0.94,,,12628,,104167,617280,,5
,25.63,-24.68,,0.95,,,12632,,104172,617472,,5
,25.13,-24.18,,0.95,,,12636,,104173,617536,,5
,25.4,-24.45,,0.95,,,12640,,104175,617600,,5
,25.23,-24.28,,0.95,,,12644,,104178,617792,,5
,24.58,-23.63,,0.95,,,12648,,104179,617824,,5
,24.74,-23.79,,0.95,,,12652,,104182,617984,,5
,24.52,-23.58,,0.94,,,12656,,104184,618080,,5
,24.6,-23.66,,0.94,,,12660,,104185,618112,,5
,24.65,-23.71,,0.94,,,12664,,104188,618240,,5
,24.57,-23.63,,0.94,,,12668,,104190,618368,,5
,22.76,-21.81,,0.95,,,12672,,104193,618496,,5
6.787186771631241,22.7,-21.75,-6.242856353521347,0.95,0.0001,0.15106959827244282,12676,0.37771296920254827,104502,618592,19328,5
,22.79,-21.84,,0.95,,,12680,,104507,618784,,5
,23.66,-22.71,,0.95,,,12684,,104511,618944,,5
,23.72,-22.77,,0.95,,,12688,,104513,619040,,5
,23.87,-22.92,,0.95,,,12692,,104515,619200,,5
,24.28,-23.33,,0.95,,,12696,,104518,619328,,5
,23.65,-22.69,,0.96,,,12700,,104520,619424,,5
,26.04,-25.11,,0.93,,,12704,,104523,619584,,5
,27.05,-26.13,,0.92,,,12708,,104527,619776,,5
,27.35,-26.43,,0.92,,,12712,,104529,619840,,5
,28.22,-27.31,,0.91,,,12716,,104533,620064,,5
,29.08,-28.18,,0.9,,,12720,,104535,620160,,5
,28.05,-27.14,,0.91,,,12724,,104537,620256,,5
,28.23,-27.32,,0.91,,,12728,,104537,620288,,5
,29.05,-28.15,,0.9,,,12732,,104542,620480,,5
,29.86,-28.96,,0.9,,,12736,,104544,620544,,5
6.855193234980106,29.34,-28.43,-6.2798523753881454,0.91,0.0001,0.15013585588894784,12740,0.4021579623222351,104853,620608,19392,5
,28.95,-28.04,,0.91,,,12744,,104853,620640,,5
,28.84,-27.93,,0.91,,,12748,,104856,620768,,5
,29.11,-28.2,,0.91,,,12752,,104859,620928,,5
,29.06,-28.15,,0.91,,,12756,,104860,620960,,5
,28.99,-28.07,,0.92,,,12760,,104864,621152,,5
,28.66,-27.74,,0.92,,,12764,,104865,621216,,5
,28.42,-27.5,,0.92,,,12768,,104867,621280,,5
,29.22,-28.3,,0.92,,,12772,,104868,621344,,5
,29.27,-28.35,,0.92,,,12776,,104871,621504,,5
,29.56,-28.65,,0.91,,,12780,,104875,621600,,5
,28.78,-27.87,,0.91,,,12784,,104877,621696,,5
,28.76,-27.85,,0.91,,,12788,,104877,621728,,5
,29.31,-28.41,,0.9,,,12792,,104880,621824,,5
,28.92,-28.02,,0.9,,,12796,,104883,622016,,5
,29.52,-28.62,,0.9,,,12800,,104885,622112,,5
,26.84,-25.91,,0.93,,,12804,,104888,622272,,5
,26.36,-25.43,,0.93,,,12808,,104889,622304,,5
,27.32,-26.4,,0.92,,,12812,,104891,622432,,5
,27.33,-26.41,,0.92,,,12816,,104893,622496,,5
6.868083976209164,25.66,-24.72,-6.27647914737463,0.94,0.0001,0.1492075293790549,12820,0.4001648328267038,105202,622624,19456,5
,25.91,-24.98,,0.93,,,12824,,105204,622688,,5
,25.72,-24.79,,0.93,,,12828,,105205,622752,,5
,24.55,-23.61,,0.94,,,12832,,105208,622880,,5
,24.42,-23.48,,0.94,,,12836,,105211,622944,,5
,24.42,-23.48,,0.94,,,12840,,105214,623104,,5
,24.71,-23.77,,0.94,,,12844,,105216,623200,,5
,24.66,-23.72,,0.94,,,12848,,105217,623296,,5
,24.28,-23.34,,0.94,,,12852,,105219,623360,,5
,24.71,-23.77,,0.94,,,12856,,105220,623424,,5
,25.28,-24.35,,0.93,,,12860,,105223,623552,,5
,25.16,-24.23,,0.93,,,12864,,105224,623584,,5
,25.42,-24.49,,0.93,,,12868,,105227,623744,,5
,25.53,-24.61,,0.92,,,12872,,105229,623840,,5
,25.52,-24.6,,0.92,,,12876,,105230,623872,,5
,25.46,-24.54,,0.92,,,12880,,105231,623936,,5
,24.61,-23.68,,0.93,,,12884,,105234,624096,,5
,25.6,-24.68,,0.92,,,12888,,105236,624160,,5
,24.9,-23.97,,0.93,,,12892,,105238,624256,,5
,25.81,-24.89,,0.92,,,12896,,105241,624384,,5
,25.02,-24.1,,0.92,,,12900,,105242,624480,,5
,24.37,-23.44,,0.93,,,12904,,105246,624608,,5
6.859845124185085,24.46,-23.53,-6.253209292888641,0.93,0.0001,0.1482869079336524,12908,0.38842486031353474,105554,624672,19520,5
,23.69,-22.75,,0.94,,,12912,,105555,624736,,5
,23.56,-22.61,,0.95,,,12916,,105557,624832,,5
,24.14,-23.19,,0.95,,,12920,,105560,624992,,5
,23.32,-22.36,,0.96,,,12924,,105564,625088,,5
,22.87,-21.91,,0.96,,,12928,,105567,625248,,5
,22.95,-21.99,,0.96,,,12932,,105569,625344,,5
,23.42,-22.47,,0.95,,,12936,,105572,625504,,5
,22.53,-21.58,,0.95,,,12940,,105575,625664,,5
,22.57,-21.62,,0.95,,,12944,,105576,625728,,5
,23.99,-23.05,,0.94,,,12948,,105578,625792,,5
,25.49,-24.57,,0.92,,,12952,,105580,625888,,5
,25.78,-24.86,,0.92,,,12956,,105581,625952,,5
,24.91,-23.98,,0.93,,,12960,,105583,626048,,5
,24.74,-23.81,,0.93,,,12964,,105585,626112,,5
,23.73,-22.79,,0.94,,,12968,,105586,626176,,5
,23.62,-22.68,,0.94,,,12972,,105588,626272,,5
,24.16,-23.22,,0.94,,,12976,,105591,626400,,5
,25.22,-24.29,,0.93,,,12980,,105593,626528,,5
,25.22,-24.29,,0.93,,,12984,,105593,626528,,5
,24.23,-23.29,,0.94,,,12988,,105597,626656,,5
6.89330130815506,25.09,-24.16,-6.2899100035429,0.93,0.0001,0.14737275848165154,12992,0.3989599999040365,105907,626784,19584,5
,24.25,-23.31,,0.94,,,12996,,105908,626816,,5
,24.16,-23.22,,0.94,,,13000,,105911,626976,,5
,23.98,-23.04,,0.94,,,13004,,105912,627040,,5
,24.77,-23.84,,0.93,,,13008,,105914,627136,,5
,23.99,-23.06,,0.93,,,13012,,105917,627264,,5
,24.83,-23.91,,0.92,,,13016,,105918,627296,,5
,25.64,-24.73,,0.91,,,13020,,105919,627360,,5
,25.61,-24.7,,0.91,,,13024,,105922,627488,,5
,26.59,-25.69,,0.9,,,13028,,105924,627616,,5
,25.67,-24.76,,0.91,,,13032,,105926,627712,,5
,25.8,-24.89,,0.91,,,13036,,105927,627744,,5
,25.69,-24.78,,0.91,,,13040,,105928,627840,,5
,27.31,-26.41,,0.9,,,13044,,105930,627872,,5
,27.12,-26.22,,0.9,,,13048,,105932,627968,,5
,25.29,-24.37,,0.92,,,13052,,105934,628064,,5
,24.44,-23.51,,0.93,,,13056,,105937,628224,,5
,24.44,-23.51,,0.93,,,13060,,105937,628224,,5
,24.44,-23.51,,0.93,,,13064,,105939,628288,,5
,24.04,-23.11,,0.93,,,13068,,105940,628320,,5
,23.74,-22.81,,0.93,,,13072,,105942,628448,,5
,24.1,-23.17,,0.93,,,13076,,105945,628640,,5
,23.94,-23.01,,0.93,,,13080,,105946,628672,,5
,23.34,-22.4,,0.94,,,13084,,105947,628704,,5
6.894175507128239,23.27,-22.33,-6.2627809047698975,0.94,0.0001,0.14646319230087101,13088,0.4122781017795205,106255,628768,19648,5
,22.32,-21.37,,0.95,,,13092,,106256,628832,,5
,22.45,-21.5,,0.95,,,13096,,106259,628960,,5
,22.49,-21.54,,0.95,,,13100,,106262,629088,,5
,22.53,-21.58,,0.95,,,13104,,106264,629184,,5
,21.7,-20.74,,0.96,,,13108,,106267,629248,,5
,22.32,-21.36,,0.96,,,13112,,106269,629376,,5
,21.13,-20.16,,0.97,,,13116,,106272,629536,,5
,19.84,-18.86,,0.98,,,13120,,106274,629632,,5
,20.26,-19.28,,0.98,,,13124,,106275,629664,,5
,20.66,-19.68,,0.98,,,13128,,106277,629728,,5
,21.12,-20.14,,0.98,,,13132,,106280,629888,,5
,21.06,-20.08,,0.98,,,13136,,106282,629984,,5
,20.42,-19.43,,0.99,,,13140,,106284,630080,,5
,19.91,-18.92,,0.99,,,13144,,106285,630144,,5
,20.62,-19.64,,0.98,,,13148,,106288,630240,,5
,20.56,-19.58,,0.98,,,13152,,106289,630304,,5
,20.73,-19.75,,0.98,,,13156,,106291,630432,,5
,21.48,-20.51,,0.97,,,13160,,106293,630496,,5
,21.53,-20.56,,0.97,,,13164,,106295,630592,,5
,21.78,-20.81,,0.97,,,13168,,106297,630688,,5
6.874823443591595,21.77,-20.8,-6.269897170364857,0.97,0.0001,0.14556268067099154,13172,0.428358341101557,106607,630816,19712,5
,21.61,-20.64,,0.97,,,13176,,106608,630880,,5
,22.45,-21.49,,0.96,,,13180,,106610,630944,,5
,22.1,-21.14,,0.96,,,13184,,106610,630976,,5
,22.21,-21.25,,0.96,,,13188,,106613,631072,,5
,22.53,-21.57,,0.96,,,13192,,106616,631264,,5
,22.38,-21.42,,0.96,,,13196,,106618,631296,,5
,22.3,-21.34,,0.96,,,13200,,106619,631328,,5
,22.18,-21.22,,0.96,,,13204,,106623,631520,,5
,23.08,-22.12,,0.96,,,13208,,106624,631584,,5
,22.04,-21.08,,0.96,,,13212,,106627,631712,,5
,22.14,-21.18,,0.96,,,13216,,106628,631744,,5
,22.99,-22.04,,0.95,,,13220,,106631,631904,,5
,23.44,-22.5,,0.94,,,13224,,106633,632000,,5
,22.13,-21.18,,0.95,,,13228,,106635,632128,,5
,22.68,-21.73,,0.95,,,13232,,106637,632224,,5
,23.23,-22.28,,0.95,,,13236,,106639,632320,,5
,23.41,-22.46,,0.95,,,13240,,106641,632416,,5
,23.06,-22.11,,0.95,,,13244,,106643,632512,,5
,22.07,-21.11,,0.96,,,13248,,106645,632576,,5
,22.51,-21.55,,0.96,,,13252,,106647,632704,,5
,22.85,-21.9,,0.95,,,13256,,106650,632832,,5
6.906483024358749,22.85,-21.9,-6.3087858110666275,0.95,0.0001,0.1446648989804089,13260,0.4425650229677558,106958,632864,19776,5
,23.22,-22.27,,0.95,,,13264,,106960,632960,,5
,23.89,-22.95,,0.94,,,13268,,106962,633056,,5
,24.4,-23.46,,0.94,,,13272,,106964,633120,,5
,24.19,-23.25,,0.94,,,13276,,106966,633248,,5
,23.52,-22.57,,0.95,,,13280,,106968,633344,,5
,24.03,-23.08,,0.95,,,13284,,106973,633504,,5
,23.94,-22.99,,0.95,,,13288,,106974,633568,,5
,23.73,-22.78,,0.95,,,13292,,106976,633632,,5
,24.7,-23.75,,0.95,,,13296,,106978,633760,,5
,24.68,-23.73,,0.95,,,13300,,106979,633792,,5
,24.7,-23.76,,0.94,,,13304,,106982,633952,,5
,24.69,-23.75,,0.94,,,13308,,106983,634048,,5
,25.48,-24.54,,0.94,,,13312,,106985,634112,,5
,25.48,-24.54,,0.94,,,13316,,106987,634208,,5
,24.78,-23.83,,0.95,,,13320,,106989,634272,,5
,24.01,-23.05,,0.96,,,13324,,106991,634400,,5
,24.96,-24.01,,0.95,,,13328,,106993,634496,,5
,24.46,-23.51,,0.95,,,13332,,106994,634528,,5
,23.94,-22.99,,0.95,,,13336,,106996,634624,,5
,23.57,-22.62,,0.95,,,13340,,106998,634688,,5
,23.91,-22.96,,0.95,,,13344,,107000,634784,,5
,24.37,-23.43,,0.94,,,13348,,107003,634880,,5
6.85588963329792,24.23,-23.29,-6.238002456724644,0.94,0.0001,0.14377513923682272,13352,0.4239929160103202,107311,634912,19840,5
,24.31,-23.37,,0.94,,,13356,,107313,635008,,5
,23.35,-22.39,,0.96,,,13360,,107314,635072,,5
,22.89,-21.93,,0.96,,,13364,,107317,635168,,5
,22.25,-21.28,,0.97,,,13368,,107319,635296,,5
,21.73,-20.76,,0.97,,,13372,,107320,635328,,5
,21.93,-20.96,,0.97,,,13376,,107321,635392,,5
,21.87,-20.9,,0.97,,,13380,,107324,635552,,5
,22.44,-21.48,,0.96,,,13384,,107326,635648,,5
,22.58,-21.62,,0.96,,,13388,,107327,635680,,5
,22.71,-21.75,,0.96,,,13392,,107328,635712,,5
,22.64,-21.69,,0.95,,,13396,,107329,635744,,5
,22.64,-21.69,,0.95,,,13400,,107331,635840,,5
,22.51,-21.55,,0.96,,,13404,,107333,635968,,5
,22.96,-22.01,,0.95,,,13408,,107336,636064,,5
,22.6,-21.65,,0.95,,,13412,,107336,636096,,5
,22.55,-21.6,,0.95,,,13416,,107338,636160,,5
,22.44,-21.49,,0.95,,,13420,,107340,636224,,5
,22.38,-21.43,,0.95,,,13424,,107343,636352,,5
,22.0,-21.05,,0.95,,,13428,,107345,636416,,5
,21.22,-20.26,,0.96,,,13432,,107347,636544,,5
,20.95,-19.99,,0.96,,,13436,,107349,636640,,5
,21.2,-20.24,,0.96,,,13440,,107351,636704,,5
,20.8,-19.84,,0.96,,,13444,,107353,636832,,5
,21.28,-20.32,,0.96,,,13448,,107355,636928,,5
6.86344750225544,20.99,-20.02,-6.241629168391228,0.97,0.0001,0.14289668574929237,13452,0.4201605939306319,107663,636960,19904,5
,20.83,-19.86,,0.97,,,13456,,107665,637024,,5
,20.03,-19.06,,0.97,,,13460,,107668,637184,,5
,20.07,-19.1,,0.97,,,13464,,107671,637344,,5
,19.97,-19.0,,0.97,,,13468,,107674,637408,,5
,19.83,-18.86,,0.97,,,13472,,107677,637568,,5
,20.33,-19.36,,0.97,,,13476,,107679,637664,,5
,20.55,-19.58,,0.97,,,13480,,107680,637696,,5
,19.6,-18.62,,0.98,,,13484,,107682,637792,,5
,19.94,-18.96,,0.98,,,13488,,107685,637952,,5
,19.81,-18.83,,0.98,,,13492,,107687,638048,,5
,19.72,-18.74,,0.98,,,13496,,107690,638176,,5
,20.27,-19.29,,0.98,,,13500,,107692,638272,,5
,21.36,-20.4,,0.96,,,13504,,107697,638528,,5
,20.7,-19.73,,0.97,,,13508,,107699,638592,,5
,21.46,-20.49,,0.97,,,13512,,107700,638688,,5
,22.27,-21.3,,0.97,,,13516,,107702,638752,,5
,23.51,-22.55,,0.96,,,13520,,107705,638912,,5
6.877084478735924,23.69,-22.73,-6.244805008172989,0.96,0.0001,0.14202338177710772,13524,0.4228934715501964,108016,639040,19968,5
,23.57,-22.61,,0.96,,,13528,,108018,639104,,5
,23.87,-22.91,,0.96,,,13532,,108020,639200,,5
,24.33,-23.37,,0.96,,,13536,,108021,639264,,5
,24.35,-23.39,,0.96,,,13540,,108023,639328,,5
,24.79,-23.83,,0.96,,,13544,,108025,639456,,5
,26.47,-25.53,,0.94,,,13548,,108027,639520,,5
,26.28,-25.34,,0.94,,,13552,,108027,639552,,5
,26.7,-25.76,,0.94,,,13556,,108029,639648,,5
,27.01,-26.07,,0.94,,,13560,,108032,639776,,5
,27.19,-26.25,,0.94,,,13564,,108033,639840,,5
,27.18,-26.24,,0.94,,,13568,,108034,639872,,5
,27.28,-26.34,,0.94,,,13572,,108036,639968,,5
,27.79,-26.86,,0.93,,,13576,,108038,640032,,5
,27.38,-26.45,,0.93,,,13580,,108039,640096,,5
,27.47,-26.54,,0.93,,,13584,,108041,640192,,5
,27.94,-27.01,,0.93,,,13588,,108044,640288,,5
,27.74,-26.81,,0.93,,,13592,,108045,640320,,5
,26.8,-25.86,,0.94,,,13596,,108047,640384,,5
,26.29,-25.35,,0.94,,,13600,,108049,640480,,5
,24.64,-23.68,,0.96,,,13604,,108049,640512,,5
,24.38,-23.42,,0.96,,,13608,,108051,640576,,5
,23.66,-22.7,,0.96,,,13612,,108053,640672,,5
,23.38,-22.42,,0.96,,,13616,,108054,640736,,5
,22.51,-21.55,,0.96,,,13620,,108056,640832,,5
,22.31,-21.35,,0.96,,,13624,,108058,640928,,5
,22.35,-21.39,,0.96,,,13628,,108060,640992,,5
6.863791547715664,22.18,-21.22,-6.183343477547169,0.96,0.0001,0.14115723129361868,13632,0.41782460594549775,108368,641056,20032,5
,22.08,-21.12,,0.96,,,13636,,108370,641152,,5
,21.62,-20.66,,0.96,,,13640,,108371,641184,,5
,21.31,-20.35,,0.96,,,13644,,108374,641312,,5
,20.62,-19.65,,0.97,,,13648,,108375,641344,,5
,19.5,-18.52,,0.98,,,13652,,108377,641408,,5
,18.95,-17.97,,0.98,,,13656,,108380,641504,,5
,18.64,-17.66,,0.98,,,13660,,108382,641600,,5
,18.52,-17.54,,0.98,,,13664,,108384,641696,,5
,18.68,-17.7,,0.98,,,13668,,108385,641760,,5
,17.81,-16.82,,0.99,,,13672,,108387,641824,,5
,17.79,-16.8,,0.99,,,13676,,108388,641856,,5
,17.68,-16.69,,0.99,,,13680,,108390,641984,,5
,17.64,-16.65,,0.99,,,13684,,108392,642080,,5
,17.16,-16.17,,0.99,,,13688,,108395,642208,,5
,17.13,-16.14,,0.99,,,13692,,108396,642272,,5
,17.23,-16.24,,0.99,,,13696,,108398,642368,,5
,17.52,-16.53,,0.99,,,13700,,108400,642432,,5
,17.7,-16.71,,0.99,,,13704,,108403,642560,,5
,19.35,-18.38,,0.97,,,13708,,108406,642720,,5
,19.85,-18.88,,0.97,,,13712,,108407,642784,,5
,20.39,-19.42,,0.97,,,13716,,108408,642848,,5
,19.87,-18.89,,0.98,,,13720,,108413,643008,,5
,19.87,-18.89,,0.98,,,13724,,108413,643008,,5
6.804390884935856,20.36,-19.38,-6.173244491219521,0.98,0.0001,0.140302729094401,13728,0.41487675812095404,108721,643104,20096,5
,20.48,-19.5,,0.98,,,13732,,108722,643168,,5
,20.41,-19.43,,0.98,,,13736,,108728,643392,,5
,20.52,-19.54,,0.98,,,13740,,108730,643488,,5
,20.78,-19.8,,0.98,,,13744,,108731,643520,,5
,20.36,-19.38,,0.98,,,13748,,108732,643584,,5
,21.09,-20.12,,0.97,,,13752,,108734,643648,,5
,21.69,-20.72,,0.97,,,13756,,108737,643808,,5
,22.32,-21.35,,0.97,,,13760,,108738,643872,,5
,22.72,-21.75,,0.97,,,13764,,108740,643968,,5
,22.55,-21.58,,0.97,,,13768,,108741,644000,,5
,22.42,-21.45,,0.97,,,13772,,108744,644128,,5
,22.64,-21.67,,0.97,,,13776,,108746,644224,,5
,23.22,-22.25,,0.97,,,13780,,108748,644320,,5
,23.11,-22.14,,0.97,,,13784,,108750,644416,,5
,23.51,-22.54,,0.97,,,13788,,108752,644480,,5
,23.51,-22.54,,0.97,,,13792,,108753,644544,,5
,23.63,-22.66,,0.97,,,13796,,108755,644640,,5
,23.55,-22.58,,0.97,,,13800,,108758,644768,,5
,23.35,-22.38,,0.97,,,13804,,108759,644832,,5
,21.94,-20.95,,0.99,,,13808,,108761,644864,,5
,21.41,-20.42,,0.99,,,13812,,108763,644960,,5
,21.91,-20.93,,0.98,,,13816,,108767,645120,,5
6.7379807978868484,21.92,-20.94,-6.141752675175667,0.98,0.0001,0.13945822417736053,13820,0.39598267106339335,109074,645184,20160,5
,21.1,-20.12,,0.98,,,13824,,109076,645280,,5
,21.38,-20.4,,0.98,,,13828,,109078,645376,,5
,21.13,-20.15,,0.98,,,13832,,109079,645408,,5
,21.17,-20.19,,0.98,,,13836,,109081,645504,,5
,21.45,-20.47,,0.98,,,13840,,109083,645600,,5
,21.39,-20.41,,0.98,,,13844,,109086,645728,,5
,21.99,-21.01,,0.98,,,13848,,109088,645824,,5
,21.1,-20.11,,0.99,,,13852,,109088,645856,,5
,20.63,-19.64,,0.99,,,13856,,109090,645920,,5
,20.96,-19.98,,0.98,,,13860,,109092,646016,,5
,21.09,-20.11,,0.98,,,13864,,109093,646080,,5
,21.04,-20.06,,0.98,,,13868,,109094,646112,,5
,22.18,-21.21,,0.97,,,13872,,109097,646240,,5
,21.71,-20.74,,0.97,,,13876,,109098,646304,,5
,21.36,-20.39,,0.97,,,13880,,109099,646336,,5
,21.48,-20.51,,0.97,,,13884,,109101,646432,,5
,20.86,-19.89,,0.97,,,13888,,109102,646496,,5
,20.86,-19.89,,0.97,,,13892,,109105,646592,,5
,20.83,-19.86,,0.97,,,13896,,109105,646624,,5
,21.47,-20.51,,0.96,,,13900,,109106,646688,,5
,21.6,-20.64,,0.96,,,13904,,109111,646848,,5
,21.9,-20.94,,0.96,,,13908,,109113,646912,,5
,21.81,-20.85,,0.96,,,13912,,109114,646976,,5
,21.02,-20.05,,0.97,,,13916,,109115,647008,,5
,21.1,-20.13,,0.97,,,13920,,109116,647072,,5
,21.35,-20.38,,0.97,,,13924,,109118,647168,,5
6.722886741161346,21.55,-20.58,-6.155300460755825,0.97,0.0001,0.13862014166079462,13928,0.42028064746409655,109425,647200,20224,5
