time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,train/ent_coef_loss,train/n_updates,rollout/success_rate,rollout/ep_len_mean,train/ent_coef,time/episodes,train/actor_loss,train/learning_rate,train/critic_loss
33176,-35.12,18,603616,,,0.87,35.99,,11788,,,
33180,-34.03,18,603776,,,0.88,34.91,,11792,,,
33183,-34.57,18,603904,,,0.87,35.44,,11796,,,
33186,-35.25,18,604064,,,0.87,36.12,,11800,,,
33252,-35.0,18,604192,-6.241478189826012,18880,0.87,35.87,0.15747296577319503,11804,7.370212495326996,0.0001,0.3181193107739091
33254,-34.76,18,604288,,,0.87,35.63,,11808,,,
33256,-35.6,18,604384,,,0.87,36.47,,11812,,,
33259,-36.15,18,604512,,,0.86,37.01,,11816,,,
33262,-36.49,18,604640,,,0.85,37.34,,11820,,,
33264,-35.23,18,604768,,,0.86,36.09,,11824,,,
33268,-34.6,18,604928,,,0.86,35.46,,11828,,,
33268,-35.74,18,604960,,,0.85,36.59,,11832,,,
33272,-35.85,18,605152,,,0.85,36.7,,11836,,,
33276,-35.86,18,605344,,,0.85,36.71,,11840,,,
33278,-35.91,18,605440,,,0.85,36.76,,11844,,,
33279,-36.68,18,605472,,,0.84,37.52,,11848,,,
33283,-36.54,18,605632,,,0.83,37.37,,11852,,,
33286,-35.0,18,605760,,,0.85,35.85,,11856,,,
33289,-33.82,18,605920,,,0.86,34.68,,11860,,,
33291,-33.61,18,606016,,,0.85,34.46,,11864,,,
33295,-32.88,18,606208,,,0.86,33.74,,11868,,,
33356,-31.22,18,606240,-6.266511902213097,18944,0.88,32.1,0.15651013399474323,11872,7.483077771961689,0.0001,0.31751340301707387
33359,-31.99,18,606400,,,0.87,32.86,,11876,,,
33364,-31.91,18,606624,,,0.87,32.78,,11880,,,
33368,-30.21,18,606848,,,0.89,31.1,,11884,,,
33370,-30.13,18,606912,,,0.89,31.02,,11888,,,
33373,-31.31,18,607072,,,0.88,32.19,,11892,,,
33375,-32.45,18,607168,,,0.87,33.32,,11896,,,
33378,-32.32,18,607328,,,0.86,33.18,,11900,,,
33380,-32.06,18,607424,,,0.86,32.92,,11904,,,
33384,-31.87,18,607520,,,0.86,32.73,,11908,,,
33385,-31.94,18,607584,,,0.85,32.79,,11912,,,
33389,-31.75,18,607776,,,0.85,32.6,,11916,,,
33392,-30.68,18,607968,,,0.86,31.54,,11920,,,
33394,-30.81,18,608064,,,0.86,31.67,,11924,,,
33459,-31.92,18,608320,-6.288631312549114,19008,0.85,32.77,0.15555028803646564,11928,7.546840853989124,0.0001,0.3259203126654029
33462,-30.78,18,608448,,,0.86,31.64,,11932,,,
33465,-30.23,18,608608,,,0.86,31.09,,11936,,,
33467,-31.21,18,608672,,,0.85,32.06,,11940,,,
33471,-31.65,18,608864,,,0.84,32.49,,11944,,,
33474,-31.5,18,609088,,,0.84,32.34,,11948,,,
33476,-32.35,18,609152,,,0.83,33.18,,11952,,,
33478,-32.37,18,609280,,,0.83,33.2,,11956,,,
33481,-33.18,18,609408,,,0.82,34.0,,11960,,,
33484,-33.78,18,609472,,,0.82,34.6,,11964,,,
33487,-32.56,18,609632,,,0.83,33.39,,11968,,,
33491,-32.68,18,609824,,,0.83,33.51,,11972,,,
33493,-32.61,18,609920,,,0.83,33.44,,11976,,,
33496,-32.7,18,610080,,,0.83,33.53,,11980,,,
33497,-33.59,18,610144,,,0.82,34.41,,11984,,,
33500,-35.14,18,610272,,,0.8,35.94,,11988,,,
33563,-33.96,18,610336,-6.325522892177105,19072,0.81,34.77,0.1545936509501189,11992,7.6302394568920135,0.0001,0.3142464819829911
33567,-32.65,18,610592,,,0.82,33.47,,11996,,,
33569,-32.67,18,610688,,,0.82,33.49,,12000,,,
33575,-33.29,18,610976,,,0.81,34.1,,12004,,,
33577,-32.97,18,611072,,,0.82,33.79,,12008,,,
33579,-33.02,18,611168,,,0.82,33.84,,12012,,,
33581,-34.0,18,611264,,,0.81,34.81,,12016,,,
33587,-35.04,18,611552,,,0.8,35.84,,12020,,,
33589,-35.4,18,611648,,,0.8,36.2,,12024,,,
33592,-35.0,18,611776,,,0.81,35.81,,12028,,,
33595,-36.68,18,611936,,,0.79,37.47,,12032,,,
33598,-37.35,18,612064,,,0.79,38.14,,12036,,,
33599,-35.61,18,612096,,,0.81,36.42,,12040,,,
33601,-34.75,18,612256,,,0.82,35.57,,12044,,,
33665,-35.03,18,612416,-6.3680902272462845,19136,0.82,35.85,0.15363837219774723,12048,7.74680045992136,0.0001,0.3271794063039124
33668,-34.14,18,612576,,,0.83,34.97,,12052,,,
33670,-34.27,18,612672,,,0.83,35.1,,12056,,,
33674,-33.99,18,612896,,,0.84,34.83,,12060,,,
33676,-32.64,18,612992,,,0.85,33.49,,12064,,,
33678,-33.51,18,613088,,,0.84,34.35,,12068,,,
33681,-33.86,18,613248,,,0.83,34.69,,12072,,,
33686,-33.94,18,613440,,,0.83,34.77,,12076,,,
33686,-34.66,18,613472,,,0.82,35.48,,12080,,,
33688,-35.45,18,613536,,,0.81,36.26,,12084,,,
33692,-33.57,18,613728,,,0.83,34.4,,12088,,,
33694,-33.62,18,613824,,,0.83,34.45,,12092,,,
33697,-32.49,18,613952,,,0.84,33.33,,12096,,,
33697,-32.83,18,613984,,,0.84,33.67,,12100,,,
33701,-31.26,18,614176,,,0.86,32.12,,12104,,,
33703,-31.58,18,614304,,,0.85,32.43,,12108,,,
33705,-31.97,18,614400,,,0.85,32.82,,12112,,,
33766,-31.05,18,614432,-6.425468534231186,19200,0.86,31.91,0.15268022823147476,12116,7.84165532886982,0.0001,0.3197301912587136
33770,-30.02,18,614592,,,0.87,30.89,,12120,,,
33771,-29.85,18,614656,,,0.87,30.72,,12124,,,
33775,-30.62,18,614880,,,0.86,31.48,,12128,,,
33778,-29.47,18,615008,,,0.87,30.34,,12132,,,
33781,-29.68,18,615168,,,0.86,30.54,,12136,,,
33782,-30.95,18,615232,,,0.85,31.8,,12140,,,
33785,-31.22,18,615296,,,0.85,32.07,,12144,,,
33788,-31.49,18,615424,,,0.85,32.34,,12148,,,
33790,-31.48,18,615520,,,0.85,32.33,,12152,,,
33793,-31.14,18,615680,,,0.85,31.99,,12156,,,
33797,-30.92,18,615904,,,0.85,31.77,,12160,,,
33799,-31.89,18,615968,,,0.84,32.73,,12164,,,
33803,-31.87,18,616192,,,0.84,32.71,,12168,,,
33805,-31.27,18,616320,,,0.85,32.12,,12172,,,
33808,-30.72,18,616448,,,0.86,31.58,,12176,,,
33873,-29.94,18,616608,-6.400663532316685,19264,0.87,30.81,0.1517282105050981,12180,7.877804137766361,0.0001,0.33858554624021053
33874,-29.57,18,616640,,,0.88,30.45,,12184,,,
33878,-30.45,18,616800,,,0.87,31.32,,12188,,,
33881,-30.53,18,616960,,,0.87,31.4,,12192,,,
33884,-30.42,18,617120,,,0.88,31.3,,12196,,,
33889,-30.44,18,617312,,,0.88,31.32,,12200,,,
33891,-30.84,18,617408,,,0.88,31.72,,12204,,,
33893,-30.5,18,617536,,,0.89,31.39,,12208,,,
33895,-30.8,18,617600,,,0.89,31.69,,12212,,,
33898,-31.87,18,617792,,,0.88,32.75,,12216,,,
33900,-32.47,18,617888,,,0.88,33.35,,12220,,,
33903,-32.2,18,618016,,,0.88,33.08,,12224,,,
33904,-31.46,18,618080,,,0.88,32.34,,12228,,,
33908,-30.5,18,618336,,,0.89,31.39,,12232,,,
33910,-31.25,18,618432,,,0.88,32.13,,12236,,,
33912,-31.02,18,618496,,,0.88,31.9,,12240,,,
33979,-31.44,18,618656,-6.444029711186886,19328,0.87,32.31,0.15078372252173722,12244,7.958750493824482,0.0001,0.34928401676006615
33984,-30.59,18,618848,,,0.88,31.47,,12248,,,
33985,-30.61,18,618912,,,0.88,31.49,,12252,,,
33989,-31.18,18,619008,,,0.88,32.06,,12256,,,
33992,-31.28,18,619136,,,0.88,32.16,,12260,,,
33996,-31.01,18,619360,,,0.88,31.89,,12264,,,
33999,-30.22,18,619488,,,0.89,31.11,,12268,,,
34002,-31.15,18,619648,,,0.88,32.03,,12272,,,
34004,-30.75,18,619744,,,0.88,31.63,,12276,,,
34007,-31.55,18,619872,,,0.87,32.42,,12280,,,
34009,-31.55,18,620000,,,0.87,32.42,,12284,,,
34013,-30.82,18,620224,,,0.88,31.7,,12288,,,
34015,-30.56,18,620320,,,0.88,31.44,,12292,,,
34017,-30.73,18,620416,,,0.87,31.6,,12296,,,
34021,-32.55,18,620544,,,0.85,33.4,,12300,,,
34086,-32.72,18,620672,-6.396474190056324,19392,0.85,33.57,0.14984519919380546,12304,7.979824587702751,0.0001,0.36241043568588793
34092,-32.82,18,620896,,,0.84,33.66,,12308,,,
34093,-31.8,18,620928,,,0.85,32.65,,12312,,,
34096,-32.75,18,621056,,,0.84,33.59,,12316,,,
34099,-33.13,18,621152,,,0.83,33.96,,12320,,,
34102,-33.32,18,621280,,,0.83,34.15,,12324,,,
34105,-33.43,18,621440,,,0.83,34.26,,12328,,,
34106,-33.55,18,621504,,,0.83,34.38,,12332,,,
34107,-31.88,18,621568,,,0.85,32.73,,12336,,,
34109,-31.43,18,621696,,,0.86,32.29,,12340,,,
34113,-31.32,18,621856,,,0.86,32.18,,12344,,,
34116,-31.86,18,622080,,,0.86,32.72,,12348,,,
34119,-31.76,18,622208,,,0.86,32.62,,12352,,,
34124,-31.37,18,622368,,,0.86,32.23,,12356,,,
34127,-30.78,18,622560,,,0.87,31.65,,12360,,,
34195,-30.95,18,622720,-6.432094909250736,19456,0.87,31.82,0.14891511737369,12364,8.05184343457222,0.0001,0.3674857607111335
34198,-32.44,18,622848,,,0.85,33.29,,12368,,,
34200,-32.45,18,622944,,,0.85,33.3,,12372,,,
34204,-33.31,18,623072,,,0.84,34.15,,12376,,,
34207,-32.39,18,623200,,,0.85,33.24,,12380,,,
34210,-32.29,18,623328,,,0.85,33.14,,12384,,,
34215,-33.13,18,623552,,,0.84,33.97,,12388,,,
34219,-33.68,18,623712,,,0.84,34.52,,12392,,,
34222,-34.02,18,623808,,,0.84,34.86,,12396,,,
34226,-33.36,18,624000,,,0.86,34.22,,12400,,,
34229,-34.33,18,624128,,,0.84,35.17,,12404,,,
34231,-33.58,18,624224,,,0.85,34.43,,12408,,,
34234,-33.32,18,624352,,,0.85,34.17,,12412,,,
34235,-32.22,18,624416,,,0.86,33.08,,12416,,,
34237,-32.19,18,624544,,,0.86,33.05,,12420,,,
34305,-31.29,18,624672,-6.466077223420143,19520,0.87,32.16,0.14798925700597465,12424,8.201779454946518,0.0001,0.3780582428444177
34307,-33.7,18,624768,,,0.84,34.54,,12428,,,
34310,-33.67,18,624896,,,0.84,34.51,,12432,,,
34312,-33.78,18,624992,,,0.84,34.62,,12436,,,
34317,-34.31,18,625184,,,0.83,35.14,,12440,,,
34318,-33.83,18,625248,,,0.84,34.67,,12444,,,
34323,-32.06,18,625408,,,0.85,32.91,,12448,,,
34329,-31.96,18,625696,,,0.85,32.81,,12452,,,
34331,-31.91,18,625792,,,0.85,32.76,,12456,,,
34337,-33.08,18,626048,,,0.83,33.91,,12460,,,
34340,-34.19,18,626208,,,0.82,35.01,,12464,,,
34342,-33.34,18,626304,,,0.84,34.18,,12468,,,
34345,-33.07,18,626464,,,0.84,33.91,,12472,,,
34348,-32.26,18,626624,,,0.85,33.11,,12476,,,
34419,-32.99,18,626880,-6.507378548383713,19584,0.84,33.83,0.14706593635492027,12480,8.311209619045258,0.0001,0.40839831810444593
34421,-33.07,18,626944,,,0.84,33.91,,12484,,,
34424,-33.09,18,627040,,,0.84,33.93,,12488,,,
34428,-33.97,18,627200,,,0.83,34.8,,12492,,,
34432,-33.66,18,627360,,,0.83,34.49,,12496,,,
34436,-32.49,18,627520,,,0.83,33.32,,12500,,,
34438,-30.83,18,627616,,,0.85,31.68,,12504,,,
34439,-31.75,18,627648,,,0.85,32.6,,12508,,,
34442,-33.18,18,627776,,,0.83,34.01,,12512,,,
34444,-33.68,18,627840,,,0.83,34.51,,12516,,,
34449,-33.77,18,628032,,,0.83,34.6,,12520,,,
34451,-34.06,18,628096,,,0.83,34.89,,12524,,,
34452,-34.16,18,628128,,,0.83,34.99,,12528,,,
34454,-32.76,18,628224,,,0.85,33.61,,12532,,,
34456,-33.65,18,628288,,,0.84,34.49,,12536,,,
34460,-34.6,18,628448,,,0.83,35.43,,12540,,,
34461,-34.08,18,628480,,,0.83,34.91,,12544,,,
34463,-34.99,18,628608,,,0.82,35.81,,12548,,,
34465,-34.97,18,628672,,,0.82,35.79,,12552,,,
34466,-35.03,18,628736,,,0.82,35.85,,12556,,,
34552,-33.48,18,628864,-6.512311168015003,19648,0.84,34.32,0.14614517707377672,12560,8.45279809832573,0.0001,0.42690529162064195
34555,-32.43,18,628992,,,0.85,33.28,,12564,,,
34558,-32.5,18,629056,,,0.84,33.34,,12568,,,
34562,-31.77,18,629184,,,0.85,32.62,,12572,,,
34564,-31.19,18,629280,,,0.86,32.05,,12576,,,
34564,-31.19,18,629280,,,0.86,32.05,,12580,,,
34568,-29.3,18,629440,,,0.88,30.18,,12584,,,
34571,-29.22,18,629536,,,0.88,30.1,,12588,,,
34573,-27.76,18,629632,,,0.89,28.65,,12592,,,
34576,-27.9,18,629728,,,0.89,28.79,,12596,,,
34578,-27.91,18,629824,,,0.89,28.8,,12600,,,
34582,-27.85,18,630016,,,0.89,28.74,,12604,,,
34585,-26.07,18,630112,,,0.9,26.97,,12608,,,
34586,-25.2,18,630176,,,0.91,26.11,,12612,,,
34589,-24.04,18,630304,,,0.92,24.96,,12616,,,
34594,-23.42,18,630496,,,0.93,24.35,,12620,,,
34596,-22.96,18,630592,,,0.93,23.89,,12624,,,
34598,-23.0,18,630688,,,0.93,23.93,,12628,,,
34600,-22.99,18,630752,,,0.93,23.92,,12632,,,
34672,-22.94,18,631008,-6.578563429415226,19712,0.93,23.87,0.14522792375646532,12636,8.536287605762482,0.0001,0.43847784120589495
34676,-21.97,18,631168,,,0.94,22.91,,12640,,,
34677,-22.03,18,631200,,,0.94,22.97,,12644,,,
34681,-23.3,18,631360,,,0.93,24.23,,12648,,,
34685,-23.37,18,631552,,,0.93,24.3,,12652,,,
34687,-23.91,18,631648,,,0.92,24.83,,12656,,,
34691,-24.72,18,631776,,,0.91,25.63,,12660,,,
34696,-24.41,18,631968,,,0.91,25.32,,12664,,,
34698,-23.79,18,632032,,,0.92,24.71,,12668,,,
34699,-23.76,18,632096,,,0.92,24.68,,12672,,,
34703,-24.01,18,632256,,,0.92,24.93,,12676,,,
34706,-25.12,18,632384,,,0.91,26.03,,12680,,,
34710,-25.04,18,632512,,,0.91,25.95,,12684,,,
34711,-25.9,18,632576,,,0.9,26.8,,12688,,,
34713,-28.27,18,632672,,,0.88,29.15,,12692,,,
34716,-27.31,18,632832,,,0.89,28.2,,12696,,,
34787,-27.3,18,632928,-6.614327467978001,19776,0.89,28.19,0.1443129018880427,12700,8.624024376273155,0.0001,0.45628830092027783
34790,-28.23,18,633024,,,0.88,29.11,,12704,,,
34793,-28.18,18,633120,,,0.88,29.06,,12708,,,
34796,-29.75,18,633248,,,0.86,30.61,,12712,,,
34799,-29.35,18,633344,,,0.86,30.21,,12716,,,
34802,-29.07,18,633440,,,0.86,29.93,,12720,,,
34804,-29.07,18,633536,,,0.86,29.93,,12724,,,
34809,-29.77,18,633728,,,0.85,30.62,,12728,,,
34810,-29.42,18,633792,,,0.85,30.27,,12732,,,
34812,-30.16,18,633888,,,0.84,31.0,,12736,,,
34813,-30.2,18,633920,,,0.84,31.04,,12740,,,
34815,-29.41,18,634016,,,0.85,30.26,,12744,,,
34818,-28.14,18,634144,,,0.86,29.0,,12748,,,
34821,-28.01,18,634272,,,0.86,28.87,,12752,,,
34824,-27.15,18,634368,,,0.87,28.02,,12756,,,
34829,-26.96,18,634528,,,0.88,27.84,,12760,,,
34832,-27.07,18,634624,,,0.88,27.95,,12764,,,
34834,-26.87,18,634752,,,0.88,27.75,,12768,,,
34836,-27.28,18,634816,,,0.87,28.15,,12772,,,
34910,-27.04,18,634944,-6.611194245517254,19840,0.87,27.91,0.1434007368516177,12776,8.725326135754585,0.0001,0.44298624945804477
34913,-26.16,18,635104,,,0.88,27.04,,12780,,,
34915,-27.83,18,635168,,,0.86,28.69,,12784,,,
34916,-26.92,18,635232,,,0.87,27.79,,12788,,,
34919,-26.22,18,635360,,,0.88,27.1,,12792,,,
34922,-27.07,18,635488,,,0.87,27.94,,12796,,,
34924,-26.87,18,635584,,,0.88,27.75,,12800,,,
34927,-26.89,18,635712,,,0.88,27.77,,12804,,,
34928,-26.94,18,635744,,,0.88,27.82,,12808,,,
34931,-25.35,18,635872,,,0.9,26.25,,12812,,,
34931,-26.17,18,635904,,,0.89,27.06,,12816,,,
34935,-26.2,18,636064,,,0.89,27.09,,12820,,,
34936,-26.22,18,636128,,,0.89,27.11,,12824,,,
34937,-27.06,18,636160,,,0.88,27.94,,12828,,,
34939,-25.28,18,636288,,,0.9,26.18,,12832,,,
34941,-23.52,18,636384,,,0.92,24.44,,12836,,,
34944,-23.41,18,636544,,,0.92,24.33,,12840,,,
34945,-23.4,18,636576,,,0.92,24.32,,12844,,,
34948,-22.52,18,636704,,,0.93,23.45,,12848,,,
34949,-23.61,18,636768,,,0.92,24.53,,12852,,,
34952,-23.78,18,636896,,,0.92,24.7,,12856,,,
35009,-24.16,18,636992,-6.635913170874119,19904,0.91,25.07,0.1424962889868766,12860,8.746503755450249,0.0001,0.4392878469079733
35010,-23.94,18,637024,,,0.91,24.85,,12864,,,
35012,-24.69,18,637152,,,0.9,25.59,,12868,,,
35014,-23.79,18,637248,,,0.91,24.7,,12872,,,
35017,-24.84,18,637376,,,0.9,25.74,,12876,,,
35019,-25.59,18,637536,,,0.89,26.48,,12880,,,
35021,-23.94,18,637632,,,0.91,24.85,,12884,,,
35023,-23.1,18,637696,,,0.92,24.02,,12888,,,
35025,-24.71,18,637792,,,0.9,25.61,,12892,,,
35028,-24.98,18,637888,,,0.9,25.88,,12896,,,
35030,-24.87,18,637952,,,0.9,25.77,,12900,,,
35032,-24.88,18,638048,,,0.89,25.77,,12904,,,
35035,-24.6,18,638208,,,0.89,25.49,,12908,,,
35035,-24.53,18,638240,,,0.89,25.42,,12912,,,
35037,-23.7,18,638304,,,0.9,24.6,,12916,,,
35039,-24.46,18,638432,,,0.89,25.35,,12920,,,
35041,-25.01,18,638496,,,0.89,25.9,,12924,,,
35044,-24.12,18,638688,,,0.9,25.02,,12928,,,
35046,-24.23,18,638784,,,0.9,25.13,,12932,,,
35048,-24.47,18,638880,,,0.9,25.37,,12936,,,
35050,-24.51,18,638976,,,0.9,25.41,,12940,,,
35108,-25.46,18,639136,-6.623384281992912,19968,0.9,26.36,0.14159871730953455,12944,8.770013317465782,0.0001,0.44850154547020793
35110,-25.56,18,639264,,,0.9,26.46,,12948,,,
35112,-24.43,18,639360,,,0.91,25.34,,12952,,,
35115,-24.75,18,639488,,,0.91,25.66,,12956,,,
35118,-23.93,18,639648,,,0.92,24.85,,12960,,,
35119,-23.97,18,639712,,,0.92,24.89,,12964,,,
35122,-23.92,18,639872,,,0.93,24.85,,12968,,,
35125,-23.95,18,640032,,,0.93,24.88,,12972,,,
35127,-23.73,18,640128,,,0.93,24.66,,12976,,,
35130,-25.4,18,640224,,,0.91,26.31,,12980,,,
35132,-25.33,18,640320,,,0.91,26.24,,12984,,,
35135,-27.15,18,640448,,,0.89,28.04,,12988,,,
35137,-25.79,18,640576,,,0.9,26.69,,12992,,,
35140,-25.16,18,640704,,,0.91,26.07,,12996,,,
35141,-25.24,18,640768,,,0.91,26.15,,13000,,,
35143,-24.47,18,640832,,,0.92,25.39,,13004,,,
35202,-24.55,18,641056,-6.622390016913414,20032,0.92,25.47,0.1407108730636537,13008,8.794882610440254,0.0001,0.480178861413151
35204,-24.73,18,641152,,,0.92,25.65,,13012,,,
35207,-25.72,18,641280,,,0.91,26.63,,13016,,,
35208,-24.96,18,641344,,,0.92,25.88,,13020,,,
35211,-25.7,18,641472,,,0.92,26.62,,13024,,,
35213,-25.82,18,641568,,,0.92,26.74,,13028,,,
35214,-26.59,18,641632,,,0.91,27.5,,13032,,,
35217,-26.43,18,641760,,,0.91,27.34,,13036,,,
35219,-28.05,18,641888,,,0.89,28.94,,13040,,,
35221,-27.12,18,641984,,,0.89,28.01,,13044,,,
35224,-27.66,18,642112,,,0.89,28.55,,13048,,,
35224,-28.55,18,642144,,,0.88,29.43,,13052,,,
35227,-28.16,18,642272,,,0.88,29.04,,13056,,,
35231,-28.97,18,642432,,,0.87,29.84,,13060,,,
35233,-28.73,18,642496,,,0.87,29.6,,13064,,,
35235,-28.19,18,642592,,,0.87,29.06,,13068,,,
35238,-29.19,18,642752,,,0.86,30.05,,13072,,,
35240,-27.78,18,642880,,,0.88,28.66,,13076,,,
35242,-26.88,18,642976,,,0.89,27.77,,13080,,,
35243,-27.04,18,643008,,,0.89,27.93,,13084,,,
35300,-24.64,18,643104,-6.6227672919631,20096,0.92,25.56,0.13982880697585642,13088,8.830426141619682,0.0001,0.4670844106003642
35302,-24.57,18,643168,,,0.92,25.49,,13092,,,
35303,-25.65,18,643232,,,0.91,26.56,,13096,,,
35304,-26.46,18,643296,,,0.9,27.36,,13100,,,
35308,-26.69,18,643488,,,0.9,27.59,,13104,,,
35311,-26.6,18,643616,,,0.9,27.5,,13108,,,
35313,-27.2,18,643712,,,0.9,28.1,,13112,,,
35314,-26.64,18,643776,,,0.91,27.55,,13116,,,
35317,-26.76,18,643904,,,0.91,27.67,,13120,,,
35319,-27.53,18,644000,,,0.89,28.42,,13124,,,
35320,-27.38,18,644064,,,0.89,28.27,,13128,,,
35321,-27.73,18,644096,,,0.89,28.62,,13132,,,
35323,-27.26,18,644192,,,0.9,28.16,,13136,,,
35324,-25.73,18,644256,,,0.92,26.65,,13140,,,
35327,-25.87,18,644416,,,0.92,26.79,,13144,,,
35329,-25.55,18,644480,,,0.92,26.47,,13148,,,
35332,-25.58,18,644544,,,0.93,26.51,,13152,,,
35333,-25.61,18,644608,,,0.93,26.54,,13156,,,
35335,-24.83,18,644672,,,0.94,25.77,,13160,,,
35338,-25.75,18,644832,,,0.93,26.68,,13164,,,
35338,-25.69,18,644864,,,0.93,26.62,,13168,,,
35340,-25.22,18,644928,,,0.94,26.16,,13172,,,
35341,-23.97,18,644992,,,0.95,24.92,,13176,,,
35343,-23.67,18,645088,,,0.95,24.62,,13180,,,
35399,-23.88,18,645152,-6.586018994450569,20160,0.95,24.83,0.1389556264039129,13184,8.80389142036438,0.0001,0.45443889359012246
35401,-23.91,18,645248,,,0.95,24.86,,13188,,,
35403,-23.67,18,645312,,,0.95,24.62,,13192,,,
35404,-22.07,18,645376,,,0.96,23.03,,13196,,,
35407,-21.23,18,645504,,,0.97,22.2,,13200,,,
35411,-21.35,18,645728,,,0.97,22.32,,13204,,,
35412,-20.75,18,645792,,,0.97,21.72,,13208,,,
35413,-20.72,18,645856,,,0.97,21.69,,13212,,,
35417,-20.73,18,646048,,,0.97,21.7,,13216,,,
35419,-21.72,18,646144,,,0.97,22.69,,13220,,,
35420,-20.56,18,646208,,,0.98,21.54,,13224,,,
35422,-20.71,18,646272,,,0.98,21.69,,13228,,,
35425,-20.7,18,646464,,,0.98,21.68,,13232,,,
35427,-21.17,18,646528,,,0.98,22.15,,13236,,,
35427,-20.97,18,646560,,,0.98,21.95,,13240,,,
35428,-20.92,18,646592,,,0.98,21.9,,13244,,,
35433,-21.04,18,646816,,,0.98,22.02,,13248,,,
35435,-21.08,18,646912,,,0.98,22.06,,13252,,,
35437,-20.25,18,646976,,,0.98,21.23,,13256,,,
35439,-20.7,18,647104,,,0.97,21.67,,13260,,,
35495,-20.28,18,647200,-6.575801759958267,20224,0.98,21.26,0.13809440354816616,13264,8.790175139904022,0.0001,0.4394088792614639
35497,-20.67,18,647296,,,0.98,21.65,,13268,,,
35500,-20.14,18,647360,,,0.98,21.12,,13272,,,
35502,-21.0,18,647456,,,0.97,21.97,,13276,,,
35505,-21.49,18,647584,,,0.97,22.46,,13280,,,
35507,-21.47,18,647680,,,0.97,22.44,,13284,,,
35509,-21.25,18,647776,,,0.97,22.22,,13288,,,
35510,-21.63,18,647840,,,0.97,22.6,,13292,,,
35513,-22.4,18,648000,,,0.97,23.37,,13296,,,
35516,-22.84,18,648128,,,0.97,23.81,,13300,,,
35516,-22.78,18,648160,,,0.97,23.75,,13304,,,
35519,-23.71,18,648288,,,0.96,24.67,,13308,,,
35520,-24.42,18,648352,,,0.96,25.38,,13312,,,
35522,-25.23,18,648448,,,0.95,26.18,,13316,,,
35523,-24.33,18,648480,,,0.95,25.28,,13320,,,
35526,-23.46,18,648608,,,0.96,24.42,,13324,,,
35528,-23.24,18,648704,,,0.96,24.2,,13328,,,
35529,-22.18,18,648768,,,0.96,23.14,,13332,,,
35532,-21.97,18,648832,,,0.96,22.93,,13336,,,
35533,-22.01,18,648896,,,0.96,22.97,,13340,,,
35535,-22.92,18,648992,,,0.95,23.87,,13344,,,
35537,-23.35,18,649056,,,0.95,24.3,,13348,,,
35538,-23.14,18,649120,,,0.95,24.09,,13352,,,
35594,-23.14,18,649248,-6.580228142440319,20288,0.95,24.09,0.13723826128989458,13356,8.810225248336792,0.0001,0.45822553150355816
35595,-22.28,18,649280,,,0.96,23.24,,13360,,,
35597,-22.0,18,649376,,,0.96,22.96,,13364,,,
35600,-22.57,18,649472,,,0.95,23.52,,13368,,,
35601,-22.55,18,649504,,,0.95,23.5,,13372,,,
35602,-21.73,18,649568,,,0.96,22.69,,13376,,,
35605,-22.5,18,649696,,,0.96,23.46,,13380,,,
35607,-22.51,18,649792,,,0.96,23.47,,13384,,,
35608,-22.49,18,649856,,,0.96,23.45,,13388,,,
35610,-22.04,18,649920,,,0.96,23.0,,13392,,,
35614,-22.7,18,650112,,,0.95,23.65,,13396,,,
35614,-22.49,18,650144,,,0.95,23.44,,13400,,,
35617,-21.82,18,650272,,,0.96,22.78,,13404,,,
35617,-21.92,18,650304,,,0.96,22.88,,13408,,,
35619,-21.01,18,650400,,,0.96,21.97,,13412,,,
35622,-20.88,18,650528,,,0.96,21.84,,13416,,,
35623,-20.06,18,650592,,,0.97,21.03,,13420,,,
35626,-20.79,18,650720,,,0.97,21.76,,13424,,,
35627,-20.52,18,650784,,,0.97,21.49,,13428,,,
35630,-20.75,18,650912,,,0.97,21.72,,13432,,,
35633,-21.04,18,651008,,,0.97,22.01,,13436,,,
35636,-21.26,18,651136,,,0.97,22.23,,13440,,,
35637,-21.61,18,651232,,,0.97,22.58,,13444,,,
35693,-20.69,18,651328,-6.521490149199963,20352,0.98,21.67,0.1363908275961876,13448,8.722105726599693,0.0001,0.45170841040089726
35695,-20.42,18,651392,,,0.98,21.4,,13452,,,
35698,-20.86,18,651552,,,0.98,21.84,,13456,,,
35701,-21.57,18,651616,,,0.98,22.55,,13460,,,
35701,-21.99,18,651648,,,0.98,22.97,,13464,,,
35703,-22.85,18,651744,,,0.97,23.82,,13468,,,
35705,-22.08,18,651840,,,0.98,23.06,,13472,,,
35707,-22.01,18,651936,,,0.98,22.99,,13476,,,
35710,-22.01,18,652032,,,0.97,22.98,,13480,,,
35711,-22.45,18,652096,,,0.97,23.42,,13484,,,
35713,-22.43,18,652192,,,0.97,23.4,,13488,,,
35716,-22.21,18,652320,,,0.97,23.18,,13492,,,
35717,-21.61,18,652384,,,0.98,22.59,,13496,,,
35719,-21.86,18,652448,,,0.98,22.84,,13500,,,
35721,-21.56,18,652576,,,0.98,22.54,,13504,,,
35722,-21.56,18,652608,,,0.98,22.54,,13508,,,
35724,-21.45,18,652736,,,0.98,22.43,,13512,,,
35726,-21.49,18,652800,,,0.98,22.47,,13516,,,
