time/episodes,rollout/ep_len_mean,train/ent_coef,train/critic_loss,time/total_timesteps,time/time_elapsed,train/actor_loss,train/ent_coef_loss,rollout/ep_rew_mean,time/fps,train/learning_rate,rollout/success_rate,train/n_updates
4448,95.4,,,430560,17896,,,-95.33,24,,0.07,
4452,94.99,,,430656,17899,,,-94.91,24,,0.08,
4456,95.56,,,430848,17904,,,-95.49,24,,0.07,
4460,95.07,,,431424,17916,,,-94.99,24,,0.08,
4464,94.16,,,431776,17925,,,-94.06,24,,0.1,
4468,94.3,,,431840,17926,,,-94.2,24,,0.1,
4472,94.47,0.26002273662015796,0.13995668303687125,432352,17981,7.838742896914482,-6.765269421041012,-94.37,24,0.0001,0.1,13504
4476,94.3,,,432640,17987,,,-94.19,24,,0.11,
4480,94.29,,,433376,18003,,,-94.18,24,,0.11,
4484,93.56,,,433792,18012,,,-93.44,24,,0.12,
4488,93.44,,,433920,18016,,,-93.32,24,,0.12,
4492,93.48,0.2583681591786444,0.12022597715258598,434560,18073,7.932009622454643,-6.798215627670288,-93.36,24,0.0001,0.12,13568
4496,93.48,,,434944,18081,,,-93.36,24,,0.12,
4500,93.48,,,434976,18082,,,-93.36,24,,0.12,
4504,93.48,,,435168,18087,,,-93.36,24,,0.12,
4508,92.91,,,435776,18101,,,-92.78,24,,0.13,
4512,93.4,0.2567242868244648,0.14189297647681087,436544,18158,7.996576525270939,-6.826811209321022,-93.27,24,0.0001,0.13,13632
4516,93.34,,,436864,18165,,,-93.21,24,,0.13,
4520,93.5,,,437056,18170,,,-93.37,24,,0.13,
4524,93.5,,,437696,18184,,,-93.37,24,,0.13,
4528,94.1,,,438048,18192,,,-93.99,24,,0.11,
4532,93.86,,,438176,18195,,,-93.75,24,,0.11,
4536,93.86,0.25509145529940724,0.11173803568817675,438304,18241,8.070770740509033,-6.855319045484066,-93.75,24,0.0001,0.11,13696
4540,93.75,,,438496,18246,,,-93.64,24,,0.11,
4544,93.77,,,439328,18263,,,-93.66,24,,0.11,
4548,93.24,,,439904,18276,,,-93.12,24,,0.12,
4552,93.75,,,440128,18282,,,-93.64,24,,0.11,
4556,93.52,0.25346939684823155,0.12520385987590998,440768,18331,8.133634269237518,-6.886262848973274,-93.4,24,0.0001,0.12,13760
4560,93.85,,,440928,18335,,,-93.74,24,,0.11,
4564,93.98,,,441344,18344,,,-93.87,24,,0.11,
4568,94.75,,,441376,18345,,,-94.66,24,,0.09,
4572,95.34,,,441696,18352,,,-95.26,24,,0.08,
4576,95.3,,,442176,18362,,,-95.22,24,,0.08,
4580,95.2,0.25185778830200434,0.13969493913464248,442944,18413,8.19041308760643,-6.91694525629282,-95.12,24,0.0001,0.08,13824
4584,95.93,,,443328,18421,,,-95.86,24,,0.07,
4588,95.86,,,443648,18428,,,-95.79,24,,0.07,
4592,95.48,,,444032,18436,,,-95.41,24,,0.07,
4596,95.48,,,444416,18445,,,-95.41,24,,0.07,
4600,95.48,0.25025641988031566,0.13343025068752468,444576,18484,8.244586415588856,-6.945862390100956,-95.41,24,0.0001,0.07,13888
4604,95.2,,,444768,18488,,,-95.12,24,,0.08,
4608,95.32,,,444896,18491,,,-95.24,24,,0.08,
4612,95.25,,,446048,18514,,,-95.18,24,,0.07,
4616,95.19,,,446400,18521,,,-95.12,24,,0.07,
4620,95.04,0.24866558727808297,0.13685601379256696,446752,18565,8.283620297908783,-6.973276935517788,-94.97,24,0.0001,0.07,13952
4624,95.03,,,447168,18573,,,-94.96,24,,0.07,
4628,95.04,,,447584,18582,,,-94.97,24,,0.07,
4632,95.62,,,447776,18587,,,-95.56,24,,0.06,
4636,95.62,,,447904,18589,,,-95.56,24,,0.06,
4640,95.39,,,448064,18593,,,-95.32,24,,0.07,
4644,95.39,0.24708503624424338,0.13312656723428518,448832,18644,8.323829934000969,-7.002746529877186,-95.32,24,0.0001,0.07,14016
4648,95.69,,,449440,18656,,,-95.62,24,,0.07,
4652,95.67,,,449952,18667,,,-95.6,24,,0.07,
4656,95.7,,,450208,18672,,,-95.63,24,,0.07,
4660,95.64,,,450496,18679,,,-95.57,24,,0.07,
4664,95.59,0.24551523965783417,0.14513696578796953,450848,18722,8.354381263256073,-7.029449217021465,-95.52,24,0.0001,0.07,14080
4668,95.59,,,451104,18728,,,-95.52,24,,0.07,
4672,95.62,,,451232,18731,,,-95.55,24,,0.07,
4676,95.85,,,451616,18739,,,-95.79,24,,0.06,
4680,95.75,,,452448,18756,,,-95.69,24,,0.06,
4684,95.24,0.24395597609691322,0.13038301456253976,453056,18804,8.394803807139397,-7.059070326387882,-95.17,24,0.0001,0.07,14144
4688,95.43,,,453248,18808,,,-95.36,24,,0.07,
4692,95.81,,,453632,18816,,,-95.74,24,,0.07,
4696,95.52,,,453824,18821,,,-95.45,24,,0.07,
4700,95.24,,,454048,18826,,,-95.17,24,,0.07,
4704,95.48,,,454176,18829,,,-95.42,24,,0.06,
4708,95.03,,,454496,18836,,,-94.97,24,,0.06,
4712,95.11,0.24240639340132475,0.13488374429289252,455328,18888,8.474565163254738,-7.090077273547649,-95.05,24,0.0001,0.06,14208
4716,95.26,,,455872,18899,,,-95.2,24,,0.06,
4720,94.68,,,456352,18909,,,-94.61,24,,0.07,
4724,94.52,,,456640,18915,,,-94.44,24,,0.08,
4728,93.82,0.2408664976246655,0.14659176801797003,456896,18957,8.56354270875454,-7.1201171875,-93.73,24,0.0001,0.09,14272
4732,93.6,,,457024,18960,,,-93.51,24,,0.09,
4736,93.21,,,457216,18964,,,-93.11,24,,0.1,
4740,93.66,,,457376,18968,,,-93.57,24,,0.09,
4744,93.66,,,458016,18981,,,-93.57,24,,0.09,
4748,93.1,0.23933620541356504,0.14394533273298293,458848,19033,8.623814910650253,-7.154550239443779,-93.01,24,0.0001,0.09,14336
4752,92.52,,,459200,19041,,,-92.42,24,,0.1,
4756,92.94,,,459552,19048,,,-92.85,24,,0.09,
4760,92.94,,,459968,19057,,,-92.85,24,,0.09,
4764,93.02,,,460096,19060,,,-92.93,24,,0.09,
4768,93.46,,,460384,19067,,,-93.38,24,,0.08,
4772,93.46,,,460544,19070,,,-93.38,24,,0.08,
4776,93.05,0.2378154199104756,0.14146289601922035,460896,19113,8.707445338368416,-7.181728042662144,-92.96,24,0.0001,0.09,14400
4780,92.34,,,461376,19123,,,-92.23,24,,0.11,
4784,92.68,,,462240,19141,,,-92.58,24,,0.1,
4788,92.44,,,462432,19145,,,-92.34,24,,0.1,
4792,92.44,0.23630415624938905,0.1560289409244433,462912,19191,8.766732603311539,-7.2121331468224525,-92.34,24,0.0001,0.1,14464
4796,92.7,,,463296,19199,,,-92.6,24,,0.1,
4800,92.57,,,463328,19199,,,-92.47,24,,0.1,
4804,92.55,,,463584,19205,,,-92.44,24,,0.11,
4808,92.71,,,463776,19209,,,-92.6,24,,0.11,
4812,92.44,,,464096,19216,,,-92.33,24,,0.11,
4816,91.61,0.234802269609645,0.15453116002026945,465056,19271,8.829058572649956,-7.246706359088421,-91.49,24,0.0001,0.12,14528
4820,91.8,,,465440,19279,,,-91.69,24,,0.11,
4824,92.04,,,465952,19289,,,-91.94,24,,0.1,
4828,91.94,,,466240,19295,,,-91.84,24,,0.1,
4832,92.54,,,466496,19301,,,-92.45,24,,0.09,
4836,92.93,,,466560,19303,,,-92.85,24,,0.08,
4840,92.93,0.23330932622775435,0.14787102735135704,466976,19348,8.870154708623886,-7.279867984354496,-92.85,24,0.0001,0.08,14592
4844,92.93,,,467296,19355,,,-92.85,24,,0.08,
4848,93.69,,,467904,19367,,,-93.62,24,,0.07,
4852,93.95,,,468416,19378,,,-93.88,24,,0.07,
4856,93.36,,,468768,19386,,,-93.28,24,,0.08,
4860,93.03,0.23182572680525482,0.18037248123437166,469056,19428,8.895594075322151,-7.306847952306271,-92.95,24,0.0001,0.08,14656
4864,92.82,,,469440,19436,,,-92.74,24,,0.08,
4868,92.88,,,469728,19442,,,-92.8,24,,0.08,
4872,92.85,,,470080,19449,,,-92.77,24,,0.08,
4876,93.37,,,470464,19457,,,-93.3,24,,0.07,
4880,93.96,,,470944,19468,,,-93.91,24,,0.05,
4884,93.56,0.23035185039043427,0.16136954119428992,471232,19510,8.955490857362747,-7.338070832192898,-93.5,24,0.0001,0.06,14720
4888,93.43,,,471520,19516,,,-93.37,24,,0.06,
4892,93.2,,,472064,19527,,,-93.14,24,,0.06,
4896,92.95,,,472384,19535,,,-92.89,24,,0.06,
4900,93.22,,,472896,19545,,,-93.16,24,,0.06,
4904,93.45,0.22888713190332055,0.15652218577452004,473184,19587,8.994550660252571,-7.368307515978813,-93.4,24,0.0001,0.05,14784
4908,93.65,,,473344,19591,,,-93.61,24,,0.04,
4912,92.7,,,473600,19596,,,-92.65,24,,0.05,
4916,92.87,,,473984,19605,,,-92.82,24,,0.05,
4920,93.05,,,474272,19611,,,-93.0,24,,0.05,
4924,92.71,,,474784,19622,,,-92.66,24,,0.05,
4928,92.7,0.2274320109281689,0.17975949787069112,475424,19670,9.028981268405914,-7.397684805095196,-92.65,24,0.0001,0.05,14848
4932,92.54,,,475904,19680,,,-92.49,24,,0.05,
4936,92.21,,,476192,19687,,,-92.16,24,,0.05,
4940,91.99,,,476480,19693,,,-91.94,24,,0.05,
4944,91.99,,,476640,19697,,,-91.94,24,,0.05,
4948,91.89,,,476864,19702,,,-91.84,24,,0.05,
4952,91.96,,,477184,19709,,,-91.91,24,,0.05,
4956,92.52,0.22598642809316516,0.15451657376252115,477920,19759,9.06376327574253,-7.423629738390446,-92.49,24,0.0001,0.03,14912
4960,92.45,,,478240,19766,,,-92.41,24,,0.04,
4964,92.04,,,478528,19773,,,-92.0,24,,0.04,
4968,91.22,,,478944,19782,,,-91.18,24,,0.04,
4972,90.46,,,479200,19788,,,-90.41,24,,0.05,
4976,90.06,0.2245500332210213,0.248126155231148,479392,19828,9.123816907405853,-7.464731439948082,-90.0,24,0.0001,0.06,14976
4980,90.31,,,480000,19840,,,-90.25,24,,0.06,
4984,90.66,,,480256,19846,,,-90.61,24,,0.05,
4988,90.83,,,480544,19852,,,-90.78,24,,0.05,
4992,90.76,,,481152,19864,,,-90.71,24,,0.05,
4996,90.62,0.22312054643407464,0.14796620549168438,481600,19909,9.22227281332016,-7.501724161207676,-90.57,24,0.0001,0.05,15040
5000,89.9,,,481984,19918,,,-89.84,24,,0.06,
5004,89.95,,,482144,19922,,,-89.89,24,,0.06,
5008,90.22,,,482432,19928,,,-90.16,24,,0.06,
5012,90.9,,,482752,19935,,,-90.84,24,,0.06,
5016,91.55,,,483264,19946,,,-91.5,24,,0.05,
5020,91.67,0.22170008555985987,0.1565661404747516,483488,19987,9.25771313905716,-7.5249509662389755,-91.62,24,0.0001,0.05,15104
5024,91.38,,,484000,19998,,,-91.32,24,,0.06,
5028,90.98,,,484256,20003,,,-90.92,24,,0.06,
5032,90.46,,,484672,20012,,,-90.39,24,,0.07,
5036,90.98,,,485184,20023,,,-90.91,24,,0.07,
5040,90.72,,,485280,20026,,,-90.65,24,,0.07,
5044,90.49,0.22029022709466517,0.15532186266500503,485536,20067,9.301960557699203,-7.549524329602718,-90.42,24,0.0001,0.07,15168
5048,90.22,,,485888,20075,,,-90.14,24,,0.08,
5052,90.01,,,486496,20087,,,-89.93,24,,0.08,
5056,89.99,,,487072,20099,,,-89.91,24,,0.08,
5060,89.8,,,487264,20104,,,-89.72,24,,0.08,
5064,90.01,0.21889003738760948,0.15596044715493917,487520,20145,9.351946473121643,-7.577468879520893,-89.93,24,0.0001,0.08,15232
5068,90.54,,,488032,20156,,,-90.46,24,,0.08,
5072,91.21,,,488384,20163,,,-91.14,24,,0.07,
5076,91.54,,,488480,20166,,,-91.48,24,,0.06,
5080,91.62,,,489088,20178,,,-91.56,24,,0.06,
5084,90.67,,,489472,20187,,,-90.6,24,,0.07,
5088,90.87,0.2174988251645118,0.16597842436749488,489792,20229,9.39941754937172,-7.6077776029706,-90.8,24,0.0001,0.07,15296
5092,90.34,,,490080,20236,,,-90.26,24,,0.08,
5096,90.66,,,490432,20243,,,-90.58,24,,0.08,
5100,89.79,,,490656,20248,,,-89.7,24,,0.09,
5104,89.65,,,490848,20253,,,-89.56,24,,0.09,
5108,89.45,,,491456,20265,,,-89.36,24,,0.09,
5112,89.65,0.21611650614067912,0.1685936973663047,491776,20308,9.440540239214897,-7.637054845690727,-89.57,24,0.0001,0.08,15360
5116,89.49,,,492320,20319,,,-89.41,24,,0.08,
5120,89.14,,,492704,20328,,,-89.06,24,,0.08,
5124,89.59,,,492992,20334,,,-89.52,24,,0.07,
5128,89.68,,,493216,20339,,,-89.61,24,,0.07,
5132,90.37,0.21474304678849876,0.14433362078852952,493728,20385,9.50380565226078,-7.66347973793745,-90.31,24,0.0001,0.06,15424
5136,90.03,,,493856,20389,,,-89.97,24,,0.06,
5140,89.85,,,494304,20398,,,-89.79,24,,0.06,
5144,89.51,,,494592,20405,,,-89.44,24,,0.07,
5148,89.52,,,495104,20415,,,-89.46,24,,0.06,
5152,89.04,,,495136,20416,,,-88.98,24,,0.06,
5156,88.91,0.213379492983222,0.154569108504802,495808,20466,9.536727204918861,-7.6869534477591515,-88.85,24,0.0001,0.06,15488
5160,88.96,,,496000,20470,,,-88.91,24,,0.05,
5164,88.87,,,496640,20483,,,-88.82,24,,0.05,
5168,88.98,,,496832,20488,,,-88.93,24,,0.05,
5172,89.03,,,497120,20494,,,-88.98,24,,0.05,
5176,88.58,,,497504,20502,,,-88.52,24,,0.06,
5180,88.51,0.2120250652078539,0.16761506244074553,497824,20545,9.572285011410713,-7.712606653571129,-88.45,24,0.0001,0.06,15552
5184,88.78,,,498272,20555,,,-88.73,24,,0.05,
5188,88.78,,,498336,20557,,,-88.73,24,,0.05,
5192,88.75,,,499008,20570,,,-88.71,24,,0.04,
5196,88.64,,,499488,20581,,,-88.6,24,,0.04,
5200,89.58,,,499616,20584,,,-89.55,24,,0.03,
5204,89.48,0.21068010455928743,0.1561612873338163,499840,20625,9.622679427266121,-7.738832771778107,-89.45,24,0.0001,0.03,15616
5208,89.13,,,500352,20636,,,-89.1,24,,0.03,
5212,89.07,,,500704,20643,,,-89.04,24,,0.03,
5216,88.55,,,501056,20651,,,-88.52,24,,0.03,
5220,87.92,,,501280,20656,,,-87.88,24,,0.04,
5224,87.66,,,501504,20661,,,-87.62,24,,0.04,
5228,87.48,,,501664,20665,,,-87.44,24,,0.04,
5232,87.09,0.20934381755068898,0.17156137840356678,502368,20715,9.657459914684296,-7.769141547381878,-87.05,24,0.0001,0.04,15680
5236,87.16,,,502560,20719,,,-87.12,24,,0.04,
5240,87.31,,,503168,20731,,,-87.27,24,,0.04,
5244,87.55,,,503712,20743,,,-87.52,24,,0.03,
5248,87.61,0.20801615226082504,0.1748061717953533,503904,20782,9.662631049752235,-7.790081650018692,-87.58,24,0.0001,0.03,15744
5252,88.02,,,504032,20785,,,-87.99,24,,0.03,
5256,88.16,,,504512,20796,,,-88.13,24,,0.03,
5260,88.7,,,504736,20801,,,-88.67,24,,0.03,
5264,88.47,,,504992,20806,,,-88.43,24,,0.04,
5268,87.46,,,505312,20813,,,-87.41,24,,0.05,
5272,87.2,,,505856,20824,,,-87.15,24,,0.05,
5276,86.94,0.20669747237116098,0.24667142948601395,506208,20867,9.647479757666588,-7.8284387812018394,-86.89,24,0.0001,0.05,15808
5280,86.44,,,506656,20877,,,-86.39,24,,0.05,
5284,87.27,,,507136,20886,,,-87.22,24,,0.05,
5288,86.82,,,507360,20891,,,-86.77,24,,0.05,
5292,86.4,,,507552,20896,,,-86.34,24,,0.06,
5296,86.26,,,507872,20902,,,-86.2,24,,0.06,
5300,86.33,0.20538595994003117,0.15423328091856092,508032,20942,9.650006532669067,-7.8498856499791145,-86.27,24,0.0001,0.06,15872
5304,86.32,,,508384,20950,,,-86.26,24,,0.06,
5308,86.72,,,509056,20963,,,-86.66,24,,0.06,
5312,86.5,,,509312,20969,,,-86.44,24,,0.06,
5316,86.3,,,509760,20979,,,-86.22,24,,0.08,
5320,86.83,0.2040844140574336,0.16924787173047662,510112,21022,9.712281093001366,-7.873396649956703,-86.76,24,0.0001,0.07,15936
5324,87.06,,,510368,21028,,,-86.99,24,,0.07,
5328,87.23,,,510720,21036,,,-87.16,24,,0.07,
5332,87.47,,,511136,21045,,,-87.4,24,,0.07,
5336,87.23,,,511296,21049,,,-87.15,24,,0.08,
5340,87.48,,,511584,21055,,,-87.4,24,,0.08,
5344,86.83,,,511936,21063,,,-86.75,24,,0.08,
5348,85.8,0.20279148872941732,0.16296667512506247,512160,21104,9.798493415117264,-7.898158736526966,-85.7,24,0.0001,0.1,16000
5352,85.69,,,512768,21116,,,-85.59,24,,0.1,
5356,85.63,,,513056,21123,,,-85.53,24,,0.1,
5360,84.99,,,513408,21130,,,-84.89,24,,0.1,
5364,85.55,,,513920,21140,,,-85.46,24,,0.09,
5368,86.13,0.20150715624913573,0.16912881343159825,514336,21184,9.860134944319725,-7.924657769501209,-86.05,24,0.0001,0.08,16064
5372,86.62,,,514528,21189,,,-86.54,24,,0.08,
5376,86.18,,,514720,21193,,,-86.1,24,,0.08,
5380,86.4,,,514880,21197,,,-86.32,24,,0.08,
5384,86.0,,,515392,21208,,,-85.92,24,,0.08,
5388,85.83,,,515776,21216,,,-85.75,24,,0.08,
5392,86.34,0.2002309439703822,0.1875473482068628,516256,21264,9.896546795964241,-7.95223643630743,-86.26,24,0.0001,0.08,16128
5396,86.22,,,516768,21274,,,-86.13,24,,0.09,
5400,85.88,,,517056,21281,,,-85.79,24,,0.09,
5404,86.09,,,517344,21289,,,-86.0,24,,0.09,
5408,86.23,,,517600,21295,,,-86.14,24,,0.09,
5412,86.27,,,517696,21298,,,-86.18,24,,0.09,
5416,86.88,,,517984,21305,,,-86.81,24,,0.07,
5420,86.5,0.1989633070770651,0.1709408622700721,518592,21361,9.958760932087898,-7.976207442581654,-86.43,24,0.0001,0.07,16192
5424,86.52,,,519104,21372,,,-86.44,24,,0.08,
5428,86.33,,,519488,21381,,,-86.25,24,,0.08,
5432,86.3,,,519776,21387,,,-86.22,24,,0.08,
5436,86.09,,,519968,21392,,,-86.02,24,,0.07,
5440,85.27,0.19770362437702715,0.19680388050619513,520224,21441,10.029610022902489,-8.007863774895668,-85.2,24,0.0001,0.07,16256
5444,85.45,,,520512,21448,,,-85.38,24,,0.07,
5448,86.8,,,520800,21454,,,-86.74,24,,0.06,
5452,87.05,,,521312,21466,,,-86.99,24,,0.06,
5456,86.26,,,521792,21476,,,-86.19,24,,0.07,
5460,86.43,,,522208,21486,,,-86.36,24,,0.07,
5464,86.22,0.19645136944018304,0.19960355618968606,522432,21531,10.068643525242805,-8.034815713763237,-86.15,24,0.0001,0.07,16320
5468,86.04,,,522656,21536,,,-85.97,24,,0.07,
5472,85.85,,,522976,21543,,,-85.78,24,,0.07,
5476,86.13,,,523488,21555,,,-86.05,24,,0.08,
5480,85.84,,,523776,21562,,,-85.76,24,,0.08,
5484,86.01,,,524032,21568,,,-85.93,24,,0.08,
5488,86.07,0.19520794949494302,0.1917482727440074,524384,21618,10.110878005623817,-8.051330052316189,-85.99,24,0.0001,0.08,16384
5492,85.77,,,524768,21627,,,-85.7,24,,0.07,
5496,85.86,,,525280,21638,,,-85.8,24,,0.06,
5500,85.31,,,525536,21644,,,-85.25,24,,0.06,
5504,85.61,,,525824,21650,,,-85.56,24,,0.05,
5508,85.47,,,526144,21658,,,-85.42,24,,0.05,
5512,85.08,0.1939732269383967,0.18345089245121926,526368,21706,10.167992949485779,-8.08334805071354,-85.02,24,0.0001,0.06,16448
5516,84.81,,,526656,21713,,,-84.75,24,,0.06,
5520,84.46,,,527072,21723,,,-84.39,24,,0.07,
5524,84.42,,,527328,21729,,,-84.36,24,,0.06,
5528,84.57,,,527616,21735,,,-84.51,24,,0.06,
5532,84.17,,,528064,21744,,,-84.11,24,,0.06,
5536,83.59,,,528384,21751,,,-83.51,24,,0.08,
5540,83.5,0.19274631491862237,0.19968004210386425,528608,21792,10.170547381043434,-8.101401686668396,-83.42,24,0.0001,0.08,16512
5544,83.17,,,528992,21800,,,-83.09,24,,0.08,
5548,83.01,,,529120,21803,,,-82.94,24,,0.07,
5552,82.57,,,529568,21812,,,-82.49,24,,0.08,
5556,83.5,,,530080,21823,,,-83.43,24,,0.07,
5560,83.61,,,530400,21830,,,-83.54,24,,0.07,
5564,83.19,0.1915277624502778,0.2025098929880187,530880,21875,10.192530199885368,-8.126978889107704,-83.12,24,0.0001,0.07,16576
5568,83.43,,,531136,21881,,,-83.36,24,,0.07,
5572,83.2,,,531296,21884,,,-83.13,24,,0.07,
5576,83.62,,,531456,21888,,,-83.57,24,,0.05,
5580,83.15,,,531712,21894,,,-83.1,24,,0.05,
5584,82.81,,,532352,21907,,,-82.76,24,,0.05,
5588,82.94,0.1903176463674754,0.19078902970068157,532704,21950,10.208585143089294,-8.145367845892906,-82.89,24,0.0001,0.05,16640
5592,83.35,,,533024,21957,,,-83.3,24,,0.05,
5596,82.61,,,533472,21968,,,-82.56,24,,0.05,
5600,82.74,,,533728,21973,,,-82.69,24,,0.05,
5604,82.53,,,534112,21982,,,-82.47,24,,0.06,
5608,82.59,,,534336,21988,,,-82.53,24,,0.06,
5612,82.9,0.18911561206914485,0.19214063230901957,534656,22037,10.231697589159012,-8.175897523760796,-82.85,24,0.0001,0.05,16704
5616,83.12,,,534848,22041,,,-83.07,24,,0.05,
5620,83.58,,,535488,22055,,,-83.54,24,,0.04,
5624,83.44,,,535808,22062,,,-83.4,24,,0.04,
5628,83.27,,,536128,22070,,,-83.22,24,,0.05,
5632,82.38,,,536320,22075,,,-82.31,24,,0.07,
5636,83.31,,,536544,22080,,,-83.26,24,,0.05,
5640,83.07,0.18792135664261878,0.19569405540823936,536896,22131,10.260055288672447,-8.192088827490807,-83.01,24,0.0001,0.06,16768
5644,83.34,,,537280,22140,,,-83.28,24,,0.06,
5648,83.62,,,537664,22148,,,-83.56,24,,0.06,
5652,83.43,,,537952,22155,,,-83.38,24,,0.05,
5656,82.93,,,538464,22167,,,-82.88,24,,0.05,
5660,83.22,0.1867346006911248,0.19524043705314398,538784,22217,10.277143001556396,-8.22520463168621,-83.17,24,0.0001,0.05,16832
5664,83.2,,,539008,22223,,,-83.15,24,,0.05,
5668,82.58,,,539136,22226,,,-82.53,24,,0.05,
5672,82.71,,,539520,22234,,,-82.65,24,,0.06,
5676,82.76,,,539968,22244,,,-82.7,24,,0.06,
5680,82.91,,,540544,22256,,,-82.85,24,,0.06,
5684,83.39,0.18555510113947093,0.2222139178775251,540864,22306,10.287711039185524,-8.245004653930664,-83.33,24,0.0001,0.06,16896
5688,83.31,,,541088,22311,,,-83.25,24,,0.06,
5692,83.01,,,541568,22322,,,-82.95,24,,0.06,
5696,84.3,,,541824,22328,,,-84.24,24,,0.06,
5700,83.54,,,541920,22331,,,-83.48,24,,0.06,
5704,83.85,,,542208,22338,,,-83.8,24,,0.05,
5708,83.12,,,542336,22342,,,-83.06,24,,0.06,
5712,83.08,0.18437591707333922,1.0596766299568117,543008,22397,10.422796919941902,-8.451978787779808,-83.02,24,0.0001,0.06,16960
5716,82.17,,,543392,22405,,,-82.09,24,,0.08,
5720,81.85,,,543648,22412,,,-81.77,24,,0.08,
5724,81.81,,,543744,22414,,,-81.73,24,,0.08,
5728,81.6,,,544160,22423,,,-81.52,24,,0.08,
5732,82.8,0.1831878104712814,0.4170348634943366,544896,22481,10.566179305315018,-8.465416699647903,-82.74,24,0.0001,0.06,17024
5736,83.33,,,545120,22487,,,-83.27,24,,0.06,
5740,83.72,,,545376,22493,,,-83.67,24,,0.05,
5744,84.02,,,545632,22500,,,-83.97,24,,0.05,
5748,83.86,,,546048,22509,,,-83.81,24,,0.05,
5752,84.37,,,546400,22517,,,-84.32,24,,0.05,
5756,84.58,,,546592,22522,,,-84.53,24,,0.05,
5760,84.05,0.18201254028826952,0.41444194852374494,546976,22574,10.59862132370472,-8.458045110106468,-83.99,24,0.0001,0.06,17088
5764,84.16,,,547264,22581,,,-84.1,24,,0.06,
5768,83.99,,,547584,22587,,,-83.93,24,,0.06,
5772,83.3,,,548000,22596,,,-83.24,24,,0.06,
5776,83.27,,,548352,22605,,,-83.21,24,,0.06,
5780,83.18,,,548608,22611,,,-83.12,24,,0.06,
5784,82.85,,,548800,22616,,,-82.79,24,,0.06,
5788,82.02,0.1808508657850325,0.3605605000630021,549056,22662,10.614424377679825,-8.437597453594208,-81.95,24,0.0001,0.07,17152
5792,82.25,,,549472,22671,,,-82.18,24,,0.07,
5796,81.36,,,549760,22678,,,-81.29,24,,0.07,
5800,82.03,,,550208,22688,,,-81.96,24,,0.07,
5804,81.34,,,550496,22695,,,-81.27,24,,0.07,
5808,81.59,,,550816,22703,,,-81.52,24,,0.07,
5812,81.35,0.179703552974388,0.28358977963216603,551104,22753,10.60985153913498,-8.419768303632736,-81.28,24,0.0001,0.07,17216
5816,81.95,,,551616,22764,,,-81.9,24,,0.05,
5820,82.23,,,551744,22768,,,-82.18,24,,0.05,
5824,82.34,,,551968,22773,,,-82.29,24,,0.05,
5828,81.63,,,552256,22780,,,-81.58,24,,0.05,
5832,81.15,,,552704,22790,,,-81.09,24,,0.06,
5836,80.4,,,552896,22794,,,-80.33,24,,0.07,
5840,79.68,0.17856854782439768,0.2799573875963688,553184,22844,10.645802348852158,-8.417359009385109,-79.61,24,0.0001,0.07,17280
5844,79.7,,,553312,22847,,,-79.63,24,,0.07,
5848,79.33,,,553760,22858,,,-79.26,24,,0.07,
5852,78.54,,,554304,22870,,,-78.47,24,,0.07,
5856,77.68,,,554528,22875,,,-77.6,24,,0.08,
5860,78.25,,,554944,22884,,,-78.18,24,,0.07,
5864,78.33,0.1774435960687697,0.2643484785221517,555104,22928,10.656629800796509,-8.427243083715439,-78.26,24,0.0001,0.07,17344
5868,78.31,,,555424,22936,,,-78.24,24,,0.07,
5872,78.8,,,555936,22947,,,-78.74,24,,0.06,
5876,78.84,,,556096,22951,,,-78.78,24,,0.06,
5880,79.04,,,556352,22958,,,-78.98,24,,0.06,
5884,78.86,,,556896,22970,,,-78.8,24,,0.06,
5888,78.84,0.17632749094627798,0.2371508141513914,557120,23017,10.669402107596397,-8.450665190815926,-78.79,24,0.0001,0.05,17408
5892,79.1,,,557408,23023,,,-79.05,24,,0.05,
5896,78.62,,,557504,23026,,,-78.57,24,,0.05,
5900,78.79,,,558016,23037,,,-78.74,24,,0.05,
5904,78.88,,,558432,23046,,,-78.83,24,,0.05,
5908,79.45,,,558624,23052,,,-79.41,24,,0.04,
5912,79.58,0.17521865805611014,0.25277074333280325,559200,23107,10.724854588508606,-8.46436057984829,-79.54,24,0.0001,0.04,17472
5916,79.37,,,559520,23115,,,-79.33,24,,0.04,
5920,79.33,,,559744,23120,,,-79.29,24,,0.04,
5924,79.09,,,560096,23129,,,-79.06,24,,0.03,
5928,79.45,,,560224,23131,,,-79.42,24,,0.03,
5932,79.65,,,560608,23140,,,-79.62,24,,0.03,
5936,79.06,,,560896,23147,,,-79.04,24,,0.02,
5940,79.06,,,561152,23153,,,-79.04,24,,0.02,
5944,79.55,0.1741171684116125,0.23445035191252828,561280,23200,10.736966848373413,-8.487737447023392,-79.53,24,0.0001,0.02,17536
5948,79.33,,,561920,23214,,,-79.31,24,,0.02,
5952,79.8,,,562368,23224,,,-79.78,24,,0.02,
5956,80.58,,,562656,23230,,,-80.57,24,,0.01,
5960,80.15,,,562944,23237,,,-80.14,24,,0.01,
5964,80.22,,,563200,23243,,,-80.21,24,,0.01,
5968,80.22,0.17302271001972258,0.22652884852141142,563488,23289,10.790796101093292,-8.508936151862144,-80.21,24,0.0001,0.01,17600
5972,80.0,,,563584,23291,,,-79.99,24,,0.01,
