time/total_timesteps,time/episodes,rollout/ep_len_mean,train/critic_loss,rollout/ep_rew_mean,train/n_updates,train/learning_rate,rollout/success_rate,time/time_elapsed,time/fps,train/ent_coef,train/actor_loss,train/ent_coef_loss
538720,6028,45.28,0.39101210748776793,-44.34,16832,0.0001,0.94,23984,22,0.18798916856758296,8.63374112546444,-7.39132846146822
539360,6032,45.46,,-44.52,,,0.94,23997,22,,,
539552,6036,44.45,,-43.5,,,0.95,24001,22,,,
539648,6040,44.85,,-43.9,,,0.95,24003,22,,,
539776,6044,43.89,,-42.94,,,0.95,24006,22,,,
539776,6048,43.89,,-42.94,,,0.95,24006,22,,,
539872,6052,43.95,,-43.0,,,0.95,24008,22,,,
540096,6056,43.78,,-42.84,,,0.94,24012,22,,,
540128,6060,44.18,,-43.24,,,0.94,24013,22,,,
540288,6064,44.25,,-43.32,,,0.93,24017,22,,,
540320,6068,44.16,,-43.23,,,0.93,24018,22,,,
540416,6072,44.61,,-43.68,,,0.93,24019,22,,,
540832,6076,43.07,0.3950409642420709,-42.13,16896,0.0001,0.94,24078,22,0.18684374983422458,8.59943202137947,-7.395000271499157
540992,6080,42.53,,-41.59,,,0.94,24084,22,,,
541248,6084,42.31,,-41.37,,,0.94,24090,22,,,
541728,6088,42.44,,-41.49,,,0.95,24098,22,,,
541760,6092,42.75,,-41.79,,,0.96,24099,22,,,
541792,6096,43.82,,-42.86,,,0.96,24099,22,,,
541856,6100,44.04,,-43.07,,,0.97,24101,22,,,
542464,6104,43.92,,-42.95,,,0.97,24110,22,,,
542720,6108,43.3,,-42.33,,,0.97,24116,22,,,
542816,6112,42.98,0.38802010053768754,-42.01,16960,0.0001,0.97,24163,22,0.18570796842686832,8.532693549990654,-7.354110844433308
542944,6116,42.42,,-41.45,,,0.97,24167,22,,,
543136,6120,42.56,,-41.6,,,0.96,24171,22,,,
543232,6124,42.61,,-41.65,,,0.96,24174,22,,,
543296,6128,42.92,,-41.96,,,0.96,24175,22,,,
543456,6132,43.93,,-42.97,,,0.96,24179,22,,,
543488,6136,44.1,,-43.15,,,0.95,24180,22,,,
543616,6140,43.75,,-42.8,,,0.95,24183,22,,,
543872,6144,43.24,,-42.29,,,0.95,24188,22,,,
544416,6148,45.04,,-44.12,,,0.92,24196,22,,,
544576,6152,45.15,,-44.24,,,0.91,24199,22,,,
544864,6156,45.03,0.3808761560358107,-44.11,17024,0.0001,0.92,24251,22,0.1845836341381073,8.494519144296646,-7.351389147341251
545024,6160,45.66,,-44.74,,,0.92,24255,22,,,
545184,6164,45.49,,-44.56,,,0.93,24260,22,,,
545504,6168,44.92,,-43.99,,,0.93,24265,22,,,
545824,6172,43.64,,-42.7,,,0.94,24270,22,,,
546112,6176,43.62,,-42.68,,,0.94,24275,22,,,
546176,6180,44.33,,-43.4,,,0.93,24276,22,,,
546240,6184,44.89,,-43.96,,,0.93,24278,22,,,
546400,6188,45.66,,-44.74,,,0.92,24281,22,,,
546528,6192,46.04,,-45.13,,,0.91,24285,22,,,
546656,6196,45.4,,-44.5,,,0.9,24288,22,,,
546688,6200,46.36,,-45.48,,,0.88,24289,22,,,
546784,6204,46.86,,-45.99,,,0.87,24291,22,,,
547072,6208,48.32,0.39841385651379824,-47.47,17088,0.0001,0.85,24342,22,0.18346661678515375,8.452508717775345,-7.347510471940041
547296,6212,48.58,,-47.74,,,0.84,24346,22,,,
547776,6216,49.93,,-49.11,,,0.82,24355,22,,,
547968,6220,49.29,,-48.46,,,0.83,24359,22,,,
548096,6224,49.19,,-48.36,,,0.83,24361,22,,,
548160,6228,49.39,,-48.57,,,0.82,24363,22,,,
548224,6232,49.13,,-48.31,,,0.82,24364,22,,,
548256,6236,49.22,,-48.39,,,0.83,24365,22,,,
548448,6240,49.07,,-48.24,,,0.83,24368,22,,,
548704,6244,49.75,,-48.93,,,0.82,24373,22,,,
548832,6248,47.83,,-46.99,,,0.84,24375,22,,,
549088,6252,45.78,0.38519489858299494,-44.92,17152,0.0001,0.86,24425,22,0.18235752847976983,8.421036675572395,-7.342550545930862
549120,6256,45.23,,-44.37,,,0.86,24426,22,,,
549216,6260,44.5,,-43.64,,,0.86,24428,22,,,
549344,6264,44.13,,-43.27,,,0.86,24431,22,,,
549408,6268,43.96,,-43.1,,,0.86,24432,22,,,
549568,6272,45.15,,-44.29,,,0.86,24436,22,,,
549632,6276,44.56,,-43.69,,,0.87,24437,22,,,
549696,6280,44.62,,-43.75,,,0.87,24439,22,,,
549792,6284,42.81,,-41.93,,,0.88,24441,22,,,
549824,6288,41.72,,-40.84,,,0.88,24442,22,,,
549920,6292,41.0,,-40.12,,,0.88,24444,22,,,
550016,6296,40.84,,-39.96,,,0.88,24445,22,,,
550144,6300,37.6,,-36.68,,,0.92,24448,22,,,
550432,6304,37.65,,-36.73,,,0.92,24454,22,,,
550816,6308,37.38,,-36.45,,,0.93,24460,22,,,
551136,6312,37.03,0.421879974193871,-36.09,17216,0.0001,0.94,24511,22,0.18125384324230254,8.396702080965042,-7.397050693631172
551296,6316,36.02,,-35.06,,,0.96,24514,22,,,
551360,6320,36.08,,-35.12,,,0.96,24516,22,,,
551456,6324,36.0,,-35.04,,,0.96,24519,22,,,
551552,6328,35.21,,-34.24,,,0.97,24521,22,,,
551776,6332,34.38,,-33.41,,,0.97,24525,22,,,
551936,6336,33.3,,-32.33,,,0.97,24528,22,,,
552192,6340,32.84,,-31.87,,,0.97,24532,22,,,
552288,6344,32.64,,-31.66,,,0.98,24534,22,,,
552384,6348,32.74,,-31.76,,,0.98,24537,22,,,
552416,6352,32.75,,-31.77,,,0.98,24537,22,,,
552672,6356,32.81,,-31.83,,,0.98,24542,22,,,
552768,6360,32.91,,-31.93,,,0.98,24544,22,,,
552864,6364,32.74,,-31.77,,,0.97,24547,22,,,
552928,6368,32.67,,-31.7,,,0.97,24549,22,,,
553024,6372,33.25,0.41900920448824763,-32.3,17280,0.0001,0.95,24598,22,0.18015204393304884,8.415857285261154,-7.389154359698296
553152,6376,33.68,,-32.74,,,0.94,24601,22,,,
553184,6380,33.21,,-32.27,,,0.94,24602,22,,,
553280,6384,33.7,,-32.77,,,0.93,24604,22,,,
553344,6388,36.22,,-35.32,,,0.9,24605,22,,,
553504,6392,35.77,,-34.86,,,0.91,24608,22,,,
553728,6396,35.9,,-34.99,,,0.91,24612,22,,,
554368,6400,36.5,,-35.59,,,0.91,24624,22,,,
554496,6404,37.48,,-36.57,,,0.91,24627,22,,,
554560,6408,37.68,,-36.77,,,0.91,24629,22,,,
554656,6412,37.12,,-36.2,,,0.92,24631,22,,,
554688,6416,37.03,,-36.11,,,0.92,24632,22,,,
555136,6420,36.16,0.4074387177824974,-35.24,17344,0.0001,0.92,24689,22,0.17905945563688874,8.341699317097664,-7.372896045446396
555296,6424,35.14,,-34.22,,,0.92,24692,22,,,
555552,6428,35.02,,-34.1,,,0.92,24697,22,,,
555680,6432,36.15,,-35.23,,,0.92,24699,22,,,
555776,6436,36.47,,-35.55,,,0.92,24701,22,,,
555936,6440,37.42,,-36.5,,,0.92,24705,22,,,
556064,6444,37.34,,-36.42,,,0.92,24708,22,,,
556224,6448,37.45,,-36.53,,,0.92,24712,22,,,
556256,6452,37.5,,-36.58,,,0.92,24713,22,,,
556352,6456,38.75,,-37.84,,,0.91,24715,22,,,
556448,6460,38.36,,-37.45,,,0.91,24718,22,,,
556576,6464,39.39,,-38.49,,,0.9,24723,22,,,
556704,6468,41.07,,-40.19,,,0.88,24726,22,,,
556832,6472,40.57,,-39.68,,,0.89,24729,22,,,
557408,6476,40.84,0.38283088663592935,-39.95,17408,0.0001,0.89,24790,22,0.17797521501779556,8.321321815252304,-7.351373545825481
557664,6480,40.83,,-39.93,,,0.9,24795,22,,,
557696,6484,41.33,,-40.43,,,0.9,24795,22,,,
557760,6488,40.69,,-39.77,,,0.92,24797,22,,,
557792,6492,41.11,,-40.19,,,0.92,24798,22,,,
557856,6496,41.48,,-40.56,,,0.92,24800,22,,,
557920,6500,41.5,,-40.58,,,0.92,24802,22,,,
558176,6504,40.7,,-39.78,,,0.92,24808,22,,,
558464,6508,39.75,,-38.83,,,0.92,24815,22,,,
558528,6512,38.93,,-38.01,,,0.92,24817,22,,,
558816,6516,38.51,,-37.59,,,0.92,24824,22,,,
558848,6520,38.64,,-37.72,,,0.92,24825,22,,,
558944,6524,39.87,,-38.95,,,0.92,24827,22,,,
559008,6528,39.81,,-38.89,,,0.92,24829,22,,,
559104,6532,39.29,,-38.37,,,0.92,24831,22,,,
559136,6536,39.49,0.4033368113450706,-38.57,17472,0.0001,0.92,24880,22,0.17690163059160113,8.250604942440987,-7.347006008028984
559328,6540,38.5,,-37.58,,,0.92,24884,22,,,
559392,6544,37.61,,-36.69,,,0.92,24885,22,,,
559520,6548,37.31,,-36.39,,,0.92,24890,22,,,
559584,6552,37.21,,-36.29,,,0.92,24892,22,,,
559776,6556,36.01,,-35.08,,,0.93,24896,22,,,
559808,6560,35.96,,-35.03,,,0.93,24897,22,,,
560032,6564,35.96,,-35.03,,,0.93,24902,22,,,
560864,6568,35.61,,-34.67,,,0.94,24918,22,,,
560928,6572,35.53,,-34.58,,,0.95,24922,22,,,
560992,6576,36.01,,-35.06,,,0.95,24924,22,,,
561024,6580,35.55,,-34.59,,,0.96,24925,22,,,
561088,6584,35.82,,-34.86,,,0.96,24926,22,,,
561152,6588,35.1,,-34.13,,,0.97,24928,22,,,
561536,6592,34.64,0.41347255278378725,-33.67,17536,0.0001,0.97,24985,22,0.1758347786962986,8.163267225027084,-7.336505509912968
561632,6596,34.35,,-33.38,,,0.97,24987,22,,,
561696,6600,34.73,,-33.77,,,0.96,24990,22,,,
561888,6604,35.12,,-34.16,,,0.96,24995,22,,,
561984,6608,35.48,,-34.52,,,0.96,24998,22,,,
562016,6612,36.05,,-35.09,,,0.96,24999,22,,,
562080,6616,36.06,,-35.1,,,0.96,25000,22,,,
562176,6620,36.36,,-35.4,,,0.96,25003,22,,,
562272,6624,35.42,,-34.46,,,0.96,25006,22,,,
562368,6628,34.61,,-33.65,,,0.96,25009,22,,,
562432,6632,33.81,,-32.85,,,0.96,25011,22,,,
562528,6636,33.82,,-32.86,,,0.96,25013,22,,,
562624,6640,33.78,,-32.82,,,0.96,25016,22,,,
562656,6644,33.77,,-32.81,,,0.96,25017,22,,,
562784,6648,35.26,,-34.31,,,0.95,25020,22,,,
562912,6652,35.41,,-34.46,,,0.95,25024,22,,,
562976,6656,35.22,,-34.27,,,0.95,25025,22,,,
563168,6660,34.47,,-33.51,,,0.96,25028,22,,,
563424,6664,33.64,0.42114320071414113,-32.67,17600,0.0001,0.97,25082,22,0.17477560206316411,8.114564195275307,-7.33847813308239
563648,6668,32.85,,-31.87,,,0.98,25087,22,,,
563968,6672,32.68,,-31.7,,,0.98,25095,22,,,
564096,6676,32.54,,-31.56,,,0.98,25098,22,,,
564128,6680,32.34,,-31.36,,,0.98,25099,22,,,
564224,6684,31.96,,-30.98,,,0.98,25102,22,,,
564288,6688,31.97,,-30.99,,,0.98,25103,22,,,
564320,6692,32.12,,-31.14,,,0.98,25104,22,,,
564576,6696,31.77,,-30.79,,,0.98,25110,22,,,
564800,6700,30.88,,-29.89,,,0.99,25114,22,,,
565088,6704,30.42,,-29.43,,,0.99,25119,22,,,
565216,6708,30.49,,-29.5,,,0.99,25122,22,,,
565312,6712,30.52,0.4167679464444518,-29.53,17664,0.0001,0.99,25172,22,0.1737214105669409,8.027896240353584,-7.333867006003857
565344,6716,30.76,,-29.77,,,0.99,25173,22,,,
565472,6720,30.48,,-29.49,,,0.99,25177,22,,,
565600,6724,31.29,,-30.3,,,0.99,25180,22,,,
565728,6728,31.85,,-30.86,,,0.99,25184,22,,,
565856,6732,31.8,,-30.81,,,0.99,25187,22,,,
565952,6736,31.49,,-30.5,,,0.99,25191,22,,,
565984,6740,31.59,,-30.6,,,0.99,25192,22,,,
566048,6744,31.69,,-30.7,,,0.99,25194,22,,,
566080,6748,30.62,,-29.62,,,1.0,25195,22,,,
566176,6752,32.08,,-31.09,,,0.99,25198,22,,,
566432,6756,32.73,,-31.75,,,0.98,25202,22,,,
566944,6760,33.48,,-32.51,,,0.97,25210,22,,,
567232,6764,33.9,,-32.93,,,0.97,25215,22,,,
567264,6768,34.13,,-33.16,,,0.97,25216,22,,,
567328,6772,34.32,0.40973438462242484,-33.35,17728,0.0001,0.97,25264,22,0.1726758200675249,7.98239853978157,-7.310760751366615
567360,6776,34.26,,-33.29,,,0.97,25265,22,,,
567360,6780,34.26,,-33.29,,,0.97,25265,22,,,
567424,6784,33.97,,-33.0,,,0.97,25267,22,,,
567648,6788,33.99,,-33.03,,,0.96,25272,22,,,
567840,6792,33.8,,-32.84,,,0.96,25277,22,,,
567904,6796,33.61,,-32.65,,,0.96,25279,22,,,
567968,6800,33.61,,-32.65,,,0.96,25280,22,,,
568032,6804,33.52,,-32.56,,,0.96,25282,22,,,
568352,6808,33.73,,-32.77,,,0.96,25287,22,,,
568416,6812,33.65,,-32.69,,,0.96,25288,22,,,
568512,6816,32.53,,-31.57,,,0.96,25292,22,,,
568576,6820,32.44,,-31.48,,,0.96,25294,22,,,
568672,6824,31.66,,-30.7,,,0.96,25295,22,,,
568736,6828,31.85,,-30.89,,,0.96,25297,22,,,
568800,6832,31.89,,-30.93,,,0.96,25298,22,,,
568896,6836,31.8,,-30.84,,,0.96,25300,22,,,
569056,6840,31.62,,-30.66,,,0.96,25303,22,,,
569120,6844,31.52,,-30.56,,,0.96,25305,22,,,
569216,6848,29.47,,-28.5,,,0.97,25306,22,,,
569280,6852,29.46,,-28.49,,,0.97,25308,22,,,
569408,6856,30.22,0.43458576826378703,-29.26,17792,0.0001,0.96,25361,22,0.171639921143651,7.9208619594573975,-7.313568167388439
569536,6860,30.16,,-29.2,,,0.96,25365,22,,,
569760,6864,29.24,,-28.27,,,0.97,25370,22,,,
570304,6868,29.59,,-28.63,,,0.96,25378,22,,,
570400,6872,29.34,,-28.38,,,0.96,25380,22,,,
570432,6876,29.36,,-28.4,,,0.96,25381,22,,,
570528,6880,29.96,,-29.01,,,0.95,25383,22,,,
570560,6884,29.96,,-29.01,,,0.95,25384,22,,,
570624,6888,29.68,,-28.72,,,0.96,25385,22,,,
570912,6892,29.67,,-28.71,,,0.96,25390,22,,,
570976,6896,29.64,,-28.68,,,0.96,25392,22,,,
571104,6900,30.38,,-29.43,,,0.95,25395,22,,,
571232,6904,30.27,,-29.32,,,0.95,25397,22,,,
571520,6908,29.88,0.41904113441705704,-28.93,17856,0.0001,0.95,25448,22,0.17060999595560133,7.88262465596199,-7.278090804815292
571648,6912,29.67,,-28.72,,,0.95,25451,22,,,
571712,6916,30.03,,-29.08,,,0.95,25453,22,,,
571808,6920,30.28,,-29.33,,,0.95,25455,22,,,
571872,6924,30.6,,-29.65,,,0.95,25456,22,,,
571936,6928,29.97,,-29.02,,,0.95,25458,22,,,
572000,6932,30.8,,-29.85,,,0.95,25461,22,,,
572064,6936,30.97,,-30.02,,,0.95,25462,22,,,
572160,6940,31.95,,-31.0,,,0.95,25464,22,,,
572256,6944,31.87,,-30.92,,,0.95,25466,22,,,
572352,6948,31.85,,-30.9,,,0.95,25468,22,,,
572448,6952,31.75,,-30.8,,,0.95,25470,22,,,
572544,6956,30.25,,-29.28,,,0.97,25472,22,,,
572640,6960,30.13,,-29.16,,,0.97,25474,22,,,
572800,6964,32.17,,-31.23,,,0.94,25477,22,,,
573248,6968,31.11,,-30.16,,,0.95,25484,22,,,
573504,6972,31.63,0.4011344132013619,-30.69,17920,0.0001,0.94,25537,22,0.16958837932907045,7.857143484055996,-7.276804700493813
573632,6976,31.73,,-30.79,,,0.94,25540,22,,,
573696,6980,31.14,,-30.19,,,0.95,25541,22,,,
573728,6984,31.47,,-30.52,,,0.95,25542,22,,,
573728,6988,31.47,,-30.52,,,0.95,25542,22,,,
573856,6992,31.74,,-30.79,,,0.95,25544,22,,,
574016,6996,32.29,,-31.34,,,0.95,25548,22,,,
574208,7000,31.37,,-30.41,,,0.96,25551,22,,,
574304,7004,31.39,,-30.43,,,0.96,25554,22,,,
574432,7008,31.22,,-30.26,,,0.96,25556,22,,,
574656,7012,30.94,,-29.98,,,0.96,25561,22,,,
574752,7016,30.42,,-29.46,,,0.96,25563,22,,,
574784,7020,30.77,,-29.81,,,0.96,25564,22,,,
574880,7024,30.53,,-29.57,,,0.96,25566,22,,,
574912,7028,30.64,,-29.68,,,0.96,25567,22,,,
575104,7032,30.21,,-29.25,,,0.96,25570,22,,,
575168,7036,29.92,,-28.96,,,0.96,25572,22,,,
575264,7040,29.18,,-28.22,,,0.96,25574,22,,,
575360,7044,29.56,,-28.6,,,0.96,25577,22,,,
575424,7048,29.55,,-28.59,,,0.96,25579,22,,,
575488,7052,29.85,,-28.89,,,0.96,25580,22,,,
575584,7056,30.22,0.407148486468941,-29.26,17984,0.0001,0.96,25629,22,0.16857410897500813,7.773227967321873,-7.262313075363636
575808,7060,29.41,,-28.44,,,0.97,25633,22,,,
575904,7064,27.87,,-26.88,,,0.99,25635,22,,,
576128,7068,29.38,,-28.41,,,0.97,25639,22,,,
576320,7072,29.75,,-28.79,,,0.96,25643,22,,,
576448,7076,30.19,,-29.24,,,0.95,25646,22,,,
576640,7080,29.82,,-28.87,,,0.95,25649,22,,,
576864,7084,30.03,,-29.08,,,0.95,25653,22,,,
576992,7088,30.04,,-29.09,,,0.95,25656,22,,,
577056,7092,29.99,,-29.04,,,0.95,25658,22,,,
577120,7096,30.08,,-29.13,,,0.95,25661,22,,,
577184,7100,30.26,,-29.31,,,0.95,25663,22,,,
577472,7104,30.26,,-29.31,,,0.95,25669,22,,,
577600,7108,30.15,0.40698687732219696,-29.2,18048,0.0001,0.95,25719,22,0.16756659979000688,7.768794134259224,-7.260367684066296
577664,7112,31.11,,-30.16,,,0.95,25721,22,,,
577952,7116,31.59,,-30.64,,,0.95,25726,22,,,
578048,7120,31.52,,-30.57,,,0.95,25730,22,,,
578144,7124,31.97,,-31.02,,,0.95,25732,22,,,
578208,7128,32.28,,-31.33,,,0.95,25734,22,,,
578240,7132,32.64,,-31.69,,,0.95,25734,22,,,
578400,7136,32.74,,-31.79,,,0.95,25738,22,,,
578464,7140,32.3,,-31.35,,,0.95,25739,22,,,
578560,7144,32.42,,-31.47,,,0.95,25742,22,,,
578592,7148,32.71,,-31.76,,,0.95,25743,22,,,
578752,7152,33.29,,-32.35,,,0.94,25748,22,,,
578816,7156,33.23,,-32.29,,,0.94,25750,22,,,
578976,7160,33.28,,-32.34,,,0.94,25754,22,,,
579104,7164,33.27,,-32.33,,,0.94,25757,22,,,
579232,7168,32.6,,-31.65,,,0.95,25762,22,,,
579424,7172,32.42,,-31.47,,,0.95,25766,22,,,
579744,7176,31.85,0.39917854871600866,-30.89,18112,0.0001,0.96,25819,22,0.1665657798293978,7.729414962232113,-7.238549321889877
579904,7180,31.95,,-30.99,,,0.96,25822,22,,,
579968,7184,31.8,,-30.84,,,0.96,25824,22,,,
580096,7188,31.81,,-30.85,,,0.96,25826,22,,,
580160,7192,31.94,,-30.98,,,0.96,25830,22,,,
580256,7196,32.59,,-31.63,,,0.96,25832,22,,,
580320,7200,32.71,,-31.75,,,0.96,25834,22,,,
580480,7204,32.96,,-32.0,,,0.96,25838,22,,,
580608,7208,33.02,,-32.06,,,0.96,25841,22,,,
580736,7212,32.03,,-31.07,,,0.96,25844,22,,,
580960,7216,31.19,,-30.23,,,0.96,25850,22,,,
580992,7220,30.95,,-29.99,,,0.96,25851,22,,,
581056,7224,30.86,,-29.9,,,0.96,25853,22,,,
581120,7228,29.82,,-28.86,,,0.96,25855,22,,,
581120,7232,29.82,,-28.86,,,0.96,25855,22,,,
581184,7236,30.1,,-29.14,,,0.96,25857,22,,,
581280,7240,30.59,,-29.63,,,0.96,25860,22,,,
581408,7244,30.87,,-29.91,,,0.96,25864,22,,,
581568,7248,28.89,,-27.92,,,0.97,25868,22,,,
581600,7252,28.8,,-27.83,,,0.97,25869,22,,,
581664,7256,28.48,0.4118792577646673,-27.51,18176,0.0001,0.97,25918,22,0.1655727499164641,7.6674849689006805,-7.232116408646107
581696,7260,28.5,,-27.53,,,0.97,25919,22,,,
581792,7264,27.61,,-26.63,,,0.98,25921,22,,,
581856,7268,27.44,,-26.46,,,0.98,25923,22,,,
582016,7272,26.41,,-25.42,,,0.99,25927,22,,,
582208,7276,25.05,,-24.05,,,1.0,25933,22,,,
582304,7280,25.72,,-24.74,,,0.98,25936,22,,,
582464,7284,25.81,,-24.84,,,0.97,25940,22,,,
582560,7288,25.38,,-24.41,,,0.97,25942,22,,,
583008,7292,25.28,,-24.31,,,0.97,25952,22,,,
583168,7296,25.57,,-24.6,,,0.97,25955,22,,,
583296,7300,25.9,,-24.93,,,0.97,25959,22,,,
583328,7304,26.47,,-25.5,,,0.97,25960,22,,,
583392,7308,27.22,,-26.25,,,0.97,25961,22,,,
583424,7312,27.68,,-26.71,,,0.97,25963,22,,,
583584,7316,28.16,,-27.19,,,0.97,25966,22,,,
583840,7320,27.91,0.390561661683023,-26.94,18240,0.0001,0.97,26019,22,0.16458520549349487,7.647957980632782,-7.227853529155254
583904,7324,27.47,,-26.5,,,0.97,26021,22,,,
584256,7328,27.31,,-26.34,,,0.97,26028,22,,,
584320,7332,28.19,,-27.23,,,0.96,26031,22,,,
584384,7336,28.32,,-27.36,,,0.96,26033,22,,,
584384,7340,28.32,,-27.36,,,0.96,26033,22,,,
584448,7344,28.41,,-27.45,,,0.96,26034,22,,,
584608,7348,30.08,,-29.13,,,0.95,26039,22,,,
584640,7352,30.73,,-29.78,,,0.95,26040,22,,,
584800,7356,30.94,,-29.99,,,0.95,26043,22,,,
584864,7360,31.01,,-30.06,,,0.95,26045,22,,,
584960,7364,30.87,,-29.92,,,0.95,26048,22,,,
584960,7368,30.87,,-29.92,,,0.95,26048,22,,,
585024,7372,30.87,,-29.92,,,0.95,26049,22,,,
585120,7376,30.8,,-29.85,,,0.95,26051,22,,,
585152,7380,29.04,,-28.07,,,0.97,26052,22,,,
585280,7384,28.09,,-27.11,,,0.98,26055,22,,,
585472,7388,28.58,,-27.61,,,0.97,26058,22,,,
585632,7392,27.83,,-26.86,,,0.97,26061,22,,,
585728,7396,28.02,,-27.06,,,0.96,26065,22,,,
585888,7400,27.55,0.3947741030715406,-26.59,18304,0.0001,0.96,26113,22,0.16360375005751848,7.584652833640575,-7.219625115394592
586048,7404,28.26,,-27.32,,,0.94,26117,22,,,
586176,7408,28.2,,-27.26,,,0.94,26121,22,,,
586528,7412,28.83,,-27.89,,,0.94,26128,22,,,
586528,7416,28.83,,-27.89,,,0.94,26128,22,,,
586560,7420,29.64,,-28.7,,,0.94,26129,22,,,
586656,7424,30.24,,-29.3,,,0.94,26133,22,,,
586720,7428,30.7,,-29.76,,,0.94,26134,22,,,
586816,7432,29.89,,-28.94,,,0.95,26137,22,,,
587008,7436,28.75,,-27.8,,,0.95,26140,22,,,
587104,7440,28.75,,-27.8,,,0.95,26142,22,,,
587232,7444,28.08,,-27.13,,,0.95,26145,22,,,
587424,7448,26.95,,-25.99,,,0.96,26148,22,,,
587520,7452,26.58,,-25.62,,,0.96,26150,22,,,
587584,7456,26.81,,-25.85,,,0.96,26152,22,,,
587584,7460,26.81,,-25.85,,,0.96,26152,22,,,
587648,7464,26.93,,-25.97,,,0.96,26153,22,,,
587744,7468,26.88,,-25.92,,,0.96,26155,22,,,
587968,7472,26.74,0.41594262048602104,-25.78,18368,0.0001,0.96,26207,22,0.16262823366560042,7.57719050347805,-7.222342878580093
588064,7476,26.72,,-25.76,,,0.96,26209,22,,,
588128,7480,27.2,,-26.24,,,0.96,26211,22,,,
588160,7484,27.28,,-26.32,,,0.96,26212,22,,,
588224,7488,26.41,,-25.44,,,0.97,26214,22,,,
588448,7492,27.93,,-26.97,,,0.96,26218,22,,,
588576,7496,27.13,,-26.16,,,0.97,26221,22,,,
588640,7500,26.98,,-26.01,,,0.97,26223,22,,,
588832,7504,25.83,,-24.84,,,0.99,26226,22,,,
589056,7508,26.39,,-25.41,,,0.98,26230,22,,,
589344,7512,27.92,,-26.97,,,0.95,26236,22,,,
589536,7516,28.07,,-27.12,,,0.95,26240,22,,,
589632,7520,28.25,,-27.3,,,0.95,26242,22,,,
589728,7524,28.92,,-27.97,,,0.95,26244,22,,,
589792,7528,29.51,,-28.56,,,0.95,26245,22,,,
589824,7532,30.08,,-29.13,,,0.95,26246,22,,,
589888,7536,30.59,0.41084127640351653,-29.64,18432,0.0001,0.95,26293,22,0.1616566434968263,7.547692678868771,-7.228336907923222
589952,7540,30.9,,-29.95,,,0.95,26295,22,,,
590144,7544,30.93,,-29.98,,,0.95,26300,22,,,
590240,7548,30.39,,-29.44,,,0.95,26301,22,,,
590336,7552,30.11,,-29.16,,,0.95,26303,22,,,
590368,7556,29.98,,-29.03,,,0.95,26304,22,,,
590784,7560,29.98,,-29.03,,,0.95,26311,22,,,
590784,7564,29.98,,-29.03,,,0.95,26311,22,,,
590848,7568,30.23,,-29.28,,,0.95,26312,22,,,
590912,7572,30.73,,-29.78,,,0.95,26314,22,,,
591040,7576,30.94,,-29.99,,,0.95,26317,22,,,
591104,7580,31.58,,-30.63,,,0.95,26318,22,,,
591200,7584,31.3,,-30.35,,,0.95,26320,22,,,
591264,7588,31.01,,-30.06,,,0.95,26321,22,,,
591328,7592,30.0,,-29.04,,,0.96,26322,22,,,
591392,7596,29.87,,-28.91,,,0.96,26324,22,,,
591456,7600,29.61,,-28.65,,,0.96,26325,22,,,
591552,7604,28.57,,-27.61,,,0.96,26327,22,,,
591744,7608,27.65,,-26.68,,,0.97,26331,22,,,
591872,7612,25.87,,-24.88,,,0.99,26335,22,,,
592000,7616,25.29,0.4032651851885021,-24.3,18496,0.0001,0.99,26384,22,0.1606946794781834,7.4647581949830055,-7.136676639318466
592192,7620,25.39,,-24.41,,,0.98,26387,22,,,
592320,7624,25.49,,-24.52,,,0.97,26390,22,,,
592512,7628,25.09,,-24.12,,,0.97,26394,22,,,
592576,7632,25.76,,-24.8,,,0.96,26395,22,,,
592800,7636,26.39,,-25.44,,,0.95,26401,22,,,
592960,7640,26.9,,-25.95,,,0.95,26404,22,,,
593024,7644,27.72,,-26.77,,,0.95,26406,22,,,
593056,7648,28.06,,-27.11,,,0.95,26407,22,,,
593184,7652,28.45,,-27.5,,,0.95,26409,22,,,
593280,7656,28.65,,-27.7,,,0.95,26412,22,,,
593472,7660,28.57,,-27.62,,,0.95,26415,22,,,
593632,7664,28.26,,-27.31,,,0.95,26418,22,,,
593856,7668,28.0,,-27.05,,,0.95,26424,22,,,
593952,7672,28.7,0.3944006711244583,-27.75,18560,0.0001,0.95,26474,22,0.1597459176555276,7.3949297443032265,-7.114672265946865
593984,7676,28.53,,-27.58,,,0.95,26475,22,,,
594080,7680,28.33,,-27.38,,,0.95,26478,22,,,
594144,7684,28.7,,-27.75,,,0.95,26479,22,,,
594304,7688,28.88,,-27.93,,,0.95,26483,22,,,
594432,7692,28.75,,-27.8,,,0.95,26485,22,,,
594496,7696,29.27,,-28.32,,,0.95,26487,22,,,
594560,7700,29.26,,-28.31,,,0.95,26488,22,,,
594656,7704,29.54,,-28.59,,,0.95,26490,22,,,
594720,7708,29.51,,-28.56,,,0.95,26492,22,,,
594944,7712,29.53,,-28.58,,,0.95,26496,22,,,
595136,7716,29.74,,-28.79,,,0.95,26501,22,,,
595264,7720,29.72,,-28.77,,,0.95,26504,22,,,
595328,7724,28.71,,-27.75,,,0.96,26506,22,,,
595424,7728,29.3,,-28.35,,,0.95,26509,22,,,
595584,7732,29.7,,-28.76,,,0.94,26513,22,,,
595744,7736,30.24,,-29.31,,,0.93,26517,22,,,
