time/total_timesteps,time/time_elapsed,train/n_updates,train/ent_coef_loss,rollout/ep_len_mean,train/learning_rate,time/fps,train/actor_loss,train/ent_coef,rollout/success_rate,train/critic_loss,rollout/ep_rew_mean,time/episodes
2912,63,64,-0.015936155374220107,66.0,0.0001,46,-4.471001219004393,0.996850997209549,0.75,0.2557801546063274,-65.25,4
3200,67,,,95.75,,47,,,0.09375,,-95.65625,8
3200,67,,,95.75,,47,,,0.09375,,-95.65625,12
3200,67,,,95.75,,47,,,0.09375,,-95.65625,16
3200,67,,,95.75,,47,,,0.09375,,-95.65625,20
3200,67,,,95.75,,47,,,0.09375,,-95.65625,24
3200,67,,,95.75,,47,,,0.09375,,-95.65625,28
3200,67,,,95.75,,47,,,0.09375,,-95.65625,32
5504,122,128,-0.04830178746487945,93.08333333333333,0.0001,45,-6.921781502664089,0.990483078174293,0.1388888888888889,0.12344084098003805,-92.94444444444444,36
6400,158,192,-0.08065786422230303,96.109375,0.0001,40,-9.042937472462654,0.9841597462072968,0.078125,0.17487470235209912,-96.03125,40
6400,158,,,96.109375,,40,,,0.078125,,-96.03125,44
6400,158,,,96.109375,,40,,,0.078125,,-96.03125,48
6400,158,,,96.109375,,40,,,0.078125,,-96.03125,52
6400,158,,,96.109375,,40,,,0.078125,,-96.03125,56
6400,158,,,96.109375,,40,,,0.078125,,-96.03125,60
6400,158,,,96.109375,,40,,,0.078125,,-96.03125,64
7808,178,,,95.42647058823529,,43,,,0.08823529411764706,,-95.33823529411765,68
8704,214,256,-0.11298717453610152,93.91666666666667,0.0001,40,-10.810856446623802,0.9778787149116397,0.125,0.27613048849161714,-93.79166666666667,72
9120,220,,,92.8157894736842,,41,,,0.15789473684210525,,-92.65789473684211,76
9600,227,,,94.23711340206185,,42,,,0.13402061855670103,,-94.10309278350516,80
9600,227,,,94.23711340206185,,42,,,0.13402061855670103,,-94.10309278350516,84
9600,227,,,94.23711340206185,,42,,,0.13402061855670103,,-94.10309278350516,88
9600,227,,,94.23711340206185,,42,,,0.13402061855670103,,-94.10309278350516,92
9600,227,,,94.23711340206185,,42,,,0.13402061855670103,,-94.10309278350516,96
10816,268,320,-0.14531404036097229,93.73,0.0001,40,-12.239514857530594,0.9716386599466205,0.14,0.2392858355306089,-93.59,100
11296,275,,,94.62,,41,,,0.12,,-94.5,104
12000,285,,,94.62,,42,,,0.12,,-94.5,108
12800,320,384,-0.17759633087553084,94.62,0.0001,39,-13.437122002243996,0.9654390355572104,0.12,0.3318690466694534,-94.5,112
12800,320,,,94.62,,39,,,0.12,,-94.5,116
12800,320,,,94.62,,39,,,0.12,,-94.5,120
12800,320,,,94.62,,39,,,0.12,,-94.5,124
12800,320,,,94.62,,39,,,0.12,,-94.5,128
13568,331,,,93.68,,40,,,0.14,,-93.54,132
14176,339,,,94.24,,41,,,0.13,,-94.11,136
14624,370,448,-0.20994999050162733,93.35,0.0001,39,-14.45091299712658,0.9592797933146358,0.15,0.3126036389730871,-93.2,140
15200,378,,,93.35,,40,,,0.15,,-93.2,144
16000,389,,,93.35,,41,,,0.15,,-93.2,148
16000,389,,,93.35,,41,,,0.15,,-93.2,152
16000,389,,,93.35,,41,,,0.15,,-93.2,156
16000,389,,,93.35,,41,,,0.15,,-93.2,160
16640,422,512,-0.2423223804216832,92.82,0.0001,39,-15.278385952115059,0.9531588442623615,0.16,0.3394880535779521,-92.66,164
17216,431,,,92.76,,39,,,0.16,,-92.6,168
17536,436,,,94.03,,40,,,0.13,,-93.9,172
17824,440,,,94.0,,40,,,0.12,,-93.88,176
18400,448,,,93.62,,41,,,0.12,,-93.5,180
19200,483,576,-0.27467212500050664,92.56,0.0001,39,-15.916938409209251,0.947076428681612,0.14,0.41802866384387016,-92.42,184
19200,483,,,92.56,,39,,,0.14,,-92.42,188
19200,483,,,92.56,,39,,,0.14,,-92.42,192
19200,483,,,92.56,,39,,,0.14,,-92.42,196
19968,494,,,93.24,,40,,,0.13,,-93.11,200
20672,528,640,-0.30695272143930197,93.71,0.0001,39,-16.442228004336357,0.9410332022234797,0.12,0.41939669742714614,-93.59,204
20928,532,,,93.21,,39,,,0.13,,-93.08,208
21600,542,,,93.21,,39,,,0.13,,-93.08,212
22304,552,,,93.21,,40,,,0.13,,-93.08,216
22400,553,,,93.21,,40,,,0.13,,-93.08,220
22400,553,,,93.21,,40,,,0.13,,-93.08,224
22400,553,,,93.21,,40,,,0.13,,-93.08,228
23168,588,704,-0.3393002231605351,94.15,0.0001,39,-16.860589116811752,0.935029654763639,0.11,0.37026179546955973,-94.04,232
23872,598,,,94.72,,39,,,0.1,,-94.62,236
24064,601,,,95.13,,40,,,0.09,,-95.04,240
24768,635,768,-0.3715624436736107,95.13,0.0001,38,-17.148556977510452,0.9290644563734531,0.09,0.4109400166198611,-95.04,244
25216,642,,,95.13,,39,,,0.09,,-95.04,248
25600,647,,,94.64,,39,,,0.1,,-94.54,252
25600,647,,,94.64,,39,,,0.1,,-94.54,256
25600,647,,,94.64,,39,,,0.1,,-94.54,260
26144,655,,,94.64,,39,,,0.1,,-94.54,264
26976,691,832,-0.40393261751160026,95.32,0.0001,39,-17.395539551973343,0.9231367502361536,0.09,0.44216798432171345,-95.23,268
27200,694,,,95.36,,39,,,0.09,,-95.27,272
27424,698,,,95.04,,39,,,0.1,,-94.94,276
28000,706,,,95.55,,39,,,0.09,,-95.46,280
28480,713,,,96.61,,39,,,0.07,,-96.54,284
28800,742,896,-0.43623962020501494,96.61,0.0001,38,-17.517625600099564,0.9172474751248956,0.07,0.454656652524136,-96.54,288
28800,742,,,96.61,,38,,,0.07,,-96.54,292
29344,750,,,96.61,,39,,,0.07,,-96.54,296
30176,762,,,96.61,,39,,,0.07,,-96.54,300
30368,765,,,96.08,,39,,,0.08,,-96.0,304
30464,766,,,96.58,,39,,,0.07,,-96.51,308
31168,801,960,-0.46854441706091166,96.58,0.0001,38,-17.618173718452454,0.9113953299820423,0.07,0.41149502561893314,-96.51,312
31616,807,,,96.58,,39,,,0.07,,-96.51,316
32000,813,,,96.58,,39,,,0.07,,-96.51,320
32000,813,,,96.58,,39,,,0.07,,-96.51,324
32544,820,,,96.58,,39,,,0.07,,-96.51,328
33376,856,1024,-0.5008816998451948,96.58,0.0001,38,-17.615880578756332,0.9055814649909735,0.07,0.32990726083517075,-96.51,332
33568,859,,,96.58,,39,,,0.07,,-96.51,336
33664,861,,,97.06,,39,,,0.06,,-97.0,340
33824,864,,,96.12,,39,,,0.08,,-96.04,344
34400,872,,,96.12,,39,,,0.08,,-96.04,348
35200,908,1088,-0.5332171823829412,97.14,0.0001,38,-17.588421046733856,0.8998037111014128,0.06,0.3550816528731957,-97.08,352
35200,908,,,97.14,,38,,,0.06,,-97.08,356
35200,908,,,97.14,,38,,,0.06,,-97.08,360
36576,927,,,97.14,,39,,,0.06,,-97.08,364
36768,930,,,97.14,,39,,,0.06,,-97.08,368
36864,932,,,97.61,,39,,,0.05,,-97.56,372
37024,958,1152,-0.565477941185236,98.1,0.0001,38,-17.53699678182602,0.8940632147714496,0.04,0.313649108633399,-98.06,376
37600,967,,,98.53,,38,,,0.03,,-98.5,380
38400,978,,,98.53,,39,,,0.03,,-98.5,384
38400,978,,,98.53,,39,,,0.03,,-98.5,388
38400,978,,,98.53,,39,,,0.03,,-98.5,392
39584,1018,1216,-0.5977722899988294,97.9,0.0001,38,-17.451284110546112,0.8883600924164057,0.04,0.35258580336812884,-97.86,396
39904,1023,,,97.37,,38,,,0.05,,-97.32,400
40000,1025,,,97.39,,39,,,0.05,,-97.34,404
40160,1027,,,97.39,,39,,,0.05,,-97.34,408
40704,1035,,,97.39,,39,,,0.05,,-97.34,412
41184,1066,1280,-0.6301546636968851,97.39,0.0001,38,-17.349453389644623,0.8826933465898037,0.05,0.2775896718958393,-97.34,416
41600,1072,,,97.39,,38,,,0.05,,-97.34,420
41600,1072,,,97.39,,38,,,0.05,,-97.34,424
42624,1087,,,97.08,,39,,,0.06,,-97.02,428
43072,1117,1344,-0.6623738780617714,96.49,0.0001,38,-17.211564123630524,0.8770624399185181,0.07,0.30745986895635724,-96.42,432
43168,1119,,,96.49,,38,,,0.07,,-96.42,436
43264,1121,,,96.49,,38,,,0.07,,-96.42,440
43424,1124,,,97.43,,38,,,0.05,,-97.38,444
44000,1132,,,97.43,,38,,,0.05,,-97.38,448
44800,1143,,,97.43,,39,,,0.05,,-97.38,452
44800,1143,,,97.43,,39,,,0.05,,-97.38,456
45824,1182,1408,-0.694844807498157,97.43,0.0001,38,-17.09410461783409,0.8714673174545169,0.05,0.2735357304336503,-97.38,460
46272,1189,,,97.43,,38,,,0.05,,-97.38,464
46368,1190,,,97.43,,38,,,0.05,,-97.38,468
46464,1192,,,97.43,,38,,,0.05,,-97.38,472
46624,1195,,,97.43,,39,,,0.05,,-97.38,476
47200,1227,1472,-0.7269478002563119,97.39,0.0001,38,-16.945580691099167,0.8659076243638992,0.05,0.2797702419338748,-97.34,480
47680,1234,,,96.15,,38,,,0.07,,-96.08,484
48000,1238,,,96.15,,38,,,0.07,,-96.08,488
48640,1247,,,96.15,,38,,,0.07,,-96.08,492
49376,1282,1536,-0.7593392794951797,96.78,0.0001,38,-16.78008008003235,0.8603844698518515,0.06,0.2677378342486918,-96.72,496
49568,1285,,,97.31,,38,,,0.05,,-97.26,500
49664,1287,,,97.82,,38,,,0.04,,-97.78,504
49824,1289,,,97.82,,38,,,0.04,,-97.78,508
50400,1298,,,97.82,,38,,,0.04,,-97.78,512
50688,1302,,,97.09,,38,,,0.06,,-97.03,516
51200,1310,,,96.78,,39,,,0.06,,-96.72,520
51200,1310,,,96.78,,39,,,0.06,,-96.72,524
52224,1348,1600,-0.7917864210903645,96.02,0.0001,38,-16.620219469070435,0.8548957016319036,0.08,0.31337227183394134,-95.94,528
52608,1353,,,96.55,,38,,,0.07,,-96.48,532
52768,1356,,,96.55,,38,,,0.07,,-96.48,536
52960,1359,,,96.52,,38,,,0.07,,-96.45,540
53504,1390,1664,-0.8241767883300781,96.39,0.0001,38,-16.45463064312935,0.8494412964209914,0.08,0.2932443330064416,-96.31,544
53888,1396,,,96.39,,38,,,0.08,,-96.31,548
54400,1403,,,95.9,,38,,,0.09,,-95.81,552
54400,1403,,,95.9,,38,,,0.09,,-95.81,556
54752,1408,,,94.84,,38,,,0.11,,-94.73,560
55424,1441,1728,-0.8564030136913061,94.84,0.0001,38,-16.270475566387177,0.8440213948488235,0.11,0.2688939847284928,-94.73,564
55840,1447,,,94.39,,38,,,0.12,,-94.27,568
55968,1450,,,93.85,,38,,,0.13,,-93.72,572
56224,1454,,,93.85,,38,,,0.13,,-93.72,576
56928,1464,,,93.25,,38,,,0.14,,-93.11,580
57088,1466,,,93.51,,38,,,0.14,,-93.37,584
57600,1497,1792,-0.888558560051024,93.47,0.0001,38,-16.093955859541893,0.8386371750384569,0.14,0.2870193914277479,-93.33,588
57600,1497,,,93.47,,38,,,0.14,,-93.33,592
58368,1508,,,93.47,,38,,,0.14,,-93.33,596
59040,1517,,,93.47,,38,,,0.14,,-93.33,600
59168,1519,,,93.47,,38,,,0.14,,-93.33,604
59424,1547,1856,-0.9211719231680036,93.47,0.0001,38,-15.919405966997147,0.833287519402802,0.14,0.2692405526759103,-93.33,608
60128,1557,,,93.47,,38,,,0.14,,-93.33,612
60288,1560,,,94.2,,38,,,0.12,,-94.08,616
60800,1567,,,94.82,,38,,,0.11,,-94.71,620
60800,1567,,,94.82,,38,,,0.11,,-94.71,624
61472,1600,1920,-0.9532626317813993,94.85,0.0001,38,-15.745762705802917,0.8279709229245782,0.11,0.27692410559393466,-94.74,628
61824,1606,,,94.16,,38,,,0.12,,-94.04,632
62208,1611,,,93.2,,38,,,0.14,,-93.06,636
62368,1614,,,93.23,,38,,,0.14,,-93.09,640
62624,1618,,,93.36,,38,,,0.13,,-93.23,644
63360,1628,,,93.36,,38,,,0.13,,-93.23,648
63584,1656,1984,-0.9855952383950353,93.85,0.0001,38,-15.54936708509922,0.8226891914382577,0.12,0.25993323023431003,-93.73,652
64000,1661,,,93.87,,38,,,0.12,,-93.75,656
64352,1666,,,94.47,,38,,,0.11,,-94.36,660
65024,1676,,,94.47,,38,,,0.11,,-94.36,664
65248,1680,,,94.41,,38,,,0.11,,-94.3,668
65568,1708,2048,-1.017968600615859,94.95,0.0001,38,-15.337709471583366,0.8174408385530114,0.1,0.24545082275290042,-94.85,672
65760,1711,,,94.95,,38,,,0.1,,-94.85,676
66368,1720,,,95.59,,38,,,0.09,,-95.5,680
66784,1726,,,96.09,,38,,,0.08,,-96.01,684
67200,1732,,,96.61,,38,,,0.07,,-96.54,688
67552,1737,,,96.17,,38,,,0.08,,-96.09,692
68192,1770,2112,-1.0502375643700361,96.17,0.0001,38,-15.122605085372925,0.8122263317927718,0.08,0.22675414779223502,-96.09,696
68384,1773,,,96.17,,38,,,0.08,,-96.09,700
68704,1778,,,96.17,,38,,,0.08,,-96.09,704
68896,1781,,,96.17,,38,,,0.08,,-96.09,708
69248,1786,,,95.21,,38,,,0.1,,-95.11,712
69824,1818,2176,-1.0825817175209522,95.21,0.0001,38,-14.920382037758827,0.8070447333157063,0.1,0.22506840771529824,-95.11,716
70144,1823,,,95.21,,38,,,0.1,,-95.11,720
70400,1826,,,95.21,,38,,,0.1,,-95.11,724
71360,1840,,,94.88,,38,,,0.1,,-94.78,728
71456,1841,,,96.12,,38,,,0.08,,-96.04,732
71904,1872,2240,-1.1149649489670992,97.08,0.0001,38,-14.707801267504692,0.8018964761868119,0.06,0.22348674782551825,-97.02,736
72032,1874,,,97.08,,38,,,0.06,,-97.02,740
72288,1878,,,96.15,,38,,,0.08,,-96.07,744
72704,1883,,,96.15,,38,,,0.08,,-96.07,748
73088,1889,,,96.15,,38,,,0.08,,-96.07,752
73600,1896,,,96.59,,38,,,0.07,,-96.52,756
74304,1929,2304,-1.1474658343940973,96.17,0.0001,38,-14.4900783598423,0.7967799482867122,0.08,0.2169952194672078,-96.09,760
74656,1935,,,96.17,,38,,,0.08,,-96.09,764
74944,1939,,,96.36,,38,,,0.08,,-96.28,768
75168,1943,,,95.85,,38,,,0.09,,-95.76,772
75296,1945,,,95.85,,38,,,0.09,,-95.76,776
75584,1949,,,95.85,,38,,,0.09,,-95.76,780
76224,1982,2368,-1.1794998776167631,95.85,0.0001,38,-14.292551845312119,0.7916964450851083,0.09,0.22793200972955674,-95.76,784
76800,1990,,,95.85,,38,,,0.09,,-95.76,788
77472,2000,,,95.96,,38,,,0.09,,-95.87,792
77824,2005,,,95.96,,38,,,0.09,,-95.87,796
78144,2033,2432,-1.2121329493820667,95.96,0.0001,38,-14.088715463876724,0.7866454431787133,0.09,0.2183746398659423,-95.87,800
78368,2037,,,95.96,,38,,,0.09,,-95.87,804
78496,2039,,,95.96,,38,,,0.09,,-95.87,808
78784,2043,,,96.92,,38,,,0.07,,-96.85,812
79424,2052,,,96.92,,38,,,0.07,,-96.85,816
79712,2057,,,96.1,,38,,,0.09,,-96.01,820
80192,2087,2496,-1.2441350277513266,96.1,0.0001,38,-13.870900467038155,0.781626402400434,0.09,0.21168556867633015,-96.01,824
80960,2098,,,96.34,,38,,,0.09,,-96.25,828
81056,2100,,,96.34,,38,,,0.09,,-96.25,832
81504,2107,,,96.34,,38,,,0.09,,-96.25,836
81696,2110,,,96.34,,38,,,0.09,,-96.25,840
81984,2138,2560,-1.276814790442586,97.27,0.0001,38,-13.663822621107101,0.7766400566324592,0.07,0.19810229737777263,-97.2,844
82560,2146,,,96.9,,38,,,0.08,,-96.82,848
82816,2150,,,96.9,,38,,,0.08,,-96.82,852
83200,2156,,,96.26,,38,,,0.09,,-96.17,856
83904,2166,,,96.68,,38,,,0.08,,-96.6,860
84256,2195,2624,-1.3089811895042658,96.62,0.0001,38,-13.457678154110909,0.7716848189011216,0.08,0.2015405313577503,-96.54,864
84608,2200,,,96.94,,38,,,0.07,,-96.87,868
84832,2204,,,96.94,,38,,,0.07,,-96.87,872
85184,2209,,,97.45,,38,,,0.06,,-97.39,876
85760,2217,,,97.45,,38,,,0.06,,-97.39,880
86016,2221,,,97.45,,38,,,0.06,,-97.39,884
86400,2251,2688,-1.3412777371704578,97.45,0.0001,38,-13.263647839426994,0.7667616466060281,0.06,0.18270396697334945,-97.39,888
87072,2260,,,97.33,,38,,,0.06,,-97.27,892
87392,2265,,,97.33,,38,,,0.06,,-97.27,896
87584,2268,,,96.8,,38,,,0.07,,-96.73,900
87968,2274,,,96.8,,38,,,0.07,,-96.73,904
88288,2302,2752,-1.3732254281640053,96.8,0.0001,38,-13.050939410924911,0.7618708685040474,0.07,0.2113080827984959,-96.73,908
88704,2308,,,96.8,,38,,,0.07,,-96.73,912
89216,2316,,,96.8,,38,,,0.07,,-96.73,916
89600,2322,,,97.62,,38,,,0.05,,-97.57,920
90272,2355,2816,-1.4054721891880035,97.62,0.0001,38,-12.852313563227654,0.757011148147285,0.05,0.17615122895222157,-97.57,924
90592,2360,,,97.95,,38,,,0.04,,-97.91,928
90784,2363,,,97.95,,38,,,0.04,,-97.91,932
91168,2369,,,97.95,,38,,,0.04,,-97.91,936
91488,2374,,,97.95,,38,,,0.04,,-97.91,940
91904,2380,,,97.7,,38,,,0.04,,-97.66,944
92288,2409,2880,-1.4382723327726126,97.7,0.0001,38,-12.674095913767815,0.7521823020651937,0.04,0.17932717769872397,-97.66,948
92576,2414,,,97.7,,38,,,0.04,,-97.66,952
93152,2422,,,98.24,,38,,,0.03,,-98.21,956
93632,2429,,,97.62,,38,,,0.04,,-97.58,960
93856,2433,,,97.68,,38,,,0.04,,-97.64,964
94304,2463,2944,-1.470474947243929,97.68,0.0001,38,-12.513961553573608,0.7473837323486805,0.04,0.17225613992195576,-97.64,968
94688,2469,,,97.68,,38,,,0.04,,-97.64,972
94848,2471,,,97.68,,38,,,0.04,,-97.64,976
95488,2480,,,97.68,,38,,,0.04,,-97.64,980
95776,2485,,,97.68,,38,,,0.04,,-97.64,984
96192,2491,,,97.22,,38,,,0.05,,-97.17,988
96640,2521,3008,-1.5027480870485306,97.06,0.0001,38,-12.298324301838875,0.7426154389977455,0.05,0.167314239195548,-97.01,992
96992,2526,,,97.06,,38,,,0.05,,-97.01,996
97280,2530,,,97.55,,38,,,0.04,,-97.51,1000
97696,2536,,,97.55,,38,,,0.04,,-97.51,1004
98016,2541,,,96.93,,38,,,0.05,,-96.88,1008
98368,2570,3072,-1.5354069955646992,96.41,0.0001,38,-12.084108367562294,0.7378775458782911,0.06,0.1759282648563385,-96.35,1012
98816,2577,,,96.17,,38,,,0.07,,-96.1,1016
99072,2581,,,96.17,,38,,,0.07,,-96.1,1020
99392,2586,,,95.75,,38,,,0.08,,-95.67,1024
99904,2593,,,95.1,,38,,,0.1,,-95.0,1028
100192,2597,,,94.71,,38,,,0.11,,-94.6,1032
100704,2629,3136,-1.5668370947241783,94.71,0.0001,38,-11.908598005771637,0.7331705605611205,0.11,0.15268726227805018,-94.6,1036
101088,2635,,,93.89,,38,,,0.13,,-93.76,1040
101248,2637,,,94.51,,38,,,0.12,,-94.39,1044
101984,2648,,,94.51,,38,,,0.12,,-94.39,1048
102176,2651,,,94.51,,38,,,0.12,,-94.39,1052
102464,2679,3200,-1.5995529014617205,94.61,0.0001,38,-11.704257279634476,0.7284942856058478,0.12,0.16540718800388277,-94.49,1056
103104,2688,,,95.23,,38,,,0.11,,-95.12,1060
103392,2692,,,95.23,,38,,,0.11,,-95.12,1064
103904,2700,,,95.23,,38,,,0.11,,-95.12,1068
104288,2705,,,95.23,,38,,,0.11,,-95.12,1072
104448,2708,,,95.23,,38,,,0.11,,-95.12,1076
105184,2742,3264,-1.6320784520357847,95.23,0.0001,38,-11.515280798077583,0.7238471582531929,0.11,0.15974313614424318,-95.12,1080
105376,2745,,,95.23,,38,,,0.11,,-95.12,1084
105664,2749,,,95.69,,38,,,0.1,,-95.59,1088
106240,2758,,,96.01,,38,,,0.1,,-95.91,1092
106432,2761,,,95.53,,38,,,0.11,,-95.42,1096
106656,2788,3328,-1.6643554270267487,95.57,0.0001,38,-11.343865424394608,0.7192291272804141,0.11,0.15925700747175142,-95.46,1100
107200,2796,,,95.57,,38,,,0.11,,-95.46,1104
107616,2801,,,96.1,,38,,,0.1,,-96.0,1108
108352,2812,,,96.24,,38,,,0.1,,-96.14,1112
108544,2815,,,96.48,,38,,,0.09,,-96.39,1116
108800,2843,3392,-1.6967855542898178,96.48,0.0001,38,-11.143411934375763,0.7146405950188637,0.09,0.14978244458325207,-96.39,1120
109152,2848,,,96.74,,38,,,0.09,,-96.65,1124
109536,2854,,,97.39,,38,,,0.07,,-97.32,1128
109856,2859,,,97.78,,38,,,0.06,,-97.72,1132
110368,2866,,,97.32,,38,,,0.07,,-97.25,1136
110816,2896,3456,-1.7291944734752178,98.14,0.0001,38,-10.94446885585785,0.7100816331803799,0.05,0.1341311883297749,-98.09,1140
111488,2906,,,98.14,,38,,,0.05,,-98.09,1144
111712,2909,,,98.14,,38,,,0.05,,-98.09,1148
112000,2914,,,98.14,,38,,,0.05,,-98.09,1152
112192,2917,,,97.57,,38,,,0.06,,-97.51,1156
112704,2948,3520,-1.7617719825357199,97.57,0.0001,38,-10.73772007226944,0.7055506510660052,0.06,0.13357229332905263,-97.51,1160
112992,2952,,,97.57,,38,,,0.06,,-97.51,1164
113504,2960,,,97.57,,38,,,0.06,,-97.51,1168
114016,2967,,,97.0,,38,,,0.07,,-96.93,1172
114400,2973,,,96.69,,38,,,0.08,,-96.61,1176
114784,3002,3584,-1.793597536161542,96.69,0.0001,38,-10.542515054345131,0.7010491183027625,0.08,0.137667634524405,-96.61,1180
114976,3005,,,96.29,,38,,,0.09,,-96.2,1184
115264,3010,,,96.29,,38,,,0.09,,-96.2,1188
115808,3018,,,96.58,,38,,,0.08,,-96.5,1192
116192,3023,,,96.46,,38,,,0.08,,-96.38,1196
116672,3030,,,96.46,,38,,,0.08,,-96.38,1200
117088,3060,3648,-1.8262757994234562,96.46,0.0001,38,-10.3390002399683,0.6965762469917536,0.08,0.13000264414586127,-96.38,1204
117248,3063,,,96.46,,38,,,0.08,,-96.38,1208
117952,3073,,,96.93,,38,,,0.07,,-96.86,1212
118176,3077,,,96.93,,38,,,0.07,,-96.86,1216
118464,3081,,,96.93,,38,,,0.07,,-96.86,1220
118752,3086,,,96.56,,38,,,0.07,,-96.49,1224
119232,3116,3712,-1.8578395005315542,96.55,0.0001,38,-10.176986053586006,0.6921325251460075,0.07,0.12620506971143186,-96.48,1228
119456,3120,,,96.48,,38,,,0.07,,-96.41,1232
120000,3128,,,96.94,,38,,,0.06,,-96.88,1236
120448,3134,,,96.94,,38,,,0.06,,-96.88,1240
120960,3166,3776,-1.8902967534959316,95.99,0.0001,38,-10.0189059227705,0.6877180598676205,0.08,0.11382678593508899,-95.91,1244
121216,3170,,,95.99,,38,,,0.08,,-95.91,1248
121504,3174,,,95.33,,38,,,0.09,,-95.24,1252
121664,3177,,,95.9,,38,,,0.08,,-95.82,1256
122272,3186,,,95.9,,38,,,0.08,,-95.82,1260
122560,3190,,,95.28,,38,,,0.09,,-95.19,1264
123072,3221,3840,-1.9227845575660467,94.59,0.0001,38,-9.842449203133583,0.6833315677940845,0.1,0.12311761593446136,-94.49,1268
123488,3227,,,94.64,,38,,,0.1,,-94.54,1272
123712,3231,,,94.95,,38,,,0.09,,-94.86,1276
124160,3237,,,94.44,,38,,,0.1,,-94.34,1280
124480,3242,,,94.84,,38,,,0.09,,-94.75,1284
124736,3247,,,94.84,,38,,,0.09,,-94.75,1288
125184,3277,3904,-1.954740520566702,94.3,0.0001,38,-9.656189039349556,0.6789725236594677,0.1,0.11356619972502813,-94.2,1292
125632,3283,,,94.9,,38,,,0.09,,-94.81,1296
125984,3288,,,94.9,,38,,,0.09,,-94.81,1300
126400,3295,,,94.9,,38,,,0.09,,-94.81,1304
126848,3301,,,94.9,,38,,,0.09,,-94.81,1308
127360,3332,3968,-1.9874237682670355,94.9,0.0001,38,-9.466323420405388,0.6746415141969919,0.09,0.12440416018944234,-94.81,1312
127680,3337,,,94.9,,38,,,0.09,,-94.81,1316
127936,3341,,,94.9,,38,,,0.09,,-94.81,1320
128384,3348,,,95.43,,38,,,0.08,,-95.35,1324
128832,3354,,,95.44,,38,,,0.08,,-95.36,1328
129056,3381,4032,-2.019563775509596,94.42,0.0001,38,-9.307151481509209,0.6703382497653365,0.1,0.11440286098513752,-94.32,1332
129504,3388,,,94.42,,38,,,0.1,,-94.32,1336
130016,3395,,,95.07,,38,,,0.09,,-94.98,1340
130400,3401,,,95.37,,38,,,0.08,,-95.29,1344
130816,3407,,,95.37,,38,,,0.08,,-95.29,1348
131136,3436,4096,-2.052425120025873,96.03,0.0001,38,-9.135517925024033,0.6660617385059595,0.07,0.10889811394736171,-95.96,1352
131328,3439,,,95.77,,38,,,0.08,,-95.69,1356
131776,3445,,,94.95,,38,,,0.11,,-94.84,1360
132032,3449,,,95.57,,38,,,0.1,,-95.47,1364
132416,3455,,,95.76,,38,,,0.1,,-95.66,1368
132800,3461,,,96.28,,38,,,0.09,,-96.19,1372
133216,3491,4160,-2.0844768323004246,95.13,0.0001,38,-8.95782020688057,0.66181206330657,0.11,0.11117756471503526,-95.02,1376
133600,3496,,,95.42,,38,,,0.11,,-95.31,1380
134080,3504,,,95.42,,38,,,0.11,,-95.31,1384
134464,3509,,,95.42,,38,,,0.11,,-95.31,1388
134880,3515,,,95.96,,38,,,0.1,,-95.86,1392
135232,3544,4224,-2.1168088726699352,95.96,0.0001,38,-8.765918731689453,0.6575899561867118,0.1,0.11696633626706898,-95.86,1396
135616,3550,,,95.96,,38,,,0.1,,-95.86,1400
136000,3555,,,95.96,,38,,,0.1,,-95.86,1404
136416,3561,,,95.96,,38,,,0.1,,-95.86,1408
136800,3567,,,95.96,,38,,,0.1,,-95.86,1412
137088,3571,,,95.04,,38,,,0.12,,-94.92,1416
137664,3603,4288,-2.148972664028406,95.04,0.0001,38,-8.577623084187508,0.6533952271565795,0.12,0.11924969119718298,-94.92,1420
137984,3608,,,95.04,,38,,,0.12,,-94.92,1424
138336,3613,,,94.63,,38,,,0.13,,-94.5,1428
138656,3618,,,95.12,,38,,,0.12,,-95.0,1432
139072,3624,,,94.95,,38,,,0.12,,-94.83,1436
139264,3627,,,94.95,,38,,,0.12,,-94.83,1440
139904,3660,4352,-2.1812467500567436,94.57,0.0001,38,-8.380922675132751,0.6492270957678556,0.13,0.10452993109356612,-94.44,1444
140032,3662,,,94.57,,38,,,0.13,,-94.44,1448
140480,3669,,,94.57,,38,,,0.13,,-94.44,1452
140864,3674,,,94.6,,38,,,0.13,,-94.47,1456
141504,3707,4416,-2.213324010372162,95.42,0.0001,38,-8.190704464912415,0.6450859447941184,0.1,0.11049469077261165,-95.32,1460
141856,3712,,,95.42,,38,,,0.1,,-95.32,1464
142272,3718,,,95.92,,38,,,0.09,,-95.83,1468
142464,3721,,,95.92,,38,,,0.09,,-95.83,1472
143040,3729,,,96.9,,38,,,0.07,,-96.83,1476
143232,3732,,,97.12,,38,,,0.06,,-97.06,1480
143680,3762,4480,-2.245905052870512,97.12,0.0001,38,-8.03385404497385,0.6409707991406322,0.06,0.10478602908551693,-97.06,1484
144064,3768,,,97.12,,38,,,0.06,,-97.06,1488
144704,3777,,,97.12,,38,,,0.06,,-97.06,1492
145056,3782,,,97.12,,38,,,0.06,,-97.06,1496
145472,3812,4544,-2.278297793120146,96.87,0.0001,38,-7.856419004499912,0.6368817100301385,0.06,0.1060666135745123,-96.81,1500
145664,3815,,,96.87,,38,,,0.06,,-96.81,1504
146208,3823,,,96.54,,38,,,0.07,,-96.47,1508
146400,3826,,,96.54,,38,,,0.07,,-96.47,1512
