time/time_elapsed,time/fps,train/ent_coef,train/ent_coef_loss,time/total_timesteps,rollout/ep_len_mean,train/n_updates,rollout/success_rate,train/actor_loss,rollout/ep_rew_mean,train/critic_loss,time/episodes,train/learning_rate
58383,9,,,534240,25.8,,0.96,,-24.84,,6760,
58387,9,,,534432,25.59,,0.96,,-24.63,,6764,
58387,9,,,534464,25.76,,0.96,,-24.8,,6768,
58541,9,0.19205915881320834,-6.498413473367691,534560,25.75,16704,0.96,6.555243097245693,-24.79,0.3545392104424536,6772,0.0001
58543,9,,,534656,26.16,,0.95,,-25.21,,6776,
58545,9,,,534720,25.69,,0.95,,-24.74,,6780,
58547,9,,,534816,25.94,,0.95,,-24.99,,6784,
58550,9,,,534944,26.14,,0.95,,-25.19,,6788,
58551,9,,,534976,24.93,,0.96,,-23.97,,6792,
58553,9,,,535104,22.95,,0.98,,-21.97,,6796,
58557,9,,,535264,23.0,,0.98,,-22.02,,6800,
58559,9,,,535392,22.98,,0.98,,-22.0,,6804,
58562,9,,,535520,23.8,,0.97,,-22.83,,6808,
58565,9,,,535616,23.93,,0.97,,-22.96,,6812,
58567,9,,,535744,23.97,,0.97,,-23.0,,6816,
58569,9,,,535808,24.22,,0.97,,-23.25,,6820,
58570,9,,,535872,25.04,,0.96,,-24.08,,6824,
58574,9,,,536032,25.16,,0.96,,-24.2,,6828,
58575,9,,,536096,24.67,,0.97,,-23.7,,6832,
58577,9,,,536192,24.64,,0.97,,-23.67,,6836,
58580,9,,,536320,24.72,,0.97,,-23.75,,6840,
58583,9,,,536480,25.46,,0.97,,-24.49,,6844,
58585,9,,,536576,25.69,,0.97,,-24.72,,6848,
58739,9,0.19092769757844508,-6.464018359780312,536640,25.81,16768,0.97,6.40484657138586,-24.84,0.3329638671129942,6852,0.0001
58742,9,,,536800,25.41,,0.97,,-24.44,,6856,
58744,9,,,536864,25.62,,0.97,,-24.65,,6860,
58748,9,,,537088,26.22,,0.97,,-25.25,,6864,
58750,9,,,537184,26.48,,0.97,,-25.51,,6868,
58752,9,,,537280,26.63,,0.97,,-25.66,,6872,
58755,9,,,537408,26.91,,0.98,,-25.93,,6876,
58757,9,,,537504,26.98,,0.98,,-26.0,,6880,
58757,9,,,537536,26.46,,0.98,,-25.48,,6884,
58761,9,,,537696,26.07,,0.98,,-25.09,,6888,
58763,9,,,537792,26.54,,0.98,,-25.56,,6892,
58767,9,,,537952,26.76,,0.98,,-25.78,,6896,
58768,9,,,537984,26.68,,0.98,,-25.7,,6900,
58770,9,,,538080,26.73,,0.98,,-25.75,,6904,
58771,9,,,538144,26.76,,0.98,,-25.78,,6908,
58774,9,,,538304,25.45,,0.99,,-24.46,,6912,
58776,9,,,538400,26.39,,0.99,,-25.4,,6916,
58778,9,,,538496,27.07,,0.98,,-26.09,,6920,
58780,9,,,538592,25.93,,0.99,,-24.94,,6924,
58933,9,0.1898045672569424,-6.448765844106674,538688,25.99,16832,0.99,6.337692745029926,-25.0,0.32840635161846876,6928,0.0001
58936,9,,,538752,25.76,,0.99,,-24.77,,6932,
58937,9,,,538816,25.98,,0.99,,-24.99,,6936,
58940,9,,,538976,25.88,,0.99,,-24.89,,6940,
58943,9,,,539104,26.32,,0.98,,-25.34,,6944,
58943,9,,,539136,26.3,,0.98,,-25.32,,6948,
58946,9,,,539264,26.41,,0.98,,-25.43,,6952,
58948,9,,,539360,26.35,,0.98,,-25.37,,6956,
58950,9,,,539488,27.02,,0.97,,-26.05,,6960,
58952,9,,,539552,26.14,,0.97,,-25.17,,6964,
58954,9,,,539680,25.58,,0.97,,-24.61,,6968,
58959,9,,,539936,26.42,,0.97,,-25.45,,6972,
58961,9,,,540064,25.64,,0.97,,-24.67,,6976,
58964,9,,,540192,25.72,,0.97,,-24.75,,6980,
58965,9,,,540256,26.08,,0.97,,-25.11,,6984,
58968,9,,,540320,26.84,,0.97,,-25.87,,6988,
58970,9,,,540416,27.04,,0.97,,-26.07,,6992,
58972,9,,,540576,27.46,,0.97,,-26.49,,6996,
58974,9,,,540640,27.55,,0.97,,-26.58,,7000,
59128,9,0.18869012617506087,-6.452931426465511,540800,28.35,16896,0.97,6.315451994538307,-27.38,0.32210723543539643,7004,0.0001
59129,9,,,540832,28.22,,0.97,,-27.25,,7008,
59130,9,,,540864,28.2,,0.97,,-27.23,,7012,
59133,9,,,541024,27.04,,0.97,,-26.07,,7016,
59137,9,,,541152,26.82,,0.98,,-25.84,,7020,
59139,9,,,541280,26.87,,0.98,,-25.89,,7024,
59141,9,,,541344,26.75,,0.98,,-25.77,,7028,
59143,9,,,541408,26.56,,0.98,,-25.58,,7032,
59146,9,,,541568,26.48,,0.98,,-25.5,,7036,
59147,9,,,541632,26.71,,0.98,,-25.73,,7040,
59150,9,,,541792,25.68,,0.99,,-24.69,,7044,
59151,9,,,541856,25.94,,0.99,,-24.95,,7048,
59153,9,,,541952,26.62,,0.98,,-25.64,,7052,
59156,9,,,542112,27.25,,0.98,,-26.27,,7056,
59158,9,,,542176,26.39,,0.99,,-25.4,,7060,
59159,9,,,542240,26.88,,0.99,,-25.89,,7064,
59161,9,,,542304,26.82,,0.99,,-25.83,,7068,
59163,9,,,542432,26.08,,0.99,,-25.09,,7072,
59167,9,,,542624,25.69,,0.99,,-24.7,,7076,
59169,9,,,542688,25.81,,0.99,,-24.82,,7080,
59322,9,0.1875789249315858,-6.459464192390442,542784,25.4,16960,0.99,6.2257565557956696,-24.41,0.3393842875957489,7084,0.0001
59324,9,,,542880,25.43,,0.98,,-24.45,,7088,
59326,9,,,542976,25.11,,0.98,,-24.13,,7092,
59330,9,,,543168,24.56,,0.98,,-23.58,,7096,
59333,9,,,543296,24.12,,0.98,,-23.14,,7100,
59334,9,,,543360,24.6,,0.97,,-23.63,,7104,
59335,9,,,543392,24.83,,0.97,,-23.86,,7108,
59340,9,,,543584,25.03,,0.97,,-24.06,,7112,
59344,9,,,543808,25.89,,0.96,,-24.93,,7116,
59347,9,,,543936,25.13,,0.96,,-24.17,,7120,
59350,9,,,544064,25.08,,0.96,,-24.12,,7124,
59350,9,,,544096,25.78,,0.96,,-24.82,,7128,
59354,9,,,544320,25.78,,0.96,,-24.82,,7132,
59358,9,,,544480,26.83,,0.95,,-25.88,,7136,
59358,9,,,544512,26.9,,0.95,,-25.95,,7140,
59360,9,,,544608,27.75,,0.94,,-26.81,,7144,
59516,9,0.18647081521339715,-6.4555729776620865,544800,27.49,17024,0.94,6.192800968885422,-26.55,0.31797434901818633,7148,0.0001
59518,9,,,544896,27.18,,0.95,,-26.23,,7152,
59520,9,,,544960,26.49,,0.95,,-25.54,,7156,
59524,9,,,545184,26.32,,0.95,,-25.37,,7160,
59526,9,,,545280,27.01,,0.94,,-26.07,,7164,
59529,9,,,545440,27.08,,0.94,,-26.14,,7168,
59531,9,,,545504,27.27,,0.94,,-26.33,,7172,
59532,9,,,545536,27.61,,0.94,,-26.67,,7176,
59534,9,,,545664,27.33,,0.94,,-26.39,,7180,
59537,9,,,545792,27.48,,0.94,,-26.54,,7184,
59540,9,,,545888,28.09,,0.93,,-27.16,,7188,
59543,9,,,546016,28.72,,0.92,,-27.8,,7192,
59543,9,,,546048,28.64,,0.92,,-27.72,,7196,
59546,9,,,546144,30.25,,0.9,,-29.35,,7200,
59548,9,,,546240,30.47,,0.9,,-29.57,,7204,
59548,9,,,546272,30.11,,0.9,,-29.21,,7208,
59552,9,,,546464,30.0,,0.9,,-29.1,,7212,
59555,9,,,546592,29.75,,0.91,,-28.84,,7216,
59557,9,,,546688,29.8,,0.91,,-28.89,,7220,
59559,9,,,546784,29.79,,0.91,,-28.88,,7224,
59715,9,0.18537067691795528,-6.438770890235901,546976,29.35,17088,0.91,6.13936560600996,-28.44,0.3215294727124274,7228,0.0001
59717,9,,,547072,30.27,,0.9,,-29.37,,7232,
59719,9,,,547168,29.24,,0.91,,-28.33,,7236,
59720,9,,,547200,28.85,,0.91,,-27.94,,7240,
59722,9,,,547296,28.66,,0.92,,-27.74,,7244,
59725,9,,,547456,28.73,,0.92,,-27.81,,7248,
59726,9,,,547488,28.4,,0.92,,-27.48,,7252,
59730,9,,,547712,28.58,,0.92,,-27.66,,7256,
59731,9,,,547776,28.6,,0.92,,-27.68,,7260,
59732,9,,,547840,27.62,,0.93,,-26.69,,7264,
59736,9,,,548032,28.4,,0.92,,-27.48,,7268,
59739,9,,,548160,29.17,,0.92,,-28.25,,7272,
59739,9,,,548192,29.64,,0.92,,-28.72,,7276,
59741,9,,,548256,29.9,,0.92,,-28.98,,7280,
59744,9,,,548352,29.96,,0.92,,-29.04,,7284,
59746,9,,,548448,28.69,,0.94,,-27.75,,7288,
59748,9,,,548576,28.14,,0.95,,-27.19,,7292,
59750,9,,,548672,27.27,,0.96,,-26.31,,7296,
59752,9,,,548768,26.44,,0.97,,-25.47,,7300,
59906,9,0.18427579337731004,-6.469410516321659,548992,25.49,17152,0.98,6.147971428930759,-24.51,0.3514768211171031,7304,0.0001
59909,9,,,549120,25.99,,0.98,,-25.01,,7308,
59912,9,,,549216,26.1,,0.98,,-25.12,,7312,
59915,9,,,549312,25.71,,0.98,,-24.73,,7316,
59917,9,,,549408,26.86,,0.97,,-25.89,,7320,
59920,9,,,549568,27.24,,0.97,,-26.27,,7324,
59924,9,,,549760,26.85,,0.97,,-25.88,,7328,
59926,9,,,549856,26.54,,0.97,,-25.57,,7332,
59928,9,,,549984,27.03,,0.97,,-26.06,,7336,
59930,9,,,550048,27.26,,0.97,,-26.29,,7340,
59933,9,,,550208,26.84,,0.97,,-25.87,,7344,
59934,9,,,550304,26.97,,0.97,,-26.0,,7348,
59938,9,,,550496,27.13,,0.97,,-26.16,,7352,
59939,9,,,550560,27.33,,0.97,,-26.36,,7356,
59945,9,,,550784,27.74,,0.97,,-26.77,,7360,
59947,9,,,550912,27.56,,0.97,,-26.59,,7364,
60101,9,0.1831836085766554,-6.437858559191227,551040,27.41,17216,0.97,6.08553883433342,-26.44,0.340567072853446,7368,0.0001
60104,9,,,551200,27.27,,0.97,,-26.3,,7372,
60109,9,,,551456,27.58,,0.96,,-26.62,,7376,
60109,9,,,551456,27.58,,0.96,,-26.62,,7380,
60111,9,,,551552,28.18,,0.95,,-27.23,,7384,
60115,9,,,551680,28.88,,0.94,,-27.94,,7388,
60117,9,,,551776,29.65,,0.93,,-28.72,,7392,
60119,9,,,551840,29.76,,0.93,,-28.83,,7396,
60121,9,,,551936,30.45,,0.92,,-29.53,,7400,
60124,9,,,552096,30.62,,0.92,,-29.7,,7404,
60125,9,,,552160,30.53,,0.92,,-29.61,,7408,
60128,9,,,552288,30.79,,0.92,,-29.87,,7412,
60129,9,,,552352,30.79,,0.92,,-29.87,,7416,
60131,9,,,552448,29.52,,0.93,,-28.59,,7420,
60136,9,,,552672,29.18,,0.93,,-28.25,,7424,
60137,9,,,552736,28.81,,0.94,,-27.87,,7428,
60139,9,,,552800,30.4,,0.92,,-29.48,,7432,
60140,9,,,552864,30.82,,0.92,,-29.9,,7436,
60142,9,,,552960,30.98,,0.92,,-30.06,,7440,
60297,9,0.18210092559456825,-6.463541030883789,553120,31.04,17280,0.92,6.111006535589695,-30.12,0.3183821146376431,7444,0.0001
60300,9,,,553280,30.83,,0.92,,-29.91,,7448,
60302,9,,,553376,30.91,,0.92,,-29.99,,7452,
60304,9,,,553472,31.22,,0.92,,-30.3,,7456,
60306,9,,,553568,31.41,,0.92,,-30.49,,7460,
60309,9,,,553728,31.28,,0.92,,-30.36,,7464,
60310,9,,,553760,30.68,,0.93,,-29.75,,7468,
60312,9,,,553888,31.31,,0.92,,-30.39,,7472,
60315,9,,,553920,30.9,,0.92,,-29.98,,7476,
60317,9,,,554048,29.35,,0.94,,-28.41,,7480,
60319,9,,,554144,29.34,,0.94,,-28.4,,7484,
60323,9,,,554304,28.35,,0.95,,-27.4,,7488,
60326,9,,,554464,27.47,,0.96,,-26.51,,7492,
60328,9,,,554560,27.52,,0.96,,-26.56,,7496,
60331,9,,,554720,27.65,,0.97,,-26.68,,7500,
60337,9,,,554880,27.03,,0.97,,-26.06,,7504,
60492,9,0.1810216202866286,-6.427854046225548,555040,27.7,17344,0.97,6.047117352485657,-26.73,0.3086433974094689,7508,0.0001
60494,9,,,555168,27.28,,0.97,,-26.31,,7512,
60497,9,,,555296,29.41,,0.96,,-28.45,,7516,
60498,9,,,555328,29.73,,0.96,,-28.77,,7520,
60500,9,,,555424,30.44,,0.96,,-29.48,,7524,
60503,9,,,555616,30.1,,0.96,,-29.14,,7528,
60509,9,,,555904,28.21,,0.98,,-27.23,,7532,
60509,9,,,555936,28.76,,0.98,,-27.78,,7536,
60513,9,,,556128,28.95,,0.97,,-27.98,,7540,
60519,9,,,556384,29.51,,0.97,,-28.54,,7544,
60520,9,,,556448,29.88,,0.97,,-28.91,,7548,
60525,9,,,556704,30.11,,0.97,,-29.14,,7552,
60527,9,,,556832,29.74,,0.97,,-28.77,,7556,
60532,9,,,557056,29.37,,0.97,,-28.4,,7560,
60686,9,0.17995134531520307,-6.447217144072056,557184,30.43,17408,0.96,6.0367093831300735,-29.47,0.313880781410262,7564,0.0001
60689,9,,,557344,30.94,,0.96,,-29.98,,7568,
60693,9,,,557568,30.18,,0.97,,-29.21,,7572,
60697,9,,,557760,33.56,,0.94,,-32.62,,7576,
60698,9,,,557792,33.57,,0.94,,-32.63,,7580,
60701,9,,,557920,34.84,,0.93,,-33.91,,7584,
60704,9,,,558080,35.99,,0.92,,-35.07,,7588,
60707,9,,,558208,36.62,,0.92,,-35.7,,7592,
60711,9,,,558400,36.76,,0.92,,-35.84,,7596,
60713,9,,,558528,37.02,,0.91,,-36.11,,7600,
60716,9,,,558656,37.75,,0.9,,-36.85,,7604,
60719,9,,,558752,37.74,,0.9,,-36.84,,7608,
60723,9,,,558944,37.85,,0.9,,-36.95,,7612,
60725,9,,,559040,35.89,,0.91,,-34.98,,7616,
60880,9,0.1788832051679492,-6.445283867418766,559328,36.18,17472,0.9,6.044377729296684,-35.28,0.3145333407446742,7620,0.0001
60888,9,,,559648,36.99,,0.9,,-36.09,,7624,
60891,9,,,559808,36.91,,0.9,,-36.01,,7628,
60895,9,,,560032,37.39,,0.89,,-36.5,,7632,
60897,9,,,560096,38.49,,0.88,,-37.61,,7636,
60900,9,,,560256,38.81,,0.89,,-37.92,,7640,
60903,9,,,560448,38.97,,0.88,,-38.09,,7644,
60906,9,,,560544,39.39,,0.88,,-38.51,,7648,
60909,9,,,560768,40.05,,0.87,,-39.18,,7652,
60912,9,,,560896,39.58,,0.87,,-38.71,,7656,
60915,9,,,561056,40.32,,0.86,,-39.46,,7660,
61069,9,0.17782166227698326,-6.443693704903126,561184,40.33,17536,0.87,6.03746372461319,-39.46,0.3276007389649749,7664,0.0001
61072,9,,,561312,41.95,,0.85,,-41.1,,7668,
61076,9,,,561536,42.42,,0.85,,-41.57,,7672,
61079,9,,,561664,41.03,,0.86,,-40.17,,7676,
61081,9,,,561760,39.89,,0.87,,-39.02,,7680,
61083,9,,,561856,38.84,,0.88,,-37.96,,7684,
61089,9,,,562080,39.1,,0.88,,-38.22,,7688,
61091,9,,,562176,39.66,,0.88,,-38.78,,7692,
61092,9,,,562240,40.34,,0.87,,-39.47,,7696,
61097,9,,,562496,39.33,,0.88,,-38.45,,7700,
61100,9,,,562624,39.4,,0.88,,-38.52,,7704,
61102,9,,,562720,39.41,,0.88,,-38.53,,7708,
61105,9,,,562912,39.02,,0.88,,-38.14,,7712,
61107,9,,,563008,39.38,,0.88,,-38.5,,7716,
61110,9,,,563136,39.48,,0.88,,-38.6,,7720,
61263,9,0.17676474782638252,-6.456486329436302,563232,37.98,17600,0.88,6.097660958766937,-37.1,0.3281233957968652,7724,0.0001
61265,9,,,563296,39.61,,0.87,,-38.74,,7728,
61270,9,,,563520,39.17,,0.88,,-38.29,,7732,
61272,9,,,563616,38.44,,0.89,,-37.55,,7736,
61275,9,,,563776,36.51,,0.9,,-35.61,,7740,
61276,9,,,563840,36.76,,0.9,,-35.86,,7744,
61278,9,,,563968,36.09,,0.9,,-35.19,,7748,
61282,9,,,564160,35.94,,0.9,,-35.04,,7752,
61285,9,,,564320,36.22,,0.9,,-35.32,,7756,
61289,9,,,564448,36.15,,0.9,,-35.25,,7760,
61291,9,,,564512,35.9,,0.89,,-35.01,,7764,
61297,9,,,564896,34.24,,0.91,,-33.33,,7768,
61301,9,,,565056,34.81,,0.9,,-33.91,,7772,
61303,9,,,565152,35.43,,0.89,,-34.54,,7776,
61305,9,,,565248,34.98,,0.9,,-34.08,,7780,
61460,9,0.17570848669856787,-6.509990148246288,565440,35.32,17664,0.9,6.188699819147587,-34.42,0.3565838444046676,7784,0.0001
61462,9,,,565536,33.86,,0.91,,-32.95,,7788,
61464,9,,,565632,33.61,,0.91,,-32.7,,7792,
61466,9,,,565728,33.33,,0.91,,-32.42,,7796,
61468,9,,,565856,33.54,,0.91,,-32.63,,7800,
61471,9,,,565984,33.93,,0.91,,-33.02,,7804,
61472,9,,,566048,34.41,,0.91,,-33.5,,7808,
61476,9,,,566208,35.2,,0.9,,-34.3,,7812,
61479,9,,,566400,35.3,,0.9,,-34.4,,7816,
61481,9,,,566528,34.23,,0.91,,-33.32,,7820,
61485,9,,,566752,34.34,,0.91,,-33.43,,7824,
61490,9,,,566976,34.56,,0.9,,-33.66,,7828,
61493,9,,,567136,34.54,,0.9,,-33.64,,7832,
61495,9,,,567232,35.33,,0.89,,-34.44,,7836,
61647,9,0.1746553888078779,-6.479796424508095,567328,35.51,17728,0.89,6.193274542689323,-34.62,0.33845163602381945,7840,0.0001
61650,9,,,567456,35.26,,0.89,,-34.37,,7844,
61654,9,,,567648,35.43,,0.89,,-34.54,,7848,
61655,9,,,567712,34.9,,0.9,,-34.0,,7852,
61659,9,,,567840,35.44,,0.89,,-34.55,,7856,
61661,9,,,567904,34.7,,0.9,,-33.8,,7860,
61664,9,,,568096,33.78,,0.91,,-32.87,,7864,
61666,9,,,568160,32.65,,0.92,,-31.73,,7868,
61666,9,,,568192,32.12,,0.92,,-31.2,,7872,
61670,9,,,568384,31.91,,0.92,,-30.99,,7876,
61671,9,,,568448,32.3,,0.91,,-31.39,,7880,
61673,9,,,568576,32.64,,0.9,,-31.74,,7884,
61675,9,,,568640,31.44,,0.9,,-30.54,,7888,
61677,9,,,568736,32.28,,0.89,,-31.39,,7892,
61678,9,,,568800,32.56,,0.89,,-31.67,,7896,
61681,9,,,568928,33.0,,0.88,,-32.12,,7900,
61683,9,,,569056,32.1,,0.89,,-31.21,,7904,
61685,9,,,569120,30.69,,0.89,,-29.8,,7908,
61687,9,,,569216,29.83,,0.9,,-28.93,,7912,
61689,9,,,569312,29.6,,0.9,,-28.7,,7916,
61843,9,0.1736099028494209,-6.486736670136452,569440,29.91,17792,0.9,6.1705761551856995,-29.01,0.3236955041065812,7920,0.0001
61846,9,,,569600,30.0,,0.9,,-29.1,,7924,
61848,9,,,569696,29.34,,0.91,,-28.43,,7928,
61850,9,,,569792,29.75,,0.9,,-28.85,,7932,
61854,9,,,569984,28.55,,0.91,,-27.64,,7936,
61855,9,,,570048,28.34,,0.91,,-27.43,,7940,
61860,9,,,570208,28.52,,0.9,,-27.62,,7944,
61861,9,,,570240,29.48,,0.89,,-28.59,,7948,
61862,9,,,570304,28.93,,0.89,,-28.04,,7952,
61866,9,,,570496,28.17,,0.9,,-27.27,,7956,
61867,9,,,570560,28.6,,0.9,,-27.7,,7960,
61870,9,,,570720,28.72,,0.9,,-27.82,,7964,
61872,9,,,570816,28.73,,0.9,,-27.83,,7968,
61874,9,,,570880,28.84,,0.9,,-27.94,,7972,
61876,9,,,571008,27.74,,0.91,,-26.83,,7976,
61877,9,,,571040,27.13,,0.92,,-26.21,,7980,
61881,9,,,571232,27.09,,0.92,,-26.17,,7984,
61884,9,,,571392,27.15,,0.92,,-26.23,,7988,
62038,9,0.1725694709457457,-6.47691023349762,571520,27.4,17856,0.93,6.1229779198765755,-26.47,0.3322006408125162,7992,0.0001
62040,9,,,571584,26.44,,0.94,,-25.5,,7996,
62041,9,,,571616,27.08,,0.94,,-26.14,,8000,
62045,9,,,571872,27.08,,0.94,,-26.14,,8004,
62047,9,,,571936,27.35,,0.94,,-26.41,,8008,
62048,9,,,572000,27.49,,0.94,,-26.55,,8012,
62050,9,,,572064,27.28,,0.94,,-26.34,,8016,
62052,9,,,572160,27.03,,0.94,,-26.09,,8020,
62056,9,,,572352,27.69,,0.94,,-26.75,,8024,
62059,9,,,572512,27.09,,0.94,,-26.15,,8028,
62060,9,,,572544,26.44,,0.95,,-25.49,,8032,
62063,9,,,572640,27.98,,0.93,,-27.05,,8036,
62064,9,,,572672,28.07,,0.93,,-27.14,,8040,
62066,9,,,572800,27.14,,0.94,,-26.2,,8044,
62070,9,,,573024,26.5,,0.95,,-25.55,,8048,
62073,9,,,573120,26.21,,0.95,,-25.26,,8052,
62074,9,,,573184,26.83,,0.95,,-25.88,,8056,
62075,9,,,573248,26.67,,0.95,,-25.72,,8060,
62078,9,,,573344,26.93,,0.95,,-25.98,,8064,
62080,9,,,573440,27.35,,0.94,,-26.41,,8068,
62235,9,0.17153782676905394,-6.459379822015762,573600,28.24,17920,0.93,6.061888925731182,-27.31,0.3060648078098893,8072,0.0001
62237,9,,,573728,28.23,,0.93,,-27.3,,8076,
62238,9,,,573760,28.37,,0.93,,-27.44,,8080,
62241,9,,,573888,27.84,,0.94,,-26.9,,8084,
62242,9,,,573952,27.89,,0.94,,-26.95,,8088,
62244,9,,,574048,27.19,,0.94,,-26.25,,8092,
62247,9,,,574176,27.1,,0.94,,-26.16,,8096,
62250,9,,,574336,27.16,,0.93,,-26.23,,8100,
62253,9,,,574464,27.59,,0.93,,-26.66,,8104,
62254,9,,,574528,27.43,,0.93,,-26.5,,8108,
62256,9,,,574624,27.47,,0.93,,-26.54,,8112,
62259,9,,,574752,27.96,,0.93,,-27.03,,8116,
62264,9,,,574944,27.8,,0.93,,-26.87,,8120,
62266,9,,,575040,26.88,,0.94,,-25.94,,8124,
62268,9,,,575136,27.18,,0.94,,-26.24,,8128,
62270,9,,,575232,27.02,,0.94,,-26.08,,8132,
62272,9,,,575328,26.55,,0.95,,-25.6,,8136,
62425,9,0.17051285412162542,-6.46539755910635,575520,25.8,17984,0.96,6.082299195230007,-24.84,0.31247839517891407,8140,0.0001
62428,9,,,575616,25.38,,0.96,,-24.42,,8144,
62432,9,,,575744,25.52,,0.96,,-24.56,,8148,
62435,9,,,575904,26.55,,0.95,,-25.6,,8152,
62438,9,,,576032,26.58,,0.95,,-25.63,,8156,
62439,9,,,576096,26.98,,0.95,,-26.03,,8160,
62441,9,,,576192,28.13,,0.94,,-27.19,,8164,
62445,9,,,576416,28.29,,0.95,,-27.34,,8168,
62448,9,,,576544,28.14,,0.95,,-27.19,,8172,
62450,9,,,576640,28.69,,0.95,,-27.74,,8176,
62450,9,,,576672,28.39,,0.95,,-27.44,,8180,
62455,9,,,576928,28.69,,0.95,,-27.74,,8184,
62457,9,,,577024,29.17,,0.95,,-28.22,,8188,
62458,9,,,577088,29.0,,0.95,,-28.05,,8192,
62462,9,,,577248,28.14,,0.97,,-27.17,,8196,
62465,9,,,577344,29.51,,0.96,,-28.55,,8200,
62467,9,,,577440,29.38,,0.96,,-28.42,,8204,
62620,9,0.16949083842337132,-6.496793314814568,577600,29.88,18048,0.96,6.139245308935642,-28.92,0.3160335929132998,8208,0.0001
62624,9,,,577760,29.85,,0.96,,-28.89,,8212,
62626,9,,,577888,29.73,,0.96,,-28.77,,8216,
62629,9,,,578048,30.65,,0.95,,-29.7,,8220,
62631,9,,,578112,30.25,,0.95,,-29.3,,8224,
62635,9,,,578240,30.24,,0.95,,-29.29,,8228,
62637,9,,,578336,30.45,,0.95,,-29.5,,8232,
62639,9,,,578432,31.04,,0.94,,-30.1,,8236,
62642,9,,,578624,30.75,,0.94,,-29.81,,8240,
62645,9,,,578752,30.87,,0.94,,-29.93,,8244,
62648,9,,,578880,30.5,,0.94,,-29.56,,8248,
62652,9,,,579104,29.53,,0.95,,-28.58,,8252,
62655,9,,,579264,30.02,,0.94,,-29.08,,8256,
62656,9,,,579328,30.21,,0.93,,-29.28,,8260,
62659,9,,,579456,31.03,,0.92,,-30.11,,8264,
62813,9,0.16847263183444738,-6.48926854133606,579616,30.3,18112,0.91,6.165484555065632,-29.39,0.3359659048728645,8268,0.0001
62818,9,,,579840,30.49,,0.91,,-29.58,,8272,
62820,9,,,579936,31.69,,0.9,,-30.79,,8276,
62822,9,,,580032,32.08,,0.9,,-31.18,,8280,
62827,9,,,580288,32.28,,0.9,,-31.38,,8284,
62829,9,,,580384,32.12,,0.9,,-31.22,,8288,
62830,9,,,580448,32.19,,0.89,,-31.3,,8292,
62830,9,,,580448,32.19,,0.89,,-31.3,,8296,
62831,9,,,580480,31.56,,0.9,,-30.66,,8300,
62836,9,,,580704,31.84,,0.89,,-30.95,,8304,
62838,9,,,580800,31.23,,0.89,,-30.34,,8308,
62841,9,,,580896,31.85,,0.89,,-30.96,,8312,
62843,9,,,580992,31.77,,0.89,,-30.88,,8316,
62845,9,,,581152,30.85,,0.9,,-29.95,,8320,
62847,9,,,581248,32.01,,0.89,,-31.12,,8324,
62849,9,,,581344,32.59,,0.88,,-31.71,,8328,
62853,9,,,581536,33.45,,0.87,,-32.58,,8332,
62855,9,,,581632,33.82,,0.87,,-32.95,,8336,
63010,9,0.16745956963859499,-6.505095429718494,581824,33.73,18176,0.87,6.2177404910326,-32.86,0.3203716413117945,8340,0.0001
63013,9,,,581920,34.31,,0.87,,-33.44,,8344,
63016,9,,,582080,34.56,,0.87,,-33.69,,8348,
63017,9,,,582112,34.58,,0.87,,-33.71,,8352,
63020,9,,,582272,33.34,,0.89,,-32.45,,8356,
63020,9,,,582304,33.35,,0.89,,-32.46,,8360,
63022,9,,,582368,31.61,,0.91,,-30.7,,8364,
63026,9,,,582560,30.77,,0.92,,-29.85,,8368,
63028,9,,,582720,29.75,,0.93,,-28.82,,8372,
63030,9,,,582816,29.31,,0.93,,-28.38,,8376,
63033,9,,,582912,29.52,,0.93,,-28.59,,8380,
63038,9,,,583104,29.01,,0.93,,-28.08,,8384,
63039,9,,,583168,28.89,,0.93,,-27.96,,8388,
63041,9,,,583296,28.95,,0.93,,-28.02,,8392,
63043,9,,,583360,27.87,,0.94,,-26.93,,8396,
63046,9,,,583520,27.64,,0.94,,-26.7,,8400,
63047,9,,,583584,27.62,,0.94,,-26.68,,8404,
63200,9,0.1664504276122898,-6.5181169882416725,583744,28.46,18240,0.93,6.249086916446686,-27.53,0.3195890742354095,8408,0.0001
63201,9,,,583776,27.96,,0.93,,-27.03,,8412,
63204,9,,,583840,27.86,,0.93,,-26.93,,8416,
63207,9,,,583968,29.39,,0.92,,-28.47,,8420,
63210,9,,,584096,28.31,,0.93,,-27.38,,8424,
63213,9,,,584224,28.4,,0.93,,-27.47,,8428,
63214,9,,,584320,27.51,,0.94,,-26.57,,8432,
63216,9,,,584384,26.33,,0.95,,-25.38,,8436,
63218,9,,,584480,27.55,,0.93,,-26.62,,8440,
63220,9,,,584576,27.39,,0.93,,-26.46,,8444,
63223,9,,,584704,27.8,,0.93,,-26.87,,8448,
63224,9,,,584768,27.75,,0.93,,-26.82,,8452,
63226,9,,,584864,27.25,,0.93,,-26.32,,8456,
63227,9,,,584896,27.23,,0.93,,-26.3,,8460,
63229,9,,,584992,28.29,,0.93,,-27.36,,8464,
63230,9,,,585088,28.24,,0.93,,-27.31,,8468,
63235,9,,,585344,28.59,,0.93,,-27.66,,8472,
63238,9,,,585408,27.0,,0.94,,-26.06,,8476,
63238,9,,,585408,27.0,,0.94,,-26.06,,8480,
