rollout/success_rate,train/ent_coef_loss,train/critic_loss,train/actor_loss,train/n_updates,time/time_elapsed,train/learning_rate,rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,train/ent_coef,rollout/ep_len_mean
0.92,,,,,22689,,-31.22,7912,491552,21,,32.14
0.93,,,,,22696,,-29.24,7916,491872,21,,30.17
0.93,,,,,22696,,-29.24,7920,491872,21,,30.17
0.93,,,,,22698,,-28.95,7924,491936,21,,29.88
0.95,,,,,22703,,-26.61,7928,492096,21,,27.56
0.95,,,,,22707,,-26.45,7932,492224,21,,27.4
0.95,,,,,22709,,-26.4,7936,492288,21,,27.35
0.95,,,,,22710,,-26.05,7940,492320,21,,27.0
0.96,,,,,22712,,-25.23,7944,492384,21,,26.19
0.96,,,,,22717,,-25.87,7948,492544,21,,26.83
0.96,,,,,22720,,-25.76,7952,492672,21,,26.72
0.96,,,,,22721,,-25.43,7956,492704,21,,26.39
0.95,,,,,22725,,-26.11,7960,492832,21,,27.06
0.95,,,,,22727,,-26.09,7964,492896,21,,27.04
0.95,,,,,22729,,-26.19,7968,492992,21,,27.14
0.95,,,,,22732,,-26.17,7972,493088,21,,27.12
0.96,,,,,22734,,-23.92,7976,493152,21,,24.88
0.96,,,,,22737,,-24.49,7980,493312,21,,25.45
0.96,,,,,22740,,-23.85,7984,493408,21,,24.81
0.96,,,,,22742,,-23.86,7988,493472,21,,24.82
0.96,,,,,22745,,-23.85,7992,493568,21,,24.81
0.96,-5.864015318453312,0.20705785881727934,5.468012407422066,15424,22796,0.0001,-23.55,7996,493792,21,0.2193411944899708,24.51
0.96,,,,,22797,,-23.38,8000,493824,21,,24.34
0.97,,,,,22802,,-23.19,8004,494016,21,,24.16
0.97,,,,,22806,,-23.41,8008,494144,21,,24.38
0.98,,,,,22810,,-22.63,8012,494272,21,,23.61
0.98,,,,,22813,,-22.84,8016,494400,21,,23.82
0.97,,,,,22816,,-23.78,8020,494496,21,,24.75
0.97,,,,,22820,,-23.81,8024,494624,21,,24.78
0.97,,,,,22827,,-24.37,8028,494912,21,,25.34
0.97,,,,,22829,,-24.3,8032,494976,21,,25.27
0.97,,,,,22832,,-24.43,8036,495072,21,,25.4
0.96,,,,,22835,,-25.32,8040,495168,21,,26.28
0.95,,,,,22838,,-25.87,8044,495296,21,,26.82
0.95,,,,,22840,,-25.9,8048,495360,21,,26.85
0.95,-5.8559033796191216,0.21611126675270498,5.456760190427303,15488,22892,0.0001,-26.42,8052,495648,21,0.2180089473258704,27.37
0.95,,,,,22895,,-27.04,8056,495744,21,,27.99
0.96,,,,,22900,,-25.98,8060,495904,21,,26.94
0.95,,,,,22903,,-26.77,8064,496032,21,,27.72
0.96,,,,,22908,,-26.26,8068,496224,21,,27.22
0.95,,,,,22910,,-27.27,8072,496288,21,,28.22
0.94,,,,,22912,,-28.18,8076,496352,21,,29.12
0.94,,,,,22916,,-27.96,8080,496544,21,,28.9
0.92,,,,,22918,,-30.07,8084,496608,21,,30.99
0.92,,,,,22921,,-29.97,8088,496704,21,,30.89
0.92,,,,,22924,,-30.26,8092,496832,21,,31.18
0.92,,,,,22927,,-30.33,8096,496928,21,,31.25
0.92,,,,,22930,,-30.4,8100,497024,21,,31.32
0.91,,,,,22933,,-30.59,8104,497152,21,,31.5
0.91,,,,,22938,,-29.87,8108,497280,21,,30.78
0.91,,,,,22939,,-30.49,8112,497312,21,,31.4
0.91,,,,,22940,,-30.13,8116,497344,21,,31.04
0.92,,,,,22944,,-29.44,8120,497504,21,,30.36
0.91,-5.903203077614307,0.22327434387989342,5.501306690275669,15552,22996,0.0001,-30.11,8124,497760,21,0.21668185014277697,31.02
0.91,,,,,22999,,-29.61,8128,497856,21,,30.52
0.91,,,,,23002,,-29.72,8132,497952,21,,30.63
0.91,,,,,23004,,-29.99,8136,498016,21,,30.9
0.92,,,,,23007,,-29.36,8140,498112,21,,30.28
0.9,,,,,23009,,-31.14,8144,498208,21,,32.04
0.9,,,,,23012,,-30.64,8148,498304,21,,31.54
0.9,,,,,23015,,-30.23,8152,498400,21,,31.13
0.9,,,,,23018,,-29.77,8156,498496,21,,30.67
0.9,,,,,23019,,-29.69,8160,498528,21,,30.59
0.91,,,,,23022,,-28.88,8164,498624,21,,29.79
0.9,,,,,23028,,-29.28,8168,498848,21,,30.18
0.91,,,,,23032,,-28.23,8172,499008,21,,29.14
0.92,,,,,23034,,-27.62,8176,499072,21,,28.54
0.92,,,,,23037,,-27.96,8180,499200,21,,28.88
0.94,,,,,23040,,-26.05,8184,499296,21,,26.99
0.94,,,,,23045,,-26.47,8188,499488,21,,27.41
0.94,,,,,23047,,-26.75,8192,499552,21,,27.69
0.94,,,,,23051,,-26.69,8196,499680,21,,27.63
0.94,-5.895949147641659,0.22011437942273915,5.513174399733543,15616,23098,0.0001,-27.01,8200,499744,21,0.21536044357344508,27.95
0.95,,,,,23101,,-26.46,8204,499840,21,,27.41
0.94,,,,,23103,,-27.35,8208,499904,21,,28.29
0.94,,,,,23105,,-27.31,8212,499968,21,,28.25
0.94,,,,,23109,,-27.0,8216,500128,21,,27.94
0.94,,,,,23112,,-26.8,8220,500256,21,,27.74
0.94,,,,,23115,,-27.09,8224,500352,21,,28.03
0.94,,,,,23118,,-26.94,8228,500480,21,,27.88
0.93,,,,,23122,,-27.54,8232,500608,21,,28.47
0.93,,,,,23124,,-28.01,8236,500672,21,,28.94
0.93,,,,,23127,,-27.78,8240,500768,21,,28.71
0.95,,,,,23131,,-25.65,8244,500896,21,,26.6
0.96,,,,,23133,,-24.94,8248,500960,21,,25.9
0.96,,,,,23137,,-24.9,8252,501120,21,,25.86
0.96,,,,,23139,,-24.89,8256,501184,21,,25.85
0.96,,,,,23144,,-25.34,8260,501344,21,,26.3
0.96,,,,,23145,,-25.3,8264,501376,21,,26.26
0.97,,,,,23148,,-24.88,8268,501504,21,,25.85
0.97,,,,,23150,,-25.01,8272,501568,21,,25.98
0.97,,,,,23153,,-24.81,8276,501696,21,,25.78
0.95,-5.91873786598444,0.2238172150682658,5.5707548931241035,15680,23201,0.0001,-26.03,8280,501792,21,0.21404695068486035,26.98
0.95,,,,,23202,,-26.05,8284,501824,21,,27.0
0.95,,,,,23205,,-25.74,8288,501920,21,,26.69
0.95,,,,,23209,,-25.67,8292,502080,21,,26.62
0.95,,,,,23212,,-25.16,8296,502176,21,,26.11
0.95,,,,,23217,,-25.29,8300,502336,21,,26.24
0.95,,,,,23218,,-24.99,8304,502368,21,,25.94
0.96,,,,,23221,,-24.32,8308,502496,21,,25.28
0.96,,,,,23225,,-24.05,8312,502624,21,,25.01
0.96,,,,,23229,,-24.79,8316,502752,21,,25.75
0.96,,,,,23233,,-24.79,8320,502912,21,,25.75
0.96,,,,,23233,,-24.79,8324,502912,21,,25.75
0.96,,,,,23239,,-24.84,8328,503104,21,,25.8
0.97,,,,,23241,,-23.69,8332,503168,21,,24.66
0.97,,,,,23242,,-23.4,8336,503232,21,,24.37
0.96,,,,,23246,,-24.41,8340,503392,21,,25.37
0.96,,,,,23250,,-24.62,8344,503520,21,,25.58
0.96,,,,,23253,,-24.48,8348,503648,21,,25.44
0.96,,,,,23256,,-24.9,8352,503712,21,,25.86
0.96,-5.911059126257896,0.2230376845691353,5.589734300971031,15744,23304,0.0001,-24.96,8356,503840,21,0.21274004806764424,25.92
0.96,,,,,23307,,-24.68,8360,503936,21,,25.64
0.96,,,,,23312,,-24.7,8364,504096,21,,25.66
0.96,,,,,23315,,-24.57,8368,504192,21,,25.53
0.96,,,,,23317,,-25.18,8372,504256,21,,26.14
0.97,,,,,23320,,-24.15,8376,504384,21,,25.12
0.97,,,,,23323,,-24.1,8380,504512,21,,25.07
0.95,,,,,23326,,-25.73,8384,504608,21,,26.68
0.95,,,,,23329,,-25.74,8388,504704,21,,26.69
0.95,,,,,23333,,-25.56,8392,504864,21,,26.51
0.94,,,,,23334,,-26.59,8396,504896,21,,27.53
0.94,,,,,23338,,-26.41,8400,505056,21,,27.35
0.94,,,,,23341,,-26.46,8404,505184,21,,27.4
0.94,,,,,23346,,-26.56,8408,505344,21,,27.5
0.94,,,,,23348,,-26.24,8412,505440,21,,27.18
0.94,,,,,23350,,-25.79,8416,505504,21,,26.73
0.95,,,,,23354,,-25.14,8420,505632,21,,26.09
0.95,,,,,23359,,-25.55,8424,505792,21,,26.5
0.95,-5.936449036002159,0.22280542855150998,5.651192367076874,15808,23407,0.0001,-25.52,8428,505888,21,0.21144186076708138,26.47
0.94,,,,,23409,,-26.44,8432,505952,21,,27.38
0.94,,,,,23414,,-26.22,8436,506144,21,,27.16
0.95,,,,,23419,,-25.28,8440,506336,21,,26.23
0.95,,,,,23423,,-25.23,8444,506464,21,,26.18
0.95,,,,,23424,,-25.26,8448,506496,21,,26.21
0.95,,,,,23426,,-24.78,8452,506560,21,,25.73
0.94,,,,,23432,,-25.92,8456,506816,21,,26.86
0.91,,,,,23435,,-27.85,8460,506912,21,,28.76
0.91,,,,,23435,,-27.85,8464,506912,21,,28.76
0.9,,,,,23438,,-28.77,8468,507040,21,,29.67
0.9,,,,,23442,,-28.29,8472,507168,21,,29.19
0.9,,,,,23447,,-28.15,8476,507360,21,,29.05
0.9,,,,,23450,,-28.22,8480,507456,21,,29.12
0.92,,,,,23451,,-26.67,8484,507488,21,,27.59
0.92,,,,,23453,,-26.6,8488,507552,21,,27.52
0.91,,,,,23455,,-27.39,8492,507616,21,,28.3
0.92,,,,,23461,,-26.39,8496,507872,21,,27.31
0.92,-5.98408592492342,0.23922903276979923,5.706034250557423,15872,23510,0.0001,-26.23,8500,507968,21,0.21014838060364127,27.15
0.92,,,,,23511,,-26.17,8504,508000,21,,27.09
0.92,,,,,23514,,-25.92,8508,508128,21,,26.84
0.91,,,,,23518,,-26.75,8512,508320,21,,27.66
0.91,,,,,23523,,-26.83,8516,508480,21,,27.74
0.91,,,,,23525,,-26.67,8520,508576,21,,27.58
0.9,,,,,23529,,-26.86,8524,508704,21,,27.76
0.9,,,,,23532,,-27.16,8528,508832,21,,28.06
0.9,,,,,23534,,-27.27,8532,508896,21,,28.17
0.88,,,,,23536,,-28.88,8536,508992,21,,29.76
0.88,,,,,23540,,-28.94,8540,509120,21,,29.82
0.88,,,,,23544,,-28.76,8544,509248,21,,29.64
0.87,,,,,23549,,-29.69,8548,509440,21,,30.56
0.87,,,,,23551,,-29.51,8552,509504,21,,30.38
0.88,,,,,23555,,-28.89,8556,509664,21,,29.77
0.9,,,,,23558,,-27.47,8560,509760,21,,28.37
0.91,,,,,23561,,-26.73,8564,509888,21,,27.64
0.9,-5.945225536823273,0.2317906841635704,5.7406200543046,15936,23611,0.0001,-27.25,8568,510080,21,0.20885845250450075,28.15
0.89,,,,,23612,,-27.98,8572,510112,21,,28.87
0.89,,,,,23615,,-28.13,8576,510208,21,,29.02
0.9,,,,,23617,,-27.37,8580,510272,21,,28.27
0.89,,,,,23620,,-28.36,8584,510400,21,,29.25
0.88,,,,,23624,,-29.11,8588,510560,21,,29.99
0.88,,,,,23626,,-29.33,8592,510624,21,,30.21
0.88,,,,,23627,,-29.18,8596,510656,21,,30.06
0.88,,,,,23628,,-29.22,8600,510688,21,,30.1
0.88,,,,,23630,,-29.75,8604,510720,21,,30.63
0.88,,,,,23633,,-29.59,8608,510848,21,,30.47
0.89,,,,,23634,,-28.75,8612,510880,21,,29.64
0.89,,,,,23640,,-28.55,8616,511104,21,,29.44
0.89,,,,,23642,,-28.49,8620,511168,21,,29.38
0.9,,,,,23644,,-28.35,8624,511232,21,,29.25
0.91,,,,,23646,,-27.21,8628,511296,21,,28.12
0.91,,,,,23647,,-27.11,8632,511328,21,,28.02
0.93,,,,,23650,,-26.04,8636,511424,21,,26.97
0.93,,,,,23654,,-26.13,8640,511552,21,,27.06
0.92,,,,,23657,,-27.02,8644,511648,21,,27.94
0.93,,,,,23661,,-25.86,8648,511808,21,,26.79
0.93,,,,,23663,,-26.71,8652,511872,21,,27.64
0.93,,,,,23666,,-26.13,8656,511968,21,,27.06
0.93,,,,,23667,,-26.37,8660,512000,21,,27.3
0.94,-5.987617254257202,0.2354651999194175,5.7831020802259445,16000,23717,0.0001,-25.98,8664,512160,21,0.20758022996596992,26.92
0.95,,,,,23719,,-25.26,8668,512224,21,,26.21
0.96,,,,,23721,,-24.55,8672,512320,21,,25.51
0.96,,,,,23723,,-24.27,8676,512384,21,,25.23
0.96,,,,,23726,,-24.11,8680,512448,21,,25.07
0.97,,,,,23729,,-23.19,8684,512576,21,,24.16
0.99,,,,,23731,,-21.79,8688,512640,21,,22.78
0.99,,,,,23733,,-21.57,8692,512704,21,,22.56
0.99,,,,,23738,,-21.58,8696,512896,21,,22.57
0.99,,,,,23741,,-21.75,8700,512992,21,,22.74
0.99,,,,,23743,,-21.75,8704,513056,21,,22.74
0.99,,,,,23745,,-22.14,8708,513120,21,,23.13
0.99,,,,,23749,,-22.55,8712,513248,21,,23.54
0.99,,,,,23751,,-22.66,8716,513312,21,,23.65
0.99,,,,,23753,,-22.91,8720,513376,21,,23.9
0.99,,,,,23756,,-22.55,8724,513472,21,,23.54
0.99,,,,,23759,,-22.49,8728,513600,21,,23.48
0.99,,,,,23762,,-23.02,8732,513696,21,,24.01
0.99,,,,,23764,,-22.36,8736,513792,21,,23.35
0.99,,,,,23767,,-22.22,8740,513888,21,,23.21
1.0,,,,,23770,,-21.93,8744,513984,21,,22.93
1.0,-5.956171691417694,0.24385509616695344,5.7778274193406105,16064,23818,0.0001,-22.33,8748,514112,21,0.2063096989877522,23.33
1.0,,,,,23819,,-21.62,8752,514144,21,,22.62
1.0,,,,,23823,,-21.55,8756,514240,21,,22.55
1.0,,,,,23827,,-21.37,8760,514400,21,,22.37
1.0,,,,,23829,,-21.32,8764,514464,21,,22.32
1.0,,,,,23832,,-20.83,8768,514560,21,,21.83
1.0,,,,,23835,,-20.55,8772,514656,21,,21.55
1.0,,,,,23836,,-20.73,8776,514688,21,,21.73
1.0,,,,,23837,,-21.08,8780,514720,21,,22.08
1.0,,,,,23841,,-21.01,8784,514848,21,,22.01
1.0,,,,,23845,,-20.96,8788,515008,21,,21.96
0.99,,,,,23846,,-21.87,8792,515072,21,,22.86
0.99,,,,,23848,,-21.77,8796,515136,21,,22.76
0.99,,,,,23851,,-21.66,8800,515264,21,,22.65
0.99,,,,,23857,,-21.44,8804,515488,21,,22.43
0.99,,,,,23859,,-20.87,8808,515552,21,,21.86
0.99,,,,,23863,,-20.53,8812,515680,21,,21.52
0.99,,,,,23866,,-20.55,8816,515808,21,,21.54
0.99,,,,,23868,,-20.44,8820,515872,21,,21.43
0.99,,,,,23869,,-21.46,8824,515904,21,,22.45
0.99,,,,,23873,,-21.34,8828,516032,21,,22.33
0.99,-5.980427518486977,0.24196120584383607,5.786158211529255,16128,23921,0.0001,-21.46,8832,516128,21,0.20505091222003102,22.45
0.99,,,,,23925,,-21.58,8836,516256,21,,22.57
0.99,,,,,23927,,-21.61,8840,516320,21,,22.6
0.98,,,,,23930,,-21.85,8844,516416,21,,22.83
0.97,,,,,23933,,-22.64,8848,516512,21,,23.61
0.97,,,,,23936,,-22.53,8852,516640,21,,23.5
0.97,,,,,23939,,-22.57,8856,516736,21,,23.54
0.96,,,,,23942,,-23.44,8860,516832,21,,24.4
0.96,,,,,23944,,-23.64,8864,516928,21,,24.6
0.96,,,,,23946,,-23.41,8868,516992,21,,24.37
0.96,,,,,23950,,-24.07,8872,517152,21,,25.03
0.96,,,,,23953,,-23.97,8876,517248,21,,24.93
0.96,,,,,23956,,-23.36,8880,517376,21,,24.32
0.96,,,,,23957,,-23.47,8884,517408,21,,24.43
0.96,,,,,23961,,-23.56,8888,517536,21,,24.52
0.97,,,,,23965,,-22.81,8892,517664,21,,23.78
0.96,,,,,23968,,-23.58,8896,517760,21,,24.54
0.96,,,,,23971,,-23.91,8900,517856,21,,24.87
0.95,,,,,23973,,-24.58,8904,517920,21,,25.53
0.95,,,,,23975,,-24.62,8908,517984,21,,25.57
0.94,,,,,23979,,-25.46,8912,518144,21,,26.4
0.94,-5.986930005252361,0.24446474760770798,5.829280063509941,16192,24027,0.0001,-25.59,8916,518240,21,0.20379602583125234,26.53
0.94,,,,,24031,,-25.52,8920,518368,21,,26.46
0.94,,,,,24036,,-24.51,8924,518592,21,,25.45
0.94,,,,,24037,,-24.59,8928,518624,21,,25.53
0.94,,,,,24040,,-24.41,8932,518720,21,,25.35
0.94,,,,,24044,,-24.3,8936,518848,21,,25.24
0.94,,,,,24048,,-24.82,8940,518976,21,,25.76
0.95,,,,,24051,,-24.11,8944,519072,21,,25.06
0.95,,,,,24053,,-24.16,8948,519136,21,,25.11
0.96,,,,,24055,,-23.8,8952,519200,21,,24.76
0.95,,,,,24058,,-24.7,8956,519296,21,,25.65
0.95,,,,,24061,,-24.62,8960,519392,21,,25.57
0.95,,,,,24063,,-24.4,8964,519456,21,,25.35
0.95,,,,,24064,,-24.62,8968,519488,21,,25.57
0.94,,,,,24067,,-24.84,8972,519616,21,,25.78
0.94,,,,,24069,,-24.88,8976,519680,21,,25.82
0.94,,,,,24070,,-24.71,8980,519712,21,,25.65
0.94,,,,,24073,,-25.0,8984,519808,21,,25.94
0.94,,,,,24077,,-24.64,8988,519968,21,,25.58
0.94,,,,,24080,,-24.57,8992,520064,21,,25.51
0.95,,,,,24082,,-23.64,8996,520128,21,,24.59
0.95,-6.016148097813129,0.25573714496567845,5.876298546791077,16256,24131,0.0001,-23.32,9000,520256,21,0.20254921913146973,24.27
0.96,,,,,24134,,-22.63,9004,520384,21,,23.59
0.96,,,,,24136,,-23.36,9008,520448,21,,24.32
0.97,,,,,24141,,-22.6,9012,520608,21,,23.57
0.97,,,,,24143,,-22.53,9016,520704,21,,23.5
0.97,,,,,24148,,-22.64,9020,520864,21,,23.61
0.97,,,,,24151,,-22.93,9024,520960,21,,23.9
0.97,,,,,24152,,-23.11,9028,520992,21,,24.08
0.96,,,,,24153,,-24.5,9032,521024,21,,25.46
0.96,,,,,24154,,-24.99,9036,521056,21,,25.95
0.95,,,,,24157,,-25.21,9040,521152,21,,26.16
0.95,,,,,24158,,-24.98,9044,521184,21,,25.93
0.95,,,,,24164,,-24.56,9048,521408,21,,25.51
0.96,,,,,24166,,-23.06,9052,521472,21,,24.02
0.96,,,,,24169,,-23.2,9056,521568,21,,24.16
0.96,,,,,24169,,-23.2,9060,521568,21,,24.16
0.97,,,,,24172,,-22.44,9064,521696,21,,23.41
0.97,,,,,24174,,-22.35,9068,521760,21,,23.32
0.98,,,,,24178,,-21.57,9072,521920,21,,22.55
0.98,,,,,24180,,-21.57,9076,521984,21,,22.55
0.98,,,,,24183,,-21.64,9080,522112,21,,22.62
0.98,,,,,24185,,-21.26,9084,522176,21,,22.24
0.98,-6.047901943325996,0.2720326450653374,5.908961698412895,16320,24235,0.0001,-21.35,9088,522336,21,0.20130293350666761,22.33
0.98,,,,,24237,,-21.33,9092,522400,21,,22.31
0.98,,,,,24240,,-21.53,9096,522496,21,,22.51
0.97,,,,,24243,,-22.39,9100,522624,21,,23.36
0.97,,,,,24247,,-21.9,9104,522752,21,,22.87
0.97,,,,,24247,,-21.9,9108,522752,21,,22.87
0.97,,,,,24249,,-22.25,9112,522848,21,,23.22
0.97,,,,,24253,,-22.04,9116,522976,21,,23.01
0.96,,,,,24258,,-23.0,9120,523168,21,,23.96
0.96,,,,,24260,,-22.47,9124,523232,21,,23.43
0.96,,,,,24262,,-22.73,9128,523296,21,,23.69
0.96,,,,,24264,,-21.66,9132,523360,21,,22.62
0.97,,,,,24267,,-20.62,9136,523456,21,,21.59
0.97,,,,,24269,,-20.76,9140,523552,21,,21.73
0.98,,,,,24271,,-20.74,9144,523616,21,,21.72
0.98,,,,,24275,,-20.93,9148,523744,21,,21.91
0.98,,,,,24276,,-20.91,9152,523776,21,,21.89
0.98,,,,,24279,,-20.94,9156,523904,21,,21.92
0.98,,,,,24283,,-20.88,9160,524032,21,,21.86
0.98,,,,,24285,,-21.23,9164,524096,21,,22.21
0.98,,,,,24287,,-21.17,9168,524160,21,,22.15
0.97,,,,,24290,,-22.6,9172,524256,21,,23.57
0.96,-6.005555085837841,0.2567466120235622,5.910113900899887,16384,24337,0.0001,-23.44,9176,524320,21,0.20006805937737226,24.4
0.96,,,,,24339,,-23.48,9180,524384,21,,24.44
0.96,,,,,24342,,-23.97,9184,524512,21,,24.93
0.95,,,,,24344,,-24.94,9188,524576,21,,25.89
0.95,,,,,24347,,-25.06,9192,524672,21,,26.01
0.96,,,,,24349,,-24.19,9196,524736,21,,25.15
0.96,,,,,24351,,-24.25,9200,524768,21,,25.21
0.96,,,,,24355,,-24.16,9204,524928,21,,25.12
0.96,,,,,24358,,-23.89,9208,525024,21,,24.85
0.96,,,,,24360,,-23.77,9212,525088,21,,24.73
0.96,,,,,24361,,-23.72,9216,525120,21,,24.68
0.96,,,,,24362,,-23.78,9220,525152,21,,24.74
0.97,,,,,24364,,-22.87,9224,525216,21,,23.84
0.97,,,,,24369,,-22.37,9228,525408,21,,23.34
0.97,,,,,24370,,-22.28,9232,525472,21,,23.25
0.97,,,,,24372,,-22.09,9236,525536,21,,23.06
0.97,,,,,24373,,-22.63,9240,525568,21,,23.6
0.97,,,,,24374,,-21.77,9244,525600,21,,22.74
0.97,,,,,24376,,-21.6,9248,525664,21,,22.57
0.97,,,,,24380,,-21.66,9252,525792,21,,22.63
0.97,,,,,24381,,-21.77,9256,525824,21,,22.74
0.97,,,,,24383,,-21.82,9260,525888,21,,22.79
0.97,,,,,24385,,-21.71,9264,525984,21,,22.68
0.98,,,,,24388,,-20.17,9268,526080,21,,21.15
0.98,,,,,24390,,-19.63,9272,526144,21,,20.61
0.99,,,,,24393,,-18.84,9276,526240,21,,19.83
0.99,,,,,24395,,-18.92,9280,526304,21,,19.91
1.0,-6.0119839906692505,0.24943089112639427,5.903238110244274,16448,24442,0.0001,-17.77,9284,526368,21,0.19884609431028366,18.77
1.0,,,,,24443,,-17.59,9288,526400,21,,18.59
1.0,,,,,24447,,-17.44,9292,526528,21,,18.44
1.0,,,,,24448,,-17.42,9296,526560,21,,18.42
1.0,,,,,24451,,-17.42,9300,526688,21,,18.42
1.0,,,,,24453,,-17.77,9304,526752,21,,18.77
1.0,,,,,24455,,-17.79,9308,526816,21,,18.79
1.0,,,,,24459,,-17.26,9312,526944,21,,18.26
1.0,,,,,24459,,-17.26,9316,526944,21,,18.26
1.0,,,,,24461,,-17.3,9320,527008,21,,18.3
1.0,,,,,24464,,-17.41,9324,527104,21,,18.41
1.0,,,,,24466,,-17.38,9328,527168,21,,18.38
1.0,,,,,24469,,-17.3,9332,527264,21,,18.3
1.0,,,,,24472,,-17.13,9336,527392,21,,18.13
1.0,,,,,24474,,-16.95,9340,527456,21,,17.95
1.0,,,,,24478,,-16.75,9344,527584,21,,17.75
1.0,,,,,24480,,-17.02,9348,527648,21,,18.02
1.0,,,,,24481,,-17.07,9352,527680,21,,18.07
1.0,,,,,24485,,-17.03,9356,527808,21,,18.03
1.0,,,,,24487,,-16.93,9360,527904,21,,17.93
1.0,,,,,24490,,-17.24,9364,528000,21,,18.24
1.0,,,,,24493,,-17.35,9368,528128,21,,18.35
1.0,,,,,24494,,-17.62,9372,528160,21,,18.62
1.0,,,,,24497,,-18.07,9376,528256,21,,19.07
1.0,,,,,24499,,-17.92,9380,528320,21,,18.92
1.0,,,,,24501,,-18.07,9384,528384,21,,19.07
1.0,-6.001647457480431,0.25961266504600644,5.867921732366085,16512,24547,0.0001,-18.1,9388,528416,21,0.19763330882415175,19.1
1.0,,,,,24551,,-18.22,9392,528576,21,,19.22
1.0,,,,,24552,,-18.24,9396,528608,21,,19.24
1.0,,,,,24555,,-18.72,9400,528704,21,,19.72
1.0,,,,,24557,,-18.88,9404,528768,21,,19.88
1.0,,,,,24559,,-18.72,9408,528832,21,,19.72
1.0,,,,,24560,,-18.69,9412,528864,21,,19.69
1.0,,,,,24564,,-18.64,9416,528992,21,,19.64
0.99,,,,,24567,,-19.43,9420,529120,21,,20.42
0.99,,,,,24568,,-19.38,9424,529152,21,,20.37
0.99,,,,,24571,,-19.3,9428,529248,21,,20.29
0.99,,,,,24574,,-19.32,9432,529344,21,,20.31
0.99,,,,,24577,,-19.53,9436,529472,21,,20.52
0.99,,,,,24581,,-19.45,9440,529600,21,,20.44
0.99,,,,,24581,,-19.45,9444,529600,21,,20.44
0.99,,,,,24585,,-19.4,9448,529728,21,,20.39
0.99,,,,,24589,,-19.3,9452,529888,21,,20.29
0.99,,,,,24591,,-18.93,9456,529952,21,,19.92
0.99,,,,,24593,,-19.09,9460,530016,21,,20.08
0.99,,,,,24597,,-19.13,9464,530144,21,,20.12
0.99,,,,,24598,,-19.56,9468,530208,21,,20.55
0.99,,,,,24603,,-19.16,9472,530368,21,,20.15
0.99,,,,,24604,,-18.51,9476,530400,21,,19.5
0.99,-6.011932879686356,0.2566579261329025,5.870876662433147,16576,24653,0.0001,-18.79,9480,530528,21,0.19642898556776345,19.78
0.99,,,,,24658,,-18.3,9484,530688,21,,19.29
0.99,,,,,24661,,-19.17,9488,530784,21,,20.16
0.99,,,,,24663,,-19.3,9492,530848,21,,20.29
0.99,,,,,24668,,-18.75,9496,531040,21,,19.74
0.99,,,,,24671,,-18.48,9500,531168,21,,19.47
0.99,,,,,24673,,-18.26,9504,531232,21,,19.25
0.99,,,,,24675,,-17.97,9508,531296,21,,18.96
0.98,,,,,24679,,-19.19,9512,531424,21,,20.17
0.97,,,,,24682,,-20.58,9516,531552,21,,21.55
0.97,,,,,24684,,-20.57,9520,531616,21,,21.54
0.97,,,,,24686,,-21.3,9524,531680,21,,22.27
0.96,,,,,24689,,-22.14,9528,531808,21,,23.1
0.95,,,,,24692,,-22.95,9532,531904,21,,23.9
0.95,,,,,24696,,-22.74,9536,532032,21,,23.69
0.95,,,,,24698,,-23.01,9540,532096,21,,23.96
0.95,,,,,24702,,-22.87,9544,532224,21,,23.82
0.95,,,,,24703,,-22.82,9548,532256,21,,23.77
0.95,,,,,24708,,-23.37,9552,532480,21,,24.32
0.95,-6.01491055637598,0.26885888422839344,5.922256715595722,16640,24756,0.0001,-23.45,9556,532544,21,0.1952319925185293,24.4
0.95,,,,,24760,,-23.49,9560,532704,21,,24.44
0.95,,,,,24762,,-23.62,9564,532768,21,,24.57
0.95,,,,,24767,,-23.45,9568,532960,21,,24.4
0.95,,,,,24772,,-24.21,9572,533120,21,,25.16
0.94,,,,,24774,,-25.11,9576,533216,21,,26.05
0.94,,,,,24777,,-24.95,9580,533312,21,,25.89
0.93,,,,,24780,,-26.11,9584,533408,21,,27.04
0.92,,,,,24782,,-26.39,9588,533472,21,,27.31
0.92,,,,,24788,,-26.41,9592,533696,21,,27.33
0.92,,,,,24792,,-26.37,9596,533856,21,,27.29
0.92,,,,,24794,,-26.59,9600,533920,21,,27.51
0.92,,,,,24797,,-27.47,9604,534016,21,,28.39
0.91,,,,,24800,,-28.74,9608,534112,21,,29.65
0.92,,,,,24804,,-27.68,9612,534272,21,,28.6
0.93,,,,,24808,,-26.55,9616,534400,21,,27.48
0.93,,,,,24810,,-26.59,9620,534464,21,,27.52
0.93,-6.033848382532597,0.26793674286454916,5.9214364886283875,16704,24858,0.0001,-27.19,9624,534560,21,0.19404143723659217,28.12
0.93,,,,,24860,,-27.18,9628,534624,21,,28.11
0.94,,,,,24865,,-26.64,9632,534816,21,,27.58
0.94,,,,,24867,,-26.68,9636,534912,21,,27.62
0.94,,,,,24871,,-26.71,9640,535040,21,,27.65
0.94,,,,,24873,,-27.53,9644,535136,21,,28.47
0.94,,,,,24874,,-27.63,9648,535168,21,,28.57
0.94,,,,,24876,,-27.28,9652,535232,21,,28.22
