rollout/ep_len_mean,time/time_elapsed,train/ent_coef_loss,time/fps,train/n_updates,train/learning_rate,time/episodes,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,train/actor_loss,rollout/success_rate,train/ent_coef
50.24,18015,,22,,,4800,-49.5,397280,,,0.74,
50.19,18065,-5.514872834086418,22,12416,0.0001,4804,-49.46,397472,0.13388979516457766,5.011302560567856,0.73,0.2923256177455187
49.03,18069,,22,,,4808,-48.29,397600,,,0.74,
46.8,18073,,22,,,4812,-46.03,397728,,,0.77,
46.31,18076,,22,,,4816,-45.54,397824,,,0.77,
47.35,18080,,22,,,4820,-46.59,397952,,,0.76,
47.43,18085,,22,,,4824,-46.67,398144,,,0.76,
47.45,18089,,22,,,4828,-46.69,398304,,,0.76,
46.83,18091,,22,,,4832,-46.06,398368,,,0.77,
47.1,18094,,22,,,4836,-46.33,398496,,,0.77,
47.06,18095,,22,,,4840,-46.29,398528,,,0.77,
45.97,18103,,22,,,4844,-45.19,398880,,,0.78,
44.33,18111,,22,,,4848,-43.53,399168,,,0.8,
44.39,18113,,22,,,4852,-43.59,399232,,,0.8,
43.74,18115,,22,,,4856,-42.93,399296,,,0.81,
43.27,18165,-5.517812676727772,21,12480,0.0001,4860,-42.45,399520,0.13266340154223144,5.027763314545155,0.82,0.29052539030089974
42.67,18172,,22,,,4864,-41.85,399808,,,0.82,
41.04,18176,,22,,,4868,-40.2,399936,,,0.84,
39.64,18181,,22,,,4872,-38.78,400128,,,0.86,
38.61,18184,,22,,,4876,-37.73,400288,,,0.88,
38.16,18189,,22,,,4880,-37.27,400480,,,0.89,
38.57,18194,,22,,,4884,-37.68,400704,,,0.89,
39.37,18198,,22,,,4888,-38.49,400832,,,0.88,
39.17,18202,,22,,,4892,-38.29,400960,,,0.88,
38.95,18205,,22,,,4896,-38.07,401088,,,0.88,
39.17,18212,,22,,,4900,-38.29,401344,,,0.88,
39.22,18261,-5.522901318967342,21,12544,0.0001,4904,-38.34,401504,0.13533396390266716,5.054224818944931,0.88,0.28873678715899587
40.64,18264,,21,,,4908,-39.77,401600,,,0.87,
41.47,18268,,21,,,4912,-40.61,401728,,,0.86,
42.16,18271,,21,,,4916,-41.3,401856,,,0.86,
41.71,18275,,21,,,4920,-40.85,402016,,,0.86,
40.97,18277,,21,,,4924,-40.1,402080,,,0.87,
40.51,18279,,22,,,4928,-39.63,402176,,,0.88,
40.64,18283,,22,,,4932,-39.76,402336,,,0.88,
40.4,18288,,22,,,4936,-39.52,402496,,,0.88,
39.85,18292,,22,,,4940,-38.96,402656,,,0.89,
39.9,18296,,22,,,4944,-39.01,402816,,,0.89,
39.1,18300,,22,,,4948,-38.2,402976,,,0.9,
38.62,18304,,22,,,4952,-37.72,403104,,,0.9,
39.85,18309,,22,,,4956,-38.97,403296,,,0.88,
39.84,18313,,22,,,4960,-38.96,403424,,,0.88,
38.85,18360,-5.554768338799477,21,12608,0.0001,4964,-37.96,403520,0.1393953791121021,5.0860645622015,0.89,0.2869616304524243
39.19,18363,,21,,,4968,-38.3,403648,,,0.89,
39.03,18367,,21,,,4972,-38.14,403776,,,0.89,
38.46,18369,,21,,,4976,-37.57,403840,,,0.89,
37.13,18374,,21,,,4980,-36.23,404032,,,0.9,
37.1,18380,,21,,,4984,-36.2,404320,,,0.9,
36.26,18384,,21,,,4988,-35.35,404448,,,0.91,
37.13,18387,,22,,,4992,-36.23,404544,,,0.9,
37.05,18389,,22,,,4996,-36.15,404640,,,0.9,
36.64,18391,,22,,,5000,-35.75,404704,,,0.89,
35.88,18396,,22,,,5004,-34.98,404928,,,0.9,
34.26,18401,,22,,,5008,-33.35,405088,,,0.91,
34.08,18403,,22,,,5012,-33.17,405152,,,0.91,
33.84,18409,,22,,,5016,-32.94,405376,,,0.9,
33.75,18458,-5.551547519862652,21,12672,0.0001,5020,-32.85,405568,0.13416204426903278,5.094896785914898,0.9,0.2851957557722926
33.7,18461,,21,,,5024,-32.8,405664,,,0.9,
33.23,18464,,21,,,5028,-32.33,405792,,,0.9,
33.91,18470,,21,,,5032,-33.02,406016,,,0.89,
34.01,18474,,21,,,5036,-33.12,406144,,,0.89,
33.99,18477,,21,,,5040,-33.1,406304,,,0.89,
34.88,18485,,21,,,5044,-34.0,406592,,,0.88,
35.84,18488,,21,,,5048,-34.97,406688,,,0.87,
35.89,18490,,21,,,5052,-35.02,406752,,,0.87,
35.68,18495,,22,,,5056,-34.81,406944,,,0.87,
35.91,18501,,22,,,5060,-35.04,407168,,,0.87,
36.06,18502,,22,,,5064,-35.19,407200,,,0.87,
36.21,18505,,22,,,5068,-35.34,407360,,,0.87,
36.04,18509,,22,,,5072,-35.17,407520,,,0.87,
36.26,18558,-5.595933012664318,21,12736,0.0001,5076,-35.39,407648,0.1431583761004731,5.150411032140255,0.87,0.2834407831542194
38.29,18563,,21,,,5080,-37.44,407840,,,0.85,
38.11,18565,,21,,,5084,-37.26,407904,,,0.85,
38.12,18570,,21,,,5088,-37.27,408096,,,0.85,
37.25,18575,,21,,,5092,-36.39,408320,,,0.86,
37.46,18579,,21,,,5096,-36.6,408448,,,0.86,
36.66,18583,,21,,,5100,-35.79,408608,,,0.87,
37.21,18585,,21,,,5104,-36.34,408672,,,0.87,
38.38,18589,,21,,,5108,-37.52,408800,,,0.86,
37.65,18592,,21,,,5112,-36.78,408928,,,0.87,
37.93,18594,,21,,,5116,-37.05,408992,,,0.88,
37.97,18597,,21,,,5120,-37.09,409120,,,0.88,
37.89,18600,,22,,,5124,-37.01,409216,,,0.88,
38.93,18603,,22,,,5128,-38.06,409344,,,0.87,
38.73,18608,,22,,,5132,-37.85,409536,,,0.88,
38.49,18657,-5.614308565855026,21,12800,0.0001,5136,-37.61,409696,0.14396073331590742,5.186987169086933,0.88,0.28168989485129714
38.35,18660,,21,,,5140,-37.47,409792,,,0.88,
37.51,18663,,21,,,5144,-36.62,409888,,,0.89,
36.3,18667,,21,,,5148,-35.4,410016,,,0.9,
35.81,18674,,21,,,5152,-34.9,410304,,,0.91,
35.3,18678,,21,,,5156,-34.36,410464,,,0.94,
35.5,18680,,21,,,5160,-34.57,410528,,,0.93,
35.38,18682,,21,,,5164,-34.45,410592,,,0.93,
35.12,18685,,21,,,5168,-34.19,410688,,,0.93,
35.17,18692,,21,,,5172,-34.24,410976,,,0.93,
35.84,18696,,21,,,5176,-34.92,411168,,,0.92,
34.9,18701,,21,,,5180,-33.96,411328,,,0.94,
34.91,18702,,21,,,5184,-33.97,411360,,,0.94,
35.12,18704,,21,,,5188,-34.18,411424,,,0.94,
34.79,18709,,22,,,5192,-33.85,411616,,,0.94,
34.13,18760,-5.607517585158348,21,12864,0.0001,5196,-33.18,411840,0.1443815582897514,5.190911024808884,0.95,0.27995341178029776
33.9,18762,,21,,,5200,-32.95,411936,,,0.95,
33.32,18765,,21,,,5204,-32.37,412064,,,0.95,
32.51,18769,,21,,,5208,-31.55,412192,,,0.96,
31.75,18771,,21,,,5212,-30.79,412256,,,0.96,
31.62,18777,,21,,,5216,-30.66,412512,,,0.96,
32.99,18779,,21,,,5220,-32.05,412608,,,0.94,
32.82,18784,,21,,,5224,-31.88,412832,,,0.94,
33.47,18788,,21,,,5228,-32.54,412960,,,0.93,
33.64,18789,,21,,,5232,-32.72,412992,,,0.92,
33.53,18794,,21,,,5236,-32.61,413216,,,0.92,
33.94,18801,,21,,,5240,-33.02,413504,,,0.92,
34.69,18802,,21,,,5244,-33.78,413536,,,0.91,
34.92,18852,-5.629212126135826,21,12928,0.0001,5248,-34.01,413728,0.14801991789136082,5.220492824912071,0.91,0.2782286172732711
35.41,18857,,21,,,5252,-34.51,413920,,,0.9,
33.97,18863,,21,,,5256,-33.07,414144,,,0.9,
33.26,18866,,21,,,5260,-32.36,414272,,,0.9,
33.14,18870,,21,,,5264,-32.24,414400,,,0.9,
33.09,18874,,21,,,5268,-32.19,414592,,,0.9,
34.25,18877,,21,,,5272,-33.36,414688,,,0.89,
34.37,18881,,21,,,5276,-33.48,414848,,,0.89,
35.21,18885,,21,,,5280,-34.34,415040,,,0.87,
35.3,18887,,21,,,5284,-34.43,415104,,,0.87,
37.01,18889,,21,,,5288,-36.17,415168,,,0.84,
37.04,18895,,21,,,5292,-36.2,415392,,,0.84,
37.64,18900,,21,,,5296,-36.81,415616,,,0.83,
37.7,18903,,21,,,5300,-36.87,415712,,,0.83,
37.67,18952,-5.634201265871525,21,12992,0.0001,5304,-36.84,415872,0.1475266219349578,5.2589233964681625,0.83,0.27651538141071796
38.0,18958,,21,,,5308,-37.17,416096,,,0.83,
40.18,18961,,21,,,5312,-39.37,416224,,,0.81,
40.24,18966,,21,,,5316,-39.43,416416,,,0.81,
38.62,18972,,21,,,5320,-37.79,416640,,,0.83,
39.35,18979,,21,,,5324,-38.52,416928,,,0.83,
38.2,18985,,21,,,5328,-37.35,417184,,,0.85,
38.1,18992,,21,,,5332,-37.25,417440,,,0.85,
39.59,18994,,21,,,5336,-38.75,417536,,,0.84,
41.8,19001,,21,,,5340,-40.98,417792,,,0.82,
42.3,19052,-5.633062392473221,21,13056,0.0001,5344,-41.47,418080,0.1547603488434106,5.259896397590637,0.83,0.2748170397244394
43.01,19056,,21,,,5348,-42.19,418240,,,0.82,
43.72,19058,,21,,,5352,-42.9,418304,,,0.82,
45.1,19064,,21,,,5356,-44.29,418592,,,0.81,
45.95,19070,,21,,,5360,-45.15,418816,,,0.8,
46.1,19073,,21,,,5364,-45.3,418944,,,0.8,
46.83,19076,,21,,,5368,-46.04,419072,,,0.79,
46.75,19082,,21,,,5372,-45.96,419296,,,0.79,
45.46,19086,,21,,,5376,-44.66,419424,,,0.8,
46.26,19095,,21,,,5380,-45.47,419776,,,0.79,
45.41,19143,-5.634551465511322,21,13120,0.0001,5384,-44.6,419904,0.1566669134190306,5.266624711453915,0.81,0.2731322352774441
45.03,19145,,21,,,5388,-44.21,419968,,,0.82,
45.78,19148,,21,,,5392,-44.96,420096,,,0.82,
46.17,19152,,21,,,5396,-45.35,420256,,,0.82,
46.89,19159,,21,,,5400,-46.08,420544,,,0.81,
47.66,19162,,21,,,5404,-46.85,420640,,,0.81,
46.83,19167,,21,,,5408,-46.02,420800,,,0.81,
45.74,19169,,21,,,5412,-44.92,420896,,,0.82,
46.57,19175,,21,,,5416,-45.76,421120,,,0.81,
47.47,19181,,21,,,5420,-46.67,421344,,,0.8,
47.64,19186,,21,,,5424,-46.85,421536,,,0.79,
47.27,19189,,21,,,5428,-46.48,421632,,,0.79,
46.61,19193,,21,,,5432,-45.81,421760,,,0.8,
47.21,19242,-5.647421732544899,21,13184,0.0001,5436,-46.42,421920,0.16033316764514893,5.282585248351097,0.79,0.27146091405302286
44.8,19247,,21,,,5440,-43.99,422112,,,0.81,
44.51,19251,,21,,,5444,-43.71,422272,,,0.8,
44.18,19255,,21,,,5448,-43.37,422400,,,0.81,
43.64,19260,,21,,,5452,-42.83,422624,,,0.81,
42.87,19262,,21,,,5456,-42.05,422688,,,0.82,
42.22,19266,,21,,,5460,-41.39,422816,,,0.83,
42.88,19271,,21,,,5464,-42.06,423040,,,0.82,
43.1,19275,,21,,,5468,-42.27,423168,,,0.83,
42.19,19282,,21,,,5472,-41.35,423424,,,0.84,
42.35,19285,,21,,,5476,-41.51,423552,,,0.84,
42.66,19288,,21,,,5480,-41.82,423648,,,0.84,
42.23,19293,,21,,,5484,-41.4,423872,,,0.83,
41.59,19343,-5.663376666605473,21,13248,0.0001,5488,-40.75,424096,0.15659418341238052,5.318882055580616,0.84,0.26979805435985327
40.16,19347,,21,,,5492,-39.31,424224,,,0.85,
39.13,19352,,21,,,5496,-38.27,424448,,,0.86,
39.46,19358,,21,,,5500,-38.6,424672,,,0.86,
39.92,19360,,21,,,5504,-39.07,424736,,,0.85,
39.46,19363,,21,,,5508,-38.6,424832,,,0.86,
40.76,19367,,21,,,5512,-39.92,424992,,,0.84,
40.05,19371,,21,,,5516,-39.2,425120,,,0.85,
39.92,19376,,21,,,5520,-39.06,425280,,,0.86,
40.51,19378,,21,,,5524,-39.65,425376,,,0.86,
41.4,19381,,21,,,5528,-40.56,425472,,,0.84,
41.26,19385,,21,,,5532,-40.42,425600,,,0.84,
39.28,19387,,21,,,5536,-38.42,425664,,,0.86,
40.68,19392,,21,,,5540,-39.84,425888,,,0.84,
40.08,19441,-5.6792595237493515,21,13312,0.0001,5544,-39.24,426016,0.16583994799293578,5.324812442064285,0.84,0.2681452026590705
39.08,19448,,21,,,5548,-38.23,426304,,,0.85,
38.03,19455,,21,,,5552,-37.17,426592,,,0.86,
38.11,19457,,21,,,5556,-37.26,426656,,,0.85,
37.88,19461,,21,,,5560,-37.03,426816,,,0.85,
37.63,19466,,21,,,5564,-36.78,427008,,,0.85,
38.06,19471,,21,,,5568,-37.21,427264,,,0.85,
38.3,19476,,21,,,5572,-37.45,427424,,,0.85,
39.21,19480,,21,,,5576,-38.36,427584,,,0.85,
39.18,19485,,21,,,5580,-38.33,427744,,,0.85,
39.45,19487,,21,,,5584,-38.6,427840,,,0.85,
41.19,19493,,21,,,5588,-40.36,428032,,,0.83,
41.33,19543,-5.67823401838541,21,13376,0.0001,5592,-40.5,428224,0.16365426988340914,5.334757030010223,0.83,0.26650121761485934
42.79,19547,,21,,,5596,-41.98,428384,,,0.81,
42.05,19550,,21,,,5600,-41.23,428480,,,0.82,
40.76,19555,,21,,,5604,-39.93,428704,,,0.83,
39.9,19557,,21,,,5608,-39.06,428768,,,0.84,
39.73,19559,,21,,,5612,-38.89,428832,,,0.84,
39.41,19563,,21,,,5616,-38.57,428992,,,0.84,
39.26,19568,,21,,,5620,-38.41,429184,,,0.85,
38.41,19572,,21,,,5624,-37.56,429312,,,0.85,
37.71,19575,,21,,,5628,-36.85,429440,,,0.86,
37.16,19576,,21,,,5632,-36.29,429472,,,0.87,
38.43,19581,,21,,,5636,-37.57,429696,,,0.86,
38.41,19586,,21,,,5640,-37.55,429888,,,0.86,
38.69,19591,,21,,,5644,-37.83,430080,,,0.86,
38.37,19638,-5.693134129047394,21,13440,0.0001,5648,-37.51,430144,0.16548234748188406,5.3613495901227,0.86,0.26487255236133933
39.27,19641,,21,,,5652,-38.42,430240,,,0.85,
38.52,19644,,21,,,5656,-37.66,430336,,,0.86,
38.61,19647,,21,,,5660,-37.75,430464,,,0.86,
37.81,19650,,21,,,5664,-36.94,430592,,,0.87,
37.64,19654,,21,,,5668,-36.78,430720,,,0.86,
37.83,19658,,21,,,5672,-36.98,430880,,,0.85,
36.88,19662,,21,,,5676,-36.02,431040,,,0.86,
36.09,19667,,21,,,5680,-35.23,431200,,,0.86,
34.9,19670,,21,,,5684,-34.03,431328,,,0.87,
33.42,19677,,21,,,5688,-32.53,431616,,,0.89,
34.79,19679,,21,,,5692,-33.92,431680,,,0.87,
33.94,19682,,21,,,5696,-33.06,431808,,,0.88,
34.5,19687,,21,,,5700,-33.63,431968,,,0.87,
34.95,19691,,21,,,5704,-34.08,432128,,,0.87,
35.03,19740,-5.695899412035942,21,13504,0.0001,5708,-34.16,432256,0.1664031846448779,5.376245439052582,0.87,0.2632530555129051
33.87,19744,,21,,,5712,-32.98,432416,,,0.89,
33.92,19750,,21,,,5716,-33.03,432672,,,0.89,
34.39,19752,,21,,,5720,-33.51,432768,,,0.88,
34.56,19758,,21,,,5724,-33.68,432960,,,0.88,
35.32,19761,,21,,,5728,-34.44,433056,,,0.88,
35.22,19765,,21,,,5732,-34.34,433216,,,0.88,
36.26,19770,,21,,,5736,-35.4,433408,,,0.86,
35.51,19774,,21,,,5740,-34.64,433568,,,0.87,
36.31,19776,,21,,,5744,-35.45,433632,,,0.86,
36.45,19781,,21,,,5748,-35.59,433824,,,0.86,
35.41,19786,,21,,,5752,-34.54,434016,,,0.87,
36.42,19790,,21,,,5756,-35.56,434144,,,0.86,
37.31,19838,-5.719597473740578,21,13568,0.0001,5760,-36.46,434240,0.17299129464663565,5.407780013978481,0.85,0.2616415345109999
37.11,19841,,21,,,5764,-36.26,434400,,,0.85,
36.48,19845,,21,,,5768,-35.62,434528,,,0.86,
36.58,19849,,21,,,5772,-35.72,434688,,,0.86,
36.88,19853,,21,,,5776,-36.03,434880,,,0.85,
37.07,19857,,21,,,5780,-36.22,435008,,,0.85,
37.18,19859,,21,,,5784,-36.33,435072,,,0.85,
37.69,19864,,21,,,5788,-36.85,435232,,,0.84,
36.05,19866,,21,,,5792,-35.19,435296,,,0.86,
36.15,19870,,21,,,5796,-35.29,435456,,,0.86,
36.1,19874,,21,,,5800,-35.24,435616,,,0.86,
37.54,19903,,21,,,5804,-36.69,435712,,,0.85,
37.81,19905,,21,,,5808,-36.96,435776,,,0.85,
38.3,19909,,21,,,5812,-37.45,435936,,,0.85,
38.04,19913,,21,,,5816,-37.18,436064,,,0.86,
37.78,19915,,21,,,5820,-36.92,436128,,,0.86,
37.53,19966,-5.739629842340946,21,13632,0.0001,5824,-36.67,436384,0.16645226860418916,5.430528171360493,0.86,0.2600388233549893
37.9,19968,,21,,,5828,-37.05,436448,,,0.85,
38.5,19971,,21,,,5832,-37.65,436544,,,0.85,
35.64,19973,,21,,,5836,-34.75,436608,,,0.89,
35.78,19974,,21,,,5840,-34.89,436672,,,0.89,
35.04,19979,,21,,,5844,-34.14,436832,,,0.9,
34.81,19981,,21,,,5848,-33.91,436896,,,0.9,
34.84,19985,,21,,,5852,-33.94,437056,,,0.9,
34.29,19988,,21,,,5856,-33.38,437152,,,0.91,
33.35,19990,,21,,,5860,-32.43,437216,,,0.92,
32.39,19992,,21,,,5864,-31.46,437280,,,0.93,
32.28,19994,,21,,,5868,-31.34,437344,,,0.94,
32.16,19996,,21,,,5872,-31.22,437408,,,0.94,
31.27,20001,,21,,,5876,-30.32,437600,,,0.95,
30.98,20005,,21,,,5880,-30.03,437760,,,0.95,
31.09,20006,,21,,,5884,-30.14,437792,,,0.95,
30.32,20009,,21,,,5888,-29.36,437888,,,0.96,
30.12,20010,,21,,,5892,-29.16,437920,,,0.96,
29.74,20014,,21,,,5896,-28.77,438048,,,0.97,
29.88,20019,,21,,,5900,-28.91,438208,,,0.97,
27.7,20067,-5.739785924553871,21,13696,0.0001,5904,-26.72,438336,0.16311419394332916,5.440389513969421,0.98,0.2584446887485683
27.38,20069,,21,,,5908,-26.4,438432,,,0.98,
26.58,20070,,21,,,5912,-25.6,438464,,,0.98,
26.48,20074,,21,,,5916,-25.5,438592,,,0.98,
25.95,20080,,21,,,5920,-24.97,438816,,,0.98,
26.13,20084,,21,,,5924,-25.16,438944,,,0.97,
25.21,20087,,21,,,5928,-24.23,439040,,,0.98,
24.54,20089,,21,,,5932,-23.56,439104,,,0.98,
24.56,20090,,21,,,5936,-23.58,439136,,,0.98,
24.42,20095,,21,,,5940,-23.44,439360,,,0.98,
24.4,20099,,21,,,5944,-23.42,439488,,,0.98,
24.89,20102,,21,,,5948,-23.91,439584,,,0.98,
24.52,20104,,21,,,5952,-23.54,439648,,,0.98,
24.43,20107,,21,,,5956,-23.45,439744,,,0.98,
25.35,20111,,21,,,5960,-24.38,439904,,,0.97,
25.05,20113,,21,,,5964,-24.08,440000,,,0.97,
25.43,20116,,21,,,5968,-24.47,440096,,,0.96,
26.18,20120,,21,,,5972,-25.23,440256,,,0.95,
26.14,20122,,21,,,5976,-25.19,440320,,,0.95,
26.36,20170,-5.736720755696297,21,13760,0.0001,5980,-25.41,440416,0.17098385142162442,5.4378960356116295,0.95,0.2568652774207294
26.78,20174,,21,,,5984,-25.83,440576,,,0.95,
26.55,20177,,21,,,5988,-25.6,440672,,,0.95,
27.4,20183,,21,,,5992,-26.46,440896,,,0.94,
27.24,20186,,21,,,5996,-26.3,440992,,,0.94,
27.25,20187,,21,,,6000,-26.31,441024,,,0.94,
27.16,20190,,21,,,6004,-26.22,441120,,,0.94,
27.56,20192,,21,,,6008,-26.62,441184,,,0.94,
28.5,20194,,21,,,6012,-27.57,441248,,,0.93,
29.48,20198,,21,,,6016,-28.56,441376,,,0.92,
28.51,20202,,21,,,6020,-27.58,441568,,,0.93,
28.75,20204,,21,,,6024,-27.82,441632,,,0.93,
28.82,20206,,21,,,6028,-27.89,441696,,,0.93,
28.71,20208,,21,,,6032,-27.78,441760,,,0.93,
28.88,20211,,21,,,6036,-27.95,441888,,,0.93,
28.96,20215,,21,,,6040,-28.03,442016,,,0.93,
29.25,20217,,21,,,6044,-28.32,442080,,,0.93,
28.79,20220,,21,,,6048,-27.86,442176,,,0.93,
28.71,20223,,21,,,6052,-27.78,442272,,,0.93,
28.91,20272,-5.768224246799946,21,13824,0.0001,6056,-27.98,442432,0.17296597105450928,5.446753203868866,0.93,0.25529451947659254
28.15,20275,,21,,,6060,-27.21,442528,,,0.94,
28.17,20278,,21,,,6064,-27.23,442656,,,0.94,
27.43,20282,,21,,,6068,-26.48,442784,,,0.95,
27.51,20284,,21,,,6072,-26.56,442848,,,0.95,
27.07,20289,,21,,,6076,-26.11,443040,,,0.96,
27.08,20291,,21,,,6080,-26.12,443104,,,0.96,
27.73,20294,,21,,,6084,-26.78,443232,,,0.95,
27.94,20295,,21,,,6088,-26.99,443264,,,0.95,
27.36,20299,,21,,,6092,-26.4,443392,,,0.96,
26.69,20302,,21,,,6096,-25.72,443488,,,0.97,
26.76,20307,,21,,,6100,-25.79,443680,,,0.97,
26.65,20309,,21,,,6104,-25.68,443744,,,0.97,
27.26,20311,,21,,,6108,-26.3,443808,,,0.96,
26.21,20313,,21,,,6112,-25.24,443904,,,0.97,
25.36,20317,,21,,,6116,-24.38,444000,,,0.98,
25.67,20320,,21,,,6120,-24.69,444128,,,0.98,
25.39,20323,,21,,,6124,-24.41,444256,,,0.98,
25.38,20325,,21,,,6128,-24.4,444320,,,0.98,
25.21,20328,,21,,,6132,-24.23,444416,,,0.98,
24.79,20376,-5.759043030440807,21,13888,0.0001,6136,-23.81,444512,0.17790114949457347,5.425841689109802,0.98,0.253731946926564
24.61,20380,,21,,,6140,-23.63,444672,,,0.98,
24.21,20382,,21,,,6144,-23.23,444736,,,0.98,
24.72,20387,,21,,,6148,-23.74,444928,,,0.98,
24.73,20388,,21,,,6152,-23.75,444992,,,0.98,
24.63,20390,,21,,,6156,-23.65,445056,,,0.98,
24.94,20393,,21,,,6160,-23.97,445152,,,0.97,
26.64,20396,,21,,,6164,-25.69,445280,,,0.95,
26.62,20400,,21,,,6168,-25.67,445376,,,0.95,
26.52,20403,,21,,,6172,-25.57,445472,,,0.95,
26.28,20408,,21,,,6176,-25.33,445664,,,0.95,
26.83,20410,,21,,,6180,-25.88,445728,,,0.95,
26.82,20412,,21,,,6184,-25.87,445792,,,0.95,
26.36,20414,,21,,,6188,-25.41,445856,,,0.95,
26.41,20417,,21,,,6192,-25.46,445952,,,0.95,
26.33,20420,,21,,,6196,-25.38,446080,,,0.95,
26.19,20424,,21,,,6200,-25.24,446208,,,0.95,
26.13,20427,,21,,,6204,-25.18,446336,,,0.95,
25.14,20476,-5.739192098379135,21,13952,0.0001,6208,-24.18,446496,0.17157997726462781,5.4205609411001205,0.96,0.2521856618113816
25.36,20478,,21,,,6212,-24.4,446592,,,0.96,
25.32,20481,,21,,,6216,-24.36,446720,,,0.96,
25.16,20484,,21,,,6220,-24.2,446816,,,0.96,
25.79,20486,,21,,,6224,-24.83,446880,,,0.96,
25.8,20492,,21,,,6228,-24.84,447104,,,0.96,
25.76,20496,,21,,,6232,-24.8,447232,,,0.96,
25.91,20498,,21,,,6236,-24.95,447328,,,0.96,
27.56,20503,,21,,,6240,-26.62,447520,,,0.94,
27.89,20509,,21,,,6244,-26.95,447776,,,0.94,
28.07,20511,,21,,,6248,-27.13,447840,,,0.94,
27.79,20516,,21,,,6252,-26.85,448000,,,0.94,
27.91,20520,,21,,,6256,-26.97,448160,,,0.94,
28.19,20524,,21,,,6260,-27.25,448320,,,0.94,
27.36,20525,,21,,,6264,-26.4,448352,,,0.96,
27.6,20528,,21,,,6268,-26.64,448480,,,0.96,
28.53,20575,-5.759707994759083,21,14016,0.0001,6272,-27.58,448544,0.1758197289891541,5.417748659849167,0.95,0.2506517020519823
28.39,20579,,21,,,6276,-27.44,448704,,,0.95,
29.05,20583,,21,,,6280,-28.11,448832,,,0.94,
28.92,20585,,21,,,6284,-27.98,448896,,,0.94,
29.78,20587,,21,,,6288,-28.85,448960,,,0.93,
29.59,20592,,21,,,6292,-28.66,449152,,,0.93,
30.05,20595,,21,,,6296,-29.13,449248,,,0.92,
30.08,20597,,21,,,6300,-29.16,449312,,,0.92,
30.04,20598,,21,,,6304,-29.12,449344,,,0.92,
31.7,20604,,21,,,6308,-30.79,449600,,,0.91,
31.78,20607,,21,,,6312,-30.87,449696,,,0.91,
31.84,20611,,21,,,6316,-30.93,449856,,,0.91,
31.82,20616,,21,,,6320,-30.91,450048,,,0.91,
31.64,20617,,21,,,6324,-30.73,450112,,,0.91,
31.76,20623,,21,,,6328,-30.85,450368,,,0.91,
32.14,20627,,21,,,6332,-31.23,450496,,,0.91,
32.75,20628,,21,,,6336,-31.85,450528,,,0.9,
31.28,20678,-5.780380472540855,21,14080,0.0001,6340,-30.36,450720,0.1749998559243977,5.442213624715805,0.92,0.24912364152260125
31.51,20681,,21,,,6344,-30.59,450848,,,0.92,
31.36,20684,,21,,,6348,-30.44,450976,,,0.92,
32.07,20690,,21,,,6352,-31.16,451168,,,0.91,
32.85,20693,,21,,,6356,-31.95,451296,,,0.9,
31.84,20697,,21,,,6360,-30.93,451424,,,0.91,
32.02,20700,,21,,,6364,-31.12,451520,,,0.9,
31.66,20703,,21,,,6368,-30.76,451616,,,0.9,
31.18,20708,,21,,,6372,-30.27,451808,,,0.91,
31.83,20711,,21,,,6376,-30.92,451936,,,0.91,
31.75,20713,,21,,,6380,-30.84,452000,,,0.91,
30.57,20716,,21,,,6384,-29.65,452128,,,0.92,
31.46,20721,,21,,,6388,-30.55,452320,,,0.91,
32.19,20724,,21,,,6392,-31.29,452416,,,0.9,
32.54,20727,,21,,,6396,-31.64,452512,,,0.9,
32.97,20730,,21,,,6400,-32.07,452608,,,0.9,
32.22,20777,-5.817530609667301,21,14144,0.0001,6404,-31.31,452672,0.18718717410229146,5.494282640516758,0.91,0.24760086950846016
31.33,20781,,21,,,6408,-30.42,452800,,,0.91,
32.26,20787,,21,,,6412,-31.36,453056,,,0.9,
32.46,20790,,21,,,6416,-31.56,453152,,,0.9,
32.49,20790,,21,,,6420,-31.59,453184,,,0.9,
32.27,20794,,21,,,6424,-31.37,453312,,,0.9,
32.45,20799,,21,,,6428,-31.55,453536,,,0.9,
32.12,20803,,21,,,6432,-31.22,453664,,,0.9,
31.22,20806,,21,,,6436,-30.31,453760,,,0.91,
31.13,20808,,21,,,6440,-30.22,453824,,,0.91,
31.74,20810,,21,,,6444,-30.84,453920,,,0.9,
32.22,20815,,21,,,6448,-31.32,454112,,,0.9,
31.3,20817,,21,,,6452,-30.39,454176,,,0.91,
31.22,20820,,21,,,6456,-30.31,454272,,,0.91,
32.22,20825,,21,,,6460,-31.32,454464,,,0.9,
31.58,20830,,21,,,6464,-30.67,454656,,,0.91,
31.95,20879,-5.790145099163055,21,14208,0.0001,6468,-31.04,454816,0.1830944933462888,5.489499278366566,0.91,0.24608802958391607
31.57,20882,,21,,,6472,-30.66,454912,,,0.91,
32.04,20886,,21,,,6476,-31.14,455040,,,0.9,
31.32,20887,,21,,,6480,-30.41,455104,,,0.91,
32.04,20891,,21,,,6484,-31.13,455232,,,0.91,
30.56,20893,,21,,,6488,-29.63,455328,,,0.93,
30.91,20895,,21,,,6492,-29.98,455392,,,0.93,
28.81,20899,,21,,,6496,-27.86,455552,,,0.95,
30.12,20904,,21,,,6500,-29.19,455712,,,0.93,
30.05,20906,,21,,,6504,-29.12,455776,,,0.93,
